name,id,variable,date,value
Big Horn Lake,10080010,ndvi,2000-02-01,0.141
Big Horn Lake,10080010,ndvi,2000-03-01,0.161
Big Horn Lake,10080010,ndvi,2000-04-01,0.216
Big Horn Lake,10080010,ndvi,2000-05-01,0.286
Big Horn Lake,10080010,ndvi,2000-06-01,0.346
Big Horn Lake,10080010,ndvi,2000-07-01,0.3
Big Horn Lake,10080010,ndvi,2000-08-01,0.281
Big Horn Lake,10080010,ndvi,2000-09-01,0.275
Big Horn Lake,10080010,ndvi,2000-10-01,0.234
Big Horn Lake,10080010,ndvi,2000-11-01,0.16
Big Horn Lake,10080010,ndvi,2000-12-01,0.132
Big Horn Lake,10080010,ndvi,2001-01-01,0.153
Big Horn Lake,10080010,ndvi,2001-02-01,0.124
Big Horn Lake,10080010,ndvi,2001-03-01,0.15
Big Horn Lake,10080010,ndvi,2001-04-01,0.197
Big Horn Lake,10080010,ndvi,2001-05-01,0.307
Big Horn Lake,10080010,ndvi,2001-06-01,0.323
Big Horn Lake,10080010,ndvi,2001-07-01,0.32
Big Horn Lake,10080010,ndvi,2001-08-01,0.288
Big Horn Lake,10080010,ndvi,2001-09-01,0.285
Big Horn Lake,10080010,ndvi,2001-10-01,0.219
Big Horn Lake,10080010,ndvi,2001-11-01,0.238
Big Horn Lake,10080010,ndvi,2001-12-01,0.162
Big Horn Lake,10080010,ndvi,2002-01-01,0.162
Big Horn Lake,10080010,ndvi,2002-02-01,0.157
Big Horn Lake,10080010,ndvi,2002-03-01,0.135
Big Horn Lake,10080010,ndvi,2002-04-01,0.184
Big Horn Lake,10080010,ndvi,2002-05-01,0.25
Big Horn Lake,10080010,ndvi,2002-06-01,0.336
Big Horn Lake,10080010,ndvi,2002-07-01,0.32
Big Horn Lake,10080010,ndvi,2002-08-01,0.296
Big Horn Lake,10080010,ndvi,2002-09-01,0.284
Big Horn Lake,10080010,ndvi,2002-10-01,0.236
Big Horn Lake,10080010,ndvi,2002-11-01,0.188
Big Horn Lake,10080010,ndvi,2002-12-01,0.247
Big Horn Lake,10080010,ndvi,2003-01-01,0.186
Big Horn Lake,10080010,ndvi,2003-02-01,0.135
Big Horn Lake,10080010,ndvi,2003-03-01,0.152
Big Horn Lake,10080010,ndvi,2003-04-01,0.211
Big Horn Lake,10080010,ndvi,2003-05-01,0.277
