name,id,variable,date,value
Big Sandy,10050005,evi,2000-02-01,0.108
Big Sandy,10050005,evi,2000-03-01,0.124
Big Sandy,10050005,evi,2000-04-01,0.172
Big Sandy,10050005,evi,2000-05-01,0.24
Big Sandy,10050005,evi,2000-06-01,0.286
Big Sandy,10050005,evi,2000-07-01,0.192
Big Sandy,10050005,evi,2000-08-01,0.165
Big Sandy,10050005,evi,2000-09-01,0.139
Big Sandy,10050005,evi,2000-10-01,0.128
Big Sandy,10050005,evi,2000-11-01,0.11
Big Sandy,10050005,evi,2000-12-01,0.104
Big Sandy,10050005,evi,2001-01-01,0.103
Big Sandy,10050005,evi,2001-02-01,NA
Big Sandy,10050005,evi,2001-03-01,0.114
Big Sandy,10050005,evi,2001-04-01,0.144
Big Sandy,10050005,evi,2001-05-01,0.197
Big Sandy,10050005,evi,2001-06-01,0.2
Big Sandy,10050005,evi,2001-07-01,0.186
Big Sandy,10050005,evi,2001-08-01,0.158
Big Sandy,10050005,evi,2001-09-01,0.137
Big Sandy,10050005,evi,2001-10-01,0.123
Big Sandy,10050005,evi,2001-11-01,0.118
Big Sandy,10050005,evi,2001-12-01,0.111
Big Sandy,10050005,evi,2002-01-01,0.107
Big Sandy,10050005,evi,2002-02-01,0.105
Big Sandy,10050005,evi,2002-03-01,0.089
Big Sandy,10050005,evi,2002-04-01,0.111
Big Sandy,10050005,evi,2002-05-01,0.181
Big Sandy,10050005,evi,2002-06-01,0.314
Big Sandy,10050005,evi,2002-07-01,0.284
Big Sandy,10050005,evi,2002-08-01,0.229
Big Sandy,10050005,evi,2002-09-01,0.194
Big Sandy,10050005,evi,2002-10-01,0.148
Big Sandy,10050005,evi,2002-11-01,0.132
Big Sandy,10050005,evi,2002-12-01,0.126
Big Sandy,10050005,evi,2003-01-01,0.122
Big Sandy,10050005,evi,2003-02-01,0.118
Big Sandy,10050005,evi,2003-03-01,0.118
Big Sandy,10050005,evi,2003-04-01,0.176
Big Sandy,10050005,evi,2003-05-01,0.279
Big Sandy,10050005,evi,2003-06-01,0.315
Big Sandy,10050005,evi,2003-07-01,0.215
Big Sandy,10050005,evi,2003-08-01,0.159
Big Sandy,10050005,evi,2003-09-01,0.138
Big Sandy,10050005,evi,2003-10-01,0.139
Big Sandy,10050005,evi,2003-11-01,0.11
Big Sandy,10050005,evi,2003-12-01,0.105
Big Sandy,10050005,evi,2004-01-01,NA
Big Sandy,10050005,evi,2004-02-01,0.081
Big Sandy,10050005,evi,2004-03-01,0.116
Big Sandy,10050005,evi,2004-04-01,0.187
Big Sandy,10050005,evi,2004-05-01,0.256
Big Sandy,10050005,evi,2004-06-01,0.334
Big Sandy,10050005,evi,2004-07-01,0.248
Big Sandy,10050005,evi,2004-08-01,0.191
Big Sandy,10050005,evi,2004-09-01,0.176
Big Sandy,10050005,evi,2004-10-01,0.151
Big Sandy,10050005,evi,2004-11-01,0.136
Big Sandy,10050005,evi,2004-12-01,0.128
Big Sandy,10050005,evi,2005-01-01,0.123
Big Sandy,10050005,evi,2005-02-01,0.124
Big Sandy,10050005,evi,2005-03-01,0.131
Big Sandy,10050005,evi,2005-04-01,0.181
Big Sandy,10050005,evi,2005-05-01,0.244
Big Sandy,10050005,evi,2005-06-01,0.318
Big Sandy,10050005,evi,2005-07-01,0.239
Big Sandy,10050005,evi,2005-08-01,0.174
Big Sandy,10050005,evi,2005-09-01,0.14
Big Sandy,10050005,evi,2005-10-01,0.125
Big Sandy,10050005,evi,2005-11-01,0.121
Big Sandy,10050005,evi,2005-12-01,0.105
Big Sandy,10050005,evi,2006-01-01,0.109
Big Sandy,10050005,evi,2006-02-01,0.111
Big Sandy,10050005,evi,2006-03-01,0.115
Big Sandy,10050005,evi,2006-04-01,0.178
Big Sandy,10050005,evi,2006-05-01,0.274
Big Sandy,10050005,evi,2006-06-01,0.329
Big Sandy,10050005,evi,2006-07-01,0.208
Big Sandy,10050005,evi,2006-08-01,0.165
Big Sandy,10050005,evi,2006-09-01,0.146
Big Sandy,10050005,evi,2006-10-01,0.148
Big Sandy,10050005,evi,2006-11-01,0.136
Big Sandy,10050005,evi,2006-12-01,0.118
Big Sandy,10050005,evi,2007-01-01,0.11
Big Sandy,10050005,evi,2007-02-01,0.103
Big Sandy,10050005,evi,2007-03-01,0.134
Big Sandy,10050005,evi,2007-04-01,0.193
Big Sandy,10050005,evi,2007-05-01,0.312
Big Sandy,10050005,evi,2007-06-01,0.352
Big Sandy,10050005,evi,2007-07-01,0.232
Big Sandy,10050005,evi,2007-08-01,0.182
Big Sandy,10050005,evi,2007-09-01,0.143
Big Sandy,10050005,evi,2007-10-01,0.144
Big Sandy,10050005,evi,2007-11-01,0.139
Big Sandy,10050005,evi,2007-12-01,0.12
Big Sandy,10050005,evi,2008-01-01,0.112
Big Sandy,10050005,evi,2008-02-01,0.107
Big Sandy,10050005,evi,2008-03-01,0.114
Big Sandy,10050005,evi,2008-04-01,0.14
Big Sandy,10050005,evi,2008-05-01,0.211
Big Sandy,10050005,evi,2008-06-01,0.321
Big Sandy,10050005,evi,2008-07-01,0.252
Big Sandy,10050005,evi,2008-08-01,0.179
