name,id,variable,date,value
Fort Peck,fort-peck,evi,2000-02-01,0.106
Fort Peck,fort-peck,evi,2000-03-01,0.111
Fort Peck,fort-peck,evi,2000-04-01,0.133
Fort Peck,fort-peck,evi,2000-05-01,0.185
Fort Peck,fort-peck,evi,2000-06-01,0.298
Fort Peck,fort-peck,evi,2000-07-01,0.314
Fort Peck,fort-peck,evi,2000-08-01,0.188
Fort Peck,fort-peck,evi,2000-09-01,0.149
Fort Peck,fort-peck,evi,2000-10-01,0.109
Fort Peck,fort-peck,evi,2000-11-01,NA
Fort Peck,fort-peck,evi,2000-12-01,NA
Fort Peck,fort-peck,evi,2001-01-01,NA
Fort Peck,fort-peck,evi,2001-02-01,NA
Fort Peck,fort-peck,evi,2001-03-01,0.097
Fort Peck,fort-peck,evi,2001-04-01,0.122
Fort Peck,fort-peck,evi,2001-05-01,0.179
Fort Peck,fort-peck,evi,2001-06-01,0.262
Fort Peck,fort-peck,evi,2001-07-01,0.301
Fort Peck,fort-peck,evi,2001-08-01,0.202
Fort Peck,fort-peck,evi,2001-09-01,0.157
Fort Peck,fort-peck,evi,2001-10-01,0.143
Fort Peck,fort-peck,evi,2001-11-01,0.123
Fort Peck,fort-peck,evi,2001-12-01,0.117
Fort Peck,fort-peck,evi,2002-01-01,0.123
Fort Peck,fort-peck,evi,2002-02-01,0.115
Fort Peck,fort-peck,evi,2002-03-01,0.111
Fort Peck,fort-peck,evi,2002-04-01,0.114
Fort Peck,fort-peck,evi,2002-05-01,0.163
Fort Peck,fort-peck,evi,2002-06-01,0.294
Fort Peck,fort-peck,evi,2002-07-01,0.286
Fort Peck,fort-peck,evi,2002-08-01,0.204
Fort Peck,fort-peck,evi,2002-09-01,0.176
Fort Peck,fort-peck,evi,2002-10-01,0.136
Fort Peck,fort-peck,evi,2002-11-01,0.113
Fort Peck,fort-peck,evi,2002-12-01,0.11
Fort Peck,fort-peck,evi,2003-01-01,0.109
Fort Peck,fort-peck,evi,2003-02-01,NA
Fort Peck,fort-peck,evi,2003-03-01,0.107
Fort Peck,fort-peck,evi,2003-04-01,0.148
Fort Peck,fort-peck,evi,2003-05-01,0.21
Fort Peck,fort-peck,evi,2003-06-01,0.312
Fort Peck,fort-peck,evi,2003-07-01,0.262
Fort Peck,fort-peck,evi,2003-08-01,0.174
Fort Peck,fort-peck,evi,2003-09-01,0.145
Fort Peck,fort-peck,evi,2003-10-01,0.125
Fort Peck,fort-peck,evi,2003-11-01,NA
Fort Peck,fort-peck,evi,2003-12-01,NA
Fort Peck,fort-peck,evi,2004-01-01,NA
Fort Peck,fort-peck,evi,2004-02-01,NA
Fort Peck,fort-peck,evi,2004-03-01,0.095
Fort Peck,fort-peck,evi,2004-04-01,0.134
Fort Peck,fort-peck,evi,2004-05-01,0.2
Fort Peck,fort-peck,evi,2004-06-01,0.303
Fort Peck,fort-peck,evi,2004-07-01,0.346
Fort Peck,fort-peck,evi,2004-08-01,0.23
Fort Peck,fort-peck,evi,2004-09-01,0.167
