scenario,month,grp,upper,lower,value,location,variable
Historical Emissions,Apr,Mid Century (2040-2069),3.153,2.265,2.691,Fort Peck,penman
Historical Emissions,Aug,Mid Century (2040-2069),7.819,5.768,6.761,Fort Peck,penman
Historical Emissions,Dec,Mid Century (2040-2069),0.638,0.224,0.391,Fort Peck,penman
Historical Emissions,Feb,Mid Century (2040-2069),0.877,0.414,0.604,Fort Peck,penman
Historical Emissions,Jan,Mid Century (2040-2069),0.628,0.238,0.398,Fort Peck,penman
Historical Emissions,Jul,Mid Century (2040-2069),8.303,6.157,7.107,Fort Peck,penman
Historical Emissions,Jun,Mid Century (2040-2069),6.777,4.718,5.624,Fort Peck,penman
Historical Emissions,Mar,Mid Century (2040-2069),1.771,1.081,1.432,Fort Peck,penman
Historical Emissions,May,Mid Century (2040-2069),5.338,3.698,4.447,Fort Peck,penman
Historical Emissions,Nov,Mid Century (2040-2069),1.124,0.467,0.755,Fort Peck,penman
Historical Emissions,Oct,Mid Century (2040-2069),3.151,1.651,2.342,Fort Peck,penman
Historical Emissions,Sep,Mid Century (2040-2069),5.537,3.654,4.535,Fort Peck,penman
Historical Emissions,Apr,End-of-Century (2070-2099),3.153,2.265,2.691,Fort Peck,penman
Historical Emissions,Aug,End-of-Century (2070-2099),7.819,5.768,6.761,Fort Peck,penman
Historical Emissions,Dec,End-of-Century (2070-2099),0.638,0.224,0.391,Fort Peck,penman
Historical Emissions,Feb,End-of-Century (2070-2099),0.877,0.414,0.604,Fort Peck,penman
Historical Emissions,Jan,End-of-Century (2070-2099),0.628,0.238,0.398,Fort Peck,penman
Historical Emissions,Jul,End-of-Century (2070-2099),8.303,6.157,7.107,Fort Peck,penman
Historical Emissions,Jun,End-of-Century (2070-2099),6.777,4.718,5.624,Fort Peck,penman
Historical Emissions,Mar,End-of-Century (2070-2099),1.771,1.081,1.432,Fort Peck,penman
Historical Emissions,May,End-of-Century (2070-2099),5.338,3.698,4.447,Fort Peck,penman
Historical Emissions,Nov,End-of-Century (2070-2099),1.124,0.467,0.755,Fort Peck,penman
Historical Emissions,Oct,End-of-Century (2070-2099),3.151,1.651,2.342,Fort Peck,penman
Historical Emissions,Sep,End-of-Century (2070-2099),5.537,3.654,4.535,Fort Peck,penman
"Moderating Emissions
(SSP1-2.6)",Apr,End-of-Century (2070-2099),3.523,2.367,2.793,Fort Peck,penman
"Moderating Emissions
(SSP1-2.6)",Apr,Mid Century (2040-2069),3.385,2.406,2.891,Fort Peck,penman
"Moderating Emissions
(SSP1-2.6)",Aug,End-of-Century (2070-2099),8.132,5.603,7.258,Fort Peck,penman
"Moderating Emissions
(SSP1-2.6)",Aug,Mid Century (2040-2069),8.246,6.036,6.972,Fort Peck,penman
"Moderating Emissions
(SSP1-2.6)",Dec,End-of-Century (2070-2099),0.697,0.205,0.33,Fort Peck,penman
"Moderating Emissions
(SSP1-2.6)",Dec,Mid Century (2040-2069),0.641,0.25,0.428,Fort Peck,penman
"Moderating Emissions
(SSP1-2.6)",Feb,End-of-Century (2070-2099),1.124,0.46,0.755,Fort Peck,penman
"Moderating Emissions
(SSP1-2.6)",Feb,Mid Century (2040-2069),0.906,0.457,0.666,Fort Peck,penman
"Moderating Emissions
(SSP1-2.6)",Jan,End-of-Century (2070-2099),0.706,0.289,0.414,Fort Peck,penman
"Moderating Emissions
(SSP1-2.6)",Jan,Mid Century (2040-2069),0.694,0.259,0.427,Fort Peck,penman
"Moderating Emissions
(SSP1-2.6)",Jul,End-of-Century (2070-2099),8.598,5.864,7.601,Fort Peck,penman
"Moderating Emissions
(SSP1-2.6)",Jul,Mid Century (2040-2069),8.8,6.431,7.335,Fort Peck,penman
