year,scenario,upper,lower,value,location,variable
1950,Historical Emissions,278.809,249.78,267.089,Fort Peck,dry-days
1951,Historical Emissions,274.736,254.509,269.774,Fort Peck,dry-days
1952,Historical Emissions,286.627,250.683,264.227,Fort Peck,dry-days
1953,Historical Emissions,289.437,233.554,264.501,Fort Peck,dry-days
1954,Historical Emissions,269.746,237.109,251.775,Fort Peck,dry-days
1955,Historical Emissions,296.527,239.29,258.454,Fort Peck,dry-days
1956,Historical Emissions,280.265,248.872,268.229,Fort Peck,dry-days
1957,Historical Emissions,290.001,230.399,268.819,Fort Peck,dry-days
1958,Historical Emissions,266.108,240.955,256.909,Fort Peck,dry-days
1959,Historical Emissions,277.644,239.8,259.41,Fort Peck,dry-days
1960,Historical Emissions,275.256,243.154,256.863,Fort Peck,dry-days
1961,Historical Emissions,267.837,249.563,258.637,Fort Peck,dry-days
1962,Historical Emissions,282.855,236.818,256.956,Fort Peck,dry-days
1963,Historical Emissions,281.071,238.355,266.546,Fort Peck,dry-days
1964,Historical Emissions,275.118,258.2,265.637,Fort Peck,dry-days
1965,Historical Emissions,280.235,250.581,261.955,Fort Peck,dry-days
1966,Historical Emissions,283.246,233.346,255.272,Fort Peck,dry-days
1967,Historical Emissions,273.918,239.936,259.271,Fort Peck,dry-days
1968,Historical Emissions,276.563,243.582,248.682,Fort Peck,dry-days
1969,Historical Emissions,276.236,247.417,263.548,Fort Peck,dry-days
1970,Historical Emissions,271.037,244.12,256.772,Fort Peck,dry-days
1971,Historical Emissions,276.817,234.963,265.136,Fort Peck,dry-days
1972,Historical Emissions,278.109,248.291,262.499,Fort Peck,dry-days
1973,Historical Emissions,282.355,230.037,259.546,Fort Peck,dry-days
1974,Historical Emissions,285.344,228.072,264.863,Fort Peck,dry-days
1975,Historical Emissions,277.727,249.172,260.183,Fort Peck,dry-days
1976,Historical Emissions,274.554,251.745,262.637,Fort Peck,dry-days
1977,Historical Emissions,272.582,237.582,264.864,Fort Peck,dry-days
1978,Historical Emissions,267.646,239.864,247.545,Fort Peck,dry-days
1979,Historical Emissions,277.619,232.682,259.318,Fort Peck,dry-days
1980,Historical Emissions,287.08,234.799,259.546,Fort Peck,dry-days
1981,Historical Emissions,278.291,239.526,259.773,Fort Peck,dry-days
1982,Historical Emissions,273.781,253.746,266.634,Fort Peck,dry-days
1983,Historical Emissions,274.755,248.527,260.863,Fort Peck,dry-days
1984,Historical Emissions,293.072,246.945,264.225,Fort Peck,dry-days
1985,Historical Emissions,272.4,239.018,264.819,Fort Peck,dry-days
1986,Historical Emissions,267.102,236.972,259.181,Fort Peck,dry-days
1987,Historical Emissions,264.472,242.728,247.818,Fort Peck,dry-days
1988,Historical Emissions,277.154,235.528,257.228,Fort Peck,dry-days
1989,Historical Emissions,275.756,248.646,268.774,Fort Peck,dry-days
1990,Historical Emissions,293.408,243.774,257.819,Fort Peck,dry-days
1991,Historical Emissions,285.791,235.9,271.09,Fort Peck,dry-days
1992,Historical Emissions,296.418,254.737,267.637,Fort Peck,dry-days
1993,Historical Emissions,277.698,245.499,262.182,Fort Peck,dry-days
1994,Historical Emissions,275.164,255.781,265.682,Fort Peck,dry-days
1995,Historical Emissions,280.945,254.982,260.273,Fort Peck,dry-days
1996,Historical Emissions,297.154,243.481,272.137,Fort Peck,dry-days
1997,Historical Emissions,281.9,245.228,258.817,Fort Peck,dry-days
1998,Historical Emissions,279.018,242.619,256.407,Fort Peck,dry-days
1999,Historical Emissions,281.545,248.446,263.226,Fort Peck,dry-days
2000,Historical Emissions,288.418,251.554,267.18,Fort Peck,dry-days
2001,Historical Emissions,274.846,253.646,267.954,Fort Peck,dry-days
2002,Historical Emissions,272.946,257.364,266.727,Fort Peck,dry-days
2003,Historical Emissions,285.426,249.764,263.317,Fort Peck,dry-days
2004,Historical Emissions,287.264,247.518,266.592,Fort Peck,dry-days
2005,Historical Emissions,284.764,246.41,260.365,Fort Peck,dry-days
2006,Historical Emissions,281.2,245.628,254.228,Fort Peck,dry-days
2007,Historical Emissions,267.482,255.254,259.953,Fort Peck,dry-days
2008,Historical Emissions,273.437,247.416,262.001,Fort Peck,dry-days
2009,Historical Emissions,268.946,234.89,255.273,Fort Peck,dry-days
2010,Historical Emissions,273.054,253.454,268.045,Fort Peck,dry-days
2011,Historical Emissions,267.319,253.355,258.908,Fort Peck,dry-days
2012,Historical Emissions,282.311,252.654,274.363,Fort Peck,dry-days
2013,Historical Emissions,275.027,250.446,273.772,Fort Peck,dry-days
2014,Historical Emissions,275.981,253.954,261.821,Fort Peck,dry-days
2015,"Moderating Emissions
(SSP1-2.6)",281.409,254.226,264.682,Fort Peck,dry-days
2015,"Middle of the Road
(SSP2-4.5)",288.226,251.045,256.864,Fort Peck,dry-days
2015,"High Emissions
(SSP3-7.0)",281.345,249.756,265.228,Fort Peck,dry-days
2015,"Accelerating Emissions
(SSP5-8.5)",274.345,249.772,266.818,Fort Peck,dry-days
2016,"Moderating Emissions
(SSP1-2.6)",289.482,238.308,259.638,Fort Peck,dry-days
2016,"Middle of the Road
(SSP2-4.5)",271.237,249.901,256.408,Fort Peck,dry-days
2016,"High Emissions
(SSP3-7.0)",292.182,250.183,262.136,Fort Peck,dry-days
2016,"Accelerating Emissions
(SSP5-8.5)",268.646,242.772,256.137,Fort Peck,dry-days
2017,"Moderating Emissions
(SSP1-2.6)",275.392,251.855,263.409,Fort Peck,dry-days
2017,"Middle of the Road
(SSP2-4.5)",276.491,234.9,262.409,Fort Peck,dry-days
2017,"High Emissions
(SSP3-7.0)",270.956,240.582,257.41,Fort Peck,dry-days
2017,"Accelerating Emissions
(SSP5-8.5)",270.371,254.737,266.955,Fort Peck,dry-days
2018,"Moderating Emissions
(SSP1-2.6)",273.492,233.574,260.092,Fort Peck,dry-days
2018,"Middle of the Road
(SSP2-4.5)",278.991,259.337,262.68,Fort Peck,dry-days
2018,"High Emissions
(SSP3-7.0)",270.407,245.091,254.865,Fort Peck,dry-days
2018,"Accelerating Emissions
(SSP5-8.5)",278.692,238.664,256.591,Fort Peck,dry-days
2019,"Moderating Emissions
(SSP1-2.6)",286.455,261.898,267.725,Fort Peck,dry-days
2019,"Middle of the Road
(SSP2-4.5)",272.881,243.791,264.32,Fort Peck,dry-days
2019,"High Emissions
(SSP3-7.0)",270.591,243.8,264.181,Fort Peck,dry-days
2019,"Accelerating Emissions
(SSP5-8.5)",276.409,240.874,271.726,Fort Peck,dry-days
2020,"Moderating Emissions
(SSP1-2.6)",278.581,232.537,271.136,Fort Peck,dry-days
2020,"Middle of the Road
(SSP2-4.5)",279.8,246.71,266.818,Fort Peck,dry-days
2020,"High Emissions
(SSP3-7.0)",273.1,243.7,263.546,Fort Peck,dry-days
2020,"Accelerating Emissions
(SSP5-8.5)",284.346,243.272,265.591,Fort Peck,dry-days
2021,"Moderating Emissions
(SSP1-2.6)",274.818,246.573,265.226,Fort Peck,dry-days
2021,"Middle of the Road
(SSP2-4.5)",290.035,245.808,264.182,Fort Peck,dry-days
2021,"High Emissions
(SSP3-7.0)",291.218,244.982,267.044,Fort Peck,dry-days
2021,"Accelerating Emissions
(SSP5-8.5)",280.409,234.491,265.361,Fort Peck,dry-days
2022,"Moderating Emissions
(SSP1-2.6)",276.864,239.428,257.454,Fort Peck,dry-days
2022,"Middle of the Road
(SSP2-4.5)",276.072,237.9,256.09,Fort Peck,dry-days
2022,"High Emissions
(SSP3-7.0)",275.9,247.791,260.591,Fort Peck,dry-days
2022,"Accelerating Emissions
(SSP5-8.5)",291.309,236.117,258.911,Fort Peck,dry-days
2023,"Moderating Emissions
(SSP1-2.6)",264.455,247.263,251.319,Fort Peck,dry-days
2023,"Middle of the Road
(SSP2-4.5)",279.053,243.854,257.591,Fort Peck,dry-days
2023,"High Emissions
(SSP3-7.0)",285.682,244.637,270.818,Fort Peck,dry-days
2023,"Accelerating Emissions
(SSP5-8.5)",269.301,239.364,258.091,Fort Peck,dry-days
2024,"Moderating Emissions
(SSP1-2.6)",275.245,241.363,258.272,Fort Peck,dry-days
2024,"Middle of the Road
(SSP2-4.5)",283.528,247.418,258.091,Fort Peck,dry-days
