scenario,month,grp,upper,lower,value,location,variable
Historical Emissions,Jan,Mid Century (2040-2069),0.709,0.022,0.222,Dillon,con-wet
Historical Emissions,Jan,End-of-Century (2070-2099),0.709,0.022,0.222,Dillon,con-wet
"Moderating Emissions
(SSP1-2.6)",Jan,End-of-Century (2070-2099),0.78,0,0.233,Dillon,con-wet
"Moderating Emissions
(SSP1-2.6)",Jan,Mid Century (2040-2069),0.713,0,0.267,Dillon,con-wet
"Middle of the Road
(SSP2-4.5)",Jan,End-of-Century (2070-2099),0.731,0.067,0.322,Dillon,con-wet
"Middle of the Road
(SSP2-4.5)",Jan,Mid Century (2040-2069),0.689,0.02,0.267,Dillon,con-wet
"High Emissions
(SSP3-7.0)",Jan,End-of-Century (2070-2099),0.831,0.044,0.422,Dillon,con-wet
"High Emissions
(SSP3-7.0)",Jan,Mid Century (2040-2069),0.756,0,0.311,Dillon,con-wet
"Accelerating Emissions
(SSP5-8.5)",Jan,End-of-Century (2070-2099),0.823,0.015,0.311,Dillon,con-wet
"Accelerating Emissions
(SSP5-8.5)",Jan,Mid Century (2040-2069),0.822,0.02,0.311,Dillon,con-wet
