scenario,month,grp,upper,lower,value,location,variable
Historical Emissions,Apr,Mid Century (2040-2069),61.607,51.784,56.268,Billings,tasmax
Historical Emissions,Aug,Mid Century (2040-2069),89.663,80.77,85.469,Billings,tasmax
Historical Emissions,Dec,Mid Century (2040-2069),41.417,29.591,35.362,Billings,tasmax
Historical Emissions,Feb,Mid Century (2040-2069),44.672,33.111,39.198,Billings,tasmax
Historical Emissions,Jan,Mid Century (2040-2069),39.709,27.945,35.175,Billings,tasmax
Historical Emissions,Jul,Mid Century (2040-2069),91.225,81.615,86.832,Billings,tasmax
Historical Emissions,Jun,Mid Century (2040-2069),81.938,71.873,76.74,Billings,tasmax
Historical Emissions,Mar,Mid Century (2040-2069),52.123,40.743,47.004,Billings,tasmax
Historical Emissions,May,Mid Century (2040-2069),72.171,61.38,66.702,Billings,tasmax
Historical Emissions,Nov,Mid Century (2040-2069),50.873,39.367,44.874,Billings,tasmax
Historical Emissions,Oct,Mid Century (2040-2069),67.913,53.468,60.772,Billings,tasmax
Historical Emissions,Sep,Mid Century (2040-2069),80.694,69.111,75.271,Billings,tasmax
Historical Emissions,Apr,End-of-Century (2070-2099),61.607,51.784,56.268,Billings,tasmax
Historical Emissions,Aug,End-of-Century (2070-2099),89.663,80.77,85.469,Billings,tasmax
Historical Emissions,Dec,End-of-Century (2070-2099),41.417,29.591,35.362,Billings,tasmax
Historical Emissions,Feb,End-of-Century (2070-2099),44.672,33.111,39.198,Billings,tasmax
Historical Emissions,Jan,End-of-Century (2070-2099),39.709,27.945,35.175,Billings,tasmax
Historical Emissions,Jul,End-of-Century (2070-2099),91.225,81.615,86.832,Billings,tasmax
Historical Emissions,Jun,End-of-Century (2070-2099),81.938,71.873,76.74,Billings,tasmax
Historical Emissions,Mar,End-of-Century (2070-2099),52.123,40.743,47.004,Billings,tasmax
Historical Emissions,May,End-of-Century (2070-2099),72.171,61.38,66.702,Billings,tasmax
Historical Emissions,Nov,End-of-Century (2070-2099),50.873,39.367,44.874,Billings,tasmax
Historical Emissions,Oct,End-of-Century (2070-2099),67.913,53.468,60.772,Billings,tasmax
