scenario,month,grp,upper,lower,value,location,variable
Historical Emissions,Apr,Mid Century (2040-2069),21.766,10.713,15.512,Miles City,freeze-free
Historical Emissions,Aug,Mid Century (2040-2069),31,30.99,31,Miles City,freeze-free
Historical Emissions,Dec,Mid Century (2040-2069),3.826,0.061,1.281,Miles City,freeze-free
Historical Emissions,Feb,Mid Century (2040-2069),4.197,0.02,0.883,Miles City,freeze-free
Historical Emissions,Jan,Mid Century (2040-2069),3.211,0.01,1.065,Miles City,freeze-free
Historical Emissions,Jul,Mid Century (2040-2069),31,31,31,Miles City,freeze-free
Historical Emissions,Jun,Mid Century (2040-2069),30,29.668,30,Miles City,freeze-free
Historical Emissions,Mar,Mid Century (2040-2069),8.287,0.555,3.129,Miles City,freeze-free
Historical Emissions,May,Mid Century (2040-2069),30.566,26.332,29.01,Miles City,freeze-free
Historical Emissions,Nov,Mid Century (2040-2069),9.052,1.754,4.736,Miles City,freeze-free
Historical Emissions,Oct,Mid Century (2040-2069),23.835,13.134,18.522,Miles City,freeze-free
Historical Emissions,Sep,Mid Century (2040-2069),29.954,26.48,28.933,Miles City,freeze-free
Historical Emissions,Apr,End-of-Century (2070-2099),21.766,10.713,15.512,Miles City,freeze-free
Historical Emissions,Aug,End-of-Century (2070-2099),31,30.99,31,Miles City,freeze-free
Historical Emissions,Dec,End-of-Century (2070-2099),3.826,0.061,1.281,Miles City,freeze-free
Historical Emissions,Feb,End-of-Century (2070-2099),4.197,0.02,0.883,Miles City,freeze-free
Historical Emissions,Jan,End-of-Century (2070-2099),3.211,0.01,1.065,Miles City,freeze-free
Historical Emissions,Jul,End-of-Century (2070-2099),31,31,31,Miles City,freeze-free
Historical Emissions,Jun,End-of-Century (2070-2099),30,29.668,30,Miles City,freeze-free
Historical Emissions,Mar,End-of-Century (2070-2099),8.287,0.555,3.129,Miles City,freeze-free
Historical Emissions,May,End-of-Century (2070-2099),30.566,26.332,29.01,Miles City,freeze-free
Historical Emissions,Nov,End-of-Century (2070-2099),9.052,1.754,4.736,Miles City,freeze-free
Historical Emissions,Oct,End-of-Century (2070-2099),23.835,13.134,18.522,Miles City,freeze-free
Historical Emissions,Sep,End-of-Century (2070-2099),29.954,26.48,28.933,Miles City,freeze-free
"Moderating Emissions
(SSP1-2.6)",Apr,End-of-Century (2070-2099),24.178,17.58,20.259,Miles City,freeze-free
"Moderating Emissions
(SSP1-2.6)",Apr,Mid Century (2040-2069),24.721,13.076,19.164,Miles City,freeze-free
"Moderating Emissions
(SSP1-2.6)",Aug,End-of-Century (2070-2099),31,30.997,31,Miles City,freeze-free
"Moderating Emissions
(SSP1-2.6)",Aug,Mid Century (2040-2069),31,31,31,Miles City,freeze-free
"Moderating Emissions
(SSP1-2.6)",Dec,End-of-Century (2070-2099),5.928,0.178,1.527,Miles City,freeze-free
"Moderating Emissions
(SSP1-2.6)",Dec,Mid Century (2040-2069),5.778,0.229,1.91,Miles City,freeze-free
"Moderating Emissions
(SSP1-2.6)",Feb,End-of-Century (2070-2099),8.28,0.045,1.67,Miles City,freeze-free
"Moderating Emissions
(SSP1-2.6)",Feb,Mid Century (2040-2069),5.793,0.065,1.428,Miles City,freeze-free
"Moderating Emissions
(SSP1-2.6)",Jan,End-of-Century (2070-2099),7.279,0.181,1.246,Miles City,freeze-free
"Moderating Emissions
(SSP1-2.6)",Jan,Mid Century (2040-2069),5.309,0.123,1.247,Miles City,freeze-free
"Moderating Emissions
(SSP1-2.6)",Jul,End-of-Century (2070-2099),31,31,31,Miles City,freeze-free
"Moderating Emissions
(SSP1-2.6)",Jul,Mid Century (2040-2069),31,31,31,Miles City,freeze-free
"Moderating Emissions
(SSP1-2.6)",Jun,End-of-Century (2070-2099),30,29.951,30,Miles City,freeze-free
"Moderating Emissions
(SSP1-2.6)",Jun,Mid Century (2040-2069),30,29.876,30,Miles City,freeze-free
"Moderating Emissions
(SSP1-2.6)",Mar,End-of-Century (2070-2099),9.595,2.214,5.47,Miles City,freeze-free
"Moderating Emissions
(SSP1-2.6)",Mar,Mid Century (2040-2069),11.91,1.129,4.834,Miles City,freeze-free
"Moderating Emissions
(SSP1-2.6)",May,End-of-Century (2070-2099),31,27.471,29.88,Miles City,freeze-free
"Moderating Emissions
(SSP1-2.6)",May,Mid Century (2040-2069),30.91,27.379,29.699,Miles City,freeze-free
"Moderating Emissions
(SSP1-2.6)",Nov,End-of-Century (2070-2099),9.205,2.684,5.097,Miles City,freeze-free
"Moderating Emissions
(SSP1-2.6)",Nov,Mid Century (2040-2069),10.112,2.299,5.552,Miles City,freeze-free
"Moderating Emissions
(SSP1-2.6)",Oct,End-of-Century (2070-2099),22.508,18.569,19.888,Miles City,freeze-free
"Moderating Emissions
(SSP1-2.6)",Oct,Mid Century (2040-2069),25.755,16.271,21.092,Miles City,freeze-free
"Moderating Emissions
(SSP1-2.6)",Sep,End-of-Century (2070-2099),30,26.088,29.452,Miles City,freeze-free
"Moderating Emissions
(SSP1-2.6)",Sep,Mid Century (2040-2069),30,27.581,29.592,Miles City,freeze-free
"Middle of the Road
(SSP2-4.5)",Apr,End-of-Century (2070-2099),26.311,15.859,20.212,Miles City,freeze-free
"Middle of the Road
(SSP2-4.5)",Apr,Mid Century (2040-2069),24.644,14.042,19.537,Miles City,freeze-free
"Middle of the Road
(SSP2-4.5)",Aug,End-of-Century (2070-2099),31,31,31,Miles City,freeze-free
"Middle of the Road
(SSP2-4.5)",Aug,Mid Century (2040-2069),31,31,31,Miles City,freeze-free
"Middle of the Road
(SSP2-4.5)",Dec,End-of-Century (2070-2099),11.662,0.574,2.985,Miles City,freeze-free
"Middle of the Road
(SSP2-4.5)",Dec,Mid Century (2040-2069),6.311,0.218,1.788,Miles City,freeze-free
"Middle of the Road
(SSP2-4.5)",Feb,End-of-Century (2070-2099),7.62,0.233,3.008,Miles City,freeze-free
"Middle of the Road
(SSP2-4.5)",Feb,Mid Century (2040-2069),6.483,0.064,1.308,Miles City,freeze-free
"Middle of the Road
(SSP2-4.5)",Jan,End-of-Century (2070-2099),9.796,0.719,1.836,Miles City,freeze-free
"Middle of the Road
(SSP2-4.5)",Jan,Mid Century (2040-2069),6.153,0.139,1.664,Miles City,freeze-free
"Middle of the Road
(SSP2-4.5)",Jul,End-of-Century (2070-2099),31,31,31,Miles City,freeze-free
"Middle of the Road
(SSP2-4.5)",Jul,Mid Century (2040-2069),31,31,31,Miles City,freeze-free
"Middle of the Road
(SSP2-4.5)",Jun,End-of-Century (2070-2099),30,29.926,30,Miles City,freeze-free
"Middle of the Road
(SSP2-4.5)",Jun,Mid Century (2040-2069),30,29.905,30,Miles City,freeze-free
"Middle of the Road
(SSP2-4.5)",Mar,End-of-Century (2070-2099),12.394,2.408,7.144,Miles City,freeze-free
"Middle of the Road
(SSP2-4.5)",Mar,Mid Century (2040-2069),11.824,1.11,5.172,Miles City,freeze-free
"Middle of the Road
(SSP2-4.5)",May,End-of-Century (2070-2099),30.944,28.824,30.508,Miles City,freeze-free
"Middle of the Road
(SSP2-4.5)",May,Mid Century (2040-2069),30.935,26.656,30.015,Miles City,freeze-free
"Middle of the Road
(SSP2-4.5)",Nov,End-of-Century (2070-2099),12.446,3.534,6.684,Miles City,freeze-free
"Middle of the Road
(SSP2-4.5)",Nov,Mid Century (2040-2069),12.419,2.307,5.985,Miles City,freeze-free
"Middle of the Road
(SSP2-4.5)",Oct,End-of-Century (2070-2099),26.267,18.701,22.846,Miles City,freeze-free
"Middle of the Road
(SSP2-4.5)",Oct,Mid Century (2040-2069),26.716,15.52,21.664,Miles City,freeze-free
"Middle of the Road
(SSP2-4.5)",Sep,End-of-Century (2070-2099),30,28.148,29.891,Miles City,freeze-free
"Middle of the Road
(SSP2-4.5)",Sep,Mid Century (2040-2069),30,27.933,29.637,Miles City,freeze-free
"High Emissions
(SSP3-7.0)",Apr,End-of-Century (2070-2099),28.12,18.569,25.488,Miles City,freeze-free
"High Emissions
(SSP3-7.0)",Apr,Mid Century (2040-2069),25.328,14.366,20.468,Miles City,freeze-free
"High Emissions
(SSP3-7.0)",Aug,End-of-Century (2070-2099),31,31,31,Miles City,freeze-free
"High Emissions
(SSP3-7.0)",Aug,Mid Century (2040-2069),31,31,31,Miles City,freeze-free
"High Emissions
(SSP3-7.0)",Dec,End-of-Century (2070-2099),12.85,1.484,3.985,Miles City,freeze-free
"High Emissions
(SSP3-7.0)",Dec,Mid Century (2040-2069),5.949,0.388,2.099,Miles City,freeze-free
"High Emissions
(SSP3-7.0)",Feb,End-of-Century (2070-2099),10.337,0.639,3.5,Miles City,freeze-free
