year,scenario,upper,lower,value,location,variable
1950,Historical Emissions,60.685,57.882,59.213,Crow,tasmax
1951,Historical Emissions,60.812,57.695,59.118,Crow,tasmax
1952,Historical Emissions,60.759,56.732,58.513,Crow,tasmax
1953,Historical Emissions,60.967,56.559,58.127,Crow,tasmax
1954,Historical Emissions,59.866,56.76,58.072,Crow,tasmax
1955,Historical Emissions,62.232,57.511,57.738,Crow,tasmax
1956,Historical Emissions,61.488,58.107,59.596,Crow,tasmax
1957,Historical Emissions,63.701,56.887,58.91,Crow,tasmax
1958,Historical Emissions,61.151,58.096,58.741,Crow,tasmax
1959,Historical Emissions,58.711,55.633,57.19,Crow,tasmax
1960,Historical Emissions,60.295,55.946,57.724,Crow,tasmax
1961,Historical Emissions,60.814,56.779,58.67,Crow,tasmax
1962,Historical Emissions,59.46,55.27,57.461,Crow,tasmax
1963,Historical Emissions,58.753,56.084,56.802,Crow,tasmax
1964,Historical Emissions,59.238,56.269,58.185,Crow,tasmax
1965,Historical Emissions,59.205,55.915,58.061,Crow,tasmax
1966,Historical Emissions,60.539,56.285,57.807,Crow,tasmax
1967,Historical Emissions,59.748,56.893,57.992,Crow,tasmax
1968,Historical Emissions,58.755,55.189,56.784,Crow,tasmax
1969,Historical Emissions,58.805,56.232,57.988,Crow,tasmax
1970,Historical Emissions,59.417,57.062,59.195,Crow,tasmax
1971,Historical Emissions,61.259,57.983,59.628,Crow,tasmax
1972,Historical Emissions,59.811,56.852,57.684,Crow,tasmax
1973,Historical Emissions,60.213,56.612,57.971,Crow,tasmax
1974,Historical Emissions,59.7,56.009,58.735,Crow,tasmax
1975,Historical Emissions,59.853,56.093,58.727,Crow,tasmax
1976,Historical Emissions,58.998,56.968,58.129,Crow,tasmax
1977,Historical Emissions,61.096,57.302,58.86,Crow,tasmax
1978,Historical Emissions,60.755,56.51,57.807,Crow,tasmax
1979,Historical Emissions,61.111,55.694,59.72,Crow,tasmax
1980,Historical Emissions,60.192,56.32,57.857,Crow,tasmax
1981,Historical Emissions,60.834,57.56,59.561,Crow,tasmax
1982,Historical Emissions,60.217,57.473,58.617,Crow,tasmax
1983,Historical Emissions,59.57,56.714,58.159,Crow,tasmax
1984,Historical Emissions,60.375,56.792,58.659,Crow,tasmax
1985,Historical Emissions,60.155,57.514,58.93,Crow,tasmax
1986,Historical Emissions,57.938,56.246,56.777,Crow,tasmax
1987,Historical Emissions,58.356,55.721,56.786,Crow,tasmax
1988,Historical Emissions,60.091,56.774,58.415,Crow,tasmax
1989,Historical Emissions,60.422,57.403,58.687,Crow,tasmax
1990,Historical Emissions,61.578,57.409,59.879,Crow,tasmax
1991,Historical Emissions,60.139,56.508,57.683,Crow,tasmax
1992,Historical Emissions,58.864,56.612,57.837,Crow,tasmax
1993,Historical Emissions,59.915,56.71,58.32,Crow,tasmax
1994,Historical Emissions,61.323,56.953,58.511,Crow,tasmax
1995,Historical Emissions,61.281,57.331,59.312,Crow,tasmax
1996,Historical Emissions,62.437,58.792,60.534,Crow,tasmax
1997,Historical Emissions,61.302,57.219,58.385,Crow,tasmax
1998,Historical Emissions,60.877,56.691,59.983,Crow,tasmax
1999,Historical Emissions,61.159,58.076,59.509,Crow,tasmax
2000,Historical Emissions,60.428,57.424,59.016,Crow,tasmax
2001,Historical Emissions,60.548,58.041,59.32,Crow,tasmax
2002,Historical Emissions,62.58,58.872,60.505,Crow,tasmax
2003,Historical Emissions,61.852,58.549,60.062,Crow,tasmax
2004,Historical Emissions,61.737,59.715,60.64,Crow,tasmax
2005,Historical Emissions,62.92,58.966,61.412,Crow,tasmax
2006,Historical Emissions,62.405,57.956,59.09,Crow,tasmax
2007,Historical Emissions,61.225,59.128,59.943,Crow,tasmax
2008,Historical Emissions,61.19,58.423,59.923,Crow,tasmax
2009,Historical Emissions,61.216,58.309,59.519,Crow,tasmax
2010,Historical Emissions,61.817,59.093,60.282,Crow,tasmax
2011,Historical Emissions,62.449,59.8,60.726,Crow,tasmax
2012,Historical Emissions,61.602,59.492,60.578,Crow,tasmax
2013,Historical Emissions,63.102,57.927,60.537,Crow,tasmax
2014,Historical Emissions,62.921,60.332,60.816,Crow,tasmax
2015,"Moderating Emissions
(SSP1-2.6)",63.766,60.563,61.109,Crow,tasmax
2015,"Middle of the Road
(SSP2-4.5)",63.508,58.826,61.058,Crow,tasmax
2015,"High Emissions
(SSP3-7.0)",62.254,59.236,61.308,Crow,tasmax
2015,"Accelerating Emissions
(SSP5-8.5)",62.207,59.228,61.039,Crow,tasmax
2016,"Moderating Emissions
(SSP1-2.6)",62.815,61.221,61.974,Crow,tasmax
2016,"Middle of the Road
(SSP2-4.5)",62.727,58.935,60.862,Crow,tasmax
2016,"High Emissions
(SSP3-7.0)",63.573,58.977,61.567,Crow,tasmax
2016,"Accelerating Emissions
(SSP5-8.5)",62.776,59.485,60.888,Crow,tasmax
2017,"Moderating Emissions
(SSP1-2.6)",62.84,59.916,60.689,Crow,tasmax
2017,"Middle of the Road
(SSP2-4.5)",62.893,59.586,60.966,Crow,tasmax
2017,"High Emissions
(SSP3-7.0)",62.344,60.324,60.51,Crow,tasmax
2017,"Accelerating Emissions
(SSP5-8.5)",62.734,60.011,61.373,Crow,tasmax
2018,"Moderating Emissions
(SSP1-2.6)",61.819,59.792,60.981,Crow,tasmax
2018,"Middle of the Road
(SSP2-4.5)",63.289,59.653,61.619,Crow,tasmax
2018,"High Emissions
(SSP3-7.0)",62.251,58.076,59.968,Crow,tasmax
2018,"Accelerating Emissions
(SSP5-8.5)",61.987,59.78,60.476,Crow,tasmax
2019,"Moderating Emissions
(SSP1-2.6)",63.747,61.105,62.25,Crow,tasmax
2019,"Middle of the Road
(SSP2-4.5)",63.206,58.839,60.474,Crow,tasmax
2019,"High Emissions
(SSP3-7.0)",62.862,58.323,60.478,Crow,tasmax
2019,"Accelerating Emissions
(SSP5-8.5)",64.967,59.558,61.241,Crow,tasmax
2020,"Moderating Emissions
(SSP1-2.6)",64.437,59.531,60.515,Crow,tasmax
2020,"Middle of the Road
(SSP2-4.5)",62.698,59.355,61.466,Crow,tasmax
2020,"High Emissions
(SSP3-7.0)",62.359,59.234,60.649,Crow,tasmax
2020,"Accelerating Emissions
(SSP5-8.5)",62.201,59.299,61.29,Crow,tasmax
2021,"Moderating Emissions
(SSP1-2.6)",62.64,59.78,61.229,Crow,tasmax
2021,"Middle of the Road
(SSP2-4.5)",63.923,59.228,62.401,Crow,tasmax
2021,"High Emissions
(SSP3-7.0)",62.736,60.449,61.185,Crow,tasmax
2021,"Accelerating Emissions
(SSP5-8.5)",63.362,60.811,61.758,Crow,tasmax
2022,"Moderating Emissions
(SSP1-2.6)",63.599,60.198,61.816,Crow,tasmax
2022,"Middle of the Road
(SSP2-4.5)",63.877,59.995,60.974,Crow,tasmax
2022,"High Emissions
(SSP3-7.0)",62.144,58.889,60.976,Crow,tasmax
2022,"Accelerating Emissions
(SSP5-8.5)",63.906,59.363,62.1,Crow,tasmax
2023,"Moderating Emissions
(SSP1-2.6)",62.654,60.508,61.549,Crow,tasmax
2023,"Middle of the Road
(SSP2-4.5)",63.865,60.16,60.699,Crow,tasmax
2023,"High Emissions
(SSP3-7.0)",64.666,59.387,60.998,Crow,tasmax
2023,"Accelerating Emissions
(SSP5-8.5)",61.92,58.527,61.104,Crow,tasmax
