year,scenario,upper,lower,value,location,variable
1950,Historical Emissions,260.79,210.249,247.268,Butte,dry-days
1951,Historical Emissions,255.886,221.867,228.663,Butte,dry-days
1952,Historical Emissions,257.971,220.961,231.107,Butte,dry-days
1953,Historical Emissions,246.64,218.654,239.143,Butte,dry-days
1954,Historical Emissions,250.464,209.986,235.966,Butte,dry-days
1955,Historical Emissions,260.838,223.299,234.769,Butte,dry-days
1956,Historical Emissions,263.661,217.089,236.482,Butte,dry-days
1957,Historical Emissions,259.981,214.276,229.427,Butte,dry-days
1958,Historical Emissions,247.29,210.154,233.911,Butte,dry-days
1959,Historical Emissions,250.205,211.497,220.178,Butte,dry-days
1960,Historical Emissions,257.577,204.683,230.339,Butte,dry-days
1961,Historical Emissions,251.863,225.587,231.071,Butte,dry-days
1962,Historical Emissions,267.04,207.289,233.607,Butte,dry-days
1963,Historical Emissions,244.16,210.935,234.839,Butte,dry-days
1964,Historical Emissions,244.408,220.401,238.018,Butte,dry-days
1965,Historical Emissions,254.472,222.428,240.071,Butte,dry-days
1966,Historical Emissions,252.846,200.685,234.268,Butte,dry-days
1967,Historical Emissions,250.634,218.329,230.841,Butte,dry-days
1968,Historical Emissions,244.671,207.796,235.712,Butte,dry-days
1969,Historical Emissions,252.626,217.288,232.07,Butte,dry-days
1970,Historical Emissions,245.839,221.082,227.733,Butte,dry-days
1971,Historical Emissions,266.139,211.563,245.606,Butte,dry-days
1972,Historical Emissions,251.556,222.65,239.663,Butte,dry-days
1973,Historical Emissions,255.91,210.2,220.412,Butte,dry-days
1974,Historical Emissions,254.067,203.839,244.321,Butte,dry-days
1975,Historical Emissions,251.883,218.832,231.429,Butte,dry-days
1976,Historical Emissions,245.402,215.429,235.66,Butte,dry-days
1977,Historical Emissions,249.2,205.54,233.857,Butte,dry-days
1978,Historical Emissions,241.232,218.558,227.749,Butte,dry-days
1979,Historical Emissions,246.522,216.915,236.268,Butte,dry-days
1980,Historical Emissions,263.727,207.847,235.948,Butte,dry-days
1981,Historical Emissions,258.185,206.823,232.002,Butte,dry-days
1982,Historical Emissions,254.518,211.014,228.552,Butte,dry-days
1983,Historical Emissions,258.382,222.4,235.856,Butte,dry-days
1984,Historical Emissions,251.734,217.95,235.445,Butte,dry-days
1985,Historical Emissions,252.21,209.231,237.875,Butte,dry-days
1986,Historical Emissions,241.936,203.947,225.589,Butte,dry-days
1987,Historical Emissions,242.472,207.408,226.358,Butte,dry-days
1988,Historical Emissions,244.121,212.383,232.429,Butte,dry-days
1989,Historical Emissions,255.043,219.249,236.215,Butte,dry-days
1990,Historical Emissions,246.722,213.689,235.537,Butte,dry-days
