scenario,month,grp,upper,lower,value,location,variable
Historical Emissions,Jan,Mid Century (2040-2069),31.84,17.301,23.016,Malta,con-dry
Historical Emissions,Jan,End-of-Century (2070-2099),31.84,17.301,23.016,Malta,con-dry
"Moderating Emissions
(SSP1-2.6)",Jan,End-of-Century (2070-2099),30.006,17.608,20.91,Malta,con-dry
"Moderating Emissions
(SSP1-2.6)",Jan,Mid Century (2040-2069),33.771,17.07,23.567,Malta,con-dry
"Middle of the Road
(SSP2-4.5)",Jan,End-of-Century (2070-2099),36.065,15.195,22.516,Malta,con-dry
"Middle of the Road
(SSP2-4.5)",Jan,Mid Century (2040-2069),32.808,16.966,22.965,Malta,con-dry
"High Emissions
(SSP3-7.0)",Jan,End-of-Century (2070-2099),38.479,19.401,23.977,Malta,con-dry
"High Emissions
(SSP3-7.0)",Jan,Mid Century (2040-2069),32.88,17.44,23.91,Malta,con-dry
"Accelerating Emissions
(SSP5-8.5)",Jan,End-of-Century (2070-2099),36.167,17.591,29.791,Malta,con-dry
"Accelerating Emissions
(SSP5-8.5)",Jan,Mid Century (2040-2069),31.682,17.586,22.937,Malta,con-dry
