scenario,month,grp,upper,lower,value,location,variable
Historical Emissions,Apr,Mid Century (2040-2069),0,0,0,Dillon,above90
Historical Emissions,Aug,Mid Century (2040-2069),6.376,0.356,2.444,Dillon,above90
Historical Emissions,Dec,Mid Century (2040-2069),0,0,0,Dillon,above90
Historical Emissions,Feb,Mid Century (2040-2069),0,0,0,Dillon,above90
Historical Emissions,Jan,Mid Century (2040-2069),0,0,0,Dillon,above90
Historical Emissions,Jul,Mid Century (2040-2069),8.485,0.627,3.267,Dillon,above90
Historical Emissions,Jun,Mid Century (2040-2069),2.467,0,0.333,Dillon,above90
Historical Emissions,Mar,Mid Century (2040-2069),0,0,0,Dillon,above90
Historical Emissions,May,Mid Century (2040-2069),0.467,0,0,Dillon,above90
Historical Emissions,Nov,Mid Century (2040-2069),0,0,0,Dillon,above90
Historical Emissions,Oct,Mid Century (2040-2069),0.022,0,0,Dillon,above90
Historical Emissions,Sep,Mid Century (2040-2069),1.24,0,0.067,Dillon,above90
Historical Emissions,Apr,End-of-Century (2070-2099),0,0,0,Dillon,above90
Historical Emissions,Aug,End-of-Century (2070-2099),6.376,0.356,2.444,Dillon,above90
Historical Emissions,Dec,End-of-Century (2070-2099),0,0,0,Dillon,above90
Historical Emissions,Feb,End-of-Century (2070-2099),0,0,0,Dillon,above90
Historical Emissions,Jan,End-of-Century (2070-2099),0,0,0,Dillon,above90
Historical Emissions,Jul,End-of-Century (2070-2099),8.485,0.627,3.267,Dillon,above90
Historical Emissions,Jun,End-of-Century (2070-2099),2.467,0,0.333,Dillon,above90
Historical Emissions,Mar,End-of-Century (2070-2099),0,0,0,Dillon,above90
Historical Emissions,May,End-of-Century (2070-2099),0.467,0,0,Dillon,above90
Historical Emissions,Nov,End-of-Century (2070-2099),0,0,0,Dillon,above90
Historical Emissions,Oct,End-of-Century (2070-2099),0.022,0,0,Dillon,above90
Historical Emissions,Sep,End-of-Century (2070-2099),1.24,0,0.067,Dillon,above90
"Moderating Emissions
(SSP1-2.6)",Apr,End-of-Century (2070-2099),0,0,0,Dillon,above90
"Moderating Emissions
(SSP1-2.6)",Apr,Mid Century (2040-2069),0,0,0,Dillon,above90
"Moderating Emissions
(SSP1-2.6)",Aug,End-of-Century (2070-2099),9.209,1.438,5.678,Dillon,above90
"Moderating Emissions
(SSP1-2.6)",Aug,Mid Century (2040-2069),11.511,1.64,5.722,Dillon,above90
"Moderating Emissions
(SSP1-2.6)",Dec,End-of-Century (2070-2099),0,0,0,Dillon,above90
"Moderating Emissions
(SSP1-2.6)",Dec,Mid Century (2040-2069),0,0,0,Dillon,above90
"Moderating Emissions
(SSP1-2.6)",Feb,End-of-Century (2070-2099),0,0,0,Dillon,above90
"Moderating Emissions
(SSP1-2.6)",Feb,Mid Century (2040-2069),0,0,0,Dillon,above90
"Moderating Emissions
(SSP1-2.6)",Jan,End-of-Century (2070-2099),0,0,0,Dillon,above90
"Moderating Emissions
(SSP1-2.6)",Jan,Mid Century (2040-2069),0,0,0,Dillon,above90
"Moderating Emissions
(SSP1-2.6)",Jul,End-of-Century (2070-2099),15.693,1.929,6.678,Dillon,above90
"Moderating Emissions
(SSP1-2.6)",Jul,Mid Century (2040-2069),14.56,1.62,6.767,Dillon,above90
"Moderating Emissions
(SSP1-2.6)",Jun,End-of-Century (2070-2099),3.456,0.015,0.466,Dillon,above90
"Moderating Emissions
(SSP1-2.6)",Jun,Mid Century (2040-2069),5.024,0,0.978,Dillon,above90
"Moderating Emissions
(SSP1-2.6)",Mar,End-of-Century (2070-2099),0,0,0,Dillon,above90
"Moderating Emissions
(SSP1-2.6)",Mar,Mid Century (2040-2069),0,0,0,Dillon,above90
"Moderating Emissions
(SSP1-2.6)",May,End-of-Century (2070-2099),0.967,0,0.022,Dillon,above90
"Moderating Emissions
(SSP1-2.6)",May,Mid Century (2040-2069),0.869,0,0.044,Dillon,above90
"Moderating Emissions
(SSP1-2.6)",Nov,End-of-Century (2070-2099),0,0,0,Dillon,above90
"Moderating Emissions
(SSP1-2.6)",Nov,Mid Century (2040-2069),0,0,0,Dillon,above90
"Moderating Emissions
(SSP1-2.6)",Oct,End-of-Century (2070-2099),0.258,0,0,Dillon,above90
"Moderating Emissions
(SSP1-2.6)",Oct,Mid Century (2040-2069),0.178,0,0,Dillon,above90
"Moderating Emissions
(SSP1-2.6)",Sep,End-of-Century (2070-2099),1.929,0.031,0.378,Dillon,above90
"Moderating Emissions
(SSP1-2.6)",Sep,Mid Century (2040-2069),3.026,0,0.467,Dillon,above90
"Middle of the Road
(SSP2-4.5)",Apr,End-of-Century (2070-2099),0.245,0,0,Dillon,above90
"Middle of the Road
(SSP2-4.5)",Apr,Mid Century (2040-2069),0,0,0,Dillon,above90
"Middle of the Road
(SSP2-4.5)",Aug,End-of-Century (2070-2099),18.38,3.314,7.078,Dillon,above90
"Middle of the Road
(SSP2-4.5)",Aug,Mid Century (2040-2069),15.26,1.756,6.478,Dillon,above90
"Middle of the Road
(SSP2-4.5)",Dec,End-of-Century (2070-2099),0,0,0,Dillon,above90
"Middle of the Road
(SSP2-4.5)",Dec,Mid Century (2040-2069),0,0,0,Dillon,above90
"Middle of the Road
(SSP2-4.5)",Feb,End-of-Century (2070-2099),0,0,0,Dillon,above90
"Middle of the Road
(SSP2-4.5)",Feb,Mid Century (2040-2069),0,0,0,Dillon,above90
"Middle of the Road
(SSP2-4.5)",Jan,End-of-Century (2070-2099),0,0,0,Dillon,above90
"Middle of the Road
(SSP2-4.5)",Jan,Mid Century (2040-2069),0,0,0,Dillon,above90
"Middle of the Road
(SSP2-4.5)",Jul,End-of-Century (2070-2099),21.551,4.678,11.311,Dillon,above90
"Middle of the Road
(SSP2-4.5)",Jul,Mid Century (2040-2069),18.48,1.987,7.789,Dillon,above90
"Middle of the Road
(SSP2-4.5)",Jun,End-of-Century (2070-2099),6.466,0.549,1.667,Dillon,above90
"Middle of the Road
(SSP2-4.5)",Jun,Mid Century (2040-2069),5.333,0.044,1.356,Dillon,above90
"Middle of the Road
(SSP2-4.5)",Mar,End-of-Century (2070-2099),0,0,0,Dillon,above90
"Middle of the Road
(SSP2-4.5)",Mar,Mid Century (2040-2069),0,0,0,Dillon,above90
"Middle of the Road
(SSP2-4.5)",May,End-of-Century (2070-2099),1.437,0,0.044,Dillon,above90
"Middle of the Road
(SSP2-4.5)",May,Mid Century (2040-2069),1.202,0,0.022,Dillon,above90
"Middle of the Road
(SSP2-4.5)",Nov,End-of-Century (2070-2099),0,0,0,Dillon,above90
"Middle of the Road
(SSP2-4.5)",Nov,Mid Century (2040-2069),0,0,0,Dillon,above90
"Middle of the Road
(SSP2-4.5)",Oct,End-of-Century (2070-2099),2.224,0,0,Dillon,above90
"Middle of the Road
(SSP2-4.5)",Oct,Mid Century (2040-2069),0.469,0,0,Dillon,above90
"Middle of the Road
(SSP2-4.5)",Sep,End-of-Century (2070-2099),7.431,0,0.845,Dillon,above90
"Middle of the Road
(SSP2-4.5)",Sep,Mid Century (2040-2069),4.035,0,0.7,Dillon,above90
"High Emissions
(SSP3-7.0)",Apr,End-of-Century (2070-2099),0,0,0,Dillon,above90
"High Emissions
(SSP3-7.0)",Apr,Mid Century (2040-2069),0,0,0,Dillon,above90
"High Emissions
(SSP3-7.0)",Aug,End-of-Century (2070-2099),24.498,9.833,18.3,Dillon,above90
"High Emissions
(SSP3-7.0)",Aug,Mid Century (2040-2069),15.385,2.789,8.356,Dillon,above90
"High Emissions
(SSP3-7.0)",Dec,End-of-Century (2070-2099),0,0,0,Dillon,above90
"High Emissions
(SSP3-7.0)",Dec,Mid Century (2040-2069),0,0,0,Dillon,above90
"High Emissions
(SSP3-7.0)",Feb,End-of-Century (2070-2099),0,0,0,Dillon,above90
"High Emissions
(SSP3-7.0)",Feb,Mid Century (2040-2069),0,0,0,Dillon,above90
"High Emissions
(SSP3-7.0)",Jan,End-of-Century (2070-2099),0,0,0,Dillon,above90
"High Emissions
(SSP3-7.0)",Jan,Mid Century (2040-2069),0,0,0,Dillon,above90
"High Emissions
(SSP3-7.0)",Jul,End-of-Century (2070-2099),28.947,10.064,20.678,Dillon,above90
"High Emissions
(SSP3-7.0)",Jul,Mid Century (2040-2069),17.487,3.056,8.822,Dillon,above90
"High Emissions
(SSP3-7.0)",Jun,End-of-Century (2070-2099),12.371,1.409,6.245,Dillon,above90
"High Emissions
(SSP3-7.0)",Jun,Mid Century (2040-2069),6.057,0.089,1.589,Dillon,above90
"High Emissions
(SSP3-7.0)",Mar,End-of-Century (2070-2099),0,0,0,Dillon,above90
"High Emissions
(SSP3-7.0)",Mar,Mid Century (2040-2069),0,0,0,Dillon,above90
"High Emissions
(SSP3-7.0)",May,End-of-Century (2070-2099),3.562,0,0.567,Dillon,above90
"High Emissions
(SSP3-7.0)",May,Mid Century (2040-2069),0.956,0,0.022,Dillon,above90
"High Emissions
(SSP3-7.0)",Nov,End-of-Century (2070-2099),0,0,0,Dillon,above90
"High Emissions
(SSP3-7.0)",Nov,Mid Century (2040-2069),0,0,0,Dillon,above90
"High Emissions
(SSP3-7.0)",Oct,End-of-Century (2070-2099),2.075,0,0.044,Dillon,above90
"High Emissions
(SSP3-7.0)",Oct,Mid Century (2040-2069),0.689,0,0,Dillon,above90
"High Emissions
(SSP3-7.0)",Sep,End-of-Century (2070-2099),12.218,0.503,4.923,Dillon,above90
"High Emissions
(SSP3-7.0)",Sep,Mid Century (2040-2069),4.629,0.022,0.889,Dillon,above90
"Accelerating Emissions
(SSP5-8.5)",Apr,End-of-Century (2070-2099),0.767,0,0,Dillon,above90
"Accelerating Emissions
(SSP5-8.5)",Apr,Mid Century (2040-2069),0.046,0,0,Dillon,above90
"Accelerating Emissions
(SSP5-8.5)",Aug,End-of-Century (2070-2099),28.042,16.582,23.188,Dillon,above90
