year,scenario,upper,lower,value,location,variable
1950,Historical Emissions,27.468,10.413,16.265,Billings,above90
1951,Historical Emissions,33.85,4.622,17.724,Billings,above90
1952,Historical Emissions,30.478,6.813,19.182,Billings,above90
1953,Historical Emissions,27.492,8.801,14.59,Billings,above90
1954,Historical Emissions,30.253,5.741,13.747,Billings,above90
1955,Historical Emissions,26.39,10.502,15.278,Billings,above90
1956,Historical Emissions,41.962,9.689,15.651,Billings,above90
1957,Historical Emissions,34.684,5.19,15.542,Billings,above90
1958,Historical Emissions,28.598,6.94,12.843,Billings,above90
1959,Historical Emissions,18.716,3.853,10.578,Billings,above90
1960,Historical Emissions,29.036,6.915,10.337,Billings,above90
1961,Historical Emissions,22.879,4.64,8.59,Billings,above90
1962,Historical Emissions,30.362,9.393,19.578,Billings,above90
1963,Historical Emissions,15.88,6.362,13.325,Billings,above90
1964,Historical Emissions,23.942,3.807,23.049,Billings,above90
1965,Historical Emissions,21.335,5.301,12.53,Billings,above90
1966,Historical Emissions,30.793,6.291,10.41,Billings,above90
1967,Historical Emissions,22.345,6.715,14.157,Billings,above90
1968,Historical Emissions,19.658,5.967,13.915,Billings,above90
1969,Historical Emissions,21.125,9.501,14.747,Billings,above90
1970,Historical Emissions,21.332,7.363,13.868,Billings,above90
1971,Historical Emissions,28.32,8.127,16.494,Billings,above90
1972,Historical Emissions,17.694,5.872,14.543,Billings,above90
1973,Historical Emissions,28.113,4.843,14.374,Billings,above90
1974,Historical Emissions,17.877,2.099,11.385,Billings,above90
1975,Historical Emissions,21.905,5.749,12.217,Billings,above90
1976,Historical Emissions,22.711,6.009,10.711,Billings,above90
1977,Historical Emissions,29.542,5.651,9.554,Billings,above90
1978,Historical Emissions,20.827,6.607,15.542,Billings,above90
1979,Historical Emissions,23.104,5.373,16.169,Billings,above90
1980,Historical Emissions,22.993,3.871,12.916,Billings,above90
1981,Historical Emissions,20.99,12.253,16.554,Billings,above90
1982,Historical Emissions,26.113,7.079,14.011,Billings,above90
1983,Historical Emissions,15.971,6.721,8.397,Billings,above90
1984,Historical Emissions,19.776,8.318,12.096,Billings,above90
1985,Historical Emissions,24.875,8.61,18.458,Billings,above90
1986,Historical Emissions,26.757,6.701,17.855,Billings,above90
1987,Historical Emissions,29.487,3.632,12.868,Billings,above90
1988,Historical Emissions,17.731,4.795,10.855,Billings,above90
1989,Historical Emissions,25.61,7.697,14.253,Billings,above90
1990,Historical Emissions,36.242,14.217,23.53,Billings,above90
1991,Historical Emissions,22.555,7.376,13.229,Billings,above90
1992,Historical Emissions,24.116,4.537,12.939,Billings,above90
1993,Historical Emissions,17.434,6.881,12.482,Billings,above90
1994,Historical Emissions,27.875,7,13.037,Billings,above90
1995,Historical Emissions,32.203,10.808,23.277,Billings,above90
1996,Historical Emissions,45.322,17.879,26.928,Billings,above90
1997,Historical Emissions,28.595,11.074,18.409,Billings,above90
1998,Historical Emissions,29.976,11.625,17.349,Billings,above90
1999,Historical Emissions,26.86,10.19,15.638,Billings,above90
2000,Historical Emissions,32.356,13.802,23.337,Billings,above90
2001,Historical Emissions,27.123,10.674,24.482,Billings,above90
2002,Historical Emissions,38.56,17.95,21.168,Billings,above90
2003,Historical Emissions,36.564,18.817,26.904,Billings,above90
2004,Historical Emissions,44.372,16.828,23.252,Billings,above90
2005,Historical Emissions,36.747,17.34,31.627,Billings,above90
2006,Historical Emissions,41.662,5.067,22.312,Billings,above90
2007,Historical Emissions,24.238,15.721,20.674,Billings,above90
2008,Historical Emissions,44.203,10.339,22.771,Billings,above90
2009,Historical Emissions,31.773,13.982,20.554,Billings,above90
2010,Historical Emissions,29.557,15.063,17.493,Billings,above90
2011,Historical Emissions,36.952,13.535,27.422,Billings,above90
2012,Historical Emissions,35.183,18.08,28.228,Billings,above90
2013,Historical Emissions,45.695,16.26,31.59,Billings,above90
2014,Historical Emissions,50.583,17.689,24.602,Billings,above90
2015,"Moderating Emissions
(SSP1-2.6)",39.243,26.561,33.205,Billings,above90
2015,"Middle of the Road
(SSP2-4.5)",47.397,21.47,39.301,Billings,above90
2015,"High Emissions
(SSP3-7.0)",42.007,21.205,30.156,Billings,above90
2015,"Accelerating Emissions
(SSP5-8.5)",41.405,20.014,25.566,Billings,above90
2016,"Moderating Emissions
(SSP1-2.6)",47.414,22.513,30.699,Billings,above90
2016,"Middle of the Road
(SSP2-4.5)",38.659,15.085,23.17,Billings,above90
2016,"High Emissions
(SSP3-7.0)",44.859,23.428,36.423,Billings,above90
2016,"Accelerating Emissions
(SSP5-8.5)",39.824,20.248,29.013,Billings,above90
2017,"Moderating Emissions
(SSP1-2.6)",51.084,20.288,32.156,Billings,above90
2017,"Middle of the Road
(SSP2-4.5)",40.062,18.333,28.446,Billings,above90
2017,"High Emissions
(SSP3-7.0)",36.861,15.087,30.085,Billings,above90
2017,"Accelerating Emissions
(SSP5-8.5)",44.309,22.303,28.048,Billings,above90
2018,"Moderating Emissions
(SSP1-2.6)",43.12,14.988,33.553,Billings,above90
2018,"Middle of the Road
(SSP2-4.5)",46.554,9.791,28.627,Billings,above90
2018,"High Emissions
(SSP3-7.0)",37.299,9.607,29.41,Billings,above90
2018,"Accelerating Emissions
(SSP5-8.5)",46.721,13.435,19.999,Billings,above90
2019,"Moderating Emissions
(SSP1-2.6)",46.318,21.195,37.023,Billings,above90
2019,"Middle of the Road
(SSP2-4.5)",45.925,18.793,30.772,Billings,above90
2019,"High Emissions
(SSP3-7.0)",35.487,11.4,25.001,Billings,above90
2019,"Accelerating Emissions
(SSP5-8.5)",64.024,15.298,24.554,Billings,above90
2020,"Moderating Emissions
(SSP1-2.6)",53.357,13.043,32.76,Billings,above90
2020,"Middle of the Road
(SSP2-4.5)",39.524,20.219,29.025,Billings,above90
2020,"High Emissions
(SSP3-7.0)",45.925,13.669,25.988,Billings,above90
2020,"Accelerating Emissions
(SSP5-8.5)",47.468,9.479,25.313,Billings,above90
2021,"Moderating Emissions
(SSP1-2.6)",54.885,26.665,33.554,Billings,above90
2021,"Middle of the Road
(SSP2-4.5)",56.499,14.846,42.362,Billings,above90
2021,"High Emissions
(SSP3-7.0)",50.759,16.419,32.952,Billings,above90
2021,"Accelerating Emissions
(SSP5-8.5)",46.586,12.19,25.035,Billings,above90
2022,"Moderating Emissions
(SSP1-2.6)",45.438,18.144,30.217,Billings,above90
2022,"Middle of the Road
(SSP2-4.5)",47.013,21.545,35.855,Billings,above90
2022,"High Emissions
(SSP3-7.0)",36.641,15.238,21.952,Billings,above90
