scenario,month,grp,upper,lower,value,location,variable
Historical Emissions,Apr,Mid Century (2040-2069),2.072,0.738,1.318,Flathead,pr
Historical Emissions,Aug,Mid Century (2040-2069),1.937,0.218,0.827,Flathead,pr
Historical Emissions,Dec,Mid Century (2040-2069),2.426,0.504,1.309,Flathead,pr
Historical Emissions,Feb,Mid Century (2040-2069),1.97,0.456,1.11,Flathead,pr
Historical Emissions,Jan,Mid Century (2040-2069),2.609,0.613,1.396,Flathead,pr
Historical Emissions,Jul,Mid Century (2040-2069),1.828,0.278,0.878,Flathead,pr
Historical Emissions,Jun,Mid Century (2040-2069),3.664,1.108,2.26,Flathead,pr
Historical Emissions,Mar,Mid Century (2040-2069),1.925,0.605,1.154,Flathead,pr
Historical Emissions,May,Mid Century (2040-2069),3.397,1.177,2.104,Flathead,pr
Historical Emissions,Nov,Mid Century (2040-2069),2.536,0.609,1.424,Flathead,pr
Historical Emissions,Oct,Mid Century (2040-2069),2.128,0.43,1.166,Flathead,pr
Historical Emissions,Sep,Mid Century (2040-2069),2.243,0.333,1.072,Flathead,pr
Historical Emissions,Apr,End-of-Century (2070-2099),2.072,0.738,1.318,Flathead,pr
Historical Emissions,Aug,End-of-Century (2070-2099),1.937,0.218,0.827,Flathead,pr
Historical Emissions,Dec,End-of-Century (2070-2099),2.426,0.504,1.309,Flathead,pr
Historical Emissions,Feb,End-of-Century (2070-2099),1.97,0.456,1.11,Flathead,pr
Historical Emissions,Jan,End-of-Century (2070-2099),2.609,0.613,1.396,Flathead,pr
Historical Emissions,Jul,End-of-Century (2070-2099),1.828,0.278,0.878,Flathead,pr
Historical Emissions,Jun,End-of-Century (2070-2099),3.664,1.108,2.26,Flathead,pr
Historical Emissions,Mar,End-of-Century (2070-2099),1.925,0.605,1.154,Flathead,pr
Historical Emissions,May,End-of-Century (2070-2099),3.397,1.177,2.104,Flathead,pr
Historical Emissions,Nov,End-of-Century (2070-2099),2.536,0.609,1.424,Flathead,pr
Historical Emissions,Oct,End-of-Century (2070-2099),2.128,0.43,1.166,Flathead,pr
Historical Emissions,Sep,End-of-Century (2070-2099),2.243,0.333,1.072,Flathead,pr
"Moderating Emissions
(SSP1-2.6)",Apr,End-of-Century (2070-2099),2.013,1.048,1.48,Flathead,pr
"Moderating Emissions
(SSP1-2.6)",Apr,Mid Century (2040-2069),2.144,0.846,1.386,Flathead,pr
"Moderating Emissions
(SSP1-2.6)",Aug,End-of-Century (2070-2099),1.362,0.087,0.708,Flathead,pr
"Moderating Emissions
(SSP1-2.6)",Aug,Mid Century (2040-2069),1.724,0.201,0.738,Flathead,pr
"Moderating Emissions
(SSP1-2.6)",Dec,End-of-Century (2070-2099),2.475,0.524,1.356,Flathead,pr
"Moderating Emissions
(SSP1-2.6)",Dec,Mid Century (2040-2069),2.595,0.583,1.444,Flathead,pr
"Moderating Emissions
(SSP1-2.6)",Feb,End-of-Century (2070-2099),2.149,0.382,1.198,Flathead,pr
"Moderating Emissions
(SSP1-2.6)",Feb,Mid Century (2040-2069),2.114,0.495,1.096,Flathead,pr
"Moderating Emissions
(SSP1-2.6)",Jan,End-of-Century (2070-2099),2.542,0.694,1.356,Flathead,pr
"Moderating Emissions
(SSP1-2.6)",Jan,Mid Century (2040-2069),2.459,0.644,1.483,Flathead,pr
"Moderating Emissions
(SSP1-2.6)",Jul,End-of-Century (2070-2099),2.508,0.231,1.101,Flathead,pr
"Moderating Emissions
(SSP1-2.6)",Jul,Mid Century (2040-2069),2.028,0.186,0.836,Flathead,pr
"Moderating Emissions
(SSP1-2.6)",Jun,End-of-Century (2070-2099),4.422,1.655,3.057,Flathead,pr
"Moderating Emissions
(SSP1-2.6)",Jun,Mid Century (2040-2069),3.709,1.148,2.247,Flathead,pr
"Moderating Emissions
(SSP1-2.6)",Mar,End-of-Century (2070-2099),2.031,1.044,1.325,Flathead,pr
"Moderating Emissions
(SSP1-2.6)",Mar,Mid Century (2040-2069),2.065,0.651,1.265,Flathead,pr
"Moderating Emissions
(SSP1-2.6)",May,End-of-Century (2070-2099),3.628,1.854,2.739,Flathead,pr
"Moderating Emissions
(SSP1-2.6)",May,Mid Century (2040-2069),3.743,1.388,2.542,Flathead,pr
"Moderating Emissions
(SSP1-2.6)",Nov,End-of-Century (2070-2099),2.525,0.875,1.523,Flathead,pr
"Moderating Emissions
(SSP1-2.6)",Nov,Mid Century (2040-2069),2.513,0.719,1.445,Flathead,pr
"Moderating Emissions
(SSP1-2.6)",Oct,End-of-Century (2070-2099),3.168,0.522,1.58,Flathead,pr
"Moderating Emissions
(SSP1-2.6)",Oct,Mid Century (2040-2069),2.168,0.446,1.234,Flathead,pr
"Moderating Emissions
(SSP1-2.6)",Sep,End-of-Century (2070-2099),1.882,0.179,1.007,Flathead,pr
"Moderating Emissions
(SSP1-2.6)",Sep,Mid Century (2040-2069),2.165,0.268,1.036,Flathead,pr
"Middle of the Road
(SSP2-4.5)",Apr,End-of-Century (2070-2099),2.469,1.07,1.785,Flathead,pr
"Middle of the Road
(SSP2-4.5)",Apr,Mid Century (2040-2069),2.18,0.836,1.437,Flathead,pr
"Middle of the Road
(SSP2-4.5)",Aug,End-of-Century (2070-2099),2.101,0.129,0.577,Flathead,pr
"Middle of the Road
(SSP2-4.5)",Aug,Mid Century (2040-2069),1.852,0.195,0.769,Flathead,pr
"Middle of the Road
(SSP2-4.5)",Dec,End-of-Century (2070-2099),2.486,0.902,1.458,Flathead,pr
"Middle of the Road
(SSP2-4.5)",Dec,Mid Century (2040-2069),2.558,0.708,1.438,Flathead,pr
"Middle of the Road
(SSP2-4.5)",Feb,End-of-Century (2070-2099),1.836,0.622,1.141,Flathead,pr
"Middle of the Road
(SSP2-4.5)",Feb,Mid Century (2040-2069),2.129,0.569,1.086,Flathead,pr
"Middle of the Road
(SSP2-4.5)",Jan,End-of-Century (2070-2099),2.495,1.044,1.647,Flathead,pr
"Middle of the Road
(SSP2-4.5)",Jan,Mid Century (2040-2069),2.526,0.64,1.457,Flathead,pr
"Middle of the Road
(SSP2-4.5)",Jul,End-of-Century (2070-2099),2.568,0.221,0.971,Flathead,pr
"Middle of the Road
(SSP2-4.5)",Jul,Mid Century (2040-2069),1.723,0.169,0.703,Flathead,pr
"Middle of the Road
(SSP2-4.5)",Jun,End-of-Century (2070-2099),3.125,1.275,2.071,Flathead,pr
"Middle of the Road
(SSP2-4.5)",Jun,Mid Century (2040-2069),3.932,1.065,2.283,Flathead,pr
"Middle of the Road
(SSP2-4.5)",Mar,End-of-Century (2070-2099),2.012,0.837,1.303,Flathead,pr
"Middle of the Road
(SSP2-4.5)",Mar,Mid Century (2040-2069),2.007,0.62,1.283,Flathead,pr
"Middle of the Road
(SSP2-4.5)",May,End-of-Century (2070-2099),4.195,1.903,2.561,Flathead,pr
"Middle of the Road
(SSP2-4.5)",May,Mid Century (2040-2069),3.889,1.212,2.387,Flathead,pr
"Middle of the Road
(SSP2-4.5)",Nov,End-of-Century (2070-2099),2.567,0.779,1.671,Flathead,pr
"Middle of the Road
(SSP2-4.5)",Nov,Mid Century (2040-2069),2.627,0.752,1.442,Flathead,pr
"Middle of the Road
(SSP2-4.5)",Oct,End-of-Century (2070-2099),2.001,0.481,1.612,Flathead,pr
"Middle of the Road
(SSP2-4.5)",Oct,Mid Century (2040-2069),2.4,0.465,1.176,Flathead,pr
"Middle of the Road
(SSP2-4.5)",Sep,End-of-Century (2070-2099),2.61,0.239,1.008,Flathead,pr
"Middle of the Road
(SSP2-4.5)",Sep,Mid Century (2040-2069),2.361,0.33,0.991,Flathead,pr
"High Emissions
(SSP3-7.0)",Apr,End-of-Century (2070-2099),2.665,1.153,1.899,Flathead,pr
"High Emissions
(SSP3-7.0)",Apr,Mid Century (2040-2069),2.516,0.886,1.573,Flathead,pr
"High Emissions
(SSP3-7.0)",Aug,End-of-Century (2070-2099),1.104,0.221,0.658,Flathead,pr
"High Emissions
(SSP3-7.0)",Aug,Mid Century (2040-2069),1.889,0.174,0.732,Flathead,pr
"High Emissions
(SSP3-7.0)",Dec,End-of-Century (2070-2099),2.266,0.875,1.377,Flathead,pr
"High Emissions
(SSP3-7.0)",Dec,Mid Century (2040-2069),2.585,0.605,1.382,Flathead,pr
"High Emissions
(SSP3-7.0)",Feb,End-of-Century (2070-2099),2.112,0.856,1.628,Flathead,pr
"High Emissions
(SSP3-7.0)",Feb,Mid Century (2040-2069),1.896,0.479,1.003,Flathead,pr
"High Emissions
(SSP3-7.0)",Jan,End-of-Century (2070-2099),2.307,0.418,1.064,Flathead,pr
"High Emissions
(SSP3-7.0)",Jan,Mid Century (2040-2069),2.595,0.682,1.443,Flathead,pr
"High Emissions
(SSP3-7.0)",Jul,End-of-Century (2070-2099),1.891,0.115,0.634,Flathead,pr
"High Emissions
(SSP3-7.0)",Jul,Mid Century (2040-2069),1.721,0.196,0.759,Flathead,pr
"High Emissions
(SSP3-7.0)",Jun,End-of-Century (2070-2099),4.618,1.139,2,Flathead,pr
"High Emissions
(SSP3-7.0)",Jun,Mid Century (2040-2069),3.712,1.069,2.331,Flathead,pr
"High Emissions
(SSP3-7.0)",Mar,End-of-Century (2070-2099),3.069,1.261,1.638,Flathead,pr
"High Emissions
(SSP3-7.0)",Mar,Mid Century (2040-2069),2.042,0.733,1.263,Flathead,pr
"High Emissions
(SSP3-7.0)",May,End-of-Century (2070-2099),3.544,1.215,2.488,Flathead,pr
"High Emissions
(SSP3-7.0)",May,Mid Century (2040-2069),3.523,1.302,2.355,Flathead,pr
"High Emissions
(SSP3-7.0)",Nov,End-of-Century (2070-2099),2.898,1.042,1.813,Flathead,pr
"High Emissions
(SSP3-7.0)",Nov,Mid Century (2040-2069),2.518,0.691,1.545,Flathead,pr
"High Emissions
(SSP3-7.0)",Oct,End-of-Century (2070-2099),2.613,0.888,1.216,Flathead,pr
"High Emissions
(SSP3-7.0)",Oct,Mid Century (2040-2069),2.221,0.46,1.17,Flathead,pr
"High Emissions
(SSP3-7.0)",Sep,End-of-Century (2070-2099),2.302,0.309,0.795,Flathead,pr
"High Emissions
(SSP3-7.0)",Sep,Mid Century (2040-2069),2.221,0.299,0.978,Flathead,pr
"Accelerating Emissions
(SSP5-8.5)",Apr,End-of-Century (2070-2099),2.447,1.015,1.936,Flathead,pr
"Accelerating Emissions
(SSP5-8.5)",Apr,Mid Century (2040-2069),2.322,0.955,1.627,Flathead,pr
"Accelerating Emissions
(SSP5-8.5)",Aug,End-of-Century (2070-2099),1.549,0.156,0.482,Flathead,pr
"Accelerating Emissions
(SSP5-8.5)",Aug,Mid Century (2040-2069),1.824,0.131,0.711,Flathead,pr
"Accelerating Emissions
(SSP5-8.5)",Dec,End-of-Century (2070-2099),2.748,0.692,1.697,Flathead,pr
"Accelerating Emissions
(SSP5-8.5)",Dec,Mid Century (2040-2069),2.584,0.63,1.402,Flathead,pr
"Accelerating Emissions
(SSP5-8.5)",Feb,End-of-Century (2070-2099),1.506,0.514,1.025,Flathead,pr
"Accelerating Emissions
(SSP5-8.5)",Feb,Mid Century (2040-2069),2.115,0.542,1.134,Flathead,pr
"Accelerating Emissions
(SSP5-8.5)",Jan,End-of-Century (2070-2099),2.745,0.722,1.506,Flathead,pr
"Accelerating Emissions
(SSP5-8.5)",Jan,Mid Century (2040-2069),2.593,0.743,1.496,Flathead,pr
