year,scenario,upper,lower,value,location,variable
1950,Historical Emissions,2763.449,2292.238,2512.024,Billings,gdd
1951,Historical Emissions,2758.486,2345.372,2548.055,Billings,gdd
1952,Historical Emissions,2704.622,2198.562,2358.455,Billings,gdd
1953,Historical Emissions,2642.784,2185.314,2419.67,Billings,gdd
1954,Historical Emissions,2633.089,1985.455,2337.241,Billings,gdd
1955,Historical Emissions,2831.795,2267.747,2344.671,Billings,gdd
1956,Historical Emissions,2759.193,2258.897,2558.304,Billings,gdd
1957,Historical Emissions,2935.081,2069.771,2360.39,Billings,gdd
1958,Historical Emissions,2603.964,2152.156,2351.621,Billings,gdd
1959,Historical Emissions,2529.348,2103.359,2293.87,Billings,gdd
1960,Historical Emissions,2563.756,2274.819,2357.348,Billings,gdd
1961,Historical Emissions,2549.355,2228.925,2399.326,Billings,gdd
1962,Historical Emissions,2513.548,2077.059,2338.391,Billings,gdd
1963,Historical Emissions,2380.931,2067.622,2288.439,Billings,gdd
1964,Historical Emissions,2526.785,2154.224,2347.315,Billings,gdd
1965,Historical Emissions,2570.992,2070.018,2415.996,Billings,gdd
1966,Historical Emissions,2527.929,2047.305,2294.866,Billings,gdd
1967,Historical Emissions,2592.927,2157.693,2309.901,Billings,gdd
1968,Historical Emissions,2397.081,2036.431,2250.802,Billings,gdd
1969,Historical Emissions,2477.168,2048.328,2363.034,Billings,gdd
1970,Historical Emissions,2469.833,2212.31,2361.217,Billings,gdd
1971,Historical Emissions,2753.734,2229.421,2458.124,Billings,gdd
1972,Historical Emissions,2603.088,2088.84,2353.239,Billings,gdd
1973,Historical Emissions,2674.354,2053.225,2253.835,Billings,gdd
1974,Historical Emissions,2536.689,1970.063,2426.281,Billings,gdd
1975,Historical Emissions,2614.187,2232.734,2375.871,Billings,gdd
1976,Historical Emissions,2489.777,2265.357,2353.101,Billings,gdd
1977,Historical Emissions,2750.24,2229.831,2360.934,Billings,gdd
1978,Historical Emissions,2613.948,2209.015,2370.055,Billings,gdd
1979,Historical Emissions,2650.141,2128.626,2436.826,Billings,gdd
1980,Historical Emissions,2691.347,2099.792,2347.865,Billings,gdd
1981,Historical Emissions,2626.028,2212.847,2420.513,Billings,gdd
1982,Historical Emissions,2597.527,2228.703,2523.811,Billings,gdd
1983,Historical Emissions,2479.643,2213.86,2309.23,Billings,gdd
1984,Historical Emissions,2621.311,2135.089,2412.759,Billings,gdd
1985,Historical Emissions,2631.194,2299.073,2505.022,Billings,gdd
1986,Historical Emissions,2479.643,2094.501,2293.748,Billings,gdd
1987,Historical Emissions,2531.971,2105.878,2326.148,Billings,gdd
1988,Historical Emissions,2513.282,2126.344,2383.167,Billings,gdd
1989,Historical Emissions,2675.043,2248.328,2375.313,Billings,gdd
1990,Historical Emissions,2852.812,2285.959,2512.664,Billings,gdd
1991,Historical Emissions,2628.918,2175.395,2337.579,Billings,gdd
1992,Historical Emissions,2388.979,2129.905,2249.352,Billings,gdd
1993,Historical Emissions,2513.414,2205.16,2300.879,Billings,gdd
1994,Historical Emissions,2821.268,2139.771,2406.468,Billings,gdd
1995,Historical Emissions,2824.222,2323.42,2450.076,Billings,gdd
1996,Historical Emissions,2969.5,2445.275,2770.129,Billings,gdd
1997,Historical Emissions,2622.181,2338.034,2417.844,Billings,gdd
1998,Historical Emissions,2768.902,2343.287,2575.413,Billings,gdd
1999,Historical Emissions,2648.636,2242.476,2546.182,Billings,gdd
2000,Historical Emissions,2760.035,2334.138,2594.706,Billings,gdd
2001,Historical Emissions,2784.663,2275.586,2531.916,Billings,gdd
2002,Historical Emissions,2957.891,2496.374,2658.103,Billings,gdd
2003,Historical Emissions,2804.679,2409.586,2640.957,Billings,gdd
2004,Historical Emissions,2952.665,2543.412,2716.472,Billings,gdd
2005,Historical Emissions,2997.33,2520.405,2755.972,Billings,gdd
2006,Historical Emissions,2837.148,2383.726,2623.678,Billings,gdd
2007,Historical Emissions,2703.183,2514.858,2598.97,Billings,gdd
2008,Historical Emissions,2919.268,2487.978,2630.484,Billings,gdd
2009,Historical Emissions,2781.143,2425.627,2514.777,Billings,gdd
2010,Historical Emissions,2840.113,2463.906,2599.691,Billings,gdd
2011,Historical Emissions,2938.538,2527.777,2700.723,Billings,gdd
2012,Historical Emissions,2814.44,2599.147,2759.756,Billings,gdd
2013,Historical Emissions,3087.399,2634.961,2924.133,Billings,gdd
2014,Historical Emissions,3118.323,2614.706,2702.209,Billings,gdd
2015,"Moderating Emissions
(SSP1-2.6)",3112.762,2649.494,2864.869,Billings,gdd
2015,"Middle of the Road
(SSP2-4.5)",2956.081,2519.868,2797.734,Billings,gdd
2015,"High Emissions
(SSP3-7.0)",3002.8,2522.546,2815.545,Billings,gdd
2015,"Accelerating Emissions
(SSP5-8.5)",2904.882,2458.891,2773.957,Billings,gdd
2016,"Moderating Emissions
(SSP1-2.6)",2985.438,2754.349,2867.343,Billings,gdd
2016,"Middle of the Road
(SSP2-4.5)",2974.954,2503.747,2634.005,Billings,gdd
2016,"High Emissions
(SSP3-7.0)",3117.11,2518.097,2869.645,Billings,gdd
2016,"Accelerating Emissions
(SSP5-8.5)",2941.111,2590.359,2787.348,Billings,gdd
2017,"Moderating Emissions
(SSP1-2.6)",3001.198,2570.713,2730.514,Billings,gdd
2017,"Middle of the Road
(SSP2-4.5)",3006.135,2492.916,2867.141,Billings,gdd
2017,"High Emissions
(SSP3-7.0)",2907.561,2592.805,2778.584,Billings,gdd
2017,"Accelerating Emissions
(SSP5-8.5)",3069.104,2626.643,2875.544,Billings,gdd
2018,"Moderating Emissions
(SSP1-2.6)",2931.553,2463.715,2691.162,Billings,gdd
2018,"Middle of the Road
(SSP2-4.5)",3021.751,2584.063,2842.49,Billings,gdd
2018,"High Emissions
(SSP3-7.0)",2853.9,2383.668,2753.923,Billings,gdd
2018,"Accelerating Emissions
(SSP5-8.5)",2849.23,2569.443,2779.793,Billings,gdd
2019,"Moderating Emissions
(SSP1-2.6)",3262.345,2715.357,2894.704,Billings,gdd
2019,"Middle of the Road
(SSP2-4.5)",3066.994,2490.326,2747.078,Billings,gdd
2019,"High Emissions
(SSP3-7.0)",3167.739,2558.374,2712.141,Billings,gdd
2019,"Accelerating Emissions
(SSP5-8.5)",3168.66,2585.023,2810.404,Billings,gdd
2020,"Moderating Emissions
(SSP1-2.6)",3109.536,2622.94,2692.544,Billings,gdd
2020,"Middle of the Road
(SSP2-4.5)",2985.578,2584.394,2820.06,Billings,gdd
2020,"High Emissions
(SSP3-7.0)",3043.344,2492.417,2622.026,Billings,gdd
2020,"Accelerating Emissions
(SSP5-8.5)",3028.593,2554.619,2791.308,Billings,gdd
2021,"Moderating Emissions
(SSP1-2.6)",3088.913,2616.134,2796.643,Billings,gdd
