year,scenario,upper,lower,value,location,variable
1950,Historical Emissions,33.463,31.669,32.585,Flathead,tasmin
1951,Historical Emissions,33.443,30.936,32.573,Flathead,tasmin
1952,Historical Emissions,33.28,29.536,31.429,Flathead,tasmin
1953,Historical Emissions,32.722,30.863,31.905,Flathead,tasmin
1954,Historical Emissions,34.532,30.574,31.756,Flathead,tasmin
1955,Historical Emissions,33.48,30.86,32.564,Flathead,tasmin
1956,Historical Emissions,33.461,30.86,32.664,Flathead,tasmin
1957,Historical Emissions,34.04,30.732,33.096,Flathead,tasmin
1958,Historical Emissions,33.611,31.327,32.777,Flathead,tasmin
1959,Historical Emissions,32.85,30.58,31.442,Flathead,tasmin
1960,Historical Emissions,33.114,29.531,31.212,Flathead,tasmin
1961,Historical Emissions,33.309,31.273,32.41,Flathead,tasmin
1962,Historical Emissions,32.689,30.002,30.977,Flathead,tasmin
1963,Historical Emissions,32.751,30.981,31.629,Flathead,tasmin
1964,Historical Emissions,33.218,30.417,32.408,Flathead,tasmin
1965,Historical Emissions,32.856,30.958,32.465,Flathead,tasmin
1966,Historical Emissions,33.702,31.737,32.438,Flathead,tasmin
1967,Historical Emissions,33.01,30.278,31.869,Flathead,tasmin
1968,Historical Emissions,33.336,29.31,31.868,Flathead,tasmin
1969,Historical Emissions,32.997,30.47,31.476,Flathead,tasmin
1970,Historical Emissions,34.128,32.28,32.611,Flathead,tasmin
1971,Historical Emissions,34.546,31.009,33.122,Flathead,tasmin
1972,Historical Emissions,33.505,30.705,32.09,Flathead,tasmin
1973,Historical Emissions,33.78,30.925,32.259,Flathead,tasmin
1974,Historical Emissions,34.368,29.888,32.208,Flathead,tasmin
1975,Historical Emissions,33.299,30.035,32.923,Flathead,tasmin
1976,Historical Emissions,33.336,30.248,32.605,Flathead,tasmin
1977,Historical Emissions,34.661,32.532,33.182,Flathead,tasmin
1978,Historical Emissions,35.381,30.803,32.368,Flathead,tasmin
1979,Historical Emissions,34.241,31.663,33.103,Flathead,tasmin
1980,Historical Emissions,32.613,31.547,32.328,Flathead,tasmin
1981,Historical Emissions,34.553,32.077,33.21,Flathead,tasmin
1982,Historical Emissions,34.614,31.166,33.122,Flathead,tasmin
1983,Historical Emissions,34.496,30.938,31.506,Flathead,tasmin
