year,scenario,upper,lower,value,location,variable
1950,Historical Emissions,56.279,52.603,53.298,Fort Peck,tasmax
1951,Historical Emissions,54.957,51.128,53.739,Fort Peck,tasmax
1952,Historical Emissions,56.084,50.917,53.584,Fort Peck,tasmax
1953,Historical Emissions,54.597,49.572,53.31,Fort Peck,tasmax
1954,Historical Emissions,55.114,49.178,53.118,Fort Peck,tasmax
1955,Historical Emissions,57.138,50.617,51.397,Fort Peck,tasmax
1956,Historical Emissions,57.577,52.44,53.508,Fort Peck,tasmax
1957,Historical Emissions,59.025,50.678,54.19,Fort Peck,tasmax
1958,Historical Emissions,55.168,51.024,52.139,Fort Peck,tasmax
1959,Historical Emissions,53.551,48.939,51.367,Fort Peck,tasmax
1960,Historical Emissions,54.518,50.425,52.368,Fort Peck,tasmax
1961,Historical Emissions,55.412,51.195,53.293,Fort Peck,tasmax
1962,Historical Emissions,53.649,49.22,51.666,Fort Peck,tasmax
1963,Historical Emissions,53.18,50.623,51.96,Fort Peck,tasmax
1964,Historical Emissions,55.067,50.425,53.813,Fort Peck,tasmax
1965,Historical Emissions,54.239,51.557,52.818,Fort Peck,tasmax
1966,Historical Emissions,56.145,50.062,51.536,Fort Peck,tasmax
1967,Historical Emissions,54.193,49.271,52.319,Fort Peck,tasmax
1968,Historical Emissions,52.162,48.911,51.174,Fort Peck,tasmax
1969,Historical Emissions,53.983,50.298,53.34,Fort Peck,tasmax
1970,Historical Emissions,55.496,50.32,53.172,Fort Peck,tasmax
1971,Historical Emissions,56.018,52.171,54.558,Fort Peck,tasmax
1972,Historical Emissions,54.081,51.272,53.372,Fort Peck,tasmax
1973,Historical Emissions,55.76,49.479,51.891,Fort Peck,tasmax
1974,Historical Emissions,55.85,50.063,53.837,Fort Peck,tasmax
1975,Historical Emissions,54.836,50.097,53.261,Fort Peck,tasmax
1976,Historical Emissions,54.497,50.192,52.235,Fort Peck,tasmax
1977,Historical Emissions,55.009,51.54,53.752,Fort Peck,tasmax
1978,Historical Emissions,55.028,50.792,52.743,Fort Peck,tasmax
1979,Historical Emissions,55.962,51.994,55.446,Fort Peck,tasmax
1980,Historical Emissions,54.787,50.823,52.691,Fort Peck,tasmax
1981,Historical Emissions,55.652,51.872,52.902,Fort Peck,tasmax
1982,Historical Emissions,54.169,51.713,53.507,Fort Peck,tasmax
1983,Historical Emissions,54.36,51.033,52.148,Fort Peck,tasmax
1984,Historical Emissions,56.16,51.517,53.582,Fort Peck,tasmax
1985,Historical Emissions,55.798,52.076,53.502,Fort Peck,tasmax
1986,Historical Emissions,51.676,49.901,51.164,Fort Peck,tasmax
1987,Historical Emissions,54.573,48.46,50.853,Fort Peck,tasmax
1988,Historical Emissions,54.355,50.273,52.78,Fort Peck,tasmax
1989,Historical Emissions,56.585,50.988,53.84,Fort Peck,tasmax
1990,Historical Emissions,57.877,50.974,53.996,Fort Peck,tasmax
1991,Historical Emissions,55.249,50.709,52.555,Fort Peck,tasmax
1992,Historical Emissions,56.315,51.118,52.465,Fort Peck,tasmax
1993,Historical Emissions,55.344,51.119,52.544,Fort Peck,tasmax
1994,Historical Emissions,56.009,52.269,52.772,Fort Peck,tasmax
1995,Historical Emissions,57.713,51.699,53.071,Fort Peck,tasmax
1996,Historical Emissions,56.49,53.367,54.696,Fort Peck,tasmax
1997,Historical Emissions,57.645,50.716,53.347,Fort Peck,tasmax
1998,Historical Emissions,54.708,51.219,52.993,Fort Peck,tasmax
1999,Historical Emissions,56.329,52.551,54.4,Fort Peck,tasmax
2000,Historical Emissions,55.919,52.255,54.151,Fort Peck,tasmax
2001,Historical Emissions,56.037,52.256,54.08,Fort Peck,tasmax
