year,scenario,upper,lower,value,location,variable
1950,Historical Emissions,41.803,38.499,39.921,Billings,penman
1951,Historical Emissions,42.452,37.818,40.763,Billings,penman
1952,Historical Emissions,43.785,38.076,39.843,Billings,penman
1953,Historical Emissions,42.621,36.845,39.985,Billings,penman
1954,Historical Emissions,41.631,36.396,39.468,Billings,penman
1955,Historical Emissions,43.604,36.928,38.058,Billings,penman
1956,Historical Emissions,45.61,37.439,41.517,Billings,penman
1957,Historical Emissions,44.841,35.674,38.52,Billings,penman
1958,Historical Emissions,40.607,36.361,38.67,Billings,penman
1959,Historical Emissions,40.612,35.292,38.009,Billings,penman
1960,Historical Emissions,42.058,37.106,38.166,Billings,penman
1961,Historical Emissions,41.237,37.436,38.884,Billings,penman
1962,Historical Emissions,41.547,35.328,39.422,Billings,penman
1963,Historical Emissions,40.445,35.896,37.192,Billings,penman
1964,Historical Emissions,40.953,35.538,38.36,Billings,penman
1965,Historical Emissions,41.712,35.217,39.492,Billings,penman
1966,Historical Emissions,42.296,35.79,37.554,Billings,penman
1967,Historical Emissions,41.999,36.452,38.381,Billings,penman
1968,Historical Emissions,39.342,34.647,37.904,Billings,penman
1969,Historical Emissions,40.948,37.17,38.792,Billings,penman
1970,Historical Emissions,40.886,37.259,38.695,Billings,penman
1971,Historical Emissions,43.104,38.327,39.671,Billings,penman
1972,Historical Emissions,41.167,36.942,38.914,Billings,penman
1973,Historical Emissions,42.671,35.4,37.693,Billings,penman
1974,Historical Emissions,40.749,36.412,38.261,Billings,penman
1975,Historical Emissions,40.458,36.404,39.667,Billings,penman
1976,Historical Emissions,40.325,37.237,38.485,Billings,penman
1977,Historical Emissions,42.741,37.033,38.949,Billings,penman
1978,Historical Emissions,40.244,35.635,39.016,Billings,penman
1979,Historical Emissions,42.007,36.22,39.871,Billings,penman
1980,Historical Emissions,41.966,34.725,40.446,Billings,penman
1981,Historical Emissions,41.542,37.622,39.793,Billings,penman
1982,Historical Emissions,41.478,36.98,39.102,Billings,penman
1983,Historical Emissions,39.918,37.042,38.834,Billings,penman
1984,Historical Emissions,41.235,37.512,39.837,Billings,penman
1985,Historical Emissions,43.035,37.403,39.376,Billings,penman
1986,Historical Emissions,38.955,34.348,38.077,Billings,penman
1987,Historical Emissions,40.184,35.588,38.246,Billings,penman
1988,Historical Emissions,40.212,36.125,37.878,Billings,penman
1989,Historical Emissions,41.685,36.866,39.113,Billings,penman
1990,Historical Emissions,42.963,37.834,39.97,Billings,penman
1991,Historical Emissions,42.013,36.901,38.934,Billings,penman
1992,Historical Emissions,40.972,36.739,38.052,Billings,penman
1993,Historical Emissions,40.949,36.979,37.681,Billings,penman
1994,Historical Emissions,43.155,36.757,39.377,Billings,penman
1995,Historical Emissions,43.902,37.42,40.447,Billings,penman
1996,Historical Emissions,45.422,39.321,42.612,Billings,penman
1997,Historical Emissions,41.251,37.146,39.554,Billings,penman
1998,Historical Emissions,42.699,38.051,39.269,Billings,penman
1999,Historical Emissions,41.021,36.833,40.425,Billings,penman
2000,Historical Emissions,41.939,37.553,40.977,Billings,penman
2001,Historical Emissions,41.775,37.291,40.426,Billings,penman
2002,Historical Emissions,43.495,38.768,40.672,Billings,penman
2003,Historical Emissions,43.54,38.521,41.363,Billings,penman
2004,Historical Emissions,45.289,39.535,40.712,Billings,penman
2005,Historical Emissions,45.165,39.617,42.293,Billings,penman
2006,Historical Emissions,42.79,37.261,39.956,Billings,penman
2007,Historical Emissions,41.844,38.643,40.487,Billings,penman
2008,Historical Emissions,43.425,38.373,39.998,Billings,penman
2009,Historical Emissions,42.168,37.729,39.591,Billings,penman
2010,Historical Emissions,43.47,38.371,41.555,Billings,penman
2011,Historical Emissions,43.95,39.067,40.839,Billings,penman
2012,Historical Emissions,42.358,40.202,41.982,Billings,penman
2013,Historical Emissions,44.427,39.165,42.133,Billings,penman
2014,Historical Emissions,44.699,40.882,42.075,Billings,penman
2015,"Moderating Emissions
(SSP1-2.6)",45.133,39.009,42.884,Billings,penman
2015,"Middle of the Road
(SSP2-4.5)",45.706,38.858,42.138,Billings,penman
2015,"High Emissions
(SSP3-7.0)",43.012,39.984,42.244,Billings,penman
2015,"Accelerating Emissions
(SSP5-8.5)",45.613,38.337,41.786,Billings,penman
2016,"Moderating Emissions
(SSP1-2.6)",43.121,40.555,41.87,Billings,penman
2016,"Middle of the Road
(SSP2-4.5)",43.229,38.106,40.946,Billings,penman
2016,"High Emissions
(SSP3-7.0)",45.233,39.752,40.618,Billings,penman
2016,"Accelerating Emissions
(SSP5-8.5)",44.544,38.56,40.111,Billings,penman
2017,"Moderating Emissions
(SSP1-2.6)",43.236,39.515,40.965,Billings,penman
2017,"Middle of the Road
(SSP2-4.5)",45.324,38.906,40.705,Billings,penman
2017,"High Emissions
(SSP3-7.0)",42.646,39.83,41.465,Billings,penman
2017,"Accelerating Emissions
(SSP5-8.5)",44.821,39.937,41.579,Billings,penman
2018,"Moderating Emissions
(SSP1-2.6)",42.513,38.314,40.975,Billings,penman
2018,"Middle of the Road
(SSP2-4.5)",44.157,39.068,40.938,Billings,penman
2018,"High Emissions
(SSP3-7.0)",41.519,36.52,40.269,Billings,penman
2018,"Accelerating Emissions
(SSP5-8.5)",44.027,37.383,40.831,Billings,penman
2019,"Moderating Emissions
(SSP1-2.6)",44.185,40.928,42.776,Billings,penman
2019,"Middle of the Road
(SSP2-4.5)",45.183,39.585,41.494,Billings,penman
2019,"High Emissions
(SSP3-7.0)",43.154,37.94,41.722,Billings,penman
2019,"Accelerating Emissions
(SSP5-8.5)",48.415,39.244,42.556,Billings,penman
2020,"Moderating Emissions
(SSP1-2.6)",47.547,37.941,40.522,Billings,penman
2020,"Middle of the Road
(SSP2-4.5)",45.236,39.266,42.548,Billings,penman
2020,"High Emissions
(SSP3-7.0)",44.276,37.899,40.361,Billings,penman
2020,"Accelerating Emissions
(SSP5-8.5)",43.253,37.618,40.823,Billings,penman
2021,"Moderating Emissions
(SSP1-2.6)",44.455,38.907,41.5,Billings,penman
2021,"Middle of the Road
(SSP2-4.5)",47.323,38.417,43.739,Billings,penman
2021,"High Emissions
(SSP3-7.0)",45.126,39.083,42.189,Billings,penman
2021,"Accelerating Emissions
(SSP5-8.5)",45.064,39.074,41.176,Billings,penman
2022,"Moderating Emissions
(SSP1-2.6)",44.408,39.764,42.182,Billings,penman
2022,"Middle of the Road
(SSP2-4.5)",45.17,37.498,42.996,Billings,penman
2022,"High Emissions
(SSP3-7.0)",42.192,38.637,40.211,Billings,penman
2022,"Accelerating Emissions
(SSP5-8.5)",47.251,39.012,42.617,Billings,penman
2023,"Moderating Emissions
(SSP1-2.6)",43.196,39.6,40.729,Billings,penman
2023,"Middle of the Road
(SSP2-4.5)",46.525,38.898,41.769,Billings,penman
2023,"High Emissions
(SSP3-7.0)",44.528,38.935,41.971,Billings,penman
2023,"Accelerating Emissions
(SSP5-8.5)",42.296,37.725,39.568,Billings,penman
2024,"Moderating Emissions
(SSP1-2.6)",44.706,38.711,42.037,Billings,penman
2024,"Middle of the Road
(SSP2-4.5)",44.038,39.216,41.796,Billings,penman
2024,"High Emissions
(SSP3-7.0)",45.881,39.488,42.314,Billings,penman
2024,"Accelerating Emissions
(SSP5-8.5)",43.914,39.718,41.266,Billings,penman
2025,"Moderating Emissions
(SSP1-2.6)",44.034,40.753,42.447,Billings,penman
2025,"Middle of the Road
(SSP2-4.5)",43.896,38.597,41.81,Billings,penman
2025,"High Emissions
(SSP3-7.0)",45.757,41.193,43.106,Billings,penman
2025,"Accelerating Emissions
(SSP5-8.5)",44.648,38.979,42.986,Billings,penman
2026,"Moderating Emissions
(SSP1-2.6)",45.422,38.589,42.771,Billings,penman
2026,"Middle of the Road
(SSP2-4.5)",45.611,40.36,43.204,Billings,penman
2026,"High Emissions
(SSP3-7.0)",41.268,38.494,40.558,Billings,penman
2026,"Accelerating Emissions
(SSP5-8.5)",45.605,38.119,40.656,Billings,penman
2027,"Moderating Emissions
(SSP1-2.6)",46.144,39.253,41.418,Billings,penman
2027,"Middle of the Road
(SSP2-4.5)",46.849,39.067,41.809,Billings,penman
2027,"High Emissions
(SSP3-7.0)",45.13,39.951,41.043,Billings,penman
2027,"Accelerating Emissions
(SSP5-8.5)",45.828,40.169,42.612,Billings,penman
2028,"Moderating Emissions
(SSP1-2.6)",44.594,39.289,40.8,Billings,penman
2028,"Middle of the Road
(SSP2-4.5)",42.618,39.193,40.355,Billings,penman
2028,"High Emissions
(SSP3-7.0)",43.521,40.299,42.26,Billings,penman
2028,"Accelerating Emissions
(SSP5-8.5)",45.15,39.276,40.831,Billings,penman
2029,"Moderating Emissions
(SSP1-2.6)",46.591,41.632,43.135,Billings,penman
2029,"Middle of the Road
(SSP2-4.5)",44.027,38.618,40.581,Billings,penman
