scenario,month,grp,upper,lower,value,location,variable
Historical Emissions,Apr,Mid Century (2040-2069),3.227,2.322,2.729,Fort Belknap,penman
Historical Emissions,Aug,Mid Century (2040-2069),7.907,5.86,6.936,Fort Belknap,penman
Historical Emissions,Dec,Mid Century (2040-2069),0.745,0.267,0.465,Fort Belknap,penman
Historical Emissions,Feb,Mid Century (2040-2069),0.943,0.454,0.659,Fort Belknap,penman
Historical Emissions,Jan,Mid Century (2040-2069),0.706,0.294,0.496,Fort Belknap,penman
Historical Emissions,Jul,Mid Century (2040-2069),8.584,6.317,7.393,Fort Belknap,penman
Historical Emissions,Jun,Mid Century (2040-2069),6.864,4.749,5.656,Fort Belknap,penman
Historical Emissions,Mar,Mid Century (2040-2069),1.824,1.145,1.491,Fort Belknap,penman
Historical Emissions,May,Mid Century (2040-2069),5.442,3.693,4.445,Fort Belknap,penman
Historical Emissions,Nov,Mid Century (2040-2069),1.258,0.524,0.821,Fort Belknap,penman
Historical Emissions,Oct,Mid Century (2040-2069),3.266,1.696,2.414,Fort Belknap,penman
Historical Emissions,Sep,Mid Century (2040-2069),5.54,3.594,4.547,Fort Belknap,penman
Historical Emissions,Apr,End-of-Century (2070-2099),3.227,2.322,2.729,Fort Belknap,penman
Historical Emissions,Aug,End-of-Century (2070-2099),7.907,5.86,6.936,Fort Belknap,penman
Historical Emissions,Dec,End-of-Century (2070-2099),0.745,0.267,0.465,Fort Belknap,penman
Historical Emissions,Feb,End-of-Century (2070-2099),0.943,0.454,0.659,Fort Belknap,penman
Historical Emissions,Jan,End-of-Century (2070-2099),0.706,0.294,0.496,Fort Belknap,penman
Historical Emissions,Jul,End-of-Century (2070-2099),8.584,6.317,7.393,Fort Belknap,penman
Historical Emissions,Jun,End-of-Century (2070-2099),6.864,4.749,5.656,Fort Belknap,penman
Historical Emissions,Mar,End-of-Century (2070-2099),1.824,1.145,1.491,Fort Belknap,penman
Historical Emissions,May,End-of-Century (2070-2099),5.442,3.693,4.445,Fort Belknap,penman
Historical Emissions,Nov,End-of-Century (2070-2099),1.258,0.524,0.821,Fort Belknap,penman
Historical Emissions,Oct,End-of-Century (2070-2099),3.266,1.696,2.414,Fort Belknap,penman
Historical Emissions,Sep,End-of-Century (2070-2099),5.54,3.594,4.547,Fort Belknap,penman
"Moderating Emissions
(SSP1-2.6)",Apr,End-of-Century (2070-2099),3.458,2.327,2.769,Fort Belknap,penman
"Moderating Emissions
(SSP1-2.6)",Apr,Mid Century (2040-2069),3.414,2.454,2.858,Fort Belknap,penman
"Moderating Emissions
(SSP1-2.6)",Aug,End-of-Century (2070-2099),7.995,5.889,7.459,Fort Belknap,penman
"Moderating Emissions
(SSP1-2.6)",Aug,Mid Century (2040-2069),8.347,6.137,7.167,Fort Belknap,penman
"Moderating Emissions
(SSP1-2.6)",Dec,End-of-Century (2070-2099),0.864,0.256,0.484,Fort Belknap,penman
"Moderating Emissions
(SSP1-2.6)",Dec,Mid Century (2040-2069),0.779,0.305,0.536,Fort Belknap,penman
"Moderating Emissions
(SSP1-2.6)",Feb,End-of-Century (2070-2099),1.135,0.518,0.753,Fort Belknap,penman
"Moderating Emissions
(SSP1-2.6)",Feb,Mid Century (2040-2069),0.985,0.494,0.706,Fort Belknap,penman
"Moderating Emissions
(SSP1-2.6)",Jan,End-of-Century (2070-2099),0.874,0.378,0.484,Fort Belknap,penman
"Moderating Emissions
(SSP1-2.6)",Jan,Mid Century (2040-2069),0.792,0.311,0.514,Fort Belknap,penman
"Moderating Emissions
(SSP1-2.6)",Jul,End-of-Century (2070-2099),8.531,6.027,7.738,Fort Belknap,penman
"Moderating Emissions
(SSP1-2.6)",Jul,Mid Century (2040-2069),8.792,6.628,7.613,Fort Belknap,penman
"Moderating Emissions
(SSP1-2.6)",Jun,End-of-Century (2070-2099),6.305,4.775,5.623,Fort Belknap,penman
"Moderating Emissions
(SSP1-2.6)",Jun,Mid Century (2040-2069),7.042,4.963,5.906,Fort Belknap,penman
"Moderating Emissions
(SSP1-2.6)",Mar,End-of-Century (2070-2099),1.897,1.283,1.525,Fort Belknap,penman
"Moderating Emissions
(SSP1-2.6)",Mar,Mid Century (2040-2069),1.972,1.25,1.598,Fort Belknap,penman
"Moderating Emissions
(SSP1-2.6)",May,End-of-Century (2070-2099),5.717,3.962,4.768,Fort Belknap,penman
"Moderating Emissions
(SSP1-2.6)",May,Mid Century (2040-2069),5.567,3.834,4.57,Fort Belknap,penman
