scenario,month,grp,upper,lower,value,location,variable
Historical Emissions,Apr,Mid Century (2040-2069),34.053,27.899,30.82,Malta,tasmin
Historical Emissions,Aug,Mid Century (2040-2069),56.364,50.079,53.339,Malta,tasmin
Historical Emissions,Dec,Mid Century (2040-2069),19.528,0.613,11.024,Malta,tasmin
Historical Emissions,Feb,Mid Century (2040-2069),21.787,3.374,13.672,Malta,tasmin
Historical Emissions,Jan,Mid Century (2040-2069),17.204,-1.737,8.794,Malta,tasmin
Historical Emissions,Jul,Mid Century (2040-2069),57.975,51.493,54.581,Malta,tasmin
Historical Emissions,Jun,Mid Century (2040-2069),52.474,45.984,49.197,Malta,tasmin
Historical Emissions,Mar,Mid Century (2040-2069),25.85,14.593,22.257,Malta,tasmin
Historical Emissions,May,Mid Century (2040-2069),44.204,37.606,40.762,Malta,tasmin
Historical Emissions,Nov,Mid Century (2040-2069),26.853,14.225,21.425,Malta,tasmin
Historical Emissions,Oct,Mid Century (2040-2069),37.512,29.282,33.25,Malta,tasmin
Historical Emissions,Sep,Mid Century (2040-2069),47.859,40.433,44.277,Malta,tasmin
Historical Emissions,Apr,End-of-Century (2070-2099),34.053,27.899,30.82,Malta,tasmin
Historical Emissions,Aug,End-of-Century (2070-2099),56.364,50.079,53.339,Malta,tasmin
Historical Emissions,Dec,End-of-Century (2070-2099),19.528,0.613,11.024,Malta,tasmin
Historical Emissions,Feb,End-of-Century (2070-2099),21.787,3.374,13.672,Malta,tasmin
Historical Emissions,Jan,End-of-Century (2070-2099),17.204,-1.737,8.794,Malta,tasmin
Historical Emissions,Jul,End-of-Century (2070-2099),57.975,51.493,54.581,Malta,tasmin
Historical Emissions,Jun,End-of-Century (2070-2099),52.474,45.984,49.197,Malta,tasmin
Historical Emissions,Mar,End-of-Century (2070-2099),25.85,14.593,22.257,Malta,tasmin
Historical Emissions,May,End-of-Century (2070-2099),44.204,37.606,40.762,Malta,tasmin
Historical Emissions,Nov,End-of-Century (2070-2099),26.853,14.225,21.425,Malta,tasmin
Historical Emissions,Oct,End-of-Century (2070-2099),37.512,29.282,33.25,Malta,tasmin
Historical Emissions,Sep,End-of-Century (2070-2099),47.859,40.433,44.277,Malta,tasmin
"Moderating Emissions
(SSP1-2.6)",Apr,End-of-Century (2070-2099),36.217,31.808,33.676,Malta,tasmin
"Moderating Emissions
(SSP1-2.6)",Apr,Mid Century (2040-2069),36.658,29.717,32.854,Malta,tasmin
"Moderating Emissions
(SSP1-2.6)",Aug,End-of-Century (2070-2099),59.394,52.92,55.708,Malta,tasmin
"Moderating Emissions
(SSP1-2.6)",Aug,Mid Century (2040-2069),59.758,53.24,56.435,Malta,tasmin
"Moderating Emissions
(SSP1-2.6)",Dec,End-of-Century (2070-2099),24.462,-0.997,14.059,Malta,tasmin
