year,scenario,upper,lower,value,location,variable
1950,Historical Emissions,15.992,12.322,13.108,Dillon,pr
1951,Historical Emissions,16.571,12.384,14.897,Dillon,pr
1952,Historical Emissions,17.175,11.606,14.087,Dillon,pr
1953,Historical Emissions,18.077,11.952,14.754,Dillon,pr
1954,Historical Emissions,17.298,13.508,15.417,Dillon,pr
1955,Historical Emissions,18.331,10.968,15.384,Dillon,pr
1956,Historical Emissions,16.858,11.744,13.175,Dillon,pr
1957,Historical Emissions,18.039,12.331,17.369,Dillon,pr
1958,Historical Emissions,18.239,15.205,16.484,Dillon,pr
1959,Historical Emissions,19.154,11.818,14.454,Dillon,pr
1960,Historical Emissions,19.15,13.18,17.589,Dillon,pr
1961,Historical Emissions,17.648,12.031,14.498,Dillon,pr
1962,Historical Emissions,18.755,10.939,15.1,Dillon,pr
1963,Historical Emissions,17.939,13.078,15.53,Dillon,pr
1964,Historical Emissions,17.685,12.379,16.091,Dillon,pr
1965,Historical Emissions,15.489,12.642,14.371,Dillon,pr
1966,Historical Emissions,18.785,13.359,16.83,Dillon,pr
1967,Historical Emissions,19.689,11.113,15.29,Dillon,pr
1968,Historical Emissions,18.561,13.062,16.598,Dillon,pr
1969,Historical Emissions,16.107,12.122,14.387,Dillon,pr
1970,Historical Emissions,17.884,12.829,16.182,Dillon,pr
1971,Historical Emissions,17.862,12.56,14.181,Dillon,pr
1972,Historical Emissions,16.981,13.426,15.383,Dillon,pr
1973,Historical Emissions,18.483,12.442,16.346,Dillon,pr
1974,Historical Emissions,19.935,12.395,14.864,Dillon,pr
1975,Historical Emissions,18.177,12.289,14.705,Dillon,pr
1976,Historical Emissions,19.499,13.276,16.878,Dillon,pr
1977,Historical Emissions,17.572,12.365,15.617,Dillon,pr
1978,Historical Emissions,18.052,13.358,16.787,Dillon,pr
1979,Historical Emissions,18.888,12.753,15.196,Dillon,pr
1980,Historical Emissions,17.786,13.618,15.199,Dillon,pr
1981,Historical Emissions,16.839,11.405,13.677,Dillon,pr
1982,Historical Emissions,18.532,14.476,16.258,Dillon,pr
1983,Historical Emissions,17.723,12.194,14.933,Dillon,pr
1984,Historical Emissions,18.256,12.331,15.051,Dillon,pr
1985,Historical Emissions,18.577,13.051,16.538,Dillon,pr
1986,Historical Emissions,20.313,14.903,17.619,Dillon,pr
1987,Historical Emissions,19.001,13.082,15.788,Dillon,pr
1988,Historical Emissions,19.728,13.583,15.262,Dillon,pr
1989,Historical Emissions,16.23,13.604,15.023,Dillon,pr
1990,Historical Emissions,18.952,13.086,15.572,Dillon,pr
1991,Historical Emissions,19.885,11.721,15.627,Dillon,pr
1992,Historical Emissions,16.925,11.92,14.915,Dillon,pr
1993,Historical Emissions,17.642,14.04,15.826,Dillon,pr
1994,Historical Emissions,18.309,12.562,14.501,Dillon,pr
1995,Historical Emissions,15.905,12.75,13.847,Dillon,pr
1996,Historical Emissions,15.928,9.706,14.013,Dillon,pr
1997,Historical Emissions,18.775,12.764,15.879,Dillon,pr
1998,Historical Emissions,18.28,12.94,15.417,Dillon,pr
1999,Historical Emissions,18.875,14.059,15.953,Dillon,pr
2000,Historical Emissions,16.91,12.925,14.676,Dillon,pr
2001,Historical Emissions,16.758,11.89,15.066,Dillon,pr
2002,Historical Emissions,18.548,12.338,14.67,Dillon,pr
2003,Historical Emissions,18.367,10.758,15.78,Dillon,pr
2004,Historical Emissions,17.987,10.788,16.182,Dillon,pr
2005,Historical Emissions,18.156,12.528,14.965,Dillon,pr
2006,Historical Emissions,18.403,13.853,15.094,Dillon,pr
2007,Historical Emissions,17.223,13.96,14.938,Dillon,pr
2008,Historical Emissions,18.433,14.614,16.672,Dillon,pr
2009,Historical Emissions,20.195,14.63,15.59,Dillon,pr
