year,scenario,upper,lower,value,location,variable
1950,Historical Emissions,12.518,1.09,3.378,Dillon,above90
1951,Historical Emissions,11.25,0.92,2.511,Dillon,above90
1952,Historical Emissions,8.667,1.373,3.378,Dillon,above90
1953,Historical Emissions,7.498,2.142,3.022,Dillon,above90
1954,Historical Emissions,9.605,0.983,2.8,Dillon,above90
1955,Historical Emissions,9.783,2.075,3.666,Dillon,above90
1956,Historical Emissions,16.298,1.262,3.289,Dillon,above90
1957,Historical Emissions,8.257,1.515,3.733,Dillon,above90
1958,Historical Emissions,9.88,0.182,4.155,Dillon,above90
1959,Historical Emissions,5.449,0.609,1.8,Dillon,above90
1960,Historical Emissions,7.699,0.427,3.845,Dillon,above90
1961,Historical Emissions,5.258,0.409,3.089,Dillon,above90
1962,Historical Emissions,7.876,1.159,3.156,Dillon,above90
1963,Historical Emissions,5.191,0.587,2.534,Dillon,above90
1964,Historical Emissions,8.439,0.493,2.333,Dillon,above90
1965,Historical Emissions,4.738,0.764,1.378,Dillon,above90
1966,Historical Emissions,4.875,0.884,2.288,Dillon,above90
1967,Historical Emissions,4.759,0.787,2.066,Dillon,above90
1968,Historical Emissions,4.737,0.649,1.755,Dillon,above90
1969,Historical Emissions,6.28,1.066,2.4,Dillon,above90
1970,Historical Emissions,5.755,1.346,2,Dillon,above90
1971,Historical Emissions,5.333,0.897,1.978,Dillon,above90
1972,Historical Emissions,3.174,0.915,2.578,Dillon,above90
1973,Historical Emissions,8.462,0.267,2.311,Dillon,above90
1974,Historical Emissions,3.8,0.497,2.245,Dillon,above90
1975,Historical Emissions,5.258,1.026,2.867,Dillon,above90
1976,Historical Emissions,5.009,0.533,2.289,Dillon,above90
1977,Historical Emissions,8.498,0.462,2.044,Dillon,above90
1978,Historical Emissions,5.964,1.649,4.422,Dillon,above90
1979,Historical Emissions,7.009,1.036,4.488,Dillon,above90
1980,Historical Emissions,7.458,0.4,3.022,Dillon,above90
1981,Historical Emissions,7.116,2.346,4.666,Dillon,above90
1982,Historical Emissions,7.209,0.906,4.867,Dillon,above90
1983,Historical Emissions,3.226,0.578,1.356,Dillon,above90
1984,Historical Emissions,4.685,0.831,2.022,Dillon,above90
1985,Historical Emissions,6.72,1.275,4.045,Dillon,above90
1986,Historical Emissions,7.284,1.2,1.844,Dillon,above90
1987,Historical Emissions,9.968,0.417,2.2,Dillon,above90
1988,Historical Emissions,5.96,0.706,1.578,Dillon,above90
1989,Historical Emissions,8.329,0.258,3.378,Dillon,above90
1990,Historical Emissions,9.924,2.217,7.512,Dillon,above90
1991,Historical Emissions,6.671,1.422,3.223,Dillon,above90
1992,Historical Emissions,7.671,0.893,1.933,Dillon,above90
1993,Historical Emissions,5.009,1.186,3.556,Dillon,above90
1994,Historical Emissions,8.191,0.601,1.978,Dillon,above90
1995,Historical Emissions,7.764,0.68,3.889,Dillon,above90
1996,Historical Emissions,16.418,3.52,8.111,Dillon,above90
1997,Historical Emissions,7.792,2.751,3.711,Dillon,above90
1998,Historical Emissions,7.532,0.982,4.911,Dillon,above90
1999,Historical Emissions,7.098,1.595,4.289,Dillon,above90
2000,Historical Emissions,13.226,2.308,4.133,Dillon,above90
2001,Historical Emissions,8.889,2.528,4.667,Dillon,above90
2002,Historical Emissions,15.418,3.347,10.311,Dillon,above90
2003,Historical Emissions,14.341,3.932,9.822,Dillon,above90
2004,Historical Emissions,13.071,4.938,7.045,Dillon,above90
2005,Historical Emissions,17.014,3.378,8,Dillon,above90
2006,Historical Emissions,12.964,3.204,6.867,Dillon,above90
2007,Historical Emissions,9.551,2.44,4.245,Dillon,above90
2008,Historical Emissions,9.799,2.417,5.266,Dillon,above90
2009,Historical Emissions,10.337,2.72,5.177,Dillon,above90
2010,Historical Emissions,9.156,3.577,4.734,Dillon,above90
2011,Historical Emissions,13.494,2.142,6.888,Dillon,above90
2012,Historical Emissions,13.151,5.396,6.956,Dillon,above90
2013,Historical Emissions,17.137,4.586,8.511,Dillon,above90
2014,Historical Emissions,14.529,4.63,6.578,Dillon,above90
2015,"Moderating Emissions
(SSP1-2.6)",16.146,6.28,9.377,Dillon,above90
2015,"Middle of the Road
(SSP2-4.5)",16.507,5.814,12.444,Dillon,above90
2015,"High Emissions
(SSP3-7.0)",14.556,7.534,10.022,Dillon,above90
2015,"Accelerating Emissions
(SSP5-8.5)",16.369,6.511,8.911,Dillon,above90
2016,"Moderating Emissions
(SSP1-2.6)",17.409,5.715,11.844,Dillon,above90
2016,"Middle of the Road
(SSP2-4.5)",16.143,2.369,6.31,Dillon,above90
2016,"High Emissions
(SSP3-7.0)",16.8,7.214,11.334,Dillon,above90
2016,"Accelerating Emissions
(SSP5-8.5)",16.342,4.996,10.889,Dillon,above90
2017,"Moderating Emissions
(SSP1-2.6)",24.915,5.942,11.179,Dillon,above90
2017,"Middle of the Road
(SSP2-4.5)",14.342,3.235,8.599,Dillon,above90
2017,"High Emissions
(SSP3-7.0)",19.658,4.111,8.333,Dillon,above90
2017,"Accelerating Emissions
(SSP5-8.5)",19.826,5.355,7.4,Dillon,above90
2018,"Moderating Emissions
(SSP1-2.6)",20.692,1.302,11.889,Dillon,above90
2018,"Middle of the Road
(SSP2-4.5)",17.524,3.422,8.267,Dillon,above90
2018,"High Emissions
(SSP3-7.0)",17.591,1.995,9.646,Dillon,above90
2018,"Accelerating Emissions
(SSP5-8.5)",11.893,4.462,5.355,Dillon,above90
2019,"Moderating Emissions
(SSP1-2.6)",22.195,5.804,11.532,Dillon,above90
2019,"Middle of the Road
(SSP2-4.5)",17.87,2.885,5.044,Dillon,above90
2019,"High Emissions
(SSP3-7.0)",16.595,2.92,6.422,Dillon,above90
2019,"Accelerating Emissions
(SSP5-8.5)",22.639,3.4,6.222,Dillon,above90
2020,"Moderating Emissions
(SSP1-2.6)",24.378,3.925,12.798,Dillon,above90
2020,"Middle of the Road
(SSP2-4.5)",13.533,4.981,7.155,Dillon,above90
2020,"High Emissions
(SSP3-7.0)",17.587,3.609,6.845,Dillon,above90
2020,"Accelerating Emissions
(SSP5-8.5)",25.276,2.75,10.2,Dillon,above90
2021,"Moderating Emissions
(SSP1-2.6)",29.196,6.747,11.556,Dillon,above90
2021,"Middle of the Road
(SSP2-4.5)",24.871,3.582,8.089,Dillon,above90
2021,"High Emissions
(SSP3-7.0)",20.057,5.036,9.644,Dillon,above90
2021,"Accelerating Emissions
(SSP5-8.5)",12.752,5.831,9.334,Dillon,above90
2022,"Moderating Emissions
(SSP1-2.6)",19.822,6.169,11.267,Dillon,above90
2022,"Middle of the Road
(SSP2-4.5)",14.489,6.142,7.599,Dillon,above90
2022,"High Emissions
(SSP3-7.0)",13.132,2.685,8.133,Dillon,above90
2022,"Accelerating Emissions
(SSP5-8.5)",27.831,3.822,11.066,Dillon,above90
2023,"Moderating Emissions
(SSP1-2.6)",16.187,2.378,7.622,Dillon,above90
2023,"Middle of the Road
(SSP2-4.5)",20.391,6.054,13.022,Dillon,above90
2023,"High Emissions
(SSP3-7.0)",19.938,6.707,10.978,Dillon,above90
2023,"Accelerating Emissions
(SSP5-8.5)",16.6,2.817,6.445,Dillon,above90
2024,"Moderating Emissions
(SSP1-2.6)",26.623,3.066,13.223,Dillon,above90
2024,"Middle of the Road
(SSP2-4.5)",17.697,7.978,10.155,Dillon,above90
2024,"High Emissions
(SSP3-7.0)",21.946,9.747,15.311,Dillon,above90
2024,"Accelerating Emissions
(SSP5-8.5)",23.04,3.418,17.889,Dillon,above90
2025,"Moderating Emissions
(SSP1-2.6)",20.605,8.453,14.089,Dillon,above90
2025,"Middle of the Road
(SSP2-4.5)",15.391,5.844,9.489,Dillon,above90
2025,"High Emissions
(SSP3-7.0)",30.702,5.778,11.71,Dillon,above90
2025,"Accelerating Emissions
(SSP5-8.5)",27.627,6.951,18.111,Dillon,above90
2026,"Moderating Emissions
(SSP1-2.6)",18.395,7.538,13.888,Dillon,above90
2026,"Middle of the Road
(SSP2-4.5)",29.907,8.907,10.622,Dillon,above90
2026,"High Emissions
(SSP3-7.0)",16.307,4.08,7.422,Dillon,above90
2026,"Accelerating Emissions
(SSP5-8.5)",22.937,5.715,7.622,Dillon,above90
2027,"Moderating Emissions
(SSP1-2.6)",25.43,3.853,10.755,Dillon,above90
2027,"Middle of the Road
(SSP2-4.5)",29.502,5.623,13.799,Dillon,above90
2027,"High Emissions
(SSP3-7.0)",21.414,5.889,12.666,Dillon,above90
2027,"Accelerating Emissions
(SSP5-8.5)",26.867,13.218,16.711,Dillon,above90
2028,"Moderating Emissions
(SSP1-2.6)",22.359,4.587,6.734,Dillon,above90
2028,"Middle of the Road
(SSP2-4.5)",17.969,5.515,8.289,Dillon,above90
2028,"High Emissions
(SSP3-7.0)",21.387,12.738,17.311,Dillon,above90
2028,"Accelerating Emissions
(SSP5-8.5)",21.018,5.325,9.2,Dillon,above90
2029,"Moderating Emissions
(SSP1-2.6)",22.697,4.475,14.644,Dillon,above90
2029,"Middle of the Road
(SSP2-4.5)",19.556,3.898,11.11,Dillon,above90
2029,"High Emissions
(SSP3-7.0)",25.141,4.809,7.289,Dillon,above90
2029,"Accelerating Emissions
(SSP5-8.5)",23.249,8.951,11.31,Dillon,above90
2030,"Moderating Emissions
(SSP1-2.6)",20.298,4.924,10.711,Dillon,above90
2030,"Middle of the Road
(SSP2-4.5)",25.817,4.72,18.111,Dillon,above90
2030,"High Emissions
(SSP3-7.0)",22.671,5.173,12,Dillon,above90
2030,"Accelerating Emissions
(SSP5-8.5)",34.218,5.702,11.733,Dillon,above90
2031,"Moderating Emissions
(SSP1-2.6)",23.529,9.195,17.266,Dillon,above90
2031,"Middle of the Road
(SSP2-4.5)",23.702,7.206,12.866,Dillon,above90
2031,"High Emissions
(SSP3-7.0)",33.129,3.71,14.933,Dillon,above90
2031,"Accelerating Emissions
(SSP5-8.5)",21.133,10.186,14.599,Dillon,above90
