year,scenario,upper,lower,value,location,variable
1950,Historical Emissions,43.886,41.548,42.078,Malta,tas
1951,Historical Emissions,43.43,40.887,42.503,Malta,tas
1952,Historical Emissions,43.682,39.954,41.678,Malta,tas
1953,Historical Emissions,42.835,39.635,41.868,Malta,tas
1954,Historical Emissions,44.57,38.655,41.334,Malta,tas
1955,Historical Emissions,44.808,40.648,41.526,Malta,tas
1956,Historical Emissions,44.459,41.104,42.209,Malta,tas
1957,Historical Emissions,45.235,40.842,42.94,Malta,tas
1958,Historical Emissions,43.382,40.22,41.834,Malta,tas
1959,Historical Emissions,42.019,38.538,40.878,Malta,tas
1960,Historical Emissions,43.691,38.444,41.061,Malta,tas
1961,Historical Emissions,43.906,40.128,42.338,Malta,tas
1962,Historical Emissions,42.236,39.355,40.567,Malta,tas
1963,Historical Emissions,41.669,40.65,40.855,Malta,tas
1964,Historical Emissions,43.406,39.82,42.342,Malta,tas
1965,Historical Emissions,42.436,40.55,41.374,Malta,tas
1966,Historical Emissions,45.009,40.085,41.335,Malta,tas
1967,Historical Emissions,42.411,40.043,41.925,Malta,tas
1968,Historical Emissions,42.027,38.012,40.892,Malta,tas
1969,Historical Emissions,43.023,39.659,41.932,Malta,tas
1970,Historical Emissions,43.375,40.802,42.081,Malta,tas
1971,Historical Emissions,45.34,41.699,43.143,Malta,tas
1972,Historical Emissions,42.725,40.429,41.769,Malta,tas
1973,Historical Emissions,43.183,39.776,41.757,Malta,tas
1974,Historical Emissions,43.82,39.932,42.828,Malta,tas
1975,Historical Emissions,43.247,39.022,42.623,Malta,tas
1976,Historical Emissions,42.607,39.622,41.675,Malta,tas
1977,Historical Emissions,44.081,41.341,42.858,Malta,tas
1978,Historical Emissions,44.473,39.536,41.352,Malta,tas
1979,Historical Emissions,44.479,40.562,43.282,Malta,tas
1980,Historical Emissions,42.859,40.433,41.567,Malta,tas
1981,Historical Emissions,44.135,41.496,42.216,Malta,tas
1982,Historical Emissions,43.502,40.797,42.094,Malta,tas
1983,Historical Emissions,43.934,40.432,41.49,Malta,tas
1984,Historical Emissions,43.772,41.174,41.546,Malta,tas
1985,Historical Emissions,43.915,40.783,42.734,Malta,tas
