year,scenario,upper,lower,value,location,variable
1950,Historical Emissions,2239.341,1589.715,1771.049,Missoula,gdd
1951,Historical Emissions,2128.03,1636.611,1865.249,Missoula,gdd
1952,Historical Emissions,1907.599,1539.539,1772.317,Missoula,gdd
1953,Historical Emissions,1898.694,1631.15,1822.826,Missoula,gdd
1954,Historical Emissions,2067.578,1401.108,1685.798,Missoula,gdd
1955,Historical Emissions,2049.174,1642.008,1791.312,Missoula,gdd
1956,Historical Emissions,2067.412,1566.045,1860.339,Missoula,gdd
1957,Historical Emissions,2052.877,1453.159,1755.29,Missoula,gdd
1958,Historical Emissions,1924.946,1527.536,1707.26,Missoula,gdd
1959,Historical Emissions,1855.394,1604.4,1696.05,Missoula,gdd
1960,Historical Emissions,1838.727,1595.759,1718.078,Missoula,gdd
1961,Historical Emissions,1942.974,1562.931,1732.291,Missoula,gdd
1962,Historical Emissions,1776.69,1498.631,1684.249,Missoula,gdd
1963,Historical Emissions,1902.149,1460.808,1638.882,Missoula,gdd
1964,Historical Emissions,1880.098,1627.245,1754.816,Missoula,gdd
1965,Historical Emissions,1878.769,1620.55,1816.423,Missoula,gdd
1966,Historical Emissions,1916.908,1447.595,1723.32,Missoula,gdd
1967,Historical Emissions,1797.323,1633.265,1739.991,Missoula,gdd
1968,Historical Emissions,1800.145,1469.345,1624.488,Missoula,gdd
1969,Historical Emissions,1876.003,1469.16,1742.989,Missoula,gdd
1970,Historical Emissions,1826.206,1519.103,1645.213,Missoula,gdd
1971,Historical Emissions,2168.925,1562.916,1764.636,Missoula,gdd
1972,Historical Emissions,1907.142,1484.812,1679.333,Missoula,gdd
1973,Historical Emissions,1974.756,1495.829,1612.404,Missoula,gdd
1974,Historical Emissions,1982.287,1366.265,1845.68,Missoula,gdd
1975,Historical Emissions,1897.767,1612.813,1850.765,Missoula,gdd
1976,Historical Emissions,1862.202,1597.609,1771.445,Missoula,gdd
1977,Historical Emissions,2120.15,1538.374,1760.162,Missoula,gdd
1978,Historical Emissions,1814.113,1595.256,1699.858,Missoula,gdd
1979,Historical Emissions,1948.862,1557.769,1703.917,Missoula,gdd
1980,Historical Emissions,2026.44,1563.682,1751.754,Missoula,gdd
1981,Historical Emissions,1997.3,1520.794,1741.771,Missoula,gdd
1982,Historical Emissions,2032.452,1600.11,1804.578,Missoula,gdd
1983,Historical Emissions,1823.509,1574.082,1709.027,Missoula,gdd
1984,Historical Emissions,1855.213,1510.121,1712.008,Missoula,gdd
1985,Historical Emissions,2035.504,1677.261,1768.655,Missoula,gdd
1986,Historical Emissions,1829.854,1597.083,1688.362,Missoula,gdd
1987,Historical Emissions,2088.882,1558.966,1648.534,Missoula,gdd
1988,Historical Emissions,1922.915,1593.956,1727.96,Missoula,gdd
1989,Historical Emissions,2060.276,1659.948,1806.422,Missoula,gdd
1990,Historical Emissions,2297.128,1635.166,1813.715,Missoula,gdd
1991,Historical Emissions,2070.883,1410.705,1895.185,Missoula,gdd
1992,Historical Emissions,1832.359,1562.973,1698.381,Missoula,gdd
1993,Historical Emissions,1863.512,1587.732,1804.883,Missoula,gdd
1994,Historical Emissions,2170.964,1578.257,1735.458,Missoula,gdd
1995,Historical Emissions,2056.103,1618.442,1839.711,Missoula,gdd
1996,Historical Emissions,2310.686,1907.761,2037.936,Missoula,gdd
1997,Historical Emissions,2042.042,1604.45,1920.123,Missoula,gdd
1998,Historical Emissions,2125.27,1775.975,2000.152,Missoula,gdd
1999,Historical Emissions,1995.907,1593.199,1883.352,Missoula,gdd
2000,Historical Emissions,2184.467,1612.803,1951.4,Missoula,gdd
2001,Historical Emissions,2141.45,1766.216,1847.515,Missoula,gdd
2002,Historical Emissions,2258.824,1713.782,1959.44,Missoula,gdd
2003,Historical Emissions,2161.072,1820.515,2084.663,Missoula,gdd
2004,Historical Emissions,2218.365,1891.19,1997.131,Missoula,gdd
2005,Historical Emissions,2356.662,1825.056,2078.55,Missoula,gdd
2006,Historical Emissions,2097.996,1822.813,1961.92,Missoula,gdd
2007,Historical Emissions,2129.557,1893.878,2021.111,Missoula,gdd
2008,Historical Emissions,2267.735,1895.246,2038.24,Missoula,gdd
2009,Historical Emissions,2073.669,1833.23,1920.167,Missoula,gdd
2010,Historical Emissions,2122.89,1786.038,1993.181,Missoula,gdd
2011,Historical Emissions,2146.089,1849.144,2017.349,Missoula,gdd
2012,Historical Emissions,2196.084,1964.67,2125.676,Missoula,gdd
2013,Historical Emissions,2414.346,2038.383,2143.673,Missoula,gdd
2014,Historical Emissions,2218.123,1825.973,1983.328,Missoula,gdd
2015,"Moderating Emissions
(SSP1-2.6)",2438.233,1988.804,2131.925,Missoula,gdd
2015,"Middle of the Road
(SSP2-4.5)",2229.296,1855.081,2044.872,Missoula,gdd
2015,"High Emissions
(SSP3-7.0)",2328.595,1753.734,2080.581,Missoula,gdd
2015,"Accelerating Emissions
(SSP5-8.5)",2205.742,1934.633,2055.755,Missoula,gdd
2016,"Moderating Emissions
(SSP1-2.6)",2253.612,1875.743,2166.929,Missoula,gdd
2016,"Middle of the Road
(SSP2-4.5)",2181.883,1851.566,2040.618,Missoula,gdd
2016,"High Emissions
(SSP3-7.0)",2459.761,1920.552,2040.517,Missoula,gdd
2016,"Accelerating Emissions
(SSP5-8.5)",2262.128,1923.92,1988.594,Missoula,gdd
2017,"Moderating Emissions
(SSP1-2.6)",2233.245,1820.642,2113.294,Missoula,gdd
2017,"Middle of the Road
(SSP2-4.5)",2389.635,1832.654,2146.191,Missoula,gdd
2017,"High Emissions
(SSP3-7.0)",2229.02,1921.974,2045.316,Missoula,gdd
2017,"Accelerating Emissions
(SSP5-8.5)",2439.103,1941.518,2209.151,Missoula,gdd
2018,"Moderating Emissions
(SSP1-2.6)",2273.049,1881.774,2115.387,Missoula,gdd
2018,"Middle of the Road
(SSP2-4.5)",2232.082,1871.314,2098.136,Missoula,gdd
2018,"High Emissions
(SSP3-7.0)",2241.843,1814.38,2068.245,Missoula,gdd
2018,"Accelerating Emissions
(SSP5-8.5)",2294.248,1801.531,2093.632,Missoula,gdd
2019,"Moderating Emissions
(SSP1-2.6)",2592.042,2106.376,2196.932,Missoula,gdd
2019,"Middle of the Road
(SSP2-4.5)",2366.501,1808.876,2140.386,Missoula,gdd
2019,"High Emissions
(SSP3-7.0)",2494.878,1902.581,2134.773,Missoula,gdd
2019,"Accelerating Emissions
(SSP5-8.5)",2424.743,1954.806,2061.863,Missoula,gdd
2020,"Moderating Emissions
(SSP1-2.6)",2444.78,1954.391,2218.398,Missoula,gdd
2020,"Middle of the Road
(SSP2-4.5)",2173.682,1862.578,2080.917,Missoula,gdd
2020,"High Emissions
(SSP3-7.0)",2284.55,1858.331,2088.175,Missoula,gdd
2020,"Accelerating Emissions
(SSP5-8.5)",2283.905,1905.701,2109.993,Missoula,gdd
2021,"Moderating Emissions
(SSP1-2.6)",2466.965,1980.574,2209.565,Missoula,gdd
2021,"Middle of the Road
(SSP2-4.5)",2500.847,1949.597,2148.698,Missoula,gdd
2021,"High Emissions
(SSP3-7.0)",2280.562,1943.729,2197.575,Missoula,gdd
2021,"Accelerating Emissions
(SSP5-8.5)",2223.432,2009.483,2104.064,Missoula,gdd
2022,"Moderating Emissions
(SSP1-2.6)",2323.992,1967.831,2056.147,Missoula,gdd
2022,"Middle of the Road
(SSP2-4.5)",2286.317,1936.827,2172.506,Missoula,gdd
2022,"High Emissions
(SSP3-7.0)",2242.843,1898.094,2038.626,Missoula,gdd
2022,"Accelerating Emissions
(SSP5-8.5)",2456.962,2030.965,2144.053,Missoula,gdd
2023,"Moderating Emissions
(SSP1-2.6)",2190.031,2059.124,2110.484,Missoula,gdd
2023,"Middle of the Road
(SSP2-4.5)",2481.437,1988.85,2171.842,Missoula,gdd
2023,"High Emissions
(SSP3-7.0)",2434.079,1913.696,2028.712,Missoula,gdd
2023,"Accelerating Emissions
(SSP5-8.5)",2225.71,1712.091,1923.085,Missoula,gdd
2024,"Moderating Emissions
(SSP1-2.6)",2393.109,1935.506,2039.465,Missoula,gdd
2024,"Middle of the Road
(SSP2-4.5)",2388.624,2041.959,2240.066,Missoula,gdd
2024,"High Emissions
(SSP3-7.0)",2427.28,2006.075,2217.689,Missoula,gdd
2024,"Accelerating Emissions
(SSP5-8.5)",2451.201,1843.226,2093.399,Missoula,gdd
2025,"Moderating Emissions
(SSP1-2.6)",2316.881,2110.365,2242.957,Missoula,gdd
2025,"Middle of the Road
(SSP2-4.5)",2273.878,1836.908,1987.064,Missoula,gdd
2025,"High Emissions
(SSP3-7.0)",2430.657,1982.355,2175.472,Missoula,gdd
2025,"Accelerating Emissions
(SSP5-8.5)",2624.914,1956.329,2296.463,Missoula,gdd
2026,"Moderating Emissions
(SSP1-2.6)",2445.753,1892.034,2170.878,Missoula,gdd
2026,"Middle of the Road
(SSP2-4.5)",2550.104,1936.248,2265.51,Missoula,gdd
2026,"High Emissions
(SSP3-7.0)",2282.99,1896.548,2048.927,Missoula,gdd
2026,"Accelerating Emissions
(SSP5-8.5)",2552.38,1976.982,2112.622,Missoula,gdd
2027,"Moderating Emissions
(SSP1-2.6)",2456.316,1852.873,2132.157,Missoula,gdd
2027,"Middle of the Road
(SSP2-4.5)",2423.95,1783.503,2183.576,Missoula,gdd
2027,"High Emissions
(SSP3-7.0)",2505.463,1971.377,2278.608,Missoula,gdd
2027,"Accelerating Emissions
(SSP5-8.5)",2446.77,2039.778,2283.836,Missoula,gdd
2028,"Moderating Emissions
(SSP1-2.6)",2433.013,1950.18,2166.666,Missoula,gdd
2028,"Middle of the Road
(SSP2-4.5)",2321.571,1953.348,2150.752,Missoula,gdd
2028,"High Emissions
(SSP3-7.0)",2346.861,1897.538,2209.557,Missoula,gdd
2028,"Accelerating Emissions
(SSP5-8.5)",2357.893,2021.167,2158.006,Missoula,gdd
2029,"Moderating Emissions
(SSP1-2.6)",2592.537,2072.496,2361.008,Missoula,gdd
2029,"Middle of the Road
(SSP2-4.5)",2399.902,1910.608,2177.154,Missoula,gdd
2029,"High Emissions
(SSP3-7.0)",2478.482,1942.412,2101.231,Missoula,gdd
2029,"Accelerating Emissions
(SSP5-8.5)",2446.359,1979.055,2298.235,Missoula,gdd
2030,"Moderating Emissions
(SSP1-2.6)",2413.481,2067.724,2196.406,Missoula,gdd
2030,"Middle of the Road
(SSP2-4.5)",2619.126,2111.671,2308.358,Missoula,gdd
2030,"High Emissions
(SSP3-7.0)",2442.676,1991.781,2219.372,Missoula,gdd
2030,"Accelerating Emissions
(SSP5-8.5)",2629.128,1902.442,2167.925,Missoula,gdd
2031,"Moderating Emissions
(SSP1-2.6)",2438.274,2099.917,2248.904,Missoula,gdd
2031,"Middle of the Road
(SSP2-4.5)",2557.01,1987.027,2253.81,Missoula,gdd
2031,"High Emissions
(SSP3-7.0)",2441.162,1943.895,2240.075,Missoula,gdd
2031,"Accelerating Emissions
(SSP5-8.5)",2468.488,2017.681,2274.209,Missoula,gdd
2032,"Moderating Emissions
(SSP1-2.6)",2469.564,1930.55,2378.624,Missoula,gdd
2032,"Middle of the Road
(SSP2-4.5)",2498.882,1926.524,2206.202,Missoula,gdd
2032,"High Emissions
(SSP3-7.0)",2496.45,1903.782,2349.276,Missoula,gdd
2032,"Accelerating Emissions
(SSP5-8.5)",2568.522,1895.29,2086.376,Missoula,gdd
2033,"Moderating Emissions
(SSP1-2.6)",2403.798,2029.305,2257.408,Missoula,gdd
2033,"Middle of the Road
(SSP2-4.5)",2610.63,2020.36,2235.422,Missoula,gdd
2033,"High Emissions
(SSP3-7.0)",2512.477,1935.969,2228.216,Missoula,gdd
2033,"Accelerating Emissions
(SSP5-8.5)",2436.866,2110.315,2352.301,Missoula,gdd
2034,"Moderating Emissions
(SSP1-2.6)",2458.961,2002.823,2425.15,Missoula,gdd
2034,"Middle of the Road
(SSP2-4.5)",2417.724,1916.792,2293.374,Missoula,gdd
2034,"High Emissions
(SSP3-7.0)",2538.797,1897.489,2320.025,Missoula,gdd
2034,"Accelerating Emissions
(SSP5-8.5)",2475.491,1832.405,2221.74,Missoula,gdd
2035,"Moderating Emissions
(SSP1-2.6)",2672.41,2048.709,2262.065,Missoula,gdd
2035,"Middle of the Road
(SSP2-4.5)",2513.537,1982.875,2096.341,Missoula,gdd
2035,"High Emissions
(SSP3-7.0)",2467.948,1912.331,2117.671,Missoula,gdd
2035,"Accelerating Emissions
(SSP5-8.5)",2416.988,1995.328,2228.556,Missoula,gdd
2036,"Moderating Emissions
(SSP1-2.6)",2575.643,2138.234,2314.775,Missoula,gdd
2036,"Middle of the Road
(SSP2-4.5)",2508.713,2065.091,2215.661,Missoula,gdd
2036,"High Emissions
(SSP3-7.0)",2479.703,2004.503,2292.817,Missoula,gdd
2036,"Accelerating Emissions
(SSP5-8.5)",2432.657,1992.429,2371.579,Missoula,gdd
2037,"Moderating Emissions
(SSP1-2.6)",2528.186,2072.77,2367.819,Missoula,gdd
2037,"Middle of the Road
(SSP2-4.5)",2616.562,2042.504,2199.241,Missoula,gdd
2037,"High Emissions
(SSP3-7.0)",2478.784,1657.194,2196,Missoula,gdd
2037,"Accelerating Emissions
(SSP5-8.5)",2452.69,1964.61,2206.581,Missoula,gdd
2038,"Moderating Emissions
(SSP1-2.6)",2459.011,2059.064,2171.386,Missoula,gdd
2038,"Middle of the Road
(SSP2-4.5)",2385.066,2109.884,2300.069,Missoula,gdd
2038,"High Emissions
(SSP3-7.0)",2485.595,2110.998,2244.005,Missoula,gdd
2038,"Accelerating Emissions
(SSP5-8.5)",2580.45,2117.166,2336.092,Missoula,gdd
2039,"Moderating Emissions
(SSP1-2.6)",2507.996,1965.122,2238.656,Missoula,gdd
2039,"Middle of the Road
(SSP2-4.5)",2379.494,1967.805,2294.132,Missoula,gdd
2039,"High Emissions
(SSP3-7.0)",2641.102,2153.456,2368.475,Missoula,gdd
2039,"Accelerating Emissions
(SSP5-8.5)",2764.501,1967.509,2255.052,Missoula,gdd
2040,"Moderating Emissions
(SSP1-2.6)",2422.191,1981.336,2198.579,Missoula,gdd
2040,"Middle of the Road
(SSP2-4.5)",2504.021,1938.622,2271.302,Missoula,gdd
2040,"High Emissions
(SSP3-7.0)",2424.646,2097.52,2342.54,Missoula,gdd
2040,"Accelerating Emissions
(SSP5-8.5)",2820.916,2079.476,2503.669,Missoula,gdd
2041,"Moderating Emissions
(SSP1-2.6)",2458.143,1814.395,2247.19,Missoula,gdd
2041,"Middle of the Road
(SSP2-4.5)",2500.718,2189.932,2402.629,Missoula,gdd
2041,"High Emissions
(SSP3-7.0)",2575.158,2079.058,2206.585,Missoula,gdd
2041,"Accelerating Emissions
(SSP5-8.5)",2516.534,2025.217,2368.215,Missoula,gdd
2042,"Moderating Emissions
(SSP1-2.6)",2614.968,2012.693,2265.926,Missoula,gdd
2042,"Middle of the Road
(SSP2-4.5)",2504.039,1988.326,2297.777,Missoula,gdd
2042,"High Emissions
(SSP3-7.0)",2442.912,2030.631,2343.604,Missoula,gdd
2042,"Accelerating Emissions
(SSP5-8.5)",2669.962,2098.662,2434.939,Missoula,gdd
2043,"Moderating Emissions
(SSP1-2.6)",2502.229,2136.422,2276.686,Missoula,gdd
2043,"Middle of the Road
(SSP2-4.5)",2425.669,1983.389,2317.358,Missoula,gdd
2043,"High Emissions
(SSP3-7.0)",2369.651,2097.841,2280.008,Missoula,gdd
2043,"Accelerating Emissions
(SSP5-8.5)",2592.945,2240.031,2382.57,Missoula,gdd
2044,"Moderating Emissions
(SSP1-2.6)",2481.049,2252.679,2325.78,Missoula,gdd
2044,"Middle of the Road
(SSP2-4.5)",2719.03,2134.414,2270.762,Missoula,gdd
2044,"High Emissions
(SSP3-7.0)",2564.485,2233.364,2364.436,Missoula,gdd
2044,"Accelerating Emissions
(SSP5-8.5)",2688.649,2296.64,2463.615,Missoula,gdd
2045,"Moderating Emissions
(SSP1-2.6)",2458.448,2112.355,2273.321,Missoula,gdd
2045,"Middle of the Road
(SSP2-4.5)",2645.509,2032.439,2420.706,Missoula,gdd
2045,"High Emissions
(SSP3-7.0)",2620.032,2164.352,2419.328,Missoula,gdd
2045,"Accelerating Emissions
(SSP5-8.5)",2662.569,2036.113,2380.547,Missoula,gdd
2046,"Moderating Emissions
(SSP1-2.6)",2586.075,2179.364,2279.326,Missoula,gdd
2046,"Middle of the Road
(SSP2-4.5)",2601.489,2018.433,2318.839,Missoula,gdd
2046,"High Emissions
(SSP3-7.0)",2465.726,2173.889,2282.34,Missoula,gdd
2046,"Accelerating Emissions
(SSP5-8.5)",2584.278,2082.267,2258.042,Missoula,gdd
2047,"Moderating Emissions
(SSP1-2.6)",2640.891,1969.985,2467.013,Missoula,gdd
2047,"Middle of the Road
(SSP2-4.5)",2578.873,1956.126,2239.463,Missoula,gdd
2047,"High Emissions
(SSP3-7.0)",2474.501,2176.691,2278.669,Missoula,gdd
2047,"Accelerating Emissions
(SSP5-8.5)",2721.01,2037.06,2574.508,Missoula,gdd
2048,"Moderating Emissions
(SSP1-2.6)",2504.945,2070.798,2236.929,Missoula,gdd
2048,"Middle of the Road
(SSP2-4.5)",2669.086,2153.388,2513.55,Missoula,gdd
2048,"High Emissions
(SSP3-7.0)",2765.623,1940.403,2350.654,Missoula,gdd
2048,"Accelerating Emissions
(SSP5-8.5)",2816.902,2122.927,2634.466,Missoula,gdd
2049,"Moderating Emissions
(SSP1-2.6)",2465.525,2115.286,2240.848,Missoula,gdd
2049,"Middle of the Road
(SSP2-4.5)",2535.774,2018.946,2334.294,Missoula,gdd
2049,"High Emissions
(SSP3-7.0)",2472.26,2219.756,2279.991,Missoula,gdd
2049,"Accelerating Emissions
(SSP5-8.5)",2739.968,2173.577,2554.103,Missoula,gdd
2050,"Moderating Emissions
(SSP1-2.6)",2548.24,2078.928,2285.262,Missoula,gdd
2050,"Middle of the Road
(SSP2-4.5)",2773.196,2109.399,2471.307,Missoula,gdd
2050,"High Emissions
(SSP3-7.0)",2658.918,2156.964,2306.325,Missoula,gdd
2050,"Accelerating Emissions
(SSP5-8.5)",2851.124,2240.476,2448.665,Missoula,gdd
2051,"Moderating Emissions
(SSP1-2.6)",2591.942,1934.07,2284.41,Missoula,gdd
2051,"Middle of the Road
(SSP2-4.5)",2544.183,2265.619,2340.115,Missoula,gdd
2051,"High Emissions
(SSP3-7.0)",2686.714,2225.1,2450.242,Missoula,gdd
2051,"Accelerating Emissions
(SSP5-8.5)",2625.093,2215.283,2407.103,Missoula,gdd
2052,"Moderating Emissions
(SSP1-2.6)",2369.253,2108.148,2263.909,Missoula,gdd
2052,"Middle of the Road
(SSP2-4.5)",2540.309,2136.551,2284.351,Missoula,gdd
2052,"High Emissions
(SSP3-7.0)",2702.478,2050.927,2307.125,Missoula,gdd
