year,scenario,upper,lower,value,location,variable
1950,Historical Emissions,2124.154,1516.784,1691.419,Blackfeet,gdd
1951,Historical Emissions,1975.509,1531.54,1763.694,Blackfeet,gdd
1952,Historical Emissions,1757.218,1426.956,1603.934,Blackfeet,gdd
1953,Historical Emissions,1795.284,1497.237,1641.599,Blackfeet,gdd
1954,Historical Emissions,1966.512,1240.724,1468.314,Blackfeet,gdd
1955,Historical Emissions,1945.8,1516.574,1664.641,Blackfeet,gdd
1956,Historical Emissions,2014.631,1439.135,1708.711,Blackfeet,gdd
1957,Historical Emissions,1926.187,1390.713,1641.963,Blackfeet,gdd
1958,Historical Emissions,1799.563,1335.059,1614.658,Blackfeet,gdd
1959,Historical Emissions,1693.683,1318.238,1552.132,Blackfeet,gdd
1960,Historical Emissions,1749.651,1470.739,1638.778,Blackfeet,gdd
1961,Historical Emissions,1862.614,1423.172,1574.221,Blackfeet,gdd
1962,Historical Emissions,1725.479,1403.41,1610.823,Blackfeet,gdd
1963,Historical Emissions,1683.03,1344.073,1526.146,Blackfeet,gdd
1964,Historical Emissions,1811.845,1499.282,1674.922,Blackfeet,gdd
1965,Historical Emissions,1793.277,1483.407,1589.328,Blackfeet,gdd
1966,Historical Emissions,1836.535,1365.844,1489.931,Blackfeet,gdd
1967,Historical Emissions,1752.86,1451.919,1599.967,Blackfeet,gdd
1968,Historical Emissions,1716.338,1344.443,1437.424,Blackfeet,gdd
1969,Historical Emissions,1776.602,1313.564,1549.242,Blackfeet,gdd
1970,Historical Emissions,1691.416,1422.577,1499.368,Blackfeet,gdd
1971,Historical Emissions,2104.867,1397.865,1657.005,Blackfeet,gdd
1972,Historical Emissions,1760.037,1355.238,1633.758,Blackfeet,gdd
1973,Historical Emissions,1831.681,1381.098,1513.238,Blackfeet,gdd
1974,Historical Emissions,1843.936,1222.028,1635.2,Blackfeet,gdd
1975,Historical Emissions,1761.714,1510.415,1638.261,Blackfeet,gdd
1976,Historical Emissions,1759.043,1474.595,1613.867,Blackfeet,gdd
1977,Historical Emissions,2062.596,1385.858,1631.603,Blackfeet,gdd
1978,Historical Emissions,1699.232,1511.381,1573.538,Blackfeet,gdd
1979,Historical Emissions,1760.765,1336.876,1596.282,Blackfeet,gdd
1980,Historical Emissions,1833.686,1415.502,1663.518,Blackfeet,gdd
1981,Historical Emissions,1832.344,1402.324,1699.421,Blackfeet,gdd
1982,Historical Emissions,1870.212,1536.221,1638.926,Blackfeet,gdd
1983,Historical Emissions,1694.581,1448.525,1561.892,Blackfeet,gdd
1984,Historical Emissions,1733.807,1369.586,1543.111,Blackfeet,gdd
1985,Historical Emissions,1874.745,1522.462,1667.474,Blackfeet,gdd
1986,Historical Emissions,1685.775,1359.965,1564.682,Blackfeet,gdd
1987,Historical Emissions,1998.355,1347.898,1535.2,Blackfeet,gdd
1988,Historical Emissions,1834.756,1470.45,1633.472,Blackfeet,gdd
1989,Historical Emissions,1969.42,1512.122,1719.461,Blackfeet,gdd
1990,Historical Emissions,2108.639,1549.153,1665.836,Blackfeet,gdd
1991,Historical Emissions,1969.693,1317.343,1751.287,Blackfeet,gdd
1992,Historical Emissions,1766.816,1284.812,1566.976,Blackfeet,gdd
1993,Historical Emissions,1721.895,1509.006,1569.729,Blackfeet,gdd
1994,Historical Emissions,2072.02,1443,1600.477,Blackfeet,gdd
1995,Historical Emissions,1928.346,1500.09,1757.969,Blackfeet,gdd
1996,Historical Emissions,2222.339,1737.52,1882.122,Blackfeet,gdd
1997,Historical Emissions,1908.782,1530.85,1785.877,Blackfeet,gdd
