year,scenario,upper,lower,value,location,variable
1950,Historical Emissions,1.017,0.265,0.592,Miles City,con-wet
1951,Historical Emissions,0.881,0.13,0.522,Miles City,con-wet
1952,Historical Emissions,0.921,0.211,0.692,Miles City,con-wet
1953,Historical Emissions,0.928,0.334,0.537,Miles City,con-wet
1954,Historical Emissions,0.656,0.272,0.473,Miles City,con-wet
1955,Historical Emissions,0.948,0.116,0.587,Miles City,con-wet
1956,Historical Emissions,0.808,0.034,0.284,Miles City,con-wet
1957,Historical Emissions,1.127,0.18,0.458,Miles City,con-wet
1958,Historical Emissions,0.622,0.217,0.473,Miles City,con-wet
1959,Historical Emissions,1.051,0.198,0.572,Miles City,con-wet
1960,Historical Emissions,0.86,0.033,0.443,Miles City,con-wet
1961,Historical Emissions,0.876,0.29,0.502,Miles City,con-wet
1962,Historical Emissions,0.792,0.177,0.547,Miles City,con-wet
1963,Historical Emissions,0.896,0.081,0.323,Miles City,con-wet
1964,Historical Emissions,0.86,0.167,0.577,Miles City,con-wet
1965,Historical Emissions,0.852,0.056,0.468,Miles City,con-wet
1966,Historical Emissions,0.83,0.294,0.498,Miles City,con-wet
1967,Historical Emissions,0.92,0.111,0.552,Miles City,con-wet
1968,Historical Emissions,0.973,0.098,0.716,Miles City,con-wet
1969,Historical Emissions,0.671,0.032,0.453,Miles City,con-wet
1970,Historical Emissions,0.815,0.198,0.453,Miles City,con-wet
1971,Historical Emissions,1.012,0.113,0.259,Miles City,con-wet
1972,Historical Emissions,0.65,0.146,0.289,Miles City,con-wet
1973,Historical Emissions,0.67,0.18,0.443,Miles City,con-wet
1974,Historical Emissions,1.01,0.168,0.343,Miles City,con-wet
1975,Historical Emissions,0.721,0.158,0.532,Miles City,con-wet
1976,Historical Emissions,1.112,0.318,0.791,Miles City,con-wet
1977,Historical Emissions,1.365,0.068,0.507,Miles City,con-wet
1978,Historical Emissions,0.916,0.147,0.443,Miles City,con-wet
1979,Historical Emissions,0.83,0.213,0.612,Miles City,con-wet
1980,Historical Emissions,0.801,0.357,0.428,Miles City,con-wet
1981,Historical Emissions,0.772,0.349,0.473,Miles City,con-wet
1982,Historical Emissions,0.889,0.133,0.537,Miles City,con-wet
1983,Historical Emissions,0.967,0.318,0.627,Miles City,con-wet
1984,Historical Emissions,0.666,0.096,0.383,Miles City,con-wet
1985,Historical Emissions,0.798,0.235,0.289,Miles City,con-wet
1986,Historical Emissions,0.985,0.494,0.602,Miles City,con-wet
1987,Historical Emissions,0.787,0.192,0.577,Miles City,con-wet
1988,Historical Emissions,1.155,0.536,0.701,Miles City,con-wet
