year,scenario,upper,lower,value,location,variable
1950,Historical Emissions,18.592,13.62,16.762,Flathead,pr
1951,Historical Emissions,17.779,14.27,16.215,Flathead,pr
1952,Historical Emissions,19.033,14.671,15.526,Flathead,pr
1953,Historical Emissions,18.718,15.648,17.247,Flathead,pr
1954,Historical Emissions,21.494,16.103,17.513,Flathead,pr
1955,Historical Emissions,19.692,13.671,17.812,Flathead,pr
1956,Historical Emissions,19.426,14.786,17.776,Flathead,pr
1957,Historical Emissions,22.148,15.39,20.24,Flathead,pr
1958,Historical Emissions,21.458,14.419,19.136,Flathead,pr
1959,Historical Emissions,17.543,14.774,16.614,Flathead,pr
1960,Historical Emissions,20.785,15.187,17.721,Flathead,pr
1961,Historical Emissions,18.357,13.831,16.636,Flathead,pr
1962,Historical Emissions,22.077,14.227,17.177,Flathead,pr
1963,Historical Emissions,19.855,14.085,16.081,Flathead,pr
1964,Historical Emissions,18.521,13.947,16.866,Flathead,pr
1965,Historical Emissions,19.997,14.755,17.044,Flathead,pr
1966,Historical Emissions,23.037,15.175,18.777,Flathead,pr
1967,Historical Emissions,18.844,12.606,17.412,Flathead,pr
1968,Historical Emissions,19.509,16.986,18.223,Flathead,pr
1969,Historical Emissions,18.525,15.089,16.786,Flathead,pr
1970,Historical Emissions,20.458,15.786,18.534,Flathead,pr
1971,Historical Emissions,18.354,11.564,16.41,Flathead,pr
1972,Historical Emissions,19.983,15.066,16.566,Flathead,pr
1973,Historical Emissions,20.066,15.046,18.13,Flathead,pr
1974,Historical Emissions,20.979,14.208,15.783,Flathead,pr
1975,Historical Emissions,18.695,14.219,16.313,Flathead,pr
1976,Historical Emissions,19.727,15.463,16.864,Flathead,pr
1977,Historical Emissions,20.338,13.566,17.358,Flathead,pr
1978,Historical Emissions,20.753,15.939,18.144,Flathead,pr
1979,Historical Emissions,21.59,14.72,17.572,Flathead,pr
1980,Historical Emissions,20.301,15.05,16.271,Flathead,pr
1981,Historical Emissions,21.153,14.213,15.925,Flathead,pr
1982,Historical Emissions,20.082,17.102,18.461,Flathead,pr
1983,Historical Emissions,19.701,13.904,17.721,Flathead,pr
1984,Historical Emissions,21.635,15.075,16.148,Flathead,pr
1985,Historical Emissions,20.848,15.185,17.801,Flathead,pr
1986,Historical Emissions,18.672,16.663,17.302,Flathead,pr
1987,Historical Emissions,19.929,15.38,17.613,Flathead,pr
1988,Historical Emissions,19.5,15.499,16.51,Flathead,pr
1989,Historical Emissions,19.129,14.326,16.612,Flathead,pr
1990,Historical Emissions,19.793,13.855,16.937,Flathead,pr
1991,Historical Emissions,22.781,13.663,17.337,Flathead,pr
1992,Historical Emissions,17.469,12.4,16.699,Flathead,pr
1993,Historical Emissions,19.884,15.365,15.958,Flathead,pr
1994,Historical Emissions,20.538,12.661,16.622,Flathead,pr
1995,Historical Emissions,17.64,14.139,15.556,Flathead,pr
1996,Historical Emissions,18.593,12.176,14.905,Flathead,pr
1997,Historical Emissions,18.965,15.172,17.504,Flathead,pr
1998,Historical Emissions,19.208,16.655,17.022,Flathead,pr
1999,Historical Emissions,19.563,15.27,18.032,Flathead,pr
2000,Historical Emissions,19.361,12.541,17.347,Flathead,pr
2001,Historical Emissions,18.517,13.433,17.132,Flathead,pr
2002,Historical Emissions,22.801,15.403,18.986,Flathead,pr
2003,Historical Emissions,18.742,13.826,15.887,Flathead,pr
2004,Historical Emissions,18.962,14.953,17.971,Flathead,pr
2005,Historical Emissions,20.305,14.764,18.283,Flathead,pr
2006,Historical Emissions,20.067,15.117,17.005,Flathead,pr
2007,Historical Emissions,19.279,13.716,15.309,Flathead,pr
2008,Historical Emissions,18.858,14.765,16.322,Flathead,pr
2009,Historical Emissions,22.339,15.02,18.389,Flathead,pr
2010,Historical Emissions,20.11,14.982,17.561,Flathead,pr
2011,Historical Emissions,21.578,14.799,17.323,Flathead,pr
2012,Historical Emissions,18.658,12.505,14.959,Flathead,pr
2013,Historical Emissions,19.411,15.135,16.912,Flathead,pr
2014,Historical Emissions,18.522,15.831,16.849,Flathead,pr
2015,"Moderating Emissions
(SSP1-2.6)",18.735,16.15,17.495,Flathead,pr
2015,"Middle of the Road
(SSP2-4.5)",18.189,13.539,16.795,Flathead,pr
2015,"High Emissions
(SSP3-7.0)",20.296,14.69,16.458,Flathead,pr
2015,"Accelerating Emissions
(SSP5-8.5)",21.132,15.006,17.437,Flathead,pr
2016,"Moderating Emissions
(SSP1-2.6)",19.224,15.105,16.289,Flathead,pr
2016,"Middle of the Road
(SSP2-4.5)",18.701,14.476,16.3,Flathead,pr
2016,"High Emissions
(SSP3-7.0)",19.306,13.963,17.495,Flathead,pr
2016,"Accelerating Emissions
(SSP5-8.5)",18.944,14.589,16.372,Flathead,pr
2017,"Moderating Emissions
(SSP1-2.6)",21.862,16.553,17.674,Flathead,pr
2017,"Middle of the Road
(SSP2-4.5)",19.242,14.103,16.714,Flathead,pr
2017,"High Emissions
(SSP3-7.0)",19.838,14.128,16.221,Flathead,pr
2017,"Accelerating Emissions
(SSP5-8.5)",19.594,14.782,17.062,Flathead,pr
2018,"Moderating Emissions
(SSP1-2.6)",18.481,15.035,17.264,Flathead,pr
2018,"Middle of the Road
(SSP2-4.5)",18.959,14.817,16.84,Flathead,pr
2018,"High Emissions
(SSP3-7.0)",20.66,15.043,17.168,Flathead,pr
2018,"Accelerating Emissions
(SSP5-8.5)",21.579,15.52,17.826,Flathead,pr
2019,"Moderating Emissions
(SSP1-2.6)",18.149,13.834,16.137,Flathead,pr
2019,"Middle of the Road
(SSP2-4.5)",20.791,14.851,17.429,Flathead,pr
2019,"High Emissions
(SSP3-7.0)",19.359,13.939,16.99,Flathead,pr
2019,"Accelerating Emissions
(SSP5-8.5)",20.601,14.977,17.24,Flathead,pr
2020,"Moderating Emissions
(SSP1-2.6)",18.708,13.986,16.512,Flathead,pr
2020,"Middle of the Road
(SSP2-4.5)",21.906,13.762,20.142,Flathead,pr
2020,"High Emissions
(SSP3-7.0)",22.213,16.54,18.585,Flathead,pr
2020,"Accelerating Emissions
(SSP5-8.5)",19.188,15.412,16.717,Flathead,pr
2021,"Moderating Emissions
(SSP1-2.6)",19.599,13.393,15.485,Flathead,pr
2021,"Middle of the Road
(SSP2-4.5)",22.059,13.694,16.097,Flathead,pr
2021,"High Emissions
(SSP3-7.0)",19.001,12.666,17.089,Flathead,pr
2021,"Accelerating Emissions
(SSP5-8.5)",19.843,15.85,18.112,Flathead,pr
2022,"Moderating Emissions
(SSP1-2.6)",20.168,16.227,18.163,Flathead,pr
