year,scenario,upper,lower,value,location,variable
1950,Historical Emissions,39.018,20.709,26.955,Fort Peck,con-dry
1951,Historical Emissions,34.418,18.3,24.409,Fort Peck,con-dry
1952,Historical Emissions,35.146,17.654,21.818,Fort Peck,con-dry
1953,Historical Emissions,32.654,16.281,22.545,Fort Peck,con-dry
1954,Historical Emissions,41.527,13.328,21,Fort Peck,con-dry
1955,Historical Emissions,37.645,16.282,20.864,Fort Peck,con-dry
1956,Historical Emissions,27.873,18.764,22.182,Fort Peck,con-dry
1957,Historical Emissions,38.791,17.273,27.682,Fort Peck,con-dry
1958,Historical Emissions,32,16.973,22.364,Fort Peck,con-dry
1959,Historical Emissions,38.381,18.763,23.364,Fort Peck,con-dry
1960,Historical Emissions,36.237,18.782,20,Fort Peck,con-dry
1961,Historical Emissions,33.254,21.772,27,Fort Peck,con-dry
1962,Historical Emissions,35.1,16.527,19.545,Fort Peck,con-dry
1963,Historical Emissions,32.482,20.664,25.273,Fort Peck,con-dry
1964,Historical Emissions,35.446,18.173,26.773,Fort Peck,con-dry
1965,Historical Emissions,28.982,16.7,22.318,Fort Peck,con-dry
1966,Historical Emissions,27.827,16.846,21.773,Fort Peck,con-dry
1967,Historical Emissions,34.155,17.855,27.727,Fort Peck,con-dry
1968,Historical Emissions,28.4,18.528,23.409,Fort Peck,con-dry
1969,Historical Emissions,35.855,16.154,24.636,Fort Peck,con-dry
1970,Historical Emissions,27.818,19.109,22.727,Fort Peck,con-dry
1971,Historical Emissions,28.872,19.273,24.864,Fort Peck,con-dry
1972,Historical Emissions,40.054,20.982,30.727,Fort Peck,con-dry
1973,Historical Emissions,31.009,17.791,20.682,Fort Peck,con-dry
1974,Historical Emissions,36.082,15.827,27.091,Fort Peck,con-dry
1975,Historical Emissions,31.409,19.8,26.045,Fort Peck,con-dry
1976,Historical Emissions,28.964,18.054,22,Fort Peck,con-dry
1977,Historical Emissions,30.327,18.309,25,Fort Peck,con-dry
1978,Historical Emissions,33.173,17.164,22.455,Fort Peck,con-dry
1979,Historical Emissions,42.818,17.654,21.636,Fort Peck,con-dry
1980,Historical Emissions,33.291,18.9,23,Fort Peck,con-dry
1981,Historical Emissions,31.891,15.946,19.227,Fort Peck,con-dry
1982,Historical Emissions,26.9,19.127,20.227,Fort Peck,con-dry
1983,Historical Emissions,37.436,19.873,24.227,Fort Peck,con-dry
1984,Historical Emissions,30.8,17.954,25,Fort Peck,con-dry
1985,Historical Emissions,38.773,18.009,24.5,Fort Peck,con-dry
1986,Historical Emissions,25.891,16.972,20.545,Fort Peck,con-dry
1987,Historical Emissions,22.509,16.527,18.773,Fort Peck,con-dry
1988,Historical Emissions,31.154,17.664,24.5,Fort Peck,con-dry
1989,Historical Emissions,35.945,19.164,22.682,Fort Peck,con-dry
1990,Historical Emissions,34.818,18.518,26.909,Fort Peck,con-dry
1991,Historical Emissions,34.773,14.036,22.136,Fort Peck,con-dry
1992,Historical Emissions,35.291,20.573,21.136,Fort Peck,con-dry
1993,Historical Emissions,29.355,17.546,21,Fort Peck,con-dry
1994,Historical Emissions,29.9,17.727,22.864,Fort Peck,con-dry
1995,Historical Emissions,37.036,21.236,23.864,Fort Peck,con-dry
1996,Historical Emissions,33.236,19.673,23.636,Fort Peck,con-dry
1997,Historical Emissions,30.673,18.727,25.5,Fort Peck,con-dry
1998,Historical Emissions,37.118,17.973,21.864,Fort Peck,con-dry
1999,Historical Emissions,32.564,19.018,22.136,Fort Peck,con-dry
2000,Historical Emissions,29.773,21.163,27.227,Fort Peck,con-dry
2001,Historical Emissions,29.464,20.373,24.682,Fort Peck,con-dry
2002,Historical Emissions,28.373,18.609,24.364,Fort Peck,con-dry
2003,Historical Emissions,33.336,16.291,22.773,Fort Peck,con-dry
2004,Historical Emissions,28.473,20.309,25.864,Fort Peck,con-dry
2005,Historical Emissions,34.091,17.009,24.591,Fort Peck,con-dry
2006,Historical Emissions,38.264,13.345,29.682,Fort Peck,con-dry
2007,Historical Emissions,29.727,17.618,26,Fort Peck,con-dry
2008,Historical Emissions,30.018,15.909,25.545,Fort Peck,con-dry
2009,Historical Emissions,31.864,15.418,22.727,Fort Peck,con-dry
2010,Historical Emissions,27.355,14.191,19.818,Fort Peck,con-dry
2011,Historical Emissions,26.827,20.209,23.818,Fort Peck,con-dry
2012,Historical Emissions,33.518,18.555,27.682,Fort Peck,con-dry
2013,Historical Emissions,28.436,19.137,21.273,Fort Peck,con-dry
2014,Historical Emissions,44.073,17.082,28.773,Fort Peck,con-dry
2015,"Moderating Emissions
(SSP1-2.6)",58.973,20.955,31.091,Fort Peck,con-dry
2015,"Middle of the Road
(SSP2-4.5)",30.691,18.518,25.773,Fort Peck,con-dry
2015,"High Emissions
(SSP3-7.0)",37.909,21.009,27.636,Fort Peck,con-dry
2015,"Accelerating Emissions
(SSP5-8.5)",33.409,18.418,21.364,Fort Peck,con-dry
2016,"Moderating Emissions
(SSP1-2.6)",37.182,16.182,22.955,Fort Peck,con-dry
2016,"Middle of the Road
(SSP2-4.5)",32.437,18.754,21.182,Fort Peck,con-dry
2016,"High Emissions
(SSP3-7.0)",35.455,17.109,23.591,Fort Peck,con-dry
2016,"Accelerating Emissions
(SSP5-8.5)",34.527,18.1,20.364,Fort Peck,con-dry
2017,"Moderating Emissions
(SSP1-2.6)",32.418,17.118,24.318,Fort Peck,con-dry
2017,"Middle of the Road
(SSP2-4.5)",33.073,17.791,20.818,Fort Peck,con-dry
2017,"High Emissions
(SSP3-7.0)",30.4,18.845,23.773,Fort Peck,con-dry
2017,"Accelerating Emissions
(SSP5-8.5)",28.436,18,20.091,Fort Peck,con-dry
2018,"Moderating Emissions
(SSP1-2.6)",33.045,16.4,26.5,Fort Peck,con-dry
2018,"Middle of the Road
(SSP2-4.5)",30.454,22.1,27.273,Fort Peck,con-dry
2018,"High Emissions
(SSP3-7.0)",28.191,17.236,21.591,Fort Peck,con-dry
2018,"Accelerating Emissions
(SSP5-8.5)",37.891,18.836,21.318,Fort Peck,con-dry
2019,"Moderating Emissions
(SSP1-2.6)",33.4,19.573,27.273,Fort Peck,con-dry
2019,"Middle of the Road
(SSP2-4.5)",38.718,19.127,24.227,Fort Peck,con-dry
2019,"High Emissions
(SSP3-7.0)",38.327,18.673,23.591,Fort Peck,con-dry
2019,"Accelerating Emissions
(SSP5-8.5)",29.182,17.655,25.273,Fort Peck,con-dry
2020,"Moderating Emissions
(SSP1-2.6)",33.819,18.954,22.091,Fort Peck,con-dry
2020,"Middle of the Road
(SSP2-4.5)",31.218,16.955,25.091,Fort Peck,con-dry
2020,"High Emissions
(SSP3-7.0)",32.764,19.209,22.364,Fort Peck,con-dry
2020,"Accelerating Emissions
(SSP5-8.5)",34.537,20.509,27,Fort Peck,con-dry
2021,"Moderating Emissions
(SSP1-2.6)",40.146,16.554,34.818,Fort Peck,con-dry
2021,"Middle of the Road
(SSP2-4.5)",36.827,20.273,22.227,Fort Peck,con-dry
2021,"High Emissions
(SSP3-7.0)",45.391,19.181,23,Fort Peck,con-dry
2021,"Accelerating Emissions
(SSP5-8.5)",41.673,18.345,25.591,Fort Peck,con-dry
2022,"Moderating Emissions
(SSP1-2.6)",31.554,15.972,22.727,Fort Peck,con-dry
2022,"Middle of the Road
(SSP2-4.5)",33.673,18.336,26.909,Fort Peck,con-dry
2022,"High Emissions
(SSP3-7.0)",29.609,16.955,22.318,Fort Peck,con-dry
2022,"Accelerating Emissions
(SSP5-8.5)",42.345,15.009,22.636,Fort Peck,con-dry
