year,scenario,upper,lower,value,location,variable
1950,Historical Emissions,9.224,8.607,9.041,Northern Cheyenne,sfcWind
1951,Historical Emissions,9.26,8.602,8.859,Northern Cheyenne,sfcWind
1952,Historical Emissions,9.373,8.509,9.048,Northern Cheyenne,sfcWind
1953,Historical Emissions,9.339,8.612,8.857,Northern Cheyenne,sfcWind
1954,Historical Emissions,9.537,8.569,9.039,Northern Cheyenne,sfcWind
1955,Historical Emissions,9.129,8.488,9.012,Northern Cheyenne,sfcWind
1956,Historical Emissions,9.45,8.57,9.14,Northern Cheyenne,sfcWind
1957,Historical Emissions,9.434,8.695,9.07,Northern Cheyenne,sfcWind
1958,Historical Emissions,9.244,8.616,8.821,Northern Cheyenne,sfcWind
1959,Historical Emissions,9.331,8.422,9.188,Northern Cheyenne,sfcWind
1960,Historical Emissions,9.317,8.993,9.246,Northern Cheyenne,sfcWind
1961,Historical Emissions,9.346,8.585,9.008,Northern Cheyenne,sfcWind
1962,Historical Emissions,9.141,8.562,8.788,Northern Cheyenne,sfcWind
1963,Historical Emissions,9.169,8.46,8.829,Northern Cheyenne,sfcWind
1964,Historical Emissions,9.171,8.878,8.997,Northern Cheyenne,sfcWind
1965,Historical Emissions,9.37,8.588,8.863,Northern Cheyenne,sfcWind
1966,Historical Emissions,9.592,8.75,8.955,Northern Cheyenne,sfcWind
1967,Historical Emissions,9.468,8.561,9.016,Northern Cheyenne,sfcWind
1968,Historical Emissions,9.363,8.673,8.839,Northern Cheyenne,sfcWind
1969,Historical Emissions,9.294,8.535,8.744,Northern Cheyenne,sfcWind
1970,Historical Emissions,9.337,8.744,8.928,Northern Cheyenne,sfcWind
1971,Historical Emissions,9.324,8.618,9.093,Northern Cheyenne,sfcWind
1972,Historical Emissions,9.079,8.557,8.993,Northern Cheyenne,sfcWind
1973,Historical Emissions,9.161,8.518,8.656,Northern Cheyenne,sfcWind
1974,Historical Emissions,9.354,8.29,9.027,Northern Cheyenne,sfcWind
1975,Historical Emissions,9.242,8.679,8.762,Northern Cheyenne,sfcWind
1976,Historical Emissions,9.161,8.539,8.916,Northern Cheyenne,sfcWind
1977,Historical Emissions,9.186,8.476,8.679,Northern Cheyenne,sfcWind
1978,Historical Emissions,8.98,8.461,8.76,Northern Cheyenne,sfcWind
1979,Historical Emissions,8.97,8.616,8.894,Northern Cheyenne,sfcWind
1980,Historical Emissions,9.256,8.575,8.76,Northern Cheyenne,sfcWind
1981,Historical Emissions,9.176,8.774,8.913,Northern Cheyenne,sfcWind
1982,Historical Emissions,9.245,8.277,8.847,Northern Cheyenne,sfcWind
1983,Historical Emissions,9.456,8.348,8.742,Northern Cheyenne,sfcWind
1984,Historical Emissions,9.261,8.306,8.814,Northern Cheyenne,sfcWind
1985,Historical Emissions,9.188,8.567,8.927,Northern Cheyenne,sfcWind
1986,Historical Emissions,9.218,8.377,8.941,Northern Cheyenne,sfcWind
1987,Historical Emissions,9.179,8.349,8.738,Northern Cheyenne,sfcWind
1988,Historical Emissions,9.079,8.66,8.848,Northern Cheyenne,sfcWind
1989,Historical Emissions,9.087,8.539,8.791,Northern Cheyenne,sfcWind
1990,Historical Emissions,9.204,8.268,9.029,Northern Cheyenne,sfcWind
1991,Historical Emissions,9.164,8.417,8.828,Northern Cheyenne,sfcWind
1992,Historical Emissions,9.335,8.84,9,Northern Cheyenne,sfcWind
1993,Historical Emissions,9.042,8.501,8.707,Northern Cheyenne,sfcWind
1994,Historical Emissions,9.257,8.347,8.863,Northern Cheyenne,sfcWind
1995,Historical Emissions,9.553,8.594,8.793,Northern Cheyenne,sfcWind
1996,Historical Emissions,9.481,8.602,9.103,Northern Cheyenne,sfcWind
1997,Historical Emissions,9.219,8.25,8.659,Northern Cheyenne,sfcWind
1998,Historical Emissions,9.057,8.562,8.702,Northern Cheyenne,sfcWind
1999,Historical Emissions,8.911,8.508,8.735,Northern Cheyenne,sfcWind
