scenario,month,grp,upper,lower,value,location,variable
Historical Emissions,Apr,Mid Century (2040-2069),3.358,2.536,2.884,Billings,penman
Historical Emissions,Aug,Mid Century (2040-2069),7.946,6.364,7.181,Billings,penman
Historical Emissions,Dec,Mid Century (2040-2069),0.795,0.34,0.532,Billings,penman
Historical Emissions,Feb,Mid Century (2040-2069),1.075,0.67,0.865,Billings,penman
Historical Emissions,Jan,Mid Century (2040-2069),0.797,0.407,0.601,Billings,penman
Historical Emissions,Jul,Mid Century (2040-2069),8.622,6.79,7.7,Billings,penman
Historical Emissions,Jun,Mid Century (2040-2069),6.835,5.237,5.967,Billings,penman
Historical Emissions,Mar,Mid Century (2040-2069),2.042,1.471,1.744,Billings,penman
Historical Emissions,May,Mid Century (2040-2069),5.353,3.927,4.563,Billings,penman
Historical Emissions,Nov,Mid Century (2040-2069),1.41,0.717,1.021,Billings,penman
Historical Emissions,Oct,Mid Century (2040-2069),3.56,2.064,2.724,Billings,penman
Historical Emissions,Sep,Mid Century (2040-2069),5.863,4.236,5.016,Billings,penman
Historical Emissions,Apr,End-of-Century (2070-2099),3.358,2.536,2.884,Billings,penman
Historical Emissions,Aug,End-of-Century (2070-2099),7.946,6.364,7.181,Billings,penman
Historical Emissions,Dec,End-of-Century (2070-2099),0.795,0.34,0.532,Billings,penman
Historical Emissions,Feb,End-of-Century (2070-2099),1.075,0.67,0.865,Billings,penman
Historical Emissions,Jan,End-of-Century (2070-2099),0.797,0.407,0.601,Billings,penman
Historical Emissions,Jul,End-of-Century (2070-2099),8.622,6.79,7.7,Billings,penman
Historical Emissions,Jun,End-of-Century (2070-2099),6.835,5.237,5.967,Billings,penman
Historical Emissions,Mar,End-of-Century (2070-2099),2.042,1.471,1.744,Billings,penman
Historical Emissions,May,End-of-Century (2070-2099),5.353,3.927,4.563,Billings,penman
Historical Emissions,Nov,End-of-Century (2070-2099),1.41,0.717,1.021,Billings,penman
Historical Emissions,Oct,End-of-Century (2070-2099),3.56,2.064,2.724,Billings,penman
Historical Emissions,Sep,End-of-Century (2070-2099),5.863,4.236,5.016,Billings,penman
"Moderating Emissions
(SSP1-2.6)",Apr,End-of-Century (2070-2099),3.321,2.588,3.052,Billings,penman
"Moderating Emissions
(SSP1-2.6)",Apr,Mid Century (2040-2069),3.459,2.651,3.052,Billings,penman
"Moderating Emissions
(SSP1-2.6)",Aug,End-of-Century (2070-2099),8.188,6.554,7.567,Billings,penman
