year,scenario,upper,lower,value,location,variable
1950,Historical Emissions,31.819,29.996,30.606,Lewistown,tasmin
1951,Historical Emissions,31.898,29.382,31.301,Lewistown,tasmin
1952,Historical Emissions,32.111,28.848,30.466,Lewistown,tasmin
1953,Historical Emissions,31.003,28.981,30.348,Lewistown,tasmin
1954,Historical Emissions,33.198,28.369,29.853,Lewistown,tasmin
1955,Historical Emissions,32.646,29.364,31.605,Lewistown,tasmin
1956,Historical Emissions,31.933,30.401,31.13,Lewistown,tasmin
1957,Historical Emissions,32.602,30.132,31.573,Lewistown,tasmin
1958,Historical Emissions,32.017,29.869,30.855,Lewistown,tasmin
1959,Historical Emissions,30.808,27.782,29.553,Lewistown,tasmin
1960,Historical Emissions,32.218,27.621,29.643,Lewistown,tasmin
1961,Historical Emissions,32.564,29.321,31.346,Lewistown,tasmin
1962,Historical Emissions,31.169,28.129,29.943,Lewistown,tasmin
1963,Historical Emissions,31.145,29.589,30.66,Lewistown,tasmin
1964,Historical Emissions,32.206,29.182,30.887,Lewistown,tasmin
1965,Historical Emissions,31.285,28.938,30.997,Lewistown,tasmin
1966,Historical Emissions,33.32,30.011,30.98,Lewistown,tasmin
1967,Historical Emissions,31.176,28.845,30.588,Lewistown,tasmin
1968,Historical Emissions,31.775,27.213,30.598,Lewistown,tasmin
1969,Historical Emissions,31.634,28.887,31.1,Lewistown,tasmin
1970,Historical Emissions,32.459,30.687,31.519,Lewistown,tasmin
1971,Historical Emissions,34.365,30.338,32.504,Lewistown,tasmin
1972,Historical Emissions,31.958,29.124,30.247,Lewistown,tasmin
1973,Historical Emissions,31.959,29.745,30.669,Lewistown,tasmin
1974,Historical Emissions,32.623,28.992,31.181,Lewistown,tasmin
1975,Historical Emissions,32.085,27.988,31.341,Lewistown,tasmin
1976,Historical Emissions,31.977,28.452,30.819,Lewistown,tasmin
1977,Historical Emissions,33.522,30.809,31.771,Lewistown,tasmin
1978,Historical Emissions,33.786,28.934,30.756,Lewistown,tasmin
1979,Historical Emissions,33.081,30.293,31.989,Lewistown,tasmin
1980,Historical Emissions,31.432,29.81,30.959,Lewistown,tasmin
1981,Historical Emissions,33.281,30.458,31.583,Lewistown,tasmin
1982,Historical Emissions,32.513,29.558,31.665,Lewistown,tasmin
1983,Historical Emissions,33.22,29.933,30.81,Lewistown,tasmin
1984,Historical Emissions,32.097,30.336,31.49,Lewistown,tasmin
1985,Historical Emissions,32.835,29.903,31.613,Lewistown,tasmin
1986,Historical Emissions,32.119,29.12,30.878,Lewistown,tasmin
1987,Historical Emissions,32.717,28.003,30.156,Lewistown,tasmin
1988,Historical Emissions,32.306,29.813,30.329,Lewistown,tasmin
1989,Historical Emissions,32.246,30.07,31.073,Lewistown,tasmin
1990,Historical Emissions,33.748,30.66,32.357,Lewistown,tasmin
1991,Historical Emissions,32.905,28.981,30.599,Lewistown,tasmin
1992,Historical Emissions,32.904,29.42,30.167,Lewistown,tasmin
1993,Historical Emissions,33.901,28.986,31.263,Lewistown,tasmin
1994,Historical Emissions,33.378,30.509,31.728,Lewistown,tasmin
1995,Historical Emissions,32.262,29.413,30.581,Lewistown,tasmin
1996,Historical Emissions,33.679,29.465,32.237,Lewistown,tasmin
1997,Historical Emissions,33.668,30.133,32.112,Lewistown,tasmin
1998,Historical Emissions,33.773,28.788,32.014,Lewistown,tasmin
1999,Historical Emissions,33.655,30.387,32.089,Lewistown,tasmin
2000,Historical Emissions,32.872,30.421,31.47,Lewistown,tasmin
2001,Historical Emissions,33.891,30.543,32.127,Lewistown,tasmin
2002,Historical Emissions,34.733,30.726,32.444,Lewistown,tasmin
2003,Historical Emissions,34.279,31.963,32.214,Lewistown,tasmin
2004,Historical Emissions,34.299,31.774,33.156,Lewistown,tasmin
2005,Historical Emissions,35.525,30.873,34.269,Lewistown,tasmin
2006,Historical Emissions,33.412,29.949,31.358,Lewistown,tasmin
2007,Historical Emissions,33.918,31.378,33.136,Lewistown,tasmin
2008,Historical Emissions,34.74,31.27,32.788,Lewistown,tasmin
2009,Historical Emissions,33.06,32.209,32.517,Lewistown,tasmin
2010,Historical Emissions,33.637,31.368,32.94,Lewistown,tasmin
2011,Historical Emissions,35.188,32.258,32.872,Lewistown,tasmin
2012,Historical Emissions,33.805,30.388,32.993,Lewistown,tasmin
2013,Historical Emissions,34.831,30.011,32.418,Lewistown,tasmin
2014,Historical Emissions,34.632,31.891,33.468,Lewistown,tasmin
2015,"Moderating Emissions
(SSP1-2.6)",35.294,32.059,33.427,Lewistown,tasmin
2015,"Middle of the Road
(SSP2-4.5)",34.956,31.21,32.578,Lewistown,tasmin
2015,"High Emissions
(SSP3-7.0)",34.958,30.765,33.445,Lewistown,tasmin
2015,"Accelerating Emissions
(SSP5-8.5)",33.546,31.683,33.216,Lewistown,tasmin
2016,"Moderating Emissions
(SSP1-2.6)",35.788,32,34.169,Lewistown,tasmin
2016,"Middle of the Road
(SSP2-4.5)",34.472,31.501,32.967,Lewistown,tasmin
2016,"High Emissions
(SSP3-7.0)",36.471,31.24,32.731,Lewistown,tasmin
2016,"Accelerating Emissions
(SSP5-8.5)",33.936,31.694,33.296,Lewistown,tasmin
2017,"Moderating Emissions
(SSP1-2.6)",35.064,31.64,32.613,Lewistown,tasmin
2017,"Middle of the Road
(SSP2-4.5)",36.007,31.977,32.656,Lewistown,tasmin
2017,"High Emissions
(SSP3-7.0)",36.009,32.895,33.279,Lewistown,tasmin
2017,"Accelerating Emissions
(SSP5-8.5)",35.477,31.747,33.304,Lewistown,tasmin
2018,"Moderating Emissions
(SSP1-2.6)",34.191,32.423,33.107,Lewistown,tasmin
2018,"Middle of the Road
(SSP2-4.5)",35.198,32.351,33.22,Lewistown,tasmin
2018,"High Emissions
(SSP3-7.0)",35.865,31.949,33.268,Lewistown,tasmin
2018,"Accelerating Emissions
(SSP5-8.5)",36.009,31.912,33.351,Lewistown,tasmin
2019,"Moderating Emissions
(SSP1-2.6)",36.008,32.484,34.703,Lewistown,tasmin
2019,"Middle of the Road
(SSP2-4.5)",35.348,30.782,31.877,Lewistown,tasmin
2019,"High Emissions
(SSP3-7.0)",35.094,30.933,32.802,Lewistown,tasmin
2019,"Accelerating Emissions
(SSP5-8.5)",35.564,32.808,33.773,Lewistown,tasmin
2020,"Moderating Emissions
(SSP1-2.6)",35.919,31.882,34.593,Lewistown,tasmin
2020,"Middle of the Road
(SSP2-4.5)",35.016,31.733,33.114,Lewistown,tasmin
2020,"High Emissions
(SSP3-7.0)",34.916,31.807,33.677,Lewistown,tasmin
2020,"Accelerating Emissions
(SSP5-8.5)",34.894,32.304,33.713,Lewistown,tasmin
2021,"Moderating Emissions
(SSP1-2.6)",35.892,31.779,34.477,Lewistown,tasmin
2021,"Middle of the Road
(SSP2-4.5)",35.047,32.966,33.602,Lewistown,tasmin
2021,"High Emissions
(SSP3-7.0)",34.555,32.794,33.965,Lewistown,tasmin
2021,"Accelerating Emissions
(SSP5-8.5)",35.773,31.248,34.442,Lewistown,tasmin
2022,"Moderating Emissions
(SSP1-2.6)",35.426,32.558,33.248,Lewistown,tasmin
2022,"Middle of the Road
(SSP2-4.5)",35.626,32.423,33.884,Lewistown,tasmin
2022,"High Emissions
(SSP3-7.0)",35.248,32.927,33.85,Lewistown,tasmin
2022,"Accelerating Emissions
(SSP5-8.5)",36.193,31.935,34.453,Lewistown,tasmin
2023,"Moderating Emissions
(SSP1-2.6)",34.777,33.303,34.039,Lewistown,tasmin
2023,"Middle of the Road
(SSP2-4.5)",35.586,32.745,34.096,Lewistown,tasmin
2023,"High Emissions
(SSP3-7.0)",36.24,32.75,34.514,Lewistown,tasmin
2023,"Accelerating Emissions
(SSP5-8.5)",34.276,31.274,32.369,Lewistown,tasmin
2024,"Moderating Emissions
(SSP1-2.6)",35.891,31.943,33.905,Lewistown,tasmin
2024,"Middle of the Road
(SSP2-4.5)",34.585,32.671,32.882,Lewistown,tasmin
2024,"High Emissions
(SSP3-7.0)",37.249,31.836,33.085,Lewistown,tasmin
2024,"Accelerating Emissions
(SSP5-8.5)",37.341,32.766,34.187,Lewistown,tasmin
2025,"Moderating Emissions
(SSP1-2.6)",35.613,32.954,35.019,Lewistown,tasmin
2025,"Middle of the Road
(SSP2-4.5)",35.866,32.226,33.607,Lewistown,tasmin
2025,"High Emissions
(SSP3-7.0)",36.422,32.936,34.145,Lewistown,tasmin
2025,"Accelerating Emissions
(SSP5-8.5)",37.148,33.185,34.862,Lewistown,tasmin
2026,"Moderating Emissions
(SSP1-2.6)",35.736,32.512,33.446,Lewistown,tasmin
2026,"Middle of the Road
(SSP2-4.5)",35.315,31.921,34.105,Lewistown,tasmin
2026,"High Emissions
(SSP3-7.0)",36.518,31.025,34.029,Lewistown,tasmin
2026,"Accelerating Emissions
(SSP5-8.5)",35.865,32.843,34.869,Lewistown,tasmin
2027,"Moderating Emissions
(SSP1-2.6)",36.519,32.47,33.785,Lewistown,tasmin
2027,"Middle of the Road
(SSP2-4.5)",36.303,33.38,34.27,Lewistown,tasmin
2027,"High Emissions
(SSP3-7.0)",36.131,33.29,34.138,Lewistown,tasmin
2027,"Accelerating Emissions
(SSP5-8.5)",35.306,33.371,34.211,Lewistown,tasmin
2028,"Moderating Emissions
(SSP1-2.6)",36.584,32.976,34.083,Lewistown,tasmin
2028,"Middle of the Road
(SSP2-4.5)",36.741,31.214,34.318,Lewistown,tasmin
2028,"High Emissions
(SSP3-7.0)",35.533,33.662,33.872,Lewistown,tasmin
2028,"Accelerating Emissions
(SSP5-8.5)",36.612,33.303,34.568,Lewistown,tasmin
2029,"Moderating Emissions
(SSP1-2.6)",37.401,33.561,35.459,Lewistown,tasmin
2029,"Middle of the Road
(SSP2-4.5)",37.135,32.373,34.898,Lewistown,tasmin
2029,"High Emissions
(SSP3-7.0)",36.196,31.378,34.471,Lewistown,tasmin
2029,"Accelerating Emissions
(SSP5-8.5)",35.935,33.046,34.854,Lewistown,tasmin
2030,"Moderating Emissions
(SSP1-2.6)",37.187,32.797,34.375,Lewistown,tasmin
2030,"Middle of the Road
(SSP2-4.5)",36.302,33.289,34.286,Lewistown,tasmin
2030,"High Emissions
(SSP3-7.0)",35.459,31.663,34.958,Lewistown,tasmin
2030,"Accelerating Emissions
(SSP5-8.5)",37.812,32.881,34.754,Lewistown,tasmin
2031,"Moderating Emissions
(SSP1-2.6)",35.409,32.484,34.782,Lewistown,tasmin
2031,"Middle of the Road
(SSP2-4.5)",37.239,32.922,35.399,Lewistown,tasmin
2031,"High Emissions
(SSP3-7.0)",37.122,33.057,34.842,Lewistown,tasmin
2031,"Accelerating Emissions
(SSP5-8.5)",37.396,34.894,35.578,Lewistown,tasmin
2032,"Moderating Emissions
(SSP1-2.6)",36.06,32.596,34.021,Lewistown,tasmin
2032,"Middle of the Road
(SSP2-4.5)",35.057,32.515,33.895,Lewistown,tasmin
2032,"High Emissions
(SSP3-7.0)",36.518,32.844,33.859,Lewistown,tasmin
2032,"Accelerating Emissions
(SSP5-8.5)",37.12,32.888,34.445,Lewistown,tasmin
2033,"Moderating Emissions
(SSP1-2.6)",36.162,33.223,34.614,Lewistown,tasmin
2033,"Middle of the Road
(SSP2-4.5)",36.301,32.891,35.18,Lewistown,tasmin
2033,"High Emissions
(SSP3-7.0)",36.525,33.037,34.514,Lewistown,tasmin
2033,"Accelerating Emissions
(SSP5-8.5)",35.982,32.861,35.15,Lewistown,tasmin
2034,"Moderating Emissions
(SSP1-2.6)",35.937,32.362,33.729,Lewistown,tasmin
2034,"Middle of the Road
(SSP2-4.5)",37.053,34.027,34.352,Lewistown,tasmin
2034,"High Emissions
(SSP3-7.0)",36.294,33.811,35.158,Lewistown,tasmin
2034,"Accelerating Emissions
(SSP5-8.5)",36.96,31.518,34.985,Lewistown,tasmin
2035,"Moderating Emissions
(SSP1-2.6)",36.485,32.134,34.342,Lewistown,tasmin
2035,"Middle of the Road
(SSP2-4.5)",36.729,32.489,34.882,Lewistown,tasmin
2035,"High Emissions
(SSP3-7.0)",36.26,32.614,33.953,Lewistown,tasmin
2035,"Accelerating Emissions
(SSP5-8.5)",37.345,32.564,35.156,Lewistown,tasmin
2036,"Moderating Emissions
(SSP1-2.6)",36.442,34.601,35.526,Lewistown,tasmin
2036,"Middle of the Road
(SSP2-4.5)",35.854,33.393,34.329,Lewistown,tasmin
2036,"High Emissions
(SSP3-7.0)",36.746,32.941,34.901,Lewistown,tasmin
2036,"Accelerating Emissions
(SSP5-8.5)",37.473,33.993,36.152,Lewistown,tasmin
2037,"Moderating Emissions
(SSP1-2.6)",37.104,34.069,35.757,Lewistown,tasmin
