year,scenario,upper,lower,value,location,variable
1950,Historical Emissions,24.26,15.46,20.602,Billings,con-dry
1951,Historical Emissions,32.412,16.68,19.687,Billings,con-dry
1952,Historical Emissions,25.169,16.776,18.386,Billings,con-dry
1953,Historical Emissions,24.624,15.997,19.542,Billings,con-dry
1954,Historical Emissions,28.102,11.031,18.687,Billings,con-dry
1955,Historical Emissions,31.532,13.583,20,Billings,con-dry
1956,Historical Emissions,28.899,14.089,25.084,Billings,con-dry
1957,Historical Emissions,27.793,13.853,21.108,Billings,con-dry
1958,Historical Emissions,24.339,16.147,20.096,Billings,con-dry
1959,Historical Emissions,21.246,11.873,15.072,Billings,con-dry
1960,Historical Emissions,27.022,14.262,15.663,Billings,con-dry
1961,Historical Emissions,25.455,14.219,21.976,Billings,con-dry
1962,Historical Emissions,33.241,14.848,20.289,Billings,con-dry
1963,Historical Emissions,21.807,14.889,19.301,Billings,con-dry
1964,Historical Emissions,26.824,18.458,20.06,Billings,con-dry
1965,Historical Emissions,29.161,15.627,19.627,Billings,con-dry
1966,Historical Emissions,30.687,14.544,22.663,Billings,con-dry
1967,Historical Emissions,33.527,15.908,18.313,Billings,con-dry
1968,Historical Emissions,21.709,16.132,18.084,Billings,con-dry
1969,Historical Emissions,23.299,16.458,18.807,Billings,con-dry
1970,Historical Emissions,27.22,14.672,19.325,Billings,con-dry
1971,Historical Emissions,30.826,17.675,26.422,Billings,con-dry
1972,Historical Emissions,26.718,19.043,21.289,Billings,con-dry
1973,Historical Emissions,32.359,12.882,17.313,Billings,con-dry
1974,Historical Emissions,29.663,14.181,19.072,Billings,con-dry
1975,Historical Emissions,25.277,16.839,20.157,Billings,con-dry
1976,Historical Emissions,22.983,14.691,15.759,Billings,con-dry
1977,Historical Emissions,26.318,15.239,17.325,Billings,con-dry
1978,Historical Emissions,25.379,13.658,18.928,Billings,con-dry
1979,Historical Emissions,34.853,17.486,22.265,Billings,con-dry
1980,Historical Emissions,24.306,12.61,18.675,Billings,con-dry
1981,Historical Emissions,25.482,15.188,19.494,Billings,con-dry
1982,Historical Emissions,25.461,13.805,18.012,Billings,con-dry
1983,Historical Emissions,35.147,15.2,23.651,Billings,con-dry
1984,Historical Emissions,25.993,17.887,20.265,Billings,con-dry
1985,Historical Emissions,26.629,14.673,21.313,Billings,con-dry
1986,Historical Emissions,20.979,15.113,17.229,Billings,con-dry
1987,Historical Emissions,29.19,13.162,16.482,Billings,con-dry
1988,Historical Emissions,24.819,14.511,17.807,Billings,con-dry
1989,Historical Emissions,24.048,14.528,18.133,Billings,con-dry
1990,Historical Emissions,28.537,16.074,18.494,Billings,con-dry
1991,Historical Emissions,27.082,16.221,24.265,Billings,con-dry
1992,Historical Emissions,30.065,17.672,20.892,Billings,con-dry
1993,Historical Emissions,28.027,15.02,19.169,Billings,con-dry
1994,Historical Emissions,22.335,13.976,17.651,Billings,con-dry
1995,Historical Emissions,23.749,17.868,22.554,Billings,con-dry
1996,Historical Emissions,40.998,16.056,26.94,Billings,con-dry
1997,Historical Emissions,28.039,13.41,21.084,Billings,con-dry
1998,Historical Emissions,29.697,14.962,17.663,Billings,con-dry
1999,Historical Emissions,27.752,15.597,20.518,Billings,con-dry
2000,Historical Emissions,28.624,16.345,21.735,Billings,con-dry
2001,Historical Emissions,23.383,13.973,19.072,Billings,con-dry
2002,Historical Emissions,22.612,15.267,18.108,Billings,con-dry
2003,Historical Emissions,26.788,15.484,16.867,Billings,con-dry
2004,Historical Emissions,32.214,13.236,17.675,Billings,con-dry
2005,Historical Emissions,32.058,15.814,22.337,Billings,con-dry
2006,Historical Emissions,23.877,14.6,17.855,Billings,con-dry
2007,Historical Emissions,23.653,16.335,16.928,Billings,con-dry
2008,Historical Emissions,23.161,13.947,19.253,Billings,con-dry
2009,Historical Emissions,21.318,13.27,16.771,Billings,con-dry
2010,Historical Emissions,25.586,14.588,18.518,Billings,con-dry
2011,Historical Emissions,24.916,16.456,19.145,Billings,con-dry
