scenario,month,grp,upper,lower,value,location,variable
Historical Emissions,Apr,Mid Century (2040-2069),35.304,28.453,32.036,Flathead,tasmin
Historical Emissions,Aug,Mid Century (2040-2069),53.128,47.115,50.022,Flathead,tasmin
Historical Emissions,Dec,Mid Century (2040-2069),26.016,11.587,19.876,Flathead,tasmin
Historical Emissions,Feb,Mid Century (2040-2069),28.763,15.286,22.758,Flathead,tasmin
Historical Emissions,Jan,Mid Century (2040-2069),25.599,11.028,19.422,Flathead,tasmin
Historical Emissions,Jul,Mid Century (2040-2069),54.378,47.988,50.97,Flathead,tasmin
Historical Emissions,Jun,Mid Century (2040-2069),50.579,43.283,46.667,Flathead,tasmin
Historical Emissions,Mar,Mid Century (2040-2069),31.59,20.42,26.982,Flathead,tasmin
Historical Emissions,May,Mid Century (2040-2069),43.732,36.501,39.685,Flathead,tasmin
Historical Emissions,Nov,Mid Century (2040-2069),31.764,21.044,26.731,Flathead,tasmin
Historical Emissions,Oct,Mid Century (2040-2069),37.958,30.382,34.079,Flathead,tasmin
Historical Emissions,Sep,Mid Century (2040-2069),46.14,38.923,42.445,Flathead,tasmin
Historical Emissions,Apr,End-of-Century (2070-2099),35.304,28.453,32.036,Flathead,tasmin
Historical Emissions,Aug,End-of-Century (2070-2099),53.128,47.115,50.022,Flathead,tasmin
Historical Emissions,Dec,End-of-Century (2070-2099),26.016,11.587,19.876,Flathead,tasmin
Historical Emissions,Feb,End-of-Century (2070-2099),28.763,15.286,22.758,Flathead,tasmin
Historical Emissions,Jan,End-of-Century (2070-2099),25.599,11.028,19.422,Flathead,tasmin
Historical Emissions,Jul,End-of-Century (2070-2099),54.378,47.988,50.97,Flathead,tasmin
Historical Emissions,Jun,End-of-Century (2070-2099),50.579,43.283,46.667,Flathead,tasmin
Historical Emissions,Mar,End-of-Century (2070-2099),31.59,20.42,26.982,Flathead,tasmin
Historical Emissions,May,End-of-Century (2070-2099),43.732,36.501,39.685,Flathead,tasmin
Historical Emissions,Nov,End-of-Century (2070-2099),31.764,21.044,26.731,Flathead,tasmin
Historical Emissions,Oct,End-of-Century (2070-2099),37.958,30.382,34.079,Flathead,tasmin
Historical Emissions,Sep,End-of-Century (2070-2099),46.14,38.923,42.445,Flathead,tasmin
"Moderating Emissions
(SSP1-2.6)",Apr,End-of-Century (2070-2099),37.543,30.956,34.92,Flathead,tasmin
"Moderating Emissions
(SSP1-2.6)",Apr,Mid Century (2040-2069),37.383,29.969,33.885,Flathead,tasmin
"Moderating Emissions
(SSP1-2.6)",Aug,End-of-Century (2070-2099),56.304,49.522,52.163,Flathead,tasmin
"Moderating Emissions
(SSP1-2.6)",Aug,Mid Century (2040-2069),56.357,49.736,52.893,Flathead,tasmin
"Moderating Emissions
(SSP1-2.6)",Dec,End-of-Century (2070-2099),30.039,10.64,21.078,Flathead,tasmin
"Moderating Emissions
(SSP1-2.6)",Dec,Mid Century (2040-2069),29.002,13.587,23.31,Flathead,tasmin
"Moderating Emissions
(SSP1-2.6)",Feb,End-of-Century (2070-2099),30.987,19.218,26.058,Flathead,tasmin
"Moderating Emissions
(SSP1-2.6)",Feb,Mid Century (2040-2069),31.545,17.686,25.591,Flathead,tasmin
"Moderating Emissions
(SSP1-2.6)",Jan,End-of-Century (2070-2099),28.706,14.282,23.292,Flathead,tasmin
"Moderating Emissions
(SSP1-2.6)",Jan,Mid Century (2040-2069),27.565,14.837,21.767,Flathead,tasmin
"Moderating Emissions
(SSP1-2.6)",Jul,End-of-Century (2070-2099),55.684,50.933,53.249,Flathead,tasmin
"Moderating Emissions
(SSP1-2.6)",Jul,Mid Century (2040-2069),56.439,50.947,53.429,Flathead,tasmin
"Moderating Emissions
(SSP1-2.6)",Jun,End-of-Century (2070-2099),52.146,44.791,49.106,Flathead,tasmin
"Moderating Emissions
(SSP1-2.6)",Jun,Mid Century (2040-2069),52.356,45.195,48.423,Flathead,tasmin
"Moderating Emissions
(SSP1-2.6)",Mar,End-of-Century (2070-2099),32.598,23.894,29.348,Flathead,tasmin
"Moderating Emissions
(SSP1-2.6)",Mar,Mid Century (2040-2069),33.676,23.438,29.398,Flathead,tasmin
"Moderating Emissions
(SSP1-2.6)",May,End-of-Century (2070-2099),47.13,40.397,43.141,Flathead,tasmin
"Moderating Emissions
(SSP1-2.6)",May,Mid Century (2040-2069),45.578,38.629,42.075,Flathead,tasmin
"Moderating Emissions
(SSP1-2.6)",Nov,End-of-Century (2070-2099),31.468,22.752,29.502,Flathead,tasmin
"Moderating Emissions
(SSP1-2.6)",Nov,Mid Century (2040-2069),34.01,24.41,29.373,Flathead,tasmin
"Moderating Emissions
(SSP1-2.6)",Oct,End-of-Century (2070-2099),38.106,33.576,36.308,Flathead,tasmin
"Moderating Emissions
(SSP1-2.6)",Oct,Mid Century (2040-2069),39.744,32.562,36.552,Flathead,tasmin
"Moderating Emissions
(SSP1-2.6)",Sep,End-of-Century (2070-2099),49.902,41.806,44.356,Flathead,tasmin
