scenario,month,grp,upper,lower,value,location,variable
Historical Emissions,Jan,Mid Century (2040-2069),1,0,0.5,Upper Yellowstone-Lake Basin,con-wet
Historical Emissions,Jan,End-of-Century (2070-2099),1,0,0.5,Upper Yellowstone-Lake Basin,con-wet
"Moderating Emissions
(SSP1-2.6)",Jan,End-of-Century (2070-2099),1.038,0,0.375,Upper Yellowstone-Lake Basin,con-wet
"Moderating Emissions
(SSP1-2.6)",Jan,Mid Century (2040-2069),1.137,0,0.625,Upper Yellowstone-Lake Basin,con-wet
"Middle of the Road
(SSP2-4.5)",Jan,End-of-Century (2070-2099),1.825,0,0.5,Upper Yellowstone-Lake Basin,con-wet
"Middle of the Road
(SSP2-4.5)",Jan,Mid Century (2040-2069),1.25,0,0.875,Upper Yellowstone-Lake Basin,con-wet
"High Emissions
(SSP3-7.0)",Jan,End-of-Century (2070-2099),2,0.55,1,Upper Yellowstone-Lake Basin,con-wet
"High Emissions
(SSP3-7.0)",Jan,Mid Century (2040-2069),1.375,0,0.875,Upper Yellowstone-Lake Basin,con-wet
"Accelerating Emissions
(SSP5-8.5)",Jan,End-of-Century (2070-2099),1.3,0,0.688,Upper Yellowstone-Lake Basin,con-wet
"Accelerating Emissions
(SSP5-8.5)",Jan,Mid Century (2040-2069),1,0,0.75,Upper Yellowstone-Lake Basin,con-wet
