scenario,month,grp,upper,lower,value,location,variable
Historical Emissions,Apr,Mid Century (2040-2069),201.314,69.424,124.738,Fort Belknap,gdd
Historical Emissions,Aug,Mid Century (2040-2069),667.245,506.279,597.465,Fort Belknap,gdd
Historical Emissions,Dec,Mid Century (2040-2069),4.675,0,0,Fort Belknap,gdd
Historical Emissions,Feb,Mid Century (2040-2069),9.766,0,0,Fort Belknap,gdd
Historical Emissions,Jan,Mid Century (2040-2069),0.565,0,0,Fort Belknap,gdd
Historical Emissions,Jul,Mid Century (2040-2069),699.622,533.153,621.649,Fort Belknap,gdd
Historical Emissions,Jun,Mid Century (2040-2069),546.732,346.683,450.996,Fort Belknap,gdd
Historical Emissions,Mar,Mid Century (2040-2069),67.29,1.108,25.214,Fort Belknap,gdd
Historical Emissions,May,Mid Century (2040-2069),401.507,207.919,298.324,Fort Belknap,gdd
Historical Emissions,Nov,Mid Century (2040-2069),43.485,0.363,15.288,Fort Belknap,gdd
Historical Emissions,Oct,Mid Century (2040-2069),273.754,92.949,178.508,Fort Belknap,gdd
Historical Emissions,Sep,Mid Century (2040-2069),481.136,288.403,390.226,Fort Belknap,gdd
Historical Emissions,Apr,End-of-Century (2070-2099),201.314,69.424,124.738,Fort Belknap,gdd
Historical Emissions,Aug,End-of-Century (2070-2099),667.245,506.279,597.465,Fort Belknap,gdd
Historical Emissions,Dec,End-of-Century (2070-2099),4.675,0,0,Fort Belknap,gdd
Historical Emissions,Feb,End-of-Century (2070-2099),9.766,0,0,Fort Belknap,gdd
Historical Emissions,Jan,End-of-Century (2070-2099),0.565,0,0,Fort Belknap,gdd
Historical Emissions,Jul,End-of-Century (2070-2099),699.622,533.153,621.649,Fort Belknap,gdd
Historical Emissions,Jun,End-of-Century (2070-2099),546.732,346.683,450.996,Fort Belknap,gdd
Historical Emissions,Mar,End-of-Century (2070-2099),67.29,1.108,25.214,Fort Belknap,gdd
Historical Emissions,May,End-of-Century (2070-2099),401.507,207.919,298.324,Fort Belknap,gdd
Historical Emissions,Nov,End-of-Century (2070-2099),43.485,0.363,15.288,Fort Belknap,gdd
Historical Emissions,Oct,End-of-Century (2070-2099),273.754,92.949,178.508,Fort Belknap,gdd
Historical Emissions,Sep,End-of-Century (2070-2099),481.136,288.403,390.226,Fort Belknap,gdd
"Moderating Emissions
(SSP1-2.6)",Apr,End-of-Century (2070-2099),226.33,93.844,153.425,Fort Belknap,gdd
"Moderating Emissions
(SSP1-2.6)",Apr,Mid Century (2040-2069),237.015,93.723,164.029,Fort Belknap,gdd
"Moderating Emissions
(SSP1-2.6)",Aug,End-of-Century (2070-2099),713.702,545.05,654.516,Fort Belknap,gdd
"Moderating Emissions
(SSP1-2.6)",Aug,Mid Century (2040-2069),719.129,578.617,659.68,Fort Belknap,gdd
"Moderating Emissions
(SSP1-2.6)",Dec,End-of-Century (2070-2099),6.715,0,0.41,Fort Belknap,gdd
"Moderating Emissions
(SSP1-2.6)",Dec,Mid Century (2040-2069),8.012,0,0,Fort Belknap,gdd
"Moderating Emissions
(SSP1-2.6)",Feb,End-of-Century (2070-2099),31.84,0,2.332,Fort Belknap,gdd
"Moderating Emissions
(SSP1-2.6)",Feb,Mid Century (2040-2069),18.946,0,1.506,Fort Belknap,gdd
