year,scenario,upper,lower,value,location,variable
1950,Historical Emissions,198.767,170.799,181.667,Fort Belknap,freeze-free
1951,Historical Emissions,190.968,173.134,186.5,Fort Belknap,freeze-free
1952,Historical Emissions,186.533,176.2,181.666,Fort Belknap,freeze-free
1953,Historical Emissions,186.333,173.001,178.501,Fort Belknap,freeze-free
1954,Historical Emissions,203.065,166.833,176.666,Fort Belknap,freeze-free
1955,Historical Emissions,187.066,173.799,182.999,Fort Belknap,freeze-free
1956,Historical Emissions,204.666,179.901,184.834,Fort Belknap,freeze-free
1957,Historical Emissions,202.668,176.734,188.501,Fort Belknap,freeze-free
1958,Historical Emissions,193.266,178.5,187,Fort Belknap,freeze-free
1959,Historical Emissions,192.467,168.534,178.666,Fort Belknap,freeze-free
1960,Historical Emissions,194.9,165.266,185.333,Fort Belknap,freeze-free
1961,Historical Emissions,197.333,166.166,190.667,Fort Belknap,freeze-free
1962,Historical Emissions,191.768,169.633,177.332,Fort Belknap,freeze-free
1963,Historical Emissions,189.7,175.9,181.5,Fort Belknap,freeze-free
1964,Historical Emissions,189.166,170.101,179.833,Fort Belknap,freeze-free
1965,Historical Emissions,189.366,166.6,177.666,Fort Belknap,freeze-free
1966,Historical Emissions,193.466,170.133,175.333,Fort Belknap,freeze-free
1967,Historical Emissions,193.866,165.567,180.833,Fort Belknap,freeze-free
1968,Historical Emissions,184,170.2,177,Fort Belknap,freeze-free
1969,Historical Emissions,181.333,162.833,177,Fort Belknap,freeze-free
1970,Historical Emissions,194.633,168.033,179.832,Fort Belknap,freeze-free
1971,Historical Emissions,203.867,176.8,189.334,Fort Belknap,freeze-free
1972,Historical Emissions,184.934,169.333,178.5,Fort Belknap,freeze-free
1973,Historical Emissions,194.166,172.433,185.001,Fort Belknap,freeze-free
1974,Historical Emissions,192.7,169.8,181.667,Fort Belknap,freeze-free
1975,Historical Emissions,203.366,170.3,183,Fort Belknap,freeze-free
1976,Historical Emissions,191.201,172.533,178.5,Fort Belknap,freeze-free
1977,Historical Emissions,194.368,171.333,181.833,Fort Belknap,freeze-free
1978,Historical Emissions,197.367,176.634,182.833,Fort Belknap,freeze-free
1979,Historical Emissions,199.134,174.734,187.833,Fort Belknap,freeze-free
1980,Historical Emissions,196.033,173.467,184.502,Fort Belknap,freeze-free
1981,Historical Emissions,198.3,175.4,183.332,Fort Belknap,freeze-free
1982,Historical Emissions,196.666,172.5,188.832,Fort Belknap,freeze-free
1983,Historical Emissions,188.999,165.634,177.667,Fort Belknap,freeze-free
1984,Historical Emissions,187.966,176.001,184.833,Fort Belknap,freeze-free
1985,Historical Emissions,198.634,179.767,189.667,Fort Belknap,freeze-free
1986,Historical Emissions,189.899,166.433,174.834,Fort Belknap,freeze-free
1987,Historical Emissions,190.166,167.833,180.667,Fort Belknap,freeze-free
1988,Historical Emissions,195.133,175.033,182.167,Fort Belknap,freeze-free
1989,Historical Emissions,197.5,176.733,182.834,Fort Belknap,freeze-free
1990,Historical Emissions,196.633,170.334,188.332,Fort Belknap,freeze-free
1991,Historical Emissions,195.367,178.868,182.666,Fort Belknap,freeze-free
1992,Historical Emissions,185.533,168.733,176.666,Fort Belknap,freeze-free
1993,Historical Emissions,197,164.599,188.168,Fort Belknap,freeze-free
1994,Historical Emissions,191.666,174.733,184.499,Fort Belknap,freeze-free
1995,Historical Emissions,204.733,171.532,187.833,Fort Belknap,freeze-free
1996,Historical Emissions,197.467,181.701,190.667,Fort Belknap,freeze-free
1997,Historical Emissions,210.7,177,187.333,Fort Belknap,freeze-free
1998,Historical Emissions,201.2,177.766,194.166,Fort Belknap,freeze-free
1999,Historical Emissions,193.4,180.767,187,Fort Belknap,freeze-free
2000,Historical Emissions,199.867,175.266,189.666,Fort Belknap,freeze-free
2001,Historical Emissions,191.067,177.601,186.166,Fort Belknap,freeze-free
2002,Historical Emissions,209.233,177.334,195.665,Fort Belknap,freeze-free
2003,Historical Emissions,204.167,182.467,192,Fort Belknap,freeze-free
2004,Historical Emissions,201.4,187.7,194,Fort Belknap,freeze-free
2005,Historical Emissions,208,180.8,193.501,Fort Belknap,freeze-free
2006,Historical Emissions,201.666,176.166,192.333,Fort Belknap,freeze-free
2007,Historical Emissions,203.7,178.833,187,Fort Belknap,freeze-free
2008,Historical Emissions,202.099,182.133,189,Fort Belknap,freeze-free
2009,Historical Emissions,202.401,181.568,194.667,Fort Belknap,freeze-free
2010,Historical Emissions,202.499,185.2,192.167,Fort Belknap,freeze-free
2011,Historical Emissions,199.1,184.767,188.167,Fort Belknap,freeze-free
2012,Historical Emissions,200.866,184.467,189.5,Fort Belknap,freeze-free
2013,Historical Emissions,207.866,180.8,191.334,Fort Belknap,freeze-free
2014,Historical Emissions,204.366,189.567,195.333,Fort Belknap,freeze-free
