year,scenario,upper,lower,value,location,variable
1950,Historical Emissions,31.632,28.924,30.02,Rocky Boy's,tasmin
1951,Historical Emissions,31.266,29.148,30.622,Rocky Boy's,tasmin
1952,Historical Emissions,31.769,28.215,29.654,Rocky Boy's,tasmin
1953,Historical Emissions,30.498,27.64,30.153,Rocky Boy's,tasmin
1954,Historical Emissions,33.083,26.786,29.055,Rocky Boy's,tasmin
1955,Historical Emissions,32.193,29.196,30.448,Rocky Boy's,tasmin
1956,Historical Emissions,31.875,28.98,30.396,Rocky Boy's,tasmin
1957,Historical Emissions,32.586,29.19,31.285,Rocky Boy's,tasmin
1958,Historical Emissions,31.296,28.122,30.217,Rocky Boy's,tasmin
1959,Historical Emissions,30.159,27.019,29.347,Rocky Boy's,tasmin
1960,Historical Emissions,31.714,26.357,29.206,Rocky Boy's,tasmin
1961,Historical Emissions,32.437,28.102,30.371,Rocky Boy's,tasmin
1962,Historical Emissions,30.544,27.259,29.177,Rocky Boy's,tasmin
1963,Historical Emissions,30.484,28.464,29.93,Rocky Boy's,tasmin
1964,Historical Emissions,31.631,28.381,30.645,Rocky Boy's,tasmin
1965,Historical Emissions,30.763,28.415,29.933,Rocky Boy's,tasmin
1966,Historical Emissions,33.143,28.518,29.805,Rocky Boy's,tasmin
1967,Historical Emissions,30.392,27.963,30.026,Rocky Boy's,tasmin
1968,Historical Emissions,30.843,26.201,29.805,Rocky Boy's,tasmin
1969,Historical Emissions,31.504,27.578,30.274,Rocky Boy's,tasmin
1970,Historical Emissions,31.586,29.614,30.086,Rocky Boy's,tasmin
1971,Historical Emissions,33.768,29.995,31.253,Rocky Boy's,tasmin
1972,Historical Emissions,31.525,28.211,29.731,Rocky Boy's,tasmin
1973,Historical Emissions,30.78,28.972,30.281,Rocky Boy's,tasmin
1974,Historical Emissions,32.619,28.378,30.354,Rocky Boy's,tasmin
1975,Historical Emissions,31.855,27.012,30.607,Rocky Boy's,tasmin
1976,Historical Emissions,30.973,27.909,30.045,Rocky Boy's,tasmin
1977,Historical Emissions,33.112,30.14,31.322,Rocky Boy's,tasmin
1978,Historical Emissions,32.262,27.88,29.706,Rocky Boy's,tasmin
1979,Historical Emissions,33.308,28.654,31.263,Rocky Boy's,tasmin
1980,Historical Emissions,30.952,27.581,30.354,Rocky Boy's,tasmin
1981,Historical Emissions,32.479,29.714,30.848,Rocky Boy's,tasmin
1982,Historical Emissions,31.838,28.469,30.659,Rocky Boy's,tasmin
1983,Historical Emissions,32.698,28.832,29.993,Rocky Boy's,tasmin
1984,Historical Emissions,31.896,29.151,29.882,Rocky Boy's,tasmin
1985,Historical Emissions,32.324,29.282,31.522,Rocky Boy's,tasmin
1986,Historical Emissions,31.62,28.305,30.109,Rocky Boy's,tasmin
1987,Historical Emissions,32.047,26.133,29.636,Rocky Boy's,tasmin
1988,Historical Emissions,32.22,28.436,29.14,Rocky Boy's,tasmin
1989,Historical Emissions,31.82,29.028,30.875,Rocky Boy's,tasmin
1990,Historical Emissions,33.21,30.408,31.402,Rocky Boy's,tasmin
1991,Historical Emissions,32.891,28.436,30.162,Rocky Boy's,tasmin
1992,Historical Emissions,32.363,28.729,29.823,Rocky Boy's,tasmin
1993,Historical Emissions,33.592,28.598,30.924,Rocky Boy's,tasmin
1994,Historical Emissions,32.598,29.786,31,Rocky Boy's,tasmin
1995,Historical Emissions,31.82,28.763,30.059,Rocky Boy's,tasmin
1996,Historical Emissions,32.911,28.296,31.489,Rocky Boy's,tasmin
1997,Historical Emissions,33.795,29.558,31.522,Rocky Boy's,tasmin
1998,Historical Emissions,33.484,28.278,30.763,Rocky Boy's,tasmin
1999,Historical Emissions,33.123,29.506,32.461,Rocky Boy's,tasmin
2000,Historical Emissions,32.356,29.999,31.175,Rocky Boy's,tasmin
2001,Historical Emissions,33.088,29.511,31.72,Rocky Boy's,tasmin
2002,Historical Emissions,34.15,29.96,31.586,Rocky Boy's,tasmin
2003,Historical Emissions,33.448,30.862,31.551,Rocky Boy's,tasmin
2004,Historical Emissions,33.726,30.871,32.121,Rocky Boy's,tasmin
2005,Historical Emissions,35.228,30.235,32.565,Rocky Boy's,tasmin
2006,Historical Emissions,33.696,29.551,30.655,Rocky Boy's,tasmin
2007,Historical Emissions,33.314,31.529,32.347,Rocky Boy's,tasmin
2008,Historical Emissions,34.193,30.3,31.794,Rocky Boy's,tasmin
2009,Historical Emissions,33.023,30.775,31.886,Rocky Boy's,tasmin
2010,Historical Emissions,33.46,30.225,32.153,Rocky Boy's,tasmin
2011,Historical Emissions,34.896,31.388,32.69,Rocky Boy's,tasmin
2012,Historical Emissions,33.681,30.559,32.607,Rocky Boy's,tasmin
2013,Historical Emissions,34.459,29.123,31.953,Rocky Boy's,tasmin
2014,Historical Emissions,34.376,31.689,32.977,Rocky Boy's,tasmin
2015,"Moderating Emissions
(SSP1-2.6)",34.895,31.024,33.38,Rocky Boy's,tasmin
2015,"Middle of the Road
(SSP2-4.5)",34.554,30.668,31.381,Rocky Boy's,tasmin
2015,"High Emissions
(SSP3-7.0)",33.551,30.599,32.746,Rocky Boy's,tasmin
2015,"Accelerating Emissions
(SSP5-8.5)",33.63,30.99,32.573,Rocky Boy's,tasmin
2016,"Moderating Emissions
(SSP1-2.6)",35.554,31.236,33.529,Rocky Boy's,tasmin
2016,"Middle of the Road
(SSP2-4.5)",34.48,30.826,32.506,Rocky Boy's,tasmin
2016,"High Emissions
(SSP3-7.0)",36.456,30.106,32.531,Rocky Boy's,tasmin
2016,"Accelerating Emissions
(SSP5-8.5)",33.615,31.11,32.972,Rocky Boy's,tasmin
2017,"Moderating Emissions
(SSP1-2.6)",34.604,30.292,32.088,Rocky Boy's,tasmin
2017,"Middle of the Road
(SSP2-4.5)",35.819,30.789,32.574,Rocky Boy's,tasmin
2017,"High Emissions
(SSP3-7.0)",35.759,32.078,32.758,Rocky Boy's,tasmin
2017,"Accelerating Emissions
(SSP5-8.5)",34.986,30.6,33.101,Rocky Boy's,tasmin
2018,"Moderating Emissions
(SSP1-2.6)",33.894,31.265,32.735,Rocky Boy's,tasmin
2018,"Middle of the Road
(SSP2-4.5)",34.548,32.036,32.66,Rocky Boy's,tasmin
2018,"High Emissions
(SSP3-7.0)",35.714,30.717,32.362,Rocky Boy's,tasmin
2018,"Accelerating Emissions
(SSP5-8.5)",35.726,30.521,32.385,Rocky Boy's,tasmin
2019,"Moderating Emissions
(SSP1-2.6)",35.487,31.615,34.072,Rocky Boy's,tasmin
2019,"Middle of the Road
(SSP2-4.5)",34.16,30.006,31.65,Rocky Boy's,tasmin
2019,"High Emissions
(SSP3-7.0)",35.401,30.745,32.562,Rocky Boy's,tasmin
2019,"Accelerating Emissions
(SSP5-8.5)",35.263,31.964,33.569,Rocky Boy's,tasmin
2020,"Moderating Emissions
(SSP1-2.6)",35.616,31.15,34.215,Rocky Boy's,tasmin
2020,"Middle of the Road
(SSP2-4.5)",34.82,31.088,31.817,Rocky Boy's,tasmin
2020,"High Emissions
(SSP3-7.0)",34.77,31.385,33.457,Rocky Boy's,tasmin
2020,"Accelerating Emissions
(SSP5-8.5)",34.775,32.163,33.039,Rocky Boy's,tasmin
2021,"Moderating Emissions
(SSP1-2.6)",35.747,30.998,33.375,Rocky Boy's,tasmin
2021,"Middle of the Road
(SSP2-4.5)",34.409,32.08,33.496,Rocky Boy's,tasmin
2021,"High Emissions
(SSP3-7.0)",34.929,32.087,33.629,Rocky Boy's,tasmin
