scenario,month,grp,upper,lower,value,location,variable
Historical Emissions,Apr,Mid Century (2040-2069),44.604,36.983,40.481,Butte,tas
Historical Emissions,Aug,Mid Century (2040-2069),68.71,62.043,65.527,Butte,tas
Historical Emissions,Dec,Mid Century (2040-2069),29.697,17.651,24.143,Butte,tas
Historical Emissions,Feb,Mid Century (2040-2069),32.706,21.648,27.659,Butte,tas
Historical Emissions,Jan,Mid Century (2040-2069),29.146,17.046,24.248,Butte,tas
Historical Emissions,Jul,Mid Century (2040-2069),70.173,63.571,66.771,Butte,tas
Historical Emissions,Jun,Mid Century (2040-2069),63.011,55.488,59.314,Butte,tas
Historical Emissions,Mar,Mid Century (2040-2069),37.236,27.816,32.965,Butte,tas
Historical Emissions,May,Mid Century (2040-2069),54.69,46.525,50.53,Butte,tas
Historical Emissions,Nov,Mid Century (2040-2069),37.692,26.718,32.004,Butte,tas
Historical Emissions,Oct,Mid Century (2040-2069),50.269,40.12,44.983,Butte,tas
Historical Emissions,Sep,Mid Century (2040-2069),60.619,52.364,56.407,Butte,tas
Historical Emissions,Apr,End-of-Century (2070-2099),44.604,36.983,40.481,Butte,tas
Historical Emissions,Aug,End-of-Century (2070-2099),68.71,62.043,65.527,Butte,tas
Historical Emissions,Dec,End-of-Century (2070-2099),29.697,17.651,24.143,Butte,tas
Historical Emissions,Feb,End-of-Century (2070-2099),32.706,21.648,27.659,Butte,tas
Historical Emissions,Jan,End-of-Century (2070-2099),29.146,17.046,24.248,Butte,tas
Historical Emissions,Jul,End-of-Century (2070-2099),70.173,63.571,66.771,Butte,tas
Historical Emissions,Jun,End-of-Century (2070-2099),63.011,55.488,59.314,Butte,tas
Historical Emissions,Mar,End-of-Century (2070-2099),37.236,27.816,32.965,Butte,tas
Historical Emissions,May,End-of-Century (2070-2099),54.69,46.525,50.53,Butte,tas
Historical Emissions,Nov,End-of-Century (2070-2099),37.692,26.718,32.004,Butte,tas
Historical Emissions,Oct,End-of-Century (2070-2099),50.269,40.12,44.983,Butte,tas
Historical Emissions,Sep,End-of-Century (2070-2099),60.619,52.364,56.407,Butte,tas
"Moderating Emissions
(SSP1-2.6)",Apr,End-of-Century (2070-2099),46.899,39.765,43.166,Butte,tas
