year,scenario,upper,lower,value,location,variable
1950,Historical Emissions,32.277,29.921,30.934,Toole County,tasmin
1951,Historical Emissions,31.897,30.045,31.171,Toole County,tasmin
1952,Historical Emissions,32.522,28.894,30.619,Toole County,tasmin
1953,Historical Emissions,31.03,28.733,30.667,Toole County,tasmin
1954,Historical Emissions,33.712,28.105,29.812,Toole County,tasmin
1955,Historical Emissions,33.024,29.793,31.234,Toole County,tasmin
1956,Historical Emissions,32.534,29.958,31.349,Toole County,tasmin
1957,Historical Emissions,33.041,30.325,32.213,Toole County,tasmin
1958,Historical Emissions,32.098,29.134,30.73,Toole County,tasmin
1959,Historical Emissions,31.258,27.736,29.811,Toole County,tasmin
1960,Historical Emissions,32.116,27.014,29.797,Toole County,tasmin
1961,Historical Emissions,32.571,29.079,31.296,Toole County,tasmin
1962,Historical Emissions,31.311,28.313,29.929,Toole County,tasmin
1963,Historical Emissions,31.005,29.661,30.734,Toole County,tasmin
1964,Historical Emissions,32.494,28.97,31.24,Toole County,tasmin
1965,Historical Emissions,31.877,29.247,30.194,Toole County,tasmin
1966,Historical Emissions,33.693,29.385,30.474,Toole County,tasmin
1967,Historical Emissions,31.333,28.65,31.018,Toole County,tasmin
1968,Historical Emissions,31.804,26.71,30.953,Toole County,tasmin
1969,Historical Emissions,32.104,28.744,31.399,Toole County,tasmin
1970,Historical Emissions,32.371,30.665,31.281,Toole County,tasmin
1971,Historical Emissions,34.629,30.988,32.338,Toole County,tasmin
1972,Historical Emissions,32.507,29.105,30.24,Toole County,tasmin
1973,Historical Emissions,31.642,29.607,31.089,Toole County,tasmin
1974,Historical Emissions,32.745,29.083,31.099,Toole County,tasmin
1975,Historical Emissions,32.172,27.934,31.425,Toole County,tasmin
1976,Historical Emissions,31.578,28.639,30.614,Toole County,tasmin
1977,Historical Emissions,33.793,30.798,32.047,Toole County,tasmin
1978,Historical Emissions,33.723,28.639,30.479,Toole County,tasmin
1979,Historical Emissions,33.532,29.765,32.319,Toole County,tasmin
1980,Historical Emissions,31.305,29.421,30.836,Toole County,tasmin
1981,Historical Emissions,33.51,30.622,31.417,Toole County,tasmin
1982,Historical Emissions,32.394,29.264,31.572,Toole County,tasmin
1983,Historical Emissions,33.673,29.695,30.598,Toole County,tasmin
1984,Historical Emissions,32.255,30.498,31.37,Toole County,tasmin
1985,Historical Emissions,33.169,29.875,31.858,Toole County,tasmin
1986,Historical Emissions,32.334,28.917,30.754,Toole County,tasmin
1987,Historical Emissions,32.65,26.936,30.944,Toole County,tasmin
1988,Historical Emissions,32.831,29.405,30.387,Toole County,tasmin
1989,Historical Emissions,32.636,30.218,31.399,Toole County,tasmin
1990,Historical Emissions,34.134,30.671,32.373,Toole County,tasmin
1991,Historical Emissions,33.484,29.093,30.916,Toole County,tasmin
1992,Historical Emissions,33.27,29.491,30.902,Toole County,tasmin
1993,Historical Emissions,34.374,29.14,31.652,Toole County,tasmin
1994,Historical Emissions,33.307,30.32,31.896,Toole County,tasmin
1995,Historical Emissions,31.873,29.376,30.823,Toole County,tasmin
1996,Historical Emissions,33.758,28.997,32.651,Toole County,tasmin
1997,Historical Emissions,34.047,30.078,32.364,Toole County,tasmin
1998,Historical Emissions,34.082,28.989,31.445,Toole County,tasmin
1999,Historical Emissions,33.466,30.001,32.59,Toole County,tasmin
2000,Historical Emissions,32.982,31.012,31.586,Toole County,tasmin
2001,Historical Emissions,33.723,30.26,32.583,Toole County,tasmin
2002,Historical Emissions,34.963,30.597,31.393,Toole County,tasmin
2003,Historical Emissions,34.062,31.777,32.434,Toole County,tasmin
2004,Historical Emissions,34.618,31.516,32.903,Toole County,tasmin
2005,Historical Emissions,35.935,30.914,33.716,Toole County,tasmin
2006,Historical Emissions,34.176,30.029,30.963,Toole County,tasmin
2007,Historical Emissions,34.222,32.016,32.952,Toole County,tasmin
2008,Historical Emissions,34.631,31.122,32.728,Toole County,tasmin
2009,Historical Emissions,33.611,31.525,32.878,Toole County,tasmin
2010,Historical Emissions,33.985,30.938,32.872,Toole County,tasmin
2011,Historical Emissions,35.674,32.406,33.005,Toole County,tasmin
2012,Historical Emissions,34.074,31.292,33.227,Toole County,tasmin
2013,Historical Emissions,34.393,29.54,32.663,Toole County,tasmin
2014,Historical Emissions,34.584,31.892,34.021,Toole County,tasmin
2015,"Moderating Emissions
(SSP1-2.6)",35.27,31.573,33.756,Toole County,tasmin
2015,"Middle of the Road
(SSP2-4.5)",35.254,31.101,31.893,Toole County,tasmin
2015,"High Emissions
(SSP3-7.0)",34.292,31.218,33.472,Toole County,tasmin
2015,"Accelerating Emissions
(SSP5-8.5)",33.687,31.447,33.309,Toole County,tasmin
2016,"Moderating Emissions
(SSP1-2.6)",35.845,31.825,33.924,Toole County,tasmin
2016,"Middle of the Road
(SSP2-4.5)",34.518,31.518,33.305,Toole County,tasmin
2016,"High Emissions
(SSP3-7.0)",37.088,31.124,33.108,Toole County,tasmin
2016,"Accelerating Emissions
(SSP5-8.5)",34.148,31.905,33.338,Toole County,tasmin
2017,"Moderating Emissions
(SSP1-2.6)",35.44,31.013,32.929,Toole County,tasmin
2017,"Middle of the Road
(SSP2-4.5)",36.231,31.378,32.965,Toole County,tasmin
2017,"High Emissions
(SSP3-7.0)",36.427,32.814,33.486,Toole County,tasmin
2017,"Accelerating Emissions
(SSP5-8.5)",35.742,31.51,33.806,Toole County,tasmin
2018,"Moderating Emissions
(SSP1-2.6)",34.485,32.023,33.246,Toole County,tasmin
2018,"Middle of the Road
(SSP2-4.5)",35.466,32.293,33.167,Toole County,tasmin
2018,"High Emissions
(SSP3-7.0)",36.404,31.5,32.611,Toole County,tasmin
2018,"Accelerating Emissions
(SSP5-8.5)",36.299,31.456,33.538,Toole County,tasmin
2019,"Moderating Emissions
(SSP1-2.6)",35.972,32.543,34.735,Toole County,tasmin
2019,"Middle of the Road
(SSP2-4.5)",34.851,30.571,32.327,Toole County,tasmin
2019,"High Emissions
(SSP3-7.0)",35.621,31.147,33.109,Toole County,tasmin
2019,"Accelerating Emissions
(SSP5-8.5)",35.898,32.935,34.172,Toole County,tasmin
2020,"Moderating Emissions
(SSP1-2.6)",36.028,32.099,34.842,Toole County,tasmin
2020,"Middle of the Road
(SSP2-4.5)",35.495,31.902,32.859,Toole County,tasmin
2020,"High Emissions
(SSP3-7.0)",35.011,32.201,34.049,Toole County,tasmin
2020,"Accelerating Emissions
(SSP5-8.5)",35.448,32.475,33.826,Toole County,tasmin
2021,"Moderating Emissions
(SSP1-2.6)",36.311,31.336,34.476,Toole County,tasmin
2021,"Middle of the Road
(SSP2-4.5)",34.907,32.531,34.076,Toole County,tasmin
2021,"High Emissions
(SSP3-7.0)",35.548,32.787,34.404,Toole County,tasmin
2021,"Accelerating Emissions
(SSP5-8.5)",35.811,30.945,34.337,Toole County,tasmin
2022,"Moderating Emissions
(SSP1-2.6)",35.489,32.345,33.071,Toole County,tasmin
2022,"Middle of the Road
(SSP2-4.5)",35.734,32.192,34.294,Toole County,tasmin
2022,"High Emissions
(SSP3-7.0)",35.799,33.171,33.996,Toole County,tasmin
2022,"Accelerating Emissions
(SSP5-8.5)",37.598,31.559,34.3,Toole County,tasmin
2023,"Moderating Emissions
(SSP1-2.6)",34.771,33.352,34.142,Toole County,tasmin
2023,"Middle of the Road
(SSP2-4.5)",36.122,33.176,34.63,Toole County,tasmin
2023,"High Emissions
(SSP3-7.0)",36.459,32.273,34.636,Toole County,tasmin
2023,"Accelerating Emissions
(SSP5-8.5)",34.399,30.907,32.32,Toole County,tasmin
2024,"Moderating Emissions
(SSP1-2.6)",36.214,32.028,33.866,Toole County,tasmin
2024,"Middle of the Road
(SSP2-4.5)",34.927,32.766,33.374,Toole County,tasmin
2024,"High Emissions
(SSP3-7.0)",38.306,32.089,33.024,Toole County,tasmin
2024,"Accelerating Emissions
(SSP5-8.5)",37.196,32.322,33.945,Toole County,tasmin
2025,"Moderating Emissions
(SSP1-2.6)",36.084,33.165,35.048,Toole County,tasmin
2025,"Middle of the Road
(SSP2-4.5)",36.08,32.231,33.65,Toole County,tasmin
2025,"High Emissions
(SSP3-7.0)",36.863,33.039,34.272,Toole County,tasmin
2025,"Accelerating Emissions
(SSP5-8.5)",37.474,33.108,35.136,Toole County,tasmin
2026,"Moderating Emissions
(SSP1-2.6)",36.008,32.369,33.624,Toole County,tasmin
2026,"Middle of the Road
(SSP2-4.5)",35.551,32.337,34.2,Toole County,tasmin
2026,"High Emissions
(SSP3-7.0)",36.744,30.518,34.39,Toole County,tasmin
2026,"Accelerating Emissions
(SSP5-8.5)",35.906,32.257,34.667,Toole County,tasmin
2027,"Moderating Emissions
(SSP1-2.6)",37.061,32.448,33.609,Toole County,tasmin
2027,"Middle of the Road
(SSP2-4.5)",36.366,33.241,34.91,Toole County,tasmin
2027,"High Emissions
(SSP3-7.0)",36.628,32.92,34.461,Toole County,tasmin
2027,"Accelerating Emissions
(SSP5-8.5)",35.476,33.615,34.065,Toole County,tasmin
