year,scenario,upper,lower,value,location,variable
1950,Historical Emissions,194.9,166.4,181.75,Northern Cheyenne,freeze-free
1951,Historical Emissions,194.9,172.8,182.75,Northern Cheyenne,freeze-free
1952,Historical Emissions,186.95,172.2,180.25,Northern Cheyenne,freeze-free
1953,Historical Emissions,185.75,172.35,182.25,Northern Cheyenne,freeze-free
1954,Historical Emissions,195.35,169.65,180.75,Northern Cheyenne,freeze-free
1955,Historical Emissions,194.5,174.45,185.25,Northern Cheyenne,freeze-free
1956,Historical Emissions,200,176.6,186,Northern Cheyenne,freeze-free
1957,Historical Emissions,200.05,167.8,186,Northern Cheyenne,freeze-free
1958,Historical Emissions,192.2,179.2,189.5,Northern Cheyenne,freeze-free
1959,Historical Emissions,188.35,171.8,183.5,Northern Cheyenne,freeze-free
1960,Historical Emissions,204.6,169.7,186,Northern Cheyenne,freeze-free
1961,Historical Emissions,201.35,172.35,186,Northern Cheyenne,freeze-free
1962,Historical Emissions,195.45,171.2,183.5,Northern Cheyenne,freeze-free
1963,Historical Emissions,195.35,172.3,178.5,Northern Cheyenne,freeze-free
1964,Historical Emissions,190.65,173.85,182.25,Northern Cheyenne,freeze-free
1965,Historical Emissions,195.8,170.2,179.75,Northern Cheyenne,freeze-free
1966,Historical Emissions,196.75,176.45,180,Northern Cheyenne,freeze-free
1967,Historical Emissions,193.95,166.5,178.5,Northern Cheyenne,freeze-free
1968,Historical Emissions,188.55,166.05,181.5,Northern Cheyenne,freeze-free
1969,Historical Emissions,186.9,161.65,183.25,Northern Cheyenne,freeze-free
1970,Historical Emissions,197.95,166.15,189,Northern Cheyenne,freeze-free
1971,Historical Emissions,202.2,174.05,190.75,Northern Cheyenne,freeze-free
1972,Historical Emissions,186.3,172,181.25,Northern Cheyenne,freeze-free
1973,Historical Emissions,191.75,174.45,185,Northern Cheyenne,freeze-free
1974,Historical Emissions,191.2,169,179,Northern Cheyenne,freeze-free
1975,Historical Emissions,198.9,168.1,184.75,Northern Cheyenne,freeze-free
1976,Historical Emissions,186.4,174.15,178,Northern Cheyenne,freeze-free
1977,Historical Emissions,203.25,174.35,186.75,Northern Cheyenne,freeze-free
1978,Historical Emissions,200.45,177,186,Northern Cheyenne,freeze-free
1979,Historical Emissions,199.9,176.2,189,Northern Cheyenne,freeze-free
1980,Historical Emissions,198.95,173.2,188.25,Northern Cheyenne,freeze-free
1981,Historical Emissions,203.9,179.15,186.75,Northern Cheyenne,freeze-free
1982,Historical Emissions,196.2,175.3,187,Northern Cheyenne,freeze-free
1983,Historical Emissions,191.75,168.55,184.5,Northern Cheyenne,freeze-free
1984,Historical Emissions,196.5,175.4,183,Northern Cheyenne,freeze-free
1985,Historical Emissions,200.7,180.45,192.75,Northern Cheyenne,freeze-free
1986,Historical Emissions,195.2,171.5,178.25,Northern Cheyenne,freeze-free
1987,Historical Emissions,199,166.6,179.75,Northern Cheyenne,freeze-free
1988,Historical Emissions,198.45,179.2,182,Northern Cheyenne,freeze-free
1989,Historical Emissions,196.3,178.15,183.5,Northern Cheyenne,freeze-free
1990,Historical Emissions,201.3,163.6,189.75,Northern Cheyenne,freeze-free
1991,Historical Emissions,195.05,174.55,190.5,Northern Cheyenne,freeze-free
1992,Historical Emissions,187.55,166.65,177.5,Northern Cheyenne,freeze-free
1993,Historical Emissions,203.2,165.4,191,Northern Cheyenne,freeze-free
1994,Historical Emissions,199.8,176.45,187.5,Northern Cheyenne,freeze-free
1995,Historical Emissions,207,174.15,189,Northern Cheyenne,freeze-free
1996,Historical Emissions,198.5,183.15,190,Northern Cheyenne,freeze-free
1997,Historical Emissions,213.3,178.35,186.25,Northern Cheyenne,freeze-free
1998,Historical Emissions,201.15,181.4,193,Northern Cheyenne,freeze-free
1999,Historical Emissions,195.4,185.95,192,Northern Cheyenne,freeze-free
2000,Historical Emissions,195.25,177.25,188.5,Northern Cheyenne,freeze-free
2001,Historical Emissions,194,172,186.5,Northern Cheyenne,freeze-free
2002,Historical Emissions,207.3,184.8,193,Northern Cheyenne,freeze-free
2003,Historical Emissions,203.6,179.45,192.75,Northern Cheyenne,freeze-free
2004,Historical Emissions,199.7,190.15,195.25,Northern Cheyenne,freeze-free
2005,Historical Emissions,206.95,183.55,200.5,Northern Cheyenne,freeze-free
2006,Historical Emissions,202.15,188,193,Northern Cheyenne,freeze-free
2007,Historical Emissions,205.75,177.25,182.75,Northern Cheyenne,freeze-free
2008,Historical Emissions,197.1,182.15,193.25,Northern Cheyenne,freeze-free
2009,Historical Emissions,206.5,181.65,190,Northern Cheyenne,freeze-free
2010,Historical Emissions,197.05,186.75,190.25,Northern Cheyenne,freeze-free
2011,Historical Emissions,206.35,190.15,198,Northern Cheyenne,freeze-free
2012,Historical Emissions,202.1,190.65,193.25,Northern Cheyenne,freeze-free
2013,Historical Emissions,206.7,181.45,186.75,Northern Cheyenne,freeze-free
2014,Historical Emissions,202.25,188.5,195.5,Northern Cheyenne,freeze-free
2015,"Moderating Emissions
(SSP1-2.6)",214.95,185.1,193.5,Northern Cheyenne,freeze-free
2015,"Middle of the Road
(SSP2-4.5)",196.85,182.75,186.5,Northern Cheyenne,freeze-free
2015,"High Emissions
(SSP3-7.0)",205.8,181.65,194.5,Northern Cheyenne,freeze-free
2015,"Accelerating Emissions
(SSP5-8.5)",203.15,181.95,191,Northern Cheyenne,freeze-free
2016,"Moderating Emissions
(SSP1-2.6)",216.6,186.05,209.5,Northern Cheyenne,freeze-free
2016,"Middle of the Road
(SSP2-4.5)",210.65,188.9,195.5,Northern Cheyenne,freeze-free
2016,"High Emissions
(SSP3-7.0)",212.9,182.8,199.25,Northern Cheyenne,freeze-free
2016,"Accelerating Emissions
(SSP5-8.5)",216.95,179.7,192,Northern Cheyenne,freeze-free
2017,"Moderating Emissions
(SSP1-2.6)",208.2,182.1,191.75,Northern Cheyenne,freeze-free
2017,"Middle of the Road
(SSP2-4.5)",219.2,189.25,196.25,Northern Cheyenne,freeze-free
2017,"High Emissions
(SSP3-7.0)",205.2,190.5,198,Northern Cheyenne,freeze-free
2017,"Accelerating Emissions
(SSP5-8.5)",211.05,182.8,194.5,Northern Cheyenne,freeze-free
2018,"Moderating Emissions
(SSP1-2.6)",203.75,187.25,194.75,Northern Cheyenne,freeze-free
2018,"Middle of the Road
(SSP2-4.5)",209.9,189.9,195,Northern Cheyenne,freeze-free
2018,"High Emissions
(SSP3-7.0)",213.8,178.1,195.25,Northern Cheyenne,freeze-free
2018,"Accelerating Emissions
(SSP5-8.5)",209.35,184.15,194.5,Northern Cheyenne,freeze-free
