scenario,month,grp,upper,lower,value,location,variable
Historical Emissions,Apr,Mid Century (2040-2069),20.304,11.788,16.466,Missoula,dry-days
Historical Emissions,Aug,Mid Century (2040-2069),27.345,18.247,23.106,Missoula,dry-days
Historical Emissions,Dec,Mid Century (2040-2069),22.262,11.252,16.411,Missoula,dry-days
Historical Emissions,Feb,Mid Century (2040-2069),21.192,11.124,15.843,Missoula,dry-days
Historical Emissions,Jan,Mid Century (2040-2069),22.752,10.959,17.034,Missoula,dry-days
Historical Emissions,Jul,Mid Century (2040-2069),26.602,16.935,22.564,Missoula,dry-days
Historical Emissions,Jun,Mid Century (2040-2069),20.272,9.935,14.95,Missoula,dry-days
Historical Emissions,Mar,Mid Century (2040-2069),21.694,12.697,17.339,Missoula,dry-days
Historical Emissions,May,Mid Century (2040-2069),20.185,10.848,15.471,Missoula,dry-days
Historical Emissions,Nov,Mid Century (2040-2069),21.994,11.905,16.822,Missoula,dry-days
Historical Emissions,Oct,Mid Century (2040-2069),25.76,16.452,21.224,Missoula,dry-days
Historical Emissions,Sep,Mid Century (2040-2069),26.051,16.831,21.606,Missoula,dry-days
Historical Emissions,Apr,End-of-Century (2070-2099),20.304,11.788,16.466,Missoula,dry-days
Historical Emissions,Aug,End-of-Century (2070-2099),27.345,18.247,23.106,Missoula,dry-days
Historical Emissions,Dec,End-of-Century (2070-2099),22.262,11.252,16.411,Missoula,dry-days
Historical Emissions,Feb,End-of-Century (2070-2099),21.192,11.124,15.843,Missoula,dry-days
Historical Emissions,Jan,End-of-Century (2070-2099),22.752,10.959,17.034,Missoula,dry-days
Historical Emissions,Jul,End-of-Century (2070-2099),26.602,16.935,22.564,Missoula,dry-days
Historical Emissions,Jun,End-of-Century (2070-2099),20.272,9.935,14.95,Missoula,dry-days
Historical Emissions,Mar,End-of-Century (2070-2099),21.694,12.697,17.339,Missoula,dry-days
Historical Emissions,May,End-of-Century (2070-2099),20.185,10.848,15.471,Missoula,dry-days
Historical Emissions,Nov,End-of-Century (2070-2099),21.994,11.905,16.822,Missoula,dry-days
Historical Emissions,Oct,End-of-Century (2070-2099),25.76,16.452,21.224,Missoula,dry-days
Historical Emissions,Sep,End-of-Century (2070-2099),26.051,16.831,21.606,Missoula,dry-days
"Moderating Emissions
(SSP1-2.6)",Apr,End-of-Century (2070-2099),18.368,12.118,15.131,Missoula,dry-days
"Moderating Emissions
(SSP1-2.6)",Apr,Mid Century (2040-2069),20.032,12.492,16.055,Missoula,dry-days
"Moderating Emissions
(SSP1-2.6)",Aug,End-of-Century (2070-2099),28.305,21.521,22.835,Missoula,dry-days
