year,scenario,upper,lower,value,location,variable
1950,Historical Emissions,1.809,0.218,0.5,Fort Peck,wet-days
1951,Historical Emissions,1.2,0,0.182,Fort Peck,wet-days
1952,Historical Emissions,1.346,0.036,0.864,Fort Peck,wet-days
1953,Historical Emissions,1.645,0.109,0.727,Fort Peck,wet-days
1954,Historical Emissions,1,0.237,0.409,Fort Peck,wet-days
1955,Historical Emissions,1.964,0,0.545,Fort Peck,wet-days
1956,Historical Emissions,1.327,0,0,Fort Peck,wet-days
1957,Historical Emissions,1.763,0,0.545,Fort Peck,wet-days
1958,Historical Emissions,1.446,0.182,0.591,Fort Peck,wet-days
1959,Historical Emissions,1.373,0,0.636,Fort Peck,wet-days
1960,Historical Emissions,0.663,0,0.045,Fort Peck,wet-days
1961,Historical Emissions,1.636,0,0.409,Fort Peck,wet-days
1962,Historical Emissions,1.573,0.073,0.5,Fort Peck,wet-days
1963,Historical Emissions,1.373,0,0,Fort Peck,wet-days
1964,Historical Emissions,1.482,0,0.682,Fort Peck,wet-days
1965,Historical Emissions,0.964,0,0.091,Fort Peck,wet-days
1966,Historical Emissions,1.536,0.109,0.409,Fort Peck,wet-days
1967,Historical Emissions,1.136,0,0.773,Fort Peck,wet-days
1968,Historical Emissions,1.527,0,0.455,Fort Peck,wet-days
1969,Historical Emissions,0.8,0,0.045,Fort Peck,wet-days
1970,Historical Emissions,1.127,0,0.227,Fort Peck,wet-days
1971,Historical Emissions,1.909,0.146,0.682,Fort Peck,wet-days
1972,Historical Emissions,1.246,0,0.091,Fort Peck,wet-days
1973,Historical Emissions,0.564,0,0.045,Fort Peck,wet-days
1974,Historical Emissions,1.608,0,0.09,Fort Peck,wet-days
1975,Historical Emissions,1.464,0,0.227,Fort Peck,wet-days
1976,Historical Emissions,2.073,0.109,1.046,Fort Peck,wet-days
1977,Historical Emissions,1.145,0.073,0.182,Fort Peck,wet-days
1978,Historical Emissions,1.073,0,0.454,Fort Peck,wet-days
1979,Historical Emissions,1.564,0,0.909,Fort Peck,wet-days
1980,Historical Emissions,1.791,0.036,0.182,Fort Peck,wet-days
1981,Historical Emissions,1.582,0.263,0.682,Fort Peck,wet-days
1982,Historical Emissions,2.327,0.182,0.682,Fort Peck,wet-days
1983,Historical Emissions,1.872,0,0.045,Fort Peck,wet-days
1984,Historical Emissions,1.3,0.036,0.409,Fort Peck,wet-days
1985,Historical Emissions,1.164,0,0.227,Fort Peck,wet-days
1986,Historical Emissions,1.681,0,1.228,Fort Peck,wet-days
1987,Historical Emissions,1.454,0.036,0.955,Fort Peck,wet-days
1988,Historical Emissions,1.428,0,0.409,Fort Peck,wet-days
1989,Historical Emissions,0.918,0,0.637,Fort Peck,wet-days
1990,Historical Emissions,1.427,0,0.545,Fort Peck,wet-days
1991,Historical Emissions,1.646,0,0.409,Fort Peck,wet-days
1992,Historical Emissions,0.636,0,0.045,Fort Peck,wet-days
1993,Historical Emissions,2.854,0,1.636,Fort Peck,wet-days
1994,Historical Emissions,1,0,0.318,Fort Peck,wet-days
1995,Historical Emissions,1.764,0,0,Fort Peck,wet-days
1996,Historical Emissions,1,0,0,Fort Peck,wet-days
1997,Historical Emissions,1.182,0,0.364,Fort Peck,wet-days
1998,Historical Emissions,1.7,0,0.682,Fort Peck,wet-days
1999,Historical Emissions,1.318,0.082,0.591,Fort Peck,wet-days
2000,Historical Emissions,1.182,0,0,Fort Peck,wet-days
2001,Historical Emissions,1.582,0,0.955,Fort Peck,wet-days
2002,Historical Emissions,2.345,0,1.319,Fort Peck,wet-days
2003,Historical Emissions,1.318,0,0.864,Fort Peck,wet-days
2004,Historical Emissions,1.582,0.146,0.955,Fort Peck,wet-days
2005,Historical Emissions,1.291,0,0.637,Fort Peck,wet-days
2006,Historical Emissions,1.636,0.118,0.5,Fort Peck,wet-days
2007,Historical Emissions,1.409,0,0.636,Fort Peck,wet-days
2008,Historical Emissions,2.219,0,0.773,Fort Peck,wet-days
2009,Historical Emissions,1.409,0,0.363,Fort Peck,wet-days
2010,Historical Emissions,1.473,0,0.545,Fort Peck,wet-days
2011,Historical Emissions,1.782,0.109,0.545,Fort Peck,wet-days
2012,Historical Emissions,1.509,0,0.772,Fort Peck,wet-days
2013,Historical Emissions,2.391,0,0.636,Fort Peck,wet-days
2014,Historical Emissions,1.618,0,0.682,Fort Peck,wet-days
2015,"Moderating Emissions
(SSP1-2.6)",1.664,0.036,0.727,Fort Peck,wet-days
2015,"Middle of the Road
(SSP2-4.5)",0.836,0,0.227,Fort Peck,wet-days
2015,"High Emissions
(SSP3-7.0)",1.408,0.218,0.909,Fort Peck,wet-days
2015,"Accelerating Emissions
(SSP5-8.5)",1.8,0,0.5,Fort Peck,wet-days
2016,"Moderating Emissions
(SSP1-2.6)",1.809,0,0.772,Fort Peck,wet-days
2016,"Middle of the Road
(SSP2-4.5)",1.591,0,1.091,Fort Peck,wet-days
2016,"High Emissions
(SSP3-7.0)",2.609,0,0.727,Fort Peck,wet-days
2016,"Accelerating Emissions
(SSP5-8.5)",2.473,0,1.091,Fort Peck,wet-days
2017,"Moderating Emissions
(SSP1-2.6)",1.955,0,0.727,Fort Peck,wet-days
2017,"Middle of the Road
(SSP2-4.5)",1.318,0.036,0.636,Fort Peck,wet-days
2017,"High Emissions
(SSP3-7.0)",1.518,0,0.136,Fort Peck,wet-days
2017,"Accelerating Emissions
(SSP5-8.5)",1.018,0,0.318,Fort Peck,wet-days
2018,"Moderating Emissions
(SSP1-2.6)",1.436,0.182,0.454,Fort Peck,wet-days
2018,"Middle of the Road
(SSP2-4.5)",1.509,0,1.046,Fort Peck,wet-days
2018,"High Emissions
(SSP3-7.0)",2.118,0,0.636,Fort Peck,wet-days
2018,"Accelerating Emissions
(SSP5-8.5)",1.282,0,0.818,Fort Peck,wet-days
2019,"Moderating Emissions
(SSP1-2.6)",1.055,0,0.272,Fort Peck,wet-days
2019,"Middle of the Road
(SSP2-4.5)",1.518,0,0,Fort Peck,wet-days
2019,"High Emissions
(SSP3-7.0)",1.1,0,0.455,Fort Peck,wet-days
2019,"Accelerating Emissions
(SSP5-8.5)",1.909,0,0.045,Fort Peck,wet-days
2020,"Moderating Emissions
(SSP1-2.6)",1.127,0.327,0.909,Fort Peck,wet-days
2020,"Middle of the Road
(SSP2-4.5)",0.4,0,0.091,Fort Peck,wet-days
2020,"High Emissions
(SSP3-7.0)",1.481,0,0.045,Fort Peck,wet-days
2020,"Accelerating Emissions
(SSP5-8.5)",1.963,0,0.455,Fort Peck,wet-days
2021,"Moderating Emissions
(SSP1-2.6)",1.081,0,0.136,Fort Peck,wet-days
2021,"Middle of the Road
(SSP2-4.5)",1.946,0,0.091,Fort Peck,wet-days
2021,"High Emissions
(SSP3-7.0)",0.982,0,0,Fort Peck,wet-days
2021,"Accelerating Emissions
(SSP5-8.5)",1.646,0,0.5,Fort Peck,wet-days
2022,"Moderating Emissions
(SSP1-2.6)",1.1,0,0.727,Fort Peck,wet-days
2022,"Middle of the Road
(SSP2-4.5)",1.863,0.073,0.455,Fort Peck,wet-days
2022,"High Emissions
(SSP3-7.0)",1.418,0.082,0.318,Fort Peck,wet-days
2022,"Accelerating Emissions
(SSP5-8.5)",1.127,0,0.182,Fort Peck,wet-days
2023,"Moderating Emissions
(SSP1-2.6)",1.409,0.254,0.546,Fort Peck,wet-days
2023,"Middle of the Road
(SSP2-4.5)",2.173,0.146,1,Fort Peck,wet-days
2023,"High Emissions
(SSP3-7.0)",1.181,0,0.045,Fort Peck,wet-days
2023,"Accelerating Emissions
(SSP5-8.5)",1.946,0.254,1.5,Fort Peck,wet-days
2024,"Moderating Emissions
(SSP1-2.6)",1.009,0,0.273,Fort Peck,wet-days
2024,"Middle of the Road
(SSP2-4.5)",0.927,0,0.045,Fort Peck,wet-days
2024,"High Emissions
(SSP3-7.0)",1.118,0,0.5,Fort Peck,wet-days
2024,"Accelerating Emissions
(SSP5-8.5)",2.063,0,0.727,Fort Peck,wet-days
2025,"Moderating Emissions
(SSP1-2.6)",1.018,0,0.364,Fort Peck,wet-days
2025,"Middle of the Road
(SSP2-4.5)",2.736,0.473,1.591,Fort Peck,wet-days
2025,"High Emissions
(SSP3-7.0)",1.5,0,0.591,Fort Peck,wet-days
2025,"Accelerating Emissions
(SSP5-8.5)",1.562,0,0.772,Fort Peck,wet-days
2026,"Moderating Emissions
(SSP1-2.6)",1.618,0.146,1,Fort Peck,wet-days
2026,"Middle of the Road
(SSP2-4.5)",2.318,0.109,1,Fort Peck,wet-days
2026,"High Emissions
(SSP3-7.0)",2.191,0.6,1.727,Fort Peck,wet-days
2026,"Accelerating Emissions
(SSP5-8.5)",2.236,0,0.318,Fort Peck,wet-days
2027,"Moderating Emissions
(SSP1-2.6)",1.527,0.073,0.818,Fort Peck,wet-days
2027,"Middle of the Road
(SSP2-4.5)",1.9,0,0.864,Fort Peck,wet-days
2027,"High Emissions
(SSP3-7.0)",1.346,0.546,0.955,Fort Peck,wet-days
2027,"Accelerating Emissions
(SSP5-8.5)",2.036,0.146,0.364,Fort Peck,wet-days
2028,"Moderating Emissions
(SSP1-2.6)",1.736,0,0.136,Fort Peck,wet-days
2028,"Middle of the Road
(SSP2-4.5)",2.055,0,0.955,Fort Peck,wet-days
2028,"High Emissions
(SSP3-7.0)",1.809,0.145,1.228,Fort Peck,wet-days
2028,"Accelerating Emissions
(SSP5-8.5)",1.264,0.036,0.682,Fort Peck,wet-days
2029,"Moderating Emissions
(SSP1-2.6)",1.136,0,0.136,Fort Peck,wet-days
2029,"Middle of the Road
(SSP2-4.5)",2.563,0,0.772,Fort Peck,wet-days
2029,"High Emissions
(SSP3-7.0)",1.182,0,0.364,Fort Peck,wet-days
2029,"Accelerating Emissions
(SSP5-8.5)",1.791,0,0.455,Fort Peck,wet-days
2030,"Moderating Emissions
(SSP1-2.6)",2.018,0,1,Fort Peck,wet-days
2030,"Middle of the Road
(SSP2-4.5)",1.2,0,0.363,Fort Peck,wet-days
2030,"High Emissions
(SSP3-7.0)",1.818,0,0.954,Fort Peck,wet-days
2030,"Accelerating Emissions
(SSP5-8.5)",1.664,0,0.545,Fort Peck,wet-days
2031,"Moderating Emissions
(SSP1-2.6)",1.809,0,1.136,Fort Peck,wet-days
2031,"Middle of the Road
(SSP2-4.5)",1.39,0,1,Fort Peck,wet-days
2031,"High Emissions
(SSP3-7.0)",2.382,0,0.636,Fort Peck,wet-days
2031,"Accelerating Emissions
(SSP5-8.5)",1.582,0.082,0.591,Fort Peck,wet-days
2032,"Moderating Emissions
(SSP1-2.6)",1.164,0,0.136,Fort Peck,wet-days
2032,"Middle of the Road
(SSP2-4.5)",2.037,0,0.5,Fort Peck,wet-days
2032,"High Emissions
(SSP3-7.0)",1,0,0.182,Fort Peck,wet-days
2032,"Accelerating Emissions
(SSP5-8.5)",1.945,0,0.318,Fort Peck,wet-days
2033,"Moderating Emissions
(SSP1-2.6)",2.746,0,0.772,Fort Peck,wet-days
2033,"Middle of the Road
(SSP2-4.5)",1.509,0.036,0.682,Fort Peck,wet-days
2033,"High Emissions
(SSP3-7.0)",2.073,0,0.091,Fort Peck,wet-days
2033,"Accelerating Emissions
(SSP5-8.5)",2.436,0,0,Fort Peck,wet-days
2034,"Moderating Emissions
(SSP1-2.6)",1.437,0,0.455,Fort Peck,wet-days
2034,"Middle of the Road
(SSP2-4.5)",1.581,0,0.591,Fort Peck,wet-days
2034,"High Emissions
(SSP3-7.0)",1.872,0.455,0.955,Fort Peck,wet-days
2034,"Accelerating Emissions
(SSP5-8.5)",2.318,0,0.636,Fort Peck,wet-days
2035,"Moderating Emissions
(SSP1-2.6)",1.282,0,0.273,Fort Peck,wet-days
2035,"Middle of the Road
(SSP2-4.5)",2.063,0.327,0.864,Fort Peck,wet-days
2035,"High Emissions
(SSP3-7.0)",1.636,0,0.318,Fort Peck,wet-days
2035,"Accelerating Emissions
(SSP5-8.5)",2.572,0.073,1.318,Fort Peck,wet-days
2036,"Moderating Emissions
(SSP1-2.6)",1.082,0,0.409,Fort Peck,wet-days
2036,"Middle of the Road
(SSP2-4.5)",1.682,0,0.818,Fort Peck,wet-days
2036,"High Emissions
(SSP3-7.0)",3.728,0,0.591,Fort Peck,wet-days
2036,"Accelerating Emissions
(SSP5-8.5)",3.672,0,0.455,Fort Peck,wet-days
2037,"Moderating Emissions
(SSP1-2.6)",2.136,0,0.727,Fort Peck,wet-days
2037,"Middle of the Road
(SSP2-4.5)",1.182,0,0.5,Fort Peck,wet-days
2037,"High Emissions
(SSP3-7.0)",2.419,0.036,0.182,Fort Peck,wet-days
2037,"Accelerating Emissions
(SSP5-8.5)",1.554,0,0.318,Fort Peck,wet-days
2038,"Moderating Emissions
(SSP1-2.6)",1.646,0,0.727,Fort Peck,wet-days
2038,"Middle of the Road
(SSP2-4.5)",1.9,0,1.272,Fort Peck,wet-days
2038,"High Emissions
(SSP3-7.0)",1.49,0.445,0.909,Fort Peck,wet-days
2038,"Accelerating Emissions
(SSP5-8.5)",2.073,0.254,0.818,Fort Peck,wet-days
2039,"Moderating Emissions
(SSP1-2.6)",2.318,0.191,0.727,Fort Peck,wet-days
2039,"Middle of the Road
(SSP2-4.5)",1.672,0,1.182,Fort Peck,wet-days
2039,"High Emissions
(SSP3-7.0)",0.8,0.109,0.182,Fort Peck,wet-days
2039,"Accelerating Emissions
(SSP5-8.5)",3.609,0.218,0.637,Fort Peck,wet-days
2040,"Moderating Emissions
(SSP1-2.6)",2.046,0,0.5,Fort Peck,wet-days
2040,"Middle of the Road
(SSP2-4.5)",1.464,0,0.681,Fort Peck,wet-days
2040,"High Emissions
(SSP3-7.0)",2.073,0.227,0.819,Fort Peck,wet-days
2040,"Accelerating Emissions
(SSP5-8.5)",1.945,0.118,0.909,Fort Peck,wet-days
2041,"Moderating Emissions
(SSP1-2.6)",1.655,0,0.817,Fort Peck,wet-days
2041,"Middle of the Road
(SSP2-4.5)",4.254,0,0.954,Fort Peck,wet-days
2041,"High Emissions
(SSP3-7.0)",1.518,0,0,Fort Peck,wet-days
2041,"Accelerating Emissions
(SSP5-8.5)",1.554,0,0.636,Fort Peck,wet-days
2042,"Moderating Emissions
(SSP1-2.6)",2.391,0.327,1.136,Fort Peck,wet-days
2042,"Middle of the Road
(SSP2-4.5)",2.355,0.473,1.182,Fort Peck,wet-days
2042,"High Emissions
(SSP3-7.0)",1.764,0.254,1.136,Fort Peck,wet-days
2042,"Accelerating Emissions
(SSP5-8.5)",2.181,0.182,0.909,Fort Peck,wet-days
2043,"Moderating Emissions
(SSP1-2.6)",1.973,0,0.273,Fort Peck,wet-days
2043,"Middle of the Road
(SSP2-4.5)",1.764,0,0.227,Fort Peck,wet-days
2043,"High Emissions
(SSP3-7.0)",1.381,0,1,Fort Peck,wet-days
2043,"Accelerating Emissions
(SSP5-8.5)",2.018,0,0.636,Fort Peck,wet-days
2044,"Moderating Emissions
(SSP1-2.6)",2.046,0.254,1,Fort Peck,wet-days
2044,"Middle of the Road
(SSP2-4.5)",1.327,0.073,0.409,Fort Peck,wet-days
2044,"High Emissions
(SSP3-7.0)",1.9,0.146,0.727,Fort Peck,wet-days
2044,"Accelerating Emissions
(SSP5-8.5)",2.728,0.118,0.591,Fort Peck,wet-days
2045,"Moderating Emissions
(SSP1-2.6)",2.173,0,0.409,Fort Peck,wet-days
2045,"Middle of the Road
(SSP2-4.5)",2.264,0,0.318,Fort Peck,wet-days
2045,"High Emissions
(SSP3-7.0)",1.199,0,0.181,Fort Peck,wet-days
2045,"Accelerating Emissions
(SSP5-8.5)",1.518,0.182,0.727,Fort Peck,wet-days
2046,"Moderating Emissions
(SSP1-2.6)",1.782,0.291,0.772,Fort Peck,wet-days
2046,"Middle of the Road
(SSP2-4.5)",2.645,0.254,1,Fort Peck,wet-days
2046,"High Emissions
(SSP3-7.0)",3.145,0.627,1.5,Fort Peck,wet-days
2046,"Accelerating Emissions
(SSP5-8.5)",2.373,0.764,1.045,Fort Peck,wet-days
2047,"Moderating Emissions
(SSP1-2.6)",2.318,0,0.636,Fort Peck,wet-days
2047,"Middle of the Road
(SSP2-4.5)",2.255,0,1.091,Fort Peck,wet-days
2047,"High Emissions
(SSP3-7.0)",2.145,0.263,0.773,Fort Peck,wet-days
2047,"Accelerating Emissions
(SSP5-8.5)",1.809,0.291,0.454,Fort Peck,wet-days
2048,"Moderating Emissions
(SSP1-2.6)",1.654,0.036,0.909,Fort Peck,wet-days
2048,"Middle of the Road
(SSP2-4.5)",0.882,0,0.455,Fort Peck,wet-days
2048,"High Emissions
(SSP3-7.0)",2.628,0,1.136,Fort Peck,wet-days
2048,"Accelerating Emissions
(SSP5-8.5)",2.354,0,0.318,Fort Peck,wet-days
2049,"Moderating Emissions
(SSP1-2.6)",2.482,0.073,0.772,Fort Peck,wet-days
2049,"Middle of the Road
(SSP2-4.5)",1.445,0.073,0.455,Fort Peck,wet-days
2049,"High Emissions
(SSP3-7.0)",2.055,0.036,0.955,Fort Peck,wet-days
2049,"Accelerating Emissions
(SSP5-8.5)",2.373,0,0.636,Fort Peck,wet-days
2050,"Moderating Emissions
(SSP1-2.6)",2.245,0,0.773,Fort Peck,wet-days
2050,"Middle of the Road
(SSP2-4.5)",1.055,0,0.591,Fort Peck,wet-days
2050,"High Emissions
(SSP3-7.0)",1.155,0.073,0.455,Fort Peck,wet-days
2050,"Accelerating Emissions
(SSP5-8.5)",1.99,0,1,Fort Peck,wet-days
2051,"Moderating Emissions
(SSP1-2.6)",2.964,0.173,0.545,Fort Peck,wet-days
2051,"Middle of the Road
(SSP2-4.5)",1.245,0,0.5,Fort Peck,wet-days
2051,"High Emissions
(SSP3-7.0)",1.536,0,0.636,Fort Peck,wet-days
2051,"Accelerating Emissions
(SSP5-8.5)",2.272,0,0.773,Fort Peck,wet-days
2052,"Moderating Emissions
(SSP1-2.6)",1.237,0,0.454,Fort Peck,wet-days
2052,"Middle of the Road
(SSP2-4.5)",1.891,0.455,1,Fort Peck,wet-days
2052,"High Emissions
(SSP3-7.0)",2.992,0.182,0.682,Fort Peck,wet-days
2052,"Accelerating Emissions
(SSP5-8.5)",2.301,0.29,0.591,Fort Peck,wet-days
2053,"Moderating Emissions
(SSP1-2.6)",2.027,0.254,1,Fort Peck,wet-days
2053,"Middle of the Road
(SSP2-4.5)",1.527,0,0.545,Fort Peck,wet-days
2053,"High Emissions
(SSP3-7.0)",1.527,0,0.681,Fort Peck,wet-days
2053,"Accelerating Emissions
(SSP5-8.5)",2,0,0.636,Fort Peck,wet-days
2054,"Moderating Emissions
(SSP1-2.6)",1.573,0,0.591,Fort Peck,wet-days
2054,"Middle of the Road
(SSP2-4.5)",2.182,0,0.864,Fort Peck,wet-days
2054,"High Emissions
(SSP3-7.0)",2.082,0,0.773,Fort Peck,wet-days
2054,"Accelerating Emissions
(SSP5-8.5)",3.072,0,1.137,Fort Peck,wet-days
2055,"Moderating Emissions
(SSP1-2.6)",2.2,0.036,1,Fort Peck,wet-days
2055,"Middle of the Road
(SSP2-4.5)",1.727,0,0.318,Fort Peck,wet-days
2055,"High Emissions
(SSP3-7.0)",1.853,0,0.227,Fort Peck,wet-days
2055,"Accelerating Emissions
(SSP5-8.5)",1.708,0.073,0.364,Fort Peck,wet-days
2056,"Moderating Emissions
(SSP1-2.6)",1.263,0,0.272,Fort Peck,wet-days
2056,"Middle of the Road
(SSP2-4.5)",2.837,0.518,1.091,Fort Peck,wet-days
2056,"High Emissions
(SSP3-7.0)",1.863,0.073,0.5,Fort Peck,wet-days
2056,"Accelerating Emissions
(SSP5-8.5)",1.8,0.036,0.864,Fort Peck,wet-days
2057,"Moderating Emissions
(SSP1-2.6)",2.681,0.291,1.091,Fort Peck,wet-days
2057,"Middle of the Road
(SSP2-4.5)",1.745,0.546,1,Fort Peck,wet-days
2057,"High Emissions
(SSP3-7.0)",2.674,0.473,0.773,Fort Peck,wet-days
2057,"Accelerating Emissions
(SSP5-8.5)",2.155,0.536,1,Fort Peck,wet-days
2058,"Moderating Emissions
(SSP1-2.6)",2.527,0,0.545,Fort Peck,wet-days
2058,"Middle of the Road
(SSP2-4.5)",2.172,0,0.318,Fort Peck,wet-days
2058,"High Emissions
(SSP3-7.0)",1.636,0.073,0.545,Fort Peck,wet-days
2058,"Accelerating Emissions
(SSP5-8.5)",2.491,0,0.954,Fort Peck,wet-days
2059,"Moderating Emissions
(SSP1-2.6)",1.882,0,1,Fort Peck,wet-days
2059,"Middle of the Road
(SSP2-4.5)",1.518,0,0.727,Fort Peck,wet-days
2059,"High Emissions
(SSP3-7.0)",2.109,0.9,1.409,Fort Peck,wet-days
2059,"Accelerating Emissions
(SSP5-8.5)",1.327,0,0.818,Fort Peck,wet-days
2060,"Moderating Emissions
(SSP1-2.6)",2.527,0,0.636,Fort Peck,wet-days
2060,"Middle of the Road
(SSP2-4.5)",1.091,0,0,Fort Peck,wet-days
2060,"High Emissions
(SSP3-7.0)",1.864,0.146,0.364,Fort Peck,wet-days
2060,"Accelerating Emissions
(SSP5-8.5)",1.481,0.045,0.364,Fort Peck,wet-days
2061,"Moderating Emissions
(SSP1-2.6)",1.354,0.073,0.591,Fort Peck,wet-days
2061,"Middle of the Road
(SSP2-4.5)",2.191,0,1.045,Fort Peck,wet-days
2061,"High Emissions
(SSP3-7.0)",2.227,0,1.545,Fort Peck,wet-days
2061,"Accelerating Emissions
(SSP5-8.5)",2.164,0,0.136,Fort Peck,wet-days
2062,"Moderating Emissions
(SSP1-2.6)",1.345,0.036,0.455,Fort Peck,wet-days
2062,"Middle of the Road
(SSP2-4.5)",1.409,0,0.908,Fort Peck,wet-days
2062,"High Emissions
(SSP3-7.0)",2.755,0.109,1.045,Fort Peck,wet-days
2062,"Accelerating Emissions
(SSP5-8.5)",1.7,0.109,0.909,Fort Peck,wet-days
2063,"Moderating Emissions
(SSP1-2.6)",3.255,0.4,1.182,Fort Peck,wet-days
2063,"Middle of the Road
(SSP2-4.5)",2.981,0,0.364,Fort Peck,wet-days
2063,"High Emissions
(SSP3-7.0)",1.663,0.036,0.363,Fort Peck,wet-days
2063,"Accelerating Emissions
(SSP5-8.5)",1.863,0,0.5,Fort Peck,wet-days
2064,"Moderating Emissions
(SSP1-2.6)",2.291,0,1.091,Fort Peck,wet-days
2064,"Middle of the Road
(SSP2-4.5)",2.545,0.436,1,Fort Peck,wet-days
2064,"High Emissions
(SSP3-7.0)",1.391,0,0.591,Fort Peck,wet-days
2064,"Accelerating Emissions
(SSP5-8.5)",3,0.036,1.228,Fort Peck,wet-days
2065,"Moderating Emissions
(SSP1-2.6)",2.901,0.036,1.5,Fort Peck,wet-days
2065,"Middle of the Road
(SSP2-4.5)",2.018,0.327,1.5,Fort Peck,wet-days
2065,"High Emissions
(SSP3-7.0)",2.164,0,0.955,Fort Peck,wet-days
2065,"Accelerating Emissions
(SSP5-8.5)",2.2,0,1.137,Fort Peck,wet-days
2066,"Moderating Emissions
(SSP1-2.6)",1.918,0.109,0.955,Fort Peck,wet-days
2066,"Middle of the Road
(SSP2-4.5)",1.954,0.073,0.591,Fort Peck,wet-days
2066,"High Emissions
(SSP3-7.0)",2.473,0.4,1.091,Fort Peck,wet-days
2066,"Accelerating Emissions
(SSP5-8.5)",1.791,0.4,0.773,Fort Peck,wet-days
2067,"Moderating Emissions
(SSP1-2.6)",1.664,0,0.682,Fort Peck,wet-days
2067,"Middle of the Road
(SSP2-4.5)",2.645,0.282,1.5,Fort Peck,wet-days
2067,"High Emissions
(SSP3-7.0)",1.245,0,0.637,Fort Peck,wet-days
2067,"Accelerating Emissions
(SSP5-8.5)",1,0,0.682,Fort Peck,wet-days
2068,"Moderating Emissions
(SSP1-2.6)",2.063,0.218,0.954,Fort Peck,wet-days
2068,"Middle of the Road
(SSP2-4.5)",2.954,0.3,0.864,Fort Peck,wet-days
2068,"High Emissions
(SSP3-7.0)",1.818,0,0.773,Fort Peck,wet-days
2068,"Accelerating Emissions
(SSP5-8.5)",1.61,0,0.864,Fort Peck,wet-days
2069,"Moderating Emissions
(SSP1-2.6)",2.209,0.218,0.636,Fort Peck,wet-days
2069,"Middle of the Road
(SSP2-4.5)",1.536,0.036,1,Fort Peck,wet-days
2069,"High Emissions
(SSP3-7.0)",2.373,0.036,0.182,Fort Peck,wet-days
2069,"Accelerating Emissions
(SSP5-8.5)",2.363,0,0.636,Fort Peck,wet-days
2070,"Moderating Emissions
(SSP1-2.6)",1.654,0,0.727,Fort Peck,wet-days
2070,"Middle of the Road
(SSP2-4.5)",1.891,0,0.682,Fort Peck,wet-days
2070,"High Emissions
(SSP3-7.0)",2.518,0,0.864,Fort Peck,wet-days
2070,"Accelerating Emissions
(SSP5-8.5)",1.646,0.291,1.364,Fort Peck,wet-days
2071,"Moderating Emissions
(SSP1-2.6)",2.018,0,1.182,Fort Peck,wet-days
