year,scenario,upper,lower,value,location,variable
1950,Historical Emissions,1.375,0.345,0.885,Miles City,wet-days
1951,Historical Emissions,2.1,0.13,0.586,Miles City,wet-days
1952,Historical Emissions,2.004,0.22,0.746,Miles City,wet-days
1953,Historical Emissions,1.882,0.376,0.577,Miles City,wet-days
1954,Historical Emissions,1.195,0.304,0.533,Miles City,wet-days
1955,Historical Emissions,1.61,0.116,0.722,Miles City,wet-days
1956,Historical Emissions,1.482,0.034,0.368,Miles City,wet-days
1957,Historical Emissions,3.197,0.18,0.588,Miles City,wet-days
1958,Historical Emissions,1.16,0.261,0.573,Miles City,wet-days
1959,Historical Emissions,1.453,0.198,0.682,Miles City,wet-days
1960,Historical Emissions,1.197,0.033,0.473,Miles City,wet-days
1961,Historical Emissions,1.312,0.37,0.602,Miles City,wet-days
1962,Historical Emissions,1.549,0.183,0.726,Miles City,wet-days
1963,Historical Emissions,1.384,0.081,0.323,Miles City,wet-days
1964,Historical Emissions,1.373,0.191,0.662,Miles City,wet-days
1965,Historical Emissions,1.481,0.056,0.588,Miles City,wet-days
1966,Historical Emissions,1.252,0.315,0.716,Miles City,wet-days
1967,Historical Emissions,1.695,0.111,0.602,Miles City,wet-days
1968,Historical Emissions,1.437,0.1,0.851,Miles City,wet-days
1969,Historical Emissions,0.872,0.044,0.562,Miles City,wet-days
1970,Historical Emissions,1.275,0.266,0.537,Miles City,wet-days
1971,Historical Emissions,1.672,0.133,0.313,Miles City,wet-days
1972,Historical Emissions,0.758,0.147,0.338,Miles City,wet-days
1973,Historical Emissions,0.974,0.184,0.707,Miles City,wet-days
1974,Historical Emissions,2.032,0.2,0.423,Miles City,wet-days
1975,Historical Emissions,1.422,0.16,0.667,Miles City,wet-days
1976,Historical Emissions,2.079,0.379,1.138,Miles City,wet-days
1977,Historical Emissions,1.702,0.068,0.567,Miles City,wet-days
1978,Historical Emissions,1.668,0.18,0.523,Miles City,wet-days
1979,Historical Emissions,1.175,0.242,0.95,Miles City,wet-days
