year,scenario,upper,lower,value,location,variable
1950,Historical Emissions,42.905,41.722,41.989,Butte,tas
1951,Historical Emissions,43.107,40.602,42.386,Butte,tas
1952,Historical Emissions,42.708,39.382,41.73,Butte,tas
1953,Historical Emissions,42.517,39.846,41.564,Butte,tas
1954,Historical Emissions,43.849,39.842,40.633,Butte,tas
1955,Historical Emissions,43.544,40.224,41.904,Butte,tas
1956,Historical Emissions,43.124,40.752,42.339,Butte,tas
1957,Historical Emissions,43.886,40.174,41.927,Butte,tas
1958,Historical Emissions,43.074,40.581,41.748,Butte,tas
1959,Historical Emissions,41.849,39.591,40.513,Butte,tas
1960,Historical Emissions,42.996,39.326,40.821,Butte,tas
1961,Historical Emissions,43.187,40.362,42.333,Butte,tas
1962,Historical Emissions,41.795,39.745,40.528,Butte,tas
1963,Historical Emissions,41.497,40.194,40.963,Butte,tas
1964,Historical Emissions,42.211,39.728,40.966,Butte,tas
1965,Historical Emissions,42.14,40.169,40.865,Butte,tas
1966,Historical Emissions,43.635,40.551,41.223,Butte,tas
1967,Historical Emissions,42.21,40.098,41.213,Butte,tas
1968,Historical Emissions,42.156,38.613,40.813,Butte,tas
1969,Historical Emissions,42.125,39.835,41.251,Butte,tas
1970,Historical Emissions,43.174,41.352,42.141,Butte,tas
1971,Historical Emissions,44.577,40.056,43.114,Butte,tas
1972,Historical Emissions,42.286,40.149,41.358,Butte,tas
1973,Historical Emissions,43.056,40.446,41.472,Butte,tas
1974,Historical Emissions,43.33,39.783,41.484,Butte,tas
1975,Historical Emissions,42.996,39.801,42.096,Butte,tas
1976,Historical Emissions,42.347,39.68,41.571,Butte,tas
1977,Historical Emissions,43.736,41.282,42.172,Butte,tas
1978,Historical Emissions,43.962,40.17,41.639,Butte,tas
1979,Historical Emissions,43.66,41.104,42.347,Butte,tas
1980,Historical Emissions,42.921,40.425,41.398,Butte,tas
1981,Historical Emissions,43.626,40.629,42.558,Butte,tas
1982,Historical Emissions,43.027,41.032,41.975,Butte,tas
1983,Historical Emissions,43.16,40.464,41.429,Butte,tas
1984,Historical Emissions,42.914,41.101,42.355,Butte,tas
1985,Historical Emissions,43.134,40.826,42.033,Butte,tas
1986,Historical Emissions,42.382,39.789,41.111,Butte,tas
1987,Historical Emissions,43.126,40.025,40.821,Butte,tas
1988,Historical Emissions,42.788,40.798,41.911,Butte,tas
1989,Historical Emissions,42.958,40.789,41.768,Butte,tas
1990,Historical Emissions,44.926,41.305,43.018,Butte,tas
1991,Historical Emissions,43.623,40.527,41.255,Butte,tas
1992,Historical Emissions,42.657,40.174,40.871,Butte,tas
1993,Historical Emissions,43.532,39.979,41.793,Butte,tas
1994,Historical Emissions,44.021,40.65,41.975,Butte,tas
1995,Historical Emissions,43.223,40.671,41.341,Butte,tas
1996,Historical Emissions,44.581,42.42,43.159,Butte,tas
1997,Historical Emissions,43.524,40.538,42.085,Butte,tas
1998,Historical Emissions,44.803,39.854,42.682,Butte,tas
1999,Historical Emissions,44.285,40.826,43,Butte,tas
2000,Historical Emissions,43.597,40.642,42.363,Butte,tas
2001,Historical Emissions,44.123,41.54,42.711,Butte,tas
2002,Historical Emissions,45.871,42.245,43.438,Butte,tas
2003,Historical Emissions,45.251,42.706,43.216,Butte,tas
2004,Historical Emissions,44.806,43.091,43.958,Butte,tas
2005,Historical Emissions,46.236,42.637,45.061,Butte,tas
2006,Historical Emissions,44.75,41.755,42.333,Butte,tas
2007,Historical Emissions,44.594,42.056,43.816,Butte,tas
2008,Historical Emissions,44.744,42.357,43.268,Butte,tas
2009,Historical Emissions,43.931,42.648,43.521,Butte,tas
2010,Historical Emissions,44.528,42.495,43.271,Butte,tas
2011,Historical Emissions,45.622,42.7,43.378,Butte,tas
2012,Historical Emissions,44.849,42.279,43.814,Butte,tas
2013,Historical Emissions,45.801,42.274,43.61,Butte,tas
2014,Historical Emissions,45.553,42.791,43.959,Butte,tas
2015,"Moderating Emissions
(SSP1-2.6)",46.515,43.395,44.425,Butte,tas
2015,"Middle of the Road
(SSP2-4.5)",45.173,42.597,43.732,Butte,tas
2015,"High Emissions
(SSP3-7.0)",45.885,42.165,43.153,Butte,tas
2015,"Accelerating Emissions
(SSP5-8.5)",44.737,42.993,44.091,Butte,tas
2016,"Moderating Emissions
(SSP1-2.6)",46.109,43.453,44.493,Butte,tas
2016,"Middle of the Road
(SSP2-4.5)",44.969,42.478,43.248,Butte,tas
2016,"High Emissions
(SSP3-7.0)",46.543,42.745,44.536,Butte,tas
2016,"Accelerating Emissions
(SSP5-8.5)",45.294,42.92,44.092,Butte,tas
2017,"Moderating Emissions
(SSP1-2.6)",45.753,42.69,43.871,Butte,tas
