year,scenario,upper,lower,value,location,variable
1950,Historical Emissions,55.349,52.423,53.052,Missoula,tasmax
1951,Historical Emissions,54.611,51.809,53.661,Missoula,tasmax
1952,Historical Emissions,53.903,50.994,53.198,Missoula,tasmax
1953,Historical Emissions,54.08,52.071,52.99,Missoula,tasmax
1954,Historical Emissions,55.486,50.196,52.074,Missoula,tasmax
1955,Historical Emissions,54.86,50.813,52.808,Missoula,tasmax
1956,Historical Emissions,54.571,50.877,53.657,Missoula,tasmax
1957,Historical Emissions,55.005,50.693,52.654,Missoula,tasmax
1958,Historical Emissions,53.975,51.493,52.638,Missoula,tasmax
1959,Historical Emissions,53.092,51.041,51.984,Missoula,tasmax
1960,Historical Emissions,53.831,50.51,51.775,Missoula,tasmax
1961,Historical Emissions,54.722,51.15,52.888,Missoula,tasmax
1962,Historical Emissions,52.848,50.105,51.983,Missoula,tasmax
1963,Historical Emissions,53.371,50.921,51.899,Missoula,tasmax
1964,Historical Emissions,53.915,50.975,52.583,Missoula,tasmax
1965,Historical Emissions,53.452,51.5,52.304,Missoula,tasmax
1966,Historical Emissions,54.623,50.966,52.079,Missoula,tasmax
1967,Historical Emissions,53.466,51.673,52.533,Missoula,tasmax
1968,Historical Emissions,53.453,49.037,52.214,Missoula,tasmax
1969,Historical Emissions,53.504,50.849,52.418,Missoula,tasmax
1970,Historical Emissions,54.252,51.317,52.577,Missoula,tasmax
1971,Historical Emissions,56.125,50.861,53.992,Missoula,tasmax
1972,Historical Emissions,53.866,51.058,52.778,Missoula,tasmax
1973,Historical Emissions,54.044,51.134,52.506,Missoula,tasmax
1974,Historical Emissions,54.497,50.235,53.19,Missoula,tasmax
1975,Historical Emissions,53.9,50.883,53.104,Missoula,tasmax
1976,Historical Emissions,53.977,51.313,52.853,Missoula,tasmax
1977,Historical Emissions,54.703,52.181,52.985,Missoula,tasmax
1978,Historical Emissions,54.378,51.612,52.382,Missoula,tasmax
1979,Historical Emissions,55.232,51.811,53.077,Missoula,tasmax
1980,Historical Emissions,53.577,51.188,52.598,Missoula,tasmax
1981,Historical Emissions,54.524,51.881,52.925,Missoula,tasmax
1982,Historical Emissions,54.401,52.264,52.988,Missoula,tasmax
1983,Historical Emissions,54.118,51.474,52.194,Missoula,tasmax
1984,Historical Emissions,53.883,51.643,53.279,Missoula,tasmax
1985,Historical Emissions,54.167,52.172,52.937,Missoula,tasmax
1986,Historical Emissions,53.663,50.826,51.939,Missoula,tasmax
1987,Historical Emissions,54.29,50.376,52.632,Missoula,tasmax
1988,Historical Emissions,53.894,51.446,52.661,Missoula,tasmax
1989,Historical Emissions,54.531,51.995,53.236,Missoula,tasmax
1990,Historical Emissions,56.871,51.833,53.346,Missoula,tasmax
1991,Historical Emissions,55.316,50.847,53.134,Missoula,tasmax
1992,Historical Emissions,54.01,51.375,52.015,Missoula,tasmax
1993,Historical Emissions,54.713,51.21,52.98,Missoula,tasmax
1994,Historical Emissions,55.658,51.921,52.808,Missoula,tasmax
1995,Historical Emissions,54.186,51.551,53.04,Missoula,tasmax
1996,Historical Emissions,56.756,54.019,54.472,Missoula,tasmax
1997,Historical Emissions,55.048,50.887,53.473,Missoula,tasmax
1998,Historical Emissions,55.962,51.65,53.898,Missoula,tasmax
1999,Historical Emissions,55.182,52.024,53.957,Missoula,tasmax
2000,Historical Emissions,54.884,52.277,53.539,Missoula,tasmax
2001,Historical Emissions,55.632,52.714,53.849,Missoula,tasmax
2002,Historical Emissions,57.214,52.423,53.913,Missoula,tasmax
2003,Historical Emissions,56.314,53.929,55.208,Missoula,tasmax
2004,Historical Emissions,56.053,54.204,54.872,Missoula,tasmax
2005,Historical Emissions,57.778,53.448,56.429,Missoula,tasmax
2006,Historical Emissions,55.983,52.648,53.81,Missoula,tasmax
2007,Historical Emissions,55.966,53.573,54.612,Missoula,tasmax
2008,Historical Emissions,56.256,53.343,54.913,Missoula,tasmax
2009,Historical Emissions,55.61,53.165,54.612,Missoula,tasmax
2010,Historical Emissions,55.937,53.52,54.799,Missoula,tasmax
2011,Historical Emissions,56.614,53.334,54.317,Missoula,tasmax
2012,Historical Emissions,56.511,53.586,55.415,Missoula,tasmax
2013,Historical Emissions,57.018,53.701,55.312,Missoula,tasmax
2014,Historical Emissions,56.451,53.707,55.06,Missoula,tasmax
2015,"Moderating Emissions
(SSP1-2.6)",57.832,54.411,55.739,Missoula,tasmax
2015,"Middle of the Road
(SSP2-4.5)",56.799,53.037,55.204,Missoula,tasmax
2015,"High Emissions
(SSP3-7.0)",57.079,52.893,54.537,Missoula,tasmax
2015,"Accelerating Emissions
(SSP5-8.5)",55.865,54.287,55.03,Missoula,tasmax
2016,"Moderating Emissions
(SSP1-2.6)",57.271,54.191,55.731,Missoula,tasmax
2016,"Middle of the Road
(SSP2-4.5)",56.79,53.57,54.169,Missoula,tasmax
