scenario,month,grp,upper,lower,value,location,variable
Historical Emissions,Apr,Mid Century (2040-2069),19.768,7.732,12.977,Fort Peck,freeze-free
Historical Emissions,Aug,Mid Century (2040-2069),31,31,31,Fort Peck,freeze-free
Historical Emissions,Dec,Mid Century (2040-2069),2.636,0,0.364,Fort Peck,freeze-free
Historical Emissions,Feb,Mid Century (2040-2069),2.409,0,0.136,Fort Peck,freeze-free
Historical Emissions,Jan,Mid Century (2040-2069),1.5,0,0,Fort Peck,freeze-free
Historical Emissions,Jul,Mid Century (2040-2069),31,31,31,Fort Peck,freeze-free
Historical Emissions,Jun,Mid Century (2040-2069),30,29.409,30,Fort Peck,freeze-free
Historical Emissions,Mar,Mid Century (2040-2069),6.086,0,1.591,Fort Peck,freeze-free
Historical Emissions,May,Mid Century (2040-2069),30.5,24.596,28.136,Fort Peck,freeze-free
Historical Emissions,Nov,Mid Century (2040-2069),7.446,0.823,3.341,Fort Peck,freeze-free
Historical Emissions,Oct,Mid Century (2040-2069),22.773,10.827,16.864,Fort Peck,freeze-free
Historical Emissions,Sep,Mid Century (2040-2069),30,25.273,28.455,Fort Peck,freeze-free
Historical Emissions,Apr,End-of-Century (2070-2099),19.768,7.732,12.977,Fort Peck,freeze-free
Historical Emissions,Aug,End-of-Century (2070-2099),31,31,31,Fort Peck,freeze-free
Historical Emissions,Dec,End-of-Century (2070-2099),2.636,0,0.364,Fort Peck,freeze-free
Historical Emissions,Feb,End-of-Century (2070-2099),2.409,0,0.136,Fort Peck,freeze-free
Historical Emissions,Jan,End-of-Century (2070-2099),1.5,0,0,Fort Peck,freeze-free
Historical Emissions,Jul,End-of-Century (2070-2099),31,31,31,Fort Peck,freeze-free
Historical Emissions,Jun,End-of-Century (2070-2099),30,29.409,30,Fort Peck,freeze-free
Historical Emissions,Mar,End-of-Century (2070-2099),6.086,0,1.591,Fort Peck,freeze-free
Historical Emissions,May,End-of-Century (2070-2099),30.5,24.596,28.136,Fort Peck,freeze-free
Historical Emissions,Nov,End-of-Century (2070-2099),7.446,0.823,3.341,Fort Peck,freeze-free
Historical Emissions,Oct,End-of-Century (2070-2099),22.773,10.827,16.864,Fort Peck,freeze-free
Historical Emissions,Sep,End-of-Century (2070-2099),30,25.273,28.455,Fort Peck,freeze-free
"Moderating Emissions
(SSP1-2.6)",Apr,End-of-Century (2070-2099),22.345,13.75,18.409,Fort Peck,freeze-free
"Moderating Emissions
(SSP1-2.6)",Apr,Mid Century (2040-2069),23.745,10.155,17.068,Fort Peck,freeze-free
"Moderating Emissions
(SSP1-2.6)",Aug,End-of-Century (2070-2099),31,31,31,Fort Peck,freeze-free
"Moderating Emissions
(SSP1-2.6)",Aug,Mid Century (2040-2069),31,31,31,Fort Peck,freeze-free
"Moderating Emissions
(SSP1-2.6)",Dec,End-of-Century (2070-2099),3.855,0,0.659,Fort Peck,freeze-free
"Moderating Emissions
(SSP1-2.6)",Dec,Mid Century (2040-2069),3.878,0,0.909,Fort Peck,freeze-free
"Moderating Emissions
(SSP1-2.6)",Feb,End-of-Century (2070-2099),5.014,0,0.364,Fort Peck,freeze-free
"Moderating Emissions
(SSP1-2.6)",Feb,Mid Century (2040-2069),3.918,0,0.455,Fort Peck,freeze-free
