scenario,month,grp,upper,lower,value,location,variable
Historical Emissions,Jan,Mid Century (2040-2069),1,0,0.577,Roosevelt County,con-wet
Historical Emissions,Jan,End-of-Century (2070-2099),1,0,0.577,Roosevelt County,con-wet
"Moderating Emissions
(SSP1-2.6)",Jan,End-of-Century (2070-2099),1.254,0,0.731,Roosevelt County,con-wet
"Moderating Emissions
(SSP1-2.6)",Jan,Mid Century (2040-2069),1.077,0,0.808,Roosevelt County,con-wet
"Middle of the Road
(SSP2-4.5)",Jan,End-of-Century (2070-2099),1,0.077,0.846,Roosevelt County,con-wet
"Middle of the Road
(SSP2-4.5)",Jan,Mid Century (2040-2069),1,0,0.846,Roosevelt County,con-wet
"High Emissions
(SSP3-7.0)",Jan,End-of-Century (2070-2099),1,0.054,1,Roosevelt County,con-wet
"High Emissions
(SSP3-7.0)",Jan,Mid Century (2040-2069),1.008,0,0.846,Roosevelt County,con-wet
"Accelerating Emissions
(SSP5-8.5)",Jan,End-of-Century (2070-2099),1.138,0,0.423,Roosevelt County,con-wet
"Accelerating Emissions
(SSP5-8.5)",Jan,Mid Century (2040-2069),1.231,0,0.769,Roosevelt County,con-wet
