year,scenario,upper,lower,value,location,variable
1950,Historical Emissions,10.012,9.145,9.444,Fort Belknap,sfcWind
1951,Historical Emissions,9.645,9.332,9.469,Fort Belknap,sfcWind
1952,Historical Emissions,9.856,8.964,9.743,Fort Belknap,sfcWind
1953,Historical Emissions,10.083,9.058,9.34,Fort Belknap,sfcWind
1954,Historical Emissions,10.048,9.048,9.682,Fort Belknap,sfcWind
1955,Historical Emissions,9.792,9.039,9.366,Fort Belknap,sfcWind
1956,Historical Emissions,10.293,9.094,9.716,Fort Belknap,sfcWind
1957,Historical Emissions,10.224,9.139,9.706,Fort Belknap,sfcWind
1958,Historical Emissions,9.567,9.104,9.298,Fort Belknap,sfcWind
1959,Historical Emissions,10.019,8.963,9.687,Fort Belknap,sfcWind
1960,Historical Emissions,10.034,9.675,9.907,Fort Belknap,sfcWind
1961,Historical Emissions,10.255,9.03,9.471,Fort Belknap,sfcWind
1962,Historical Emissions,9.826,9.124,9.443,Fort Belknap,sfcWind
1963,Historical Emissions,9.884,9.135,9.338,Fort Belknap,sfcWind
1964,Historical Emissions,10.081,9.391,9.489,Fort Belknap,sfcWind
1965,Historical Emissions,9.784,9.251,9.46,Fort Belknap,sfcWind
1966,Historical Emissions,10.167,9.406,9.651,Fort Belknap,sfcWind
1967,Historical Emissions,10.066,8.936,9.498,Fort Belknap,sfcWind
1968,Historical Emissions,10.172,9.044,9.347,Fort Belknap,sfcWind
1969,Historical Emissions,9.793,8.971,9.282,Fort Belknap,sfcWind
1970,Historical Emissions,9.969,9.186,9.56,Fort Belknap,sfcWind
1971,Historical Emissions,10.023,9.134,9.64,Fort Belknap,sfcWind
1972,Historical Emissions,9.719,9.244,9.42,Fort Belknap,sfcWind
1973,Historical Emissions,9.977,8.979,9.427,Fort Belknap,sfcWind
1974,Historical Emissions,10.118,8.687,9.756,Fort Belknap,sfcWind
1975,Historical Emissions,9.852,8.992,9.537,Fort Belknap,sfcWind
1976,Historical Emissions,9.743,9.306,9.563,Fort Belknap,sfcWind
1977,Historical Emissions,9.872,8.874,9.305,Fort Belknap,sfcWind
1978,Historical Emissions,9.683,8.969,9.288,Fort Belknap,sfcWind
1979,Historical Emissions,9.704,9.193,9.405,Fort Belknap,sfcWind
1980,Historical Emissions,10.028,9.08,9.523,Fort Belknap,sfcWind
1981,Historical Emissions,9.732,9.318,9.472,Fort Belknap,sfcWind
1982,Historical Emissions,9.934,8.874,9.491,Fort Belknap,sfcWind
1983,Historical Emissions,10.045,8.943,9.212,Fort Belknap,sfcWind
1984,Historical Emissions,10.037,8.954,9.232,Fort Belknap,sfcWind
1985,Historical Emissions,10.108,9.152,9.437,Fort Belknap,sfcWind
1986,Historical Emissions,9.956,8.841,9.408,Fort Belknap,sfcWind
1987,Historical Emissions,9.931,8.972,9.206,Fort Belknap,sfcWind
1988,Historical Emissions,9.766,9.161,9.651,Fort Belknap,sfcWind
1989,Historical Emissions,9.966,9.118,9.375,Fort Belknap,sfcWind
1990,Historical Emissions,10.017,9.075,9.531,Fort Belknap,sfcWind
1991,Historical Emissions,9.812,8.969,9.538,Fort Belknap,sfcWind
1992,Historical Emissions,9.976,9.321,9.695,Fort Belknap,sfcWind
1993,Historical Emissions,9.865,8.963,9.343,Fort Belknap,sfcWind
1994,Historical Emissions,10.145,8.697,9.4,Fort Belknap,sfcWind
1995,Historical Emissions,10.199,9.221,9.6,Fort Belknap,sfcWind
1996,Historical Emissions,10.081,9.283,9.761,Fort Belknap,sfcWind
1997,Historical Emissions,10.126,8.968,9.376,Fort Belknap,sfcWind
1998,Historical Emissions,9.812,9.001,9.418,Fort Belknap,sfcWind
1999,Historical Emissions,9.647,9.145,9.449,Fort Belknap,sfcWind
2000,Historical Emissions,9.682,9.227,9.608,Fort Belknap,sfcWind
2001,Historical Emissions,9.866,8.952,9.401,Fort Belknap,sfcWind
2002,Historical Emissions,9.98,9.077,9.458,Fort Belknap,sfcWind
2003,Historical Emissions,9.71,8.968,9.356,Fort Belknap,sfcWind
2004,Historical Emissions,10.026,9.252,9.483,Fort Belknap,sfcWind
2005,Historical Emissions,10.152,8.87,9.436,Fort Belknap,sfcWind
2006,Historical Emissions,9.868,8.836,9.661,Fort Belknap,sfcWind
2007,Historical Emissions,9.869,8.81,9.346,Fort Belknap,sfcWind
2008,Historical Emissions,9.725,8.863,9.406,Fort Belknap,sfcWind
2009,Historical Emissions,9.761,8.861,9.571,Fort Belknap,sfcWind
2010,Historical Emissions,9.917,8.815,9.386,Fort Belknap,sfcWind
2011,Historical Emissions,9.939,8.993,9.276,Fort Belknap,sfcWind
2012,Historical Emissions,9.727,9.105,9.317,Fort Belknap,sfcWind
2013,Historical Emissions,9.835,8.922,9.231,Fort Belknap,sfcWind
2014,Historical Emissions,10.016,9.298,9.512,Fort Belknap,sfcWind
2015,"Moderating Emissions
(SSP1-2.6)",10.11,8.603,9.538,Fort Belknap,sfcWind
2015,"Middle of the Road
(SSP2-4.5)",10.014,8.458,9.395,Fort Belknap,sfcWind
2015,"High Emissions
(SSP3-7.0)",9.956,8.671,9.241,Fort Belknap,sfcWind
2015,"Accelerating Emissions
(SSP5-8.5)",9.84,8.962,9.419,Fort Belknap,sfcWind
2016,"Moderating Emissions
(SSP1-2.6)",9.725,8.668,9.178,Fort Belknap,sfcWind
2016,"Middle of the Road
(SSP2-4.5)",9.978,8.619,9.357,Fort Belknap,sfcWind
2016,"High Emissions
(SSP3-7.0)",9.902,8.848,9.405,Fort Belknap,sfcWind
2016,"Accelerating Emissions
(SSP5-8.5)",10.464,8.839,9.276,Fort Belknap,sfcWind
2017,"Moderating Emissions
(SSP1-2.6)",9.81,8.245,9.544,Fort Belknap,sfcWind
2017,"Middle of the Road
(SSP2-4.5)",9.556,8.969,9.215,Fort Belknap,sfcWind
2017,"High Emissions
(SSP3-7.0)",9.594,8.424,8.929,Fort Belknap,sfcWind
2017,"Accelerating Emissions
(SSP5-8.5)",9.752,8.941,9.245,Fort Belknap,sfcWind
2018,"Moderating Emissions
(SSP1-2.6)",9.951,8.797,9.315,Fort Belknap,sfcWind
2018,"Middle of the Road
(SSP2-4.5)",9.662,8.213,9.268,Fort Belknap,sfcWind
2018,"High Emissions
(SSP3-7.0)",9.423,8.153,9.207,Fort Belknap,sfcWind
2018,"Accelerating Emissions
(SSP5-8.5)",9.593,8.784,8.988,Fort Belknap,sfcWind
2019,"Moderating Emissions
(SSP1-2.6)",9.339,8.4,9.039,Fort Belknap,sfcWind
2019,"Middle of the Road
(SSP2-4.5)",9.898,8.65,9.474,Fort Belknap,sfcWind
2019,"High Emissions
(SSP3-7.0)",9.832,8.324,9.142,Fort Belknap,sfcWind
2019,"Accelerating Emissions
(SSP5-8.5)",9.617,8.546,9.374,Fort Belknap,sfcWind
2020,"Moderating Emissions
(SSP1-2.6)",9.64,8.681,9.284,Fort Belknap,sfcWind
2020,"Middle of the Road
(SSP2-4.5)",9.742,8.602,9.572,Fort Belknap,sfcWind
2020,"High Emissions
(SSP3-7.0)",9.768,8.756,9.431,Fort Belknap,sfcWind
2020,"Accelerating Emissions
(SSP5-8.5)",9.733,8.476,9.251,Fort Belknap,sfcWind
2021,"Moderating Emissions
(SSP1-2.6)",9.844,8.823,9.041,Fort Belknap,sfcWind
2021,"Middle of the Road
(SSP2-4.5)",9.647,9.086,9.471,Fort Belknap,sfcWind
