year,scenario,upper,lower,value,location,variable
1950,Historical Emissions,9.058,8.281,8.743,Crow,sfcWind
1951,Historical Emissions,9.098,8.41,8.637,Crow,sfcWind
1952,Historical Emissions,9.102,8.372,8.836,Crow,sfcWind
1953,Historical Emissions,9.12,8.375,8.729,Crow,sfcWind
1954,Historical Emissions,9.392,8.251,8.801,Crow,sfcWind
1955,Historical Emissions,9.012,8.307,8.727,Crow,sfcWind
1956,Historical Emissions,9.302,8.343,8.968,Crow,sfcWind
1957,Historical Emissions,9.369,8.545,8.726,Crow,sfcWind
1958,Historical Emissions,9.085,8.414,8.691,Crow,sfcWind
1959,Historical Emissions,9.064,8.19,9.02,Crow,sfcWind
1960,Historical Emissions,9.197,8.724,8.931,Crow,sfcWind
1961,Historical Emissions,9.144,8.479,8.732,Crow,sfcWind
1962,Historical Emissions,8.963,8.404,8.652,Crow,sfcWind
1963,Historical Emissions,9.004,8.305,8.634,Crow,sfcWind
1964,Historical Emissions,9.016,8.595,8.884,Crow,sfcWind
1965,Historical Emissions,9.171,8.4,8.693,Crow,sfcWind
1966,Historical Emissions,9.314,8.493,8.888,Crow,sfcWind
1967,Historical Emissions,9.342,8.293,8.828,Crow,sfcWind
1968,Historical Emissions,9.146,8.472,8.57,Crow,sfcWind
1969,Historical Emissions,9.162,8.314,8.522,Crow,sfcWind
1970,Historical Emissions,9.1,8.557,8.761,Crow,sfcWind
1971,Historical Emissions,9.121,8.467,8.914,Crow,sfcWind
1972,Historical Emissions,8.906,8.439,8.872,Crow,sfcWind
1973,Historical Emissions,9.026,8.178,8.524,Crow,sfcWind
1974,Historical Emissions,9.156,8.024,8.879,Crow,sfcWind
1975,Historical Emissions,9.084,8.406,8.647,Crow,sfcWind
1976,Historical Emissions,8.99,8.345,8.725,Crow,sfcWind
1977,Historical Emissions,8.994,8.202,8.624,Crow,sfcWind
1978,Historical Emissions,8.731,8.372,8.537,Crow,sfcWind
1979,Historical Emissions,8.887,8.447,8.697,Crow,sfcWind
1980,Historical Emissions,9.104,8.278,8.587,Crow,sfcWind
1981,Historical Emissions,9.094,8.521,8.704,Crow,sfcWind
1982,Historical Emissions,9.019,8.08,8.718,Crow,sfcWind
1983,Historical Emissions,9.372,8.089,8.546,Crow,sfcWind
1984,Historical Emissions,9.005,8.126,8.635,Crow,sfcWind
1985,Historical Emissions,8.975,8.35,8.667,Crow,sfcWind
1986,Historical Emissions,9.115,8.103,8.755,Crow,sfcWind
1987,Historical Emissions,8.894,8.122,8.581,Crow,sfcWind
1988,Historical Emissions,8.821,8.434,8.638,Crow,sfcWind
1989,Historical Emissions,8.852,8.285,8.571,Crow,sfcWind
1990,Historical Emissions,8.94,7.957,8.712,Crow,sfcWind
1991,Historical Emissions,8.953,8.144,8.558,Crow,sfcWind
1992,Historical Emissions,9.143,8.637,8.777,Crow,sfcWind
1993,Historical Emissions,8.806,8.237,8.442,Crow,sfcWind
1994,Historical Emissions,9.098,8.15,8.522,Crow,sfcWind
1995,Historical Emissions,9.244,8.249,8.732,Crow,sfcWind
1996,Historical Emissions,9.199,8.257,8.865,Crow,sfcWind
1997,Historical Emissions,8.911,8.001,8.584,Crow,sfcWind
1998,Historical Emissions,8.813,8.159,8.555,Crow,sfcWind
1999,Historical Emissions,8.662,8.231,8.526,Crow,sfcWind
2000,Historical Emissions,8.7,8.339,8.474,Crow,sfcWind
2001,Historical Emissions,8.768,8.131,8.491,Crow,sfcWind
2002,Historical Emissions,8.967,8.06,8.497,Crow,sfcWind
2003,Historical Emissions,8.671,8.075,8.592,Crow,sfcWind
2004,Historical Emissions,9.129,8.509,8.707,Crow,sfcWind
2005,Historical Emissions,9.08,8.199,8.721,Crow,sfcWind
2006,Historical Emissions,8.955,8.252,8.51,Crow,sfcWind
2007,Historical Emissions,8.898,8.088,8.468,Crow,sfcWind
2008,Historical Emissions,8.84,8.17,8.713,Crow,sfcWind
2009,Historical Emissions,8.897,8.25,8.522,Crow,sfcWind
2010,Historical Emissions,8.779,8.338,8.562,Crow,sfcWind
2011,Historical Emissions,8.843,8.207,8.485,Crow,sfcWind
2012,Historical Emissions,8.718,8.085,8.365,Crow,sfcWind
2013,Historical Emissions,8.836,8.136,8.458,Crow,sfcWind
2014,Historical Emissions,9.032,8.406,8.563,Crow,sfcWind
2015,"Moderating Emissions
(SSP1-2.6)",8.973,7.749,8.42,Crow,sfcWind
2015,"Middle of the Road
(SSP2-4.5)",9.084,7.827,8.701,Crow,sfcWind
2015,"High Emissions
(SSP3-7.0)",9.065,7.848,8.377,Crow,sfcWind
2015,"Accelerating Emissions
(SSP5-8.5)",9.066,7.985,8.598,Crow,sfcWind
2016,"Moderating Emissions
(SSP1-2.6)",9.053,7.881,8.457,Crow,sfcWind
2016,"Middle of the Road
(SSP2-4.5)",8.861,7.691,8.503,Crow,sfcWind
2016,"High Emissions
(SSP3-7.0)",9.241,7.936,8.453,Crow,sfcWind
2016,"Accelerating Emissions
(SSP5-8.5)",9.387,7.881,8.349,Crow,sfcWind
2017,"Moderating Emissions
(SSP1-2.6)",9.106,7.381,8.686,Crow,sfcWind
2017,"Middle of the Road
(SSP2-4.5)",8.755,8.054,8.518,Crow,sfcWind
2017,"High Emissions
(SSP3-7.0)",8.922,7.765,8.164,Crow,sfcWind
2017,"Accelerating Emissions
(SSP5-8.5)",8.857,8.131,8.537,Crow,sfcWind
2018,"Moderating Emissions
(SSP1-2.6)",9.139,7.74,8.667,Crow,sfcWind
2018,"Middle of the Road
(SSP2-4.5)",8.805,7.384,8.38,Crow,sfcWind
2018,"High Emissions
(SSP3-7.0)",8.541,7.648,8.41,Crow,sfcWind
2018,"Accelerating Emissions
(SSP5-8.5)",8.73,7.943,8.329,Crow,sfcWind
2019,"Moderating Emissions
(SSP1-2.6)",8.522,7.554,8.041,Crow,sfcWind
2019,"Middle of the Road
(SSP2-4.5)",9.287,7.881,8.513,Crow,sfcWind
2019,"High Emissions
(SSP3-7.0)",8.857,7.493,8.297,Crow,sfcWind
2019,"Accelerating Emissions
(SSP5-8.5)",8.957,7.98,8.551,Crow,sfcWind
2020,"Moderating Emissions
(SSP1-2.6)",8.605,7.449,8.405,Crow,sfcWind
2020,"Middle of the Road
(SSP2-4.5)",9.13,8.033,8.702,Crow,sfcWind
2020,"High Emissions
(SSP3-7.0)",8.914,8.017,8.57,Crow,sfcWind
2020,"Accelerating Emissions
(SSP5-8.5)",8.795,7.791,8.302,Crow,sfcWind
2021,"Moderating Emissions
(SSP1-2.6)",8.811,7.898,8.371,Crow,sfcWind
2021,"Middle of the Road
(SSP2-4.5)",8.775,8.09,8.634,Crow,sfcWind
2021,"High Emissions
(SSP3-7.0)",8.924,7.936,8.494,Crow,sfcWind
2021,"Accelerating Emissions
(SSP5-8.5)",8.669,7.839,8.439,Crow,sfcWind
2022,"Moderating Emissions
(SSP1-2.6)",9.162,7.9,8.36,Crow,sfcWind
2022,"Middle of the Road
(SSP2-4.5)",8.665,7.804,8.431,Crow,sfcWind
2022,"High Emissions
(SSP3-7.0)",8.627,7.88,8.138,Crow,sfcWind
2022,"Accelerating Emissions
(SSP5-8.5)",8.924,7.749,8.436,Crow,sfcWind
2023,"Moderating Emissions
(SSP1-2.6)",8.94,8.014,8.641,Crow,sfcWind
2023,"Middle of the Road
(SSP2-4.5)",8.963,8.116,8.435,Crow,sfcWind
2023,"High Emissions
(SSP3-7.0)",8.956,7.93,8.43,Crow,sfcWind
2023,"Accelerating Emissions
(SSP5-8.5)",9.111,8.066,8.441,Crow,sfcWind
2024,"Moderating Emissions
(SSP1-2.6)",9.082,7.868,8.309,Crow,sfcWind
2024,"Middle of the Road
(SSP2-4.5)",8.706,7.892,8.414,Crow,sfcWind
2024,"High Emissions
(SSP3-7.0)",8.88,7.982,8.596,Crow,sfcWind
2024,"Accelerating Emissions
(SSP5-8.5)",8.877,7.99,8.391,Crow,sfcWind
2025,"Moderating Emissions
(SSP1-2.6)",8.815,7.938,8.504,Crow,sfcWind
2025,"Middle of the Road
(SSP2-4.5)",9.177,7.459,8.44,Crow,sfcWind
2025,"High Emissions
(SSP3-7.0)",8.8,7.905,8.491,Crow,sfcWind
2025,"Accelerating Emissions
(SSP5-8.5)",8.917,8.043,8.672,Crow,sfcWind
2026,"Moderating Emissions
(SSP1-2.6)",8.817,7.917,8.537,Crow,sfcWind
2026,"Middle of the Road
(SSP2-4.5)",8.888,8.201,8.408,Crow,sfcWind
2026,"High Emissions
(SSP3-7.0)",8.486,7.676,8.222,Crow,sfcWind
2026,"Accelerating Emissions
(SSP5-8.5)",8.933,7.936,8.291,Crow,sfcWind
2027,"Moderating Emissions
(SSP1-2.6)",9.158,7.998,8.564,Crow,sfcWind
2027,"Middle of the Road
(SSP2-4.5)",8.92,7.967,8.42,Crow,sfcWind
2027,"High Emissions
(SSP3-7.0)",8.745,7.911,8.292,Crow,sfcWind
2027,"Accelerating Emissions
(SSP5-8.5)",9.015,7.771,8.414,Crow,sfcWind
2028,"Moderating Emissions
(SSP1-2.6)",8.76,7.714,8.387,Crow,sfcWind
2028,"Middle of the Road
(SSP2-4.5)",8.663,7.649,8.213,Crow,sfcWind
2028,"High Emissions
(SSP3-7.0)",8.757,7.951,8.397,Crow,sfcWind
