year,scenario,upper,lower,value,location,variable
1950,Historical Emissions,1,0.057,0.143,Blackfeet,con-wet
1951,Historical Emissions,1.029,0,0,Blackfeet,con-wet
1952,Historical Emissions,1.143,0,0.214,Blackfeet,con-wet
1953,Historical Emissions,1,0,0,Blackfeet,con-wet
1954,Historical Emissions,1.085,0,0.857,Blackfeet,con-wet
1955,Historical Emissions,1,0,0.571,Blackfeet,con-wet
1956,Historical Emissions,1,0,0.571,Blackfeet,con-wet
1957,Historical Emissions,1.129,0,0.429,Blackfeet,con-wet
1958,Historical Emissions,1,0,0.357,Blackfeet,con-wet
1959,Historical Emissions,1,0,0.143,Blackfeet,con-wet
1960,Historical Emissions,1.014,0,0.5,Blackfeet,con-wet
1961,Historical Emissions,0.943,0,0,Blackfeet,con-wet
1962,Historical Emissions,1.257,0,0.357,Blackfeet,con-wet
1963,Historical Emissions,1,0,0.357,Blackfeet,con-wet
1964,Historical Emissions,0.686,0,0,Blackfeet,con-wet
1965,Historical Emissions,1,0,0.214,Blackfeet,con-wet
1966,Historical Emissions,1.2,0,0.857,Blackfeet,con-wet
1967,Historical Emissions,1.043,0,0.286,Blackfeet,con-wet
1968,Historical Emissions,0.815,0,0.357,Blackfeet,con-wet
1969,Historical Emissions,0.571,0,0,Blackfeet,con-wet
1970,Historical Emissions,1.043,0,0,Blackfeet,con-wet
1971,Historical Emissions,0.471,0,0,Blackfeet,con-wet
1972,Historical Emissions,1.114,0,1,Blackfeet,con-wet
1973,Historical Emissions,0.829,0,0,Blackfeet,con-wet
1974,Historical Emissions,0.771,0,0,Blackfeet,con-wet
1975,Historical Emissions,1,0,0.5,Blackfeet,con-wet
1976,Historical Emissions,1.114,0,0,Blackfeet,con-wet
1977,Historical Emissions,0.829,0,0.5,Blackfeet,con-wet
1978,Historical Emissions,0.943,0,0.643,Blackfeet,con-wet
1979,Historical Emissions,1,0,0.214,Blackfeet,con-wet
1980,Historical Emissions,0.829,0,0,Blackfeet,con-wet
1981,Historical Emissions,0.886,0,0,Blackfeet,con-wet
1982,Historical Emissions,1.157,0,0.286,Blackfeet,con-wet
1983,Historical Emissions,0.957,0,0.143,Blackfeet,con-wet
1984,Historical Emissions,0.571,0,0,Blackfeet,con-wet
1985,Historical Emissions,0.943,0,0.214,Blackfeet,con-wet
1986,Historical Emissions,1,0,0.214,Blackfeet,con-wet
1987,Historical Emissions,0.486,0,0.071,Blackfeet,con-wet
1988,Historical Emissions,0.657,0,0,Blackfeet,con-wet
1989,Historical Emissions,1.085,0,1,Blackfeet,con-wet
1990,Historical Emissions,1,0.057,0.5,Blackfeet,con-wet
1991,Historical Emissions,1,0,0.714,Blackfeet,con-wet
1992,Historical Emissions,0.771,0,0,Blackfeet,con-wet
1993,Historical Emissions,1,0,0.143,Blackfeet,con-wet
1994,Historical Emissions,0.643,0,0,Blackfeet,con-wet
1995,Historical Emissions,0.943,0,0.5,Blackfeet,con-wet
1996,Historical Emissions,0.614,0,0,Blackfeet,con-wet
1997,Historical Emissions,1,0,0.357,Blackfeet,con-wet
1998,Historical Emissions,1.2,0.114,0.714,Blackfeet,con-wet
1999,Historical Emissions,1,0,0.429,Blackfeet,con-wet
2000,Historical Emissions,1.071,0,0.286,Blackfeet,con-wet
2001,Historical Emissions,1,0,0.429,Blackfeet,con-wet
2002,Historical Emissions,1,0.057,0.786,Blackfeet,con-wet
2003,Historical Emissions,0.943,0,0,Blackfeet,con-wet
2004,Historical Emissions,0.643,0,0,Blackfeet,con-wet
2005,Historical Emissions,0.543,0,0.143,Blackfeet,con-wet
2006,Historical Emissions,0.943,0,0.286,Blackfeet,con-wet
2007,Historical Emissions,0.886,0,0,Blackfeet,con-wet
2008,Historical Emissions,1,0,0.357,Blackfeet,con-wet
2009,Historical Emissions,0.714,0,0.357,Blackfeet,con-wet
2010,Historical Emissions,1.129,0,0.143,Blackfeet,con-wet
2011,Historical Emissions,1,0.229,0.643,Blackfeet,con-wet
2012,Historical Emissions,0.343,0,0,Blackfeet,con-wet
2013,Historical Emissions,1.257,0,0.643,Blackfeet,con-wet
2014,Historical Emissions,1.043,0,0.643,Blackfeet,con-wet
2015,"Moderating Emissions
(SSP1-2.6)",1,0,0.429,Blackfeet,con-wet
2015,"Middle of the Road
(SSP2-4.5)",0.514,0,0.143,Blackfeet,con-wet
2015,"High Emissions
(SSP3-7.0)",1.029,0,0,Blackfeet,con-wet
2015,"Accelerating Emissions
(SSP5-8.5)",0.943,0,0,Blackfeet,con-wet
2016,"Moderating Emissions
(SSP1-2.6)",0.8,0,0.286,Blackfeet,con-wet
2016,"Middle of the Road
(SSP2-4.5)",0.943,0,0,Blackfeet,con-wet
2016,"High Emissions
(SSP3-7.0)",0.714,0,0.071,Blackfeet,con-wet
2016,"Accelerating Emissions
(SSP5-8.5)",1.086,0,0.143,Blackfeet,con-wet
2017,"Moderating Emissions
(SSP1-2.6)",1.314,0,1,Blackfeet,con-wet
2017,"Middle of the Road
(SSP2-4.5)",1,0,0.143,Blackfeet,con-wet
2017,"High Emissions
(SSP3-7.0)",1.1,0,0,Blackfeet,con-wet
2017,"Accelerating Emissions
(SSP5-8.5)",1,0,0.429,Blackfeet,con-wet
2018,"Moderating Emissions
(SSP1-2.6)",0.914,0,0,Blackfeet,con-wet
2018,"Middle of the Road
(SSP2-4.5)",1.014,0,0.214,Blackfeet,con-wet
2018,"High Emissions
(SSP3-7.0)",1.315,0,0.5,Blackfeet,con-wet
2018,"Accelerating Emissions
(SSP5-8.5)",1.086,0,0.357,Blackfeet,con-wet
2019,"Moderating Emissions
(SSP1-2.6)",1.014,0,0.357,Blackfeet,con-wet
2019,"Middle of the Road
(SSP2-4.5)",1.1,0,0.071,Blackfeet,con-wet
2019,"High Emissions
(SSP3-7.0)",1,0,0.571,Blackfeet,con-wet
2019,"Accelerating Emissions
(SSP5-8.5)",1.029,0,0,Blackfeet,con-wet
2020,"Moderating Emissions
(SSP1-2.6)",1,0,0.357,Blackfeet,con-wet
2020,"Middle of the Road
(SSP2-4.5)",1.014,0,0.429,Blackfeet,con-wet
2020,"High Emissions
(SSP3-7.0)",1,0,0.071,Blackfeet,con-wet
2020,"Accelerating Emissions
(SSP5-8.5)",0.585,0,0.286,Blackfeet,con-wet
2021,"Moderating Emissions
(SSP1-2.6)",1.186,0,0.929,Blackfeet,con-wet
2021,"Middle of the Road
(SSP2-4.5)",1,0,0,Blackfeet,con-wet
2021,"High Emissions
(SSP3-7.0)",0.943,0,0.071,Blackfeet,con-wet
2021,"Accelerating Emissions
(SSP5-8.5)",0.943,0,0.071,Blackfeet,con-wet
2022,"Moderating Emissions
(SSP1-2.6)",1.843,0,0.5,Blackfeet,con-wet
2022,"Middle of the Road
(SSP2-4.5)",0.886,0,0.571,Blackfeet,con-wet
2022,"High Emissions
(SSP3-7.0)",1.215,0,0.357,Blackfeet,con-wet
