year,scenario,upper,lower,value,location,variable
1950,Historical Emissions,2737.08,2233.421,2400.209,Fort Peck,gdd
1951,Historical Emissions,2655.092,2214.412,2556.097,Fort Peck,gdd
1952,Historical Emissions,2652.964,2176.494,2422.641,Fort Peck,gdd
1953,Historical Emissions,2539.898,1979.507,2477.184,Fort Peck,gdd
1954,Historical Emissions,2622.098,1888.441,2195.752,Fort Peck,gdd
1955,Historical Emissions,2790.124,2123.107,2391.989,Fort Peck,gdd
1956,Historical Emissions,2773.509,2161.555,2465.348,Fort Peck,gdd
1957,Historical Emissions,2887.352,2001.138,2407.456,Fort Peck,gdd
1958,Historical Emissions,2570.927,1951.005,2320.845,Fort Peck,gdd
1959,Historical Emissions,2433.738,1899.41,2187.001,Fort Peck,gdd
1960,Historical Emissions,2457.877,2226.9,2363.861,Fort Peck,gdd
1961,Historical Emissions,2484.754,2156.564,2399.722,Fort Peck,gdd
1962,Historical Emissions,2397.658,1960.561,2256.114,Fort Peck,gdd
1963,Historical Emissions,2374.062,2103.91,2250.585,Fort Peck,gdd
1964,Historical Emissions,2542.709,2119.011,2396.215,Fort Peck,gdd
1965,Historical Emissions,2488.184,2135.771,2381.721,Fort Peck,gdd
1966,Historical Emissions,2670.83,2003.325,2114.3,Fort Peck,gdd
1967,Historical Emissions,2504.191,2145.485,2253.652,Fort Peck,gdd
1968,Historical Emissions,2379.442,2004.159,2162.704,Fort Peck,gdd
1969,Historical Emissions,2578.292,1715.797,2321.663,Fort Peck,gdd
1970,Historical Emissions,2494.307,2008.742,2224.023,Fort Peck,gdd
1971,Historical Emissions,2667.037,2124.472,2355.106,Fort Peck,gdd
1972,Historical Emissions,2517.229,2105.024,2273.584,Fort Peck,gdd
1973,Historical Emissions,2695.663,1978.806,2226.554,Fort Peck,gdd
1974,Historical Emissions,2547.206,1938.055,2380.73,Fort Peck,gdd
1975,Historical Emissions,2571.875,2170.228,2352.751,Fort Peck,gdd
1976,Historical Emissions,2396.503,2146.596,2253.994,Fort Peck,gdd
1977,Historical Emissions,2755.836,2045.201,2290.149,Fort Peck,gdd
1978,Historical Emissions,2584.162,2126.467,2379.3,Fort Peck,gdd
1979,Historical Emissions,2531.057,2124.311,2429.149,Fort Peck,gdd
1980,Historical Emissions,2618.794,2175.184,2532.204,Fort Peck,gdd
1981,Historical Emissions,2626.933,2042.96,2309.932,Fort Peck,gdd
1982,Historical Emissions,2578.545,2173.567,2366.531,Fort Peck,gdd
1983,Historical Emissions,2427.123,2064.356,2236.872,Fort Peck,gdd
1984,Historical Emissions,2524.681,2134.618,2347.409,Fort Peck,gdd
1985,Historical Emissions,2786.699,2233.831,2364.014,Fort Peck,gdd
1986,Historical Emissions,2394.056,2089.096,2231.803,Fort Peck,gdd
1987,Historical Emissions,2471.486,2012.393,2263.374,Fort Peck,gdd
1988,Historical Emissions,2559.519,2066.831,2384.052,Fort Peck,gdd
1989,Historical Emissions,2706.817,2137.099,2602.585,Fort Peck,gdd
1990,Historical Emissions,3048.315,2163.322,2482.112,Fort Peck,gdd
1991,Historical Emissions,2778.733,2068.726,2363.53,Fort Peck,gdd
1992,Historical Emissions,2469.008,2086.324,2181.293,Fort Peck,gdd
1993,Historical Emissions,2434.915,2057.165,2249.992,Fort Peck,gdd
1994,Historical Emissions,2748.31,2167.831,2327.643,Fort Peck,gdd
1995,Historical Emissions,2785.26,2276.979,2622.876,Fort Peck,gdd
1996,Historical Emissions,2946.875,2416.449,2624.972,Fort Peck,gdd
1997,Historical Emissions,2681.706,2214.773,2508.425,Fort Peck,gdd
1998,Historical Emissions,2575.135,2206.967,2386.832,Fort Peck,gdd
1999,Historical Emissions,2630.411,2247.692,2475.61,Fort Peck,gdd
2000,Historical Emissions,2819.766,2318.192,2636.923,Fort Peck,gdd
2001,Historical Emissions,2832.176,2249.788,2489.314,Fort Peck,gdd
2002,Historical Emissions,2862.968,2437.637,2566.067,Fort Peck,gdd
2003,Historical Emissions,2858.459,2366.705,2642.506,Fort Peck,gdd
2004,Historical Emissions,2893.439,2439.51,2646.685,Fort Peck,gdd
2005,Historical Emissions,2759.387,2482.938,2611.28,Fort Peck,gdd
2006,Historical Emissions,2746.846,2363.438,2663.017,Fort Peck,gdd
2007,Historical Emissions,2696.076,2442.727,2580.421,Fort Peck,gdd
2008,Historical Emissions,2756.874,2369.103,2641.113,Fort Peck,gdd
2009,Historical Emissions,2661.704,2395.043,2526.576,Fort Peck,gdd
2010,Historical Emissions,2969.522,2412.721,2609.501,Fort Peck,gdd
2011,Historical Emissions,2727.224,2318.919,2657.466,Fort Peck,gdd
2012,Historical Emissions,2794.527,2687.072,2708.325,Fort Peck,gdd
2013,Historical Emissions,3076.156,2576.942,2871.358,Fort Peck,gdd
2014,Historical Emissions,3127.205,2465.363,2570.264,Fort Peck,gdd
2015,"Moderating Emissions
(SSP1-2.6)",3090.061,2463.206,2711.273,Fort Peck,gdd
2015,"Middle of the Road
(SSP2-4.5)",3085.035,2329.573,2685.227,Fort Peck,gdd
2015,"High Emissions
(SSP3-7.0)",2995.801,2390.724,2793.992,Fort Peck,gdd
2015,"Accelerating Emissions
(SSP5-8.5)",2915.5,2467.007,2654.773,Fort Peck,gdd
2016,"Moderating Emissions
(SSP1-2.6)",3024.028,2542.832,2753.998,Fort Peck,gdd
2016,"Middle of the Road
(SSP2-4.5)",2901.696,2355.262,2540.248,Fort Peck,gdd
2016,"High Emissions
(SSP3-7.0)",3110.634,2547.731,2727.259,Fort Peck,gdd
2016,"Accelerating Emissions
(SSP5-8.5)",2926.716,2455.051,2605.378,Fort Peck,gdd
2017,"Moderating Emissions
(SSP1-2.6)",2877.861,2522.095,2666.901,Fort Peck,gdd
2017,"Middle of the Road
(SSP2-4.5)",2974.392,2472.819,2691.801,Fort Peck,gdd
2017,"High Emissions
(SSP3-7.0)",2840.149,2368.103,2655.547,Fort Peck,gdd
2017,"Accelerating Emissions
(SSP5-8.5)",2974.89,2557.34,2925.692,Fort Peck,gdd
2018,"Moderating Emissions
(SSP1-2.6)",2870.381,2439.844,2585.872,Fort Peck,gdd
2018,"Middle of the Road
(SSP2-4.5)",2935.248,2553.832,2722.349,Fort Peck,gdd
2018,"High Emissions
(SSP3-7.0)",2873.407,2421.604,2642.379,Fort Peck,gdd
2018,"Accelerating Emissions
(SSP5-8.5)",2938.806,2382.848,2661.452,Fort Peck,gdd
2019,"Moderating Emissions
(SSP1-2.6)",3255.073,2732.728,2891.175,Fort Peck,gdd
2019,"Middle of the Road
(SSP2-4.5)",3030.201,2481.398,2763.212,Fort Peck,gdd
2019,"High Emissions
(SSP3-7.0)",3085.132,2523.389,2745.898,Fort Peck,gdd
2019,"Accelerating Emissions
(SSP5-8.5)",3340.294,2666.832,2739.031,Fort Peck,gdd
2020,"Moderating Emissions
(SSP1-2.6)",3072.059,2371.689,2771.131,Fort Peck,gdd
2020,"Middle of the Road
(SSP2-4.5)",3049.318,2365.108,2711.116,Fort Peck,gdd
2020,"High Emissions
(SSP3-7.0)",2905.234,2457.628,2704.041,Fort Peck,gdd
2020,"Accelerating Emissions
(SSP5-8.5)",3019.489,2582.634,2909.996,Fort Peck,gdd
2021,"Moderating Emissions
(SSP1-2.6)",3208.09,2630.817,2905.719,Fort Peck,gdd
2021,"Middle of the Road
(SSP2-4.5)",3180.233,2426.911,2749.223,Fort Peck,gdd
2021,"High Emissions
(SSP3-7.0)",3254.373,2386.354,2950.982,Fort Peck,gdd
2021,"Accelerating Emissions
(SSP5-8.5)",3062.828,2523.335,2736.285,Fort Peck,gdd
2022,"Moderating Emissions
(SSP1-2.6)",2939.336,2570.229,2805.56,Fort Peck,gdd
2022,"Middle of the Road
(SSP2-4.5)",3020.034,2613.852,2731.45,Fort Peck,gdd
2022,"High Emissions
(SSP3-7.0)",2953.201,2413.077,2748.75,Fort Peck,gdd
2022,"Accelerating Emissions
(SSP5-8.5)",3370.935,2537.73,3028.403,Fort Peck,gdd
2023,"Moderating Emissions
(SSP1-2.6)",2914.87,2474.633,2693.371,Fort Peck,gdd
2023,"Middle of the Road
(SSP2-4.5)",3042.112,2474.569,2851.137,Fort Peck,gdd
2023,"High Emissions
(SSP3-7.0)",3175.773,2620.856,2807.021,Fort Peck,gdd
