year,scenario,upper,lower,value,location,variable
1950,Historical Emissions,17.78,10.734,13.332,Miles City,pr
1951,Historical Emissions,17.26,9.849,13.868,Miles City,pr
1952,Historical Emissions,15.795,10.7,12.957,Miles City,pr
1953,Historical Emissions,17.895,11.372,13.261,Miles City,pr
1954,Historical Emissions,18.123,12.367,14.731,Miles City,pr
1955,Historical Emissions,17.647,9.079,15.676,Miles City,pr
1956,Historical Emissions,17.511,8.589,12.356,Miles City,pr
1957,Historical Emissions,21.55,9.581,13.965,Miles City,pr
1958,Historical Emissions,17.394,13.52,14.551,Miles City,pr
1959,Historical Emissions,18.519,11.839,14.378,Miles City,pr
1960,Historical Emissions,17.478,11.257,14.106,Miles City,pr
1961,Historical Emissions,15.94,12.475,14.696,Miles City,pr
1962,Historical Emissions,18.882,11.209,14.308,Miles City,pr
1963,Historical Emissions,15.659,12.51,13.414,Miles City,pr
1964,Historical Emissions,16.564,10.685,13.577,Miles City,pr
1965,Historical Emissions,16.417,9.986,13.701,Miles City,pr
1966,Historical Emissions,17.288,10.787,14.259,Miles City,pr
1967,Historical Emissions,17.802,11.63,13.956,Miles City,pr
1968,Historical Emissions,19.161,13.362,14.705,Miles City,pr
1969,Historical Emissions,16.23,10.957,13.249,Miles City,pr
1970,Historical Emissions,17.242,11.339,13.793,Miles City,pr
1971,Historical Emissions,16.155,12.706,13.955,Miles City,pr
1972,Historical Emissions,16.574,11.647,13.253,Miles City,pr
1973,Historical Emissions,16.789,12.159,14.407,Miles City,pr
1974,Historical Emissions,17.644,11.778,13.472,Miles City,pr
1975,Historical Emissions,15.978,12.642,13.454,Miles City,pr
1976,Historical Emissions,17.609,12.761,15.295,Miles City,pr
1977,Historical Emissions,18.254,11.384,14.197,Miles City,pr
1978,Historical Emissions,20.462,13.97,16.116,Miles City,pr
1979,Historical Emissions,17.801,13.088,15.491,Miles City,pr
1980,Historical Emissions,18.28,10.078,13.243,Miles City,pr
1981,Historical Emissions,18.074,11.671,14.34,Miles City,pr
1982,Historical Emissions,18.441,11.674,13.576,Miles City,pr
1983,Historical Emissions,17.187,12.349,16.178,Miles City,pr
1984,Historical Emissions,15.876,12.118,13.828,Miles City,pr
1985,Historical Emissions,15.585,12.192,14.052,Miles City,pr
1986,Historical Emissions,19.152,14.457,16.293,Miles City,pr
1987,Historical Emissions,18.861,13.1,14.389,Miles City,pr
1988,Historical Emissions,19.035,13.873,17.218,Miles City,pr
1989,Historical Emissions,17.574,10.283,14.122,Miles City,pr
1990,Historical Emissions,17.521,9.734,13.005,Miles City,pr
1991,Historical Emissions,17.533,9.755,14.076,Miles City,pr
1992,Historical Emissions,14.77,11.752,13.136,Miles City,pr
1993,Historical Emissions,16.908,14.077,14.891,Miles City,pr
1994,Historical Emissions,15.009,10.326,12.609,Miles City,pr
1995,Historical Emissions,16.903,10.388,12.418,Miles City,pr
1996,Historical Emissions,14.877,8.102,12.84,Miles City,pr
1997,Historical Emissions,16.764,12.037,13.927,Miles City,pr
1998,Historical Emissions,17.46,12.09,15.854,Miles City,pr
1999,Historical Emissions,18.18,12.53,15.537,Miles City,pr
2000,Historical Emissions,16.658,10.038,12.584,Miles City,pr
2001,Historical Emissions,17.416,12.214,13.294,Miles City,pr
2002,Historical Emissions,16.784,12.99,14.821,Miles City,pr
2003,Historical Emissions,16.645,11.97,14.073,Miles City,pr
2004,Historical Emissions,18.389,9.119,15.406,Miles City,pr
2005,Historical Emissions,15.963,12.19,13.926,Miles City,pr
2006,Historical Emissions,18.526,12.505,15.216,Miles City,pr
2007,Historical Emissions,15.789,12.894,13.912,Miles City,pr
2008,Historical Emissions,19.341,11.073,15.703,Miles City,pr
2009,Historical Emissions,17.441,12.495,14.891,Miles City,pr
2010,Historical Emissions,15.847,10.928,13.641,Miles City,pr
2011,Historical Emissions,17.096,11.521,13.21,Miles City,pr
2012,Historical Emissions,16.124,11.414,14.497,Miles City,pr
2013,Historical Emissions,17.6,11.33,13.464,Miles City,pr
2014,Historical Emissions,15.399,11.809,14.248,Miles City,pr
2015,"Moderating Emissions
(SSP1-2.6)",15.898,12.048,13.536,Miles City,pr
2015,"Middle of the Road
(SSP2-4.5)",19.797,9.752,12.375,Miles City,pr
2015,"High Emissions
(SSP3-7.0)",17.685,10.203,13.235,Miles City,pr
2015,"Accelerating Emissions
(SSP5-8.5)",16.426,11.057,12.272,Miles City,pr
2016,"Moderating Emissions
(SSP1-2.6)",17.172,11.826,14.58,Miles City,pr
2016,"Middle of the Road
(SSP2-4.5)",18.084,13.723,14.821,Miles City,pr
2016,"High Emissions
(SSP3-7.0)",17.297,10.363,15.287,Miles City,pr
2016,"Accelerating Emissions
(SSP5-8.5)",21.292,13.422,16.795,Miles City,pr
