scenario,month,grp,upper,lower,value,location,variable
Historical Emissions,Jan,Mid Century (2040-2069),30.545,17.077,22.791,Miles City,con-dry
Historical Emissions,Jan,End-of-Century (2070-2099),30.545,17.077,22.791,Miles City,con-dry
"Moderating Emissions
(SSP1-2.6)",Jan,End-of-Century (2070-2099),27.097,16.685,20.637,Miles City,con-dry
"Moderating Emissions
(SSP1-2.6)",Jan,Mid Century (2040-2069),33.023,17.148,22.567,Miles City,con-dry
"Middle of the Road
(SSP2-4.5)",Jan,End-of-Century (2070-2099),30.714,16.89,22.983,Miles City,con-dry
"Middle of the Road
(SSP2-4.5)",Jan,Mid Century (2040-2069),30.629,17.112,22.393,Miles City,con-dry
"High Emissions
(SSP3-7.0)",Jan,End-of-Century (2070-2099),36.43,18.664,24.62,Miles City,con-dry
"High Emissions
(SSP3-7.0)",Jan,Mid Century (2040-2069),33.342,17.515,22.331,Miles City,con-dry
"Accelerating Emissions
(SSP5-8.5)",Jan,End-of-Century (2070-2099),45.449,16.02,27.227,Miles City,con-dry
"Accelerating Emissions
(SSP5-8.5)",Jan,Mid Century (2040-2069),32.277,17.1,22.756,Miles City,con-dry
