scenario,month,grp,upper,lower,value,location,variable
Historical Emissions,Apr,Mid Century (2040-2069),6.761,5.085,5.869,Dillon,sfcWind
Historical Emissions,Aug,Mid Century (2040-2069),5.093,3.939,4.559,Dillon,sfcWind
Historical Emissions,Dec,Mid Century (2040-2069),8.052,5.827,6.87,Dillon,sfcWind
Historical Emissions,Feb,Mid Century (2040-2069),7.64,5.391,6.401,Dillon,sfcWind
Historical Emissions,Jan,Mid Century (2040-2069),8.092,5.863,6.888,Dillon,sfcWind
Historical Emissions,Jul,Mid Century (2040-2069),5.059,3.911,4.545,Dillon,sfcWind
Historical Emissions,Jun,Mid Century (2040-2069),5.754,4.508,5.133,Dillon,sfcWind
Historical Emissions,Mar,Mid Century (2040-2069),6.992,5.111,5.982,Dillon,sfcWind
Historical Emissions,May,Mid Century (2040-2069),6.144,4.706,5.426,Dillon,sfcWind
Historical Emissions,Nov,Mid Century (2040-2069),7.694,5.603,6.592,Dillon,sfcWind
Historical Emissions,Oct,Mid Century (2040-2069),6.711,5.1,5.907,Dillon,sfcWind
Historical Emissions,Sep,Mid Century (2040-2069),5.991,4.619,5.328,Dillon,sfcWind
Historical Emissions,Apr,End-of-Century (2070-2099),6.761,5.085,5.869,Dillon,sfcWind
Historical Emissions,Aug,End-of-Century (2070-2099),5.093,3.939,4.559,Dillon,sfcWind
Historical Emissions,Dec,End-of-Century (2070-2099),8.052,5.827,6.87,Dillon,sfcWind
Historical Emissions,Feb,End-of-Century (2070-2099),7.64,5.391,6.401,Dillon,sfcWind
Historical Emissions,Jan,End-of-Century (2070-2099),8.092,5.863,6.888,Dillon,sfcWind
Historical Emissions,Jul,End-of-Century (2070-2099),5.059,3.911,4.545,Dillon,sfcWind
Historical Emissions,Jun,End-of-Century (2070-2099),5.754,4.508,5.133,Dillon,sfcWind
Historical Emissions,Mar,End-of-Century (2070-2099),6.992,5.111,5.982,Dillon,sfcWind
Historical Emissions,May,End-of-Century (2070-2099),6.144,4.706,5.426,Dillon,sfcWind
Historical Emissions,Nov,End-of-Century (2070-2099),7.694,5.603,6.592,Dillon,sfcWind
Historical Emissions,Oct,End-of-Century (2070-2099),6.711,5.1,5.907,Dillon,sfcWind
Historical Emissions,Sep,End-of-Century (2070-2099),5.991,4.619,5.328,Dillon,sfcWind
"Moderating Emissions
(SSP1-2.6)",Apr,End-of-Century (2070-2099),6.446,5.192,5.846,Dillon,sfcWind
"Moderating Emissions
(SSP1-2.6)",Apr,Mid Century (2040-2069),6.831,4.957,5.744,Dillon,sfcWind
"Moderating Emissions
(SSP1-2.6)",Aug,End-of-Century (2070-2099),4.96,3.852,4.343,Dillon,sfcWind
"Moderating Emissions
(SSP1-2.6)",Aug,Mid Century (2040-2069),4.893,3.762,4.405,Dillon,sfcWind
"Moderating Emissions
(SSP1-2.6)",Dec,End-of-Century (2070-2099),8.515,5.797,6.862,Dillon,sfcWind
"Moderating Emissions
(SSP1-2.6)",Dec,Mid Century (2040-2069),7.982,5.744,6.871,Dillon,sfcWind
"Moderating Emissions
(SSP1-2.6)",Feb,End-of-Century (2070-2099),7.802,4.83,5.979,Dillon,sfcWind
"Moderating Emissions
(SSP1-2.6)",Feb,Mid Century (2040-2069),7.572,5.191,6.249,Dillon,sfcWind
"Moderating Emissions
(SSP1-2.6)",Jan,End-of-Century (2070-2099),7.848,5.762,6.672,Dillon,sfcWind
"Moderating Emissions
(SSP1-2.6)",Jan,Mid Century (2040-2069),7.988,5.732,6.779,Dillon,sfcWind
"Moderating Emissions
(SSP1-2.6)",Jul,End-of-Century (2070-2099),4.877,4.068,4.512,Dillon,sfcWind
"Moderating Emissions
(SSP1-2.6)",Jul,Mid Century (2040-2069),5,3.674,4.458,Dillon,sfcWind
"Moderating Emissions
(SSP1-2.6)",Jun,End-of-Century (2070-2099),5.703,4.503,4.987,Dillon,sfcWind
"Moderating Emissions
(SSP1-2.6)",Jun,Mid Century (2040-2069),5.755,4.275,5.077,Dillon,sfcWind
"Moderating Emissions
(SSP1-2.6)",Mar,End-of-Century (2070-2099),6.6,5.217,5.926,Dillon,sfcWind
"Moderating Emissions
(SSP1-2.6)",Mar,Mid Century (2040-2069),6.992,5.076,5.882,Dillon,sfcWind
"Moderating Emissions
(SSP1-2.6)",May,End-of-Century (2070-2099),5.642,4.508,5.119,Dillon,sfcWind
"Moderating Emissions
(SSP1-2.6)",May,Mid Century (2040-2069),6.123,4.694,5.325,Dillon,sfcWind
"Moderating Emissions
(SSP1-2.6)",Nov,End-of-Century (2070-2099),7.832,5.8,6.43,Dillon,sfcWind
"Moderating Emissions
(SSP1-2.6)",Nov,Mid Century (2040-2069),7.562,5.549,6.442,Dillon,sfcWind
"Moderating Emissions
(SSP1-2.6)",Oct,End-of-Century (2070-2099),6.592,5.097,5.831,Dillon,sfcWind
"Moderating Emissions
(SSP1-2.6)",Oct,Mid Century (2040-2069),6.595,4.971,5.808,Dillon,sfcWind
"Moderating Emissions
(SSP1-2.6)",Sep,End-of-Century (2070-2099),5.86,3.763,5.238,Dillon,sfcWind
"Moderating Emissions
(SSP1-2.6)",Sep,Mid Century (2040-2069),5.898,4.471,5.175,Dillon,sfcWind
"Middle of the Road
(SSP2-4.5)",Apr,End-of-Century (2070-2099),6.416,5.291,5.889,Dillon,sfcWind
"Middle of the Road
(SSP2-4.5)",Apr,Mid Century (2040-2069),6.66,4.926,5.845,Dillon,sfcWind
"Middle of the Road
(SSP2-4.5)",Aug,End-of-Century (2070-2099),4.833,3.525,4.374,Dillon,sfcWind
"Middle of the Road
(SSP2-4.5)",Aug,Mid Century (2040-2069),4.998,3.7,4.39,Dillon,sfcWind
"Middle of the Road
(SSP2-4.5)",Dec,End-of-Century (2070-2099),7.85,5.842,7.035,Dillon,sfcWind
"Middle of the Road
(SSP2-4.5)",Dec,Mid Century (2040-2069),8.152,5.729,6.809,Dillon,sfcWind
"Middle of the Road
(SSP2-4.5)",Feb,End-of-Century (2070-2099),7.387,5.257,6.147,Dillon,sfcWind
"Middle of the Road
(SSP2-4.5)",Feb,Mid Century (2040-2069),7.491,5.343,6.378,Dillon,sfcWind
"Middle of the Road
(SSP2-4.5)",Jan,End-of-Century (2070-2099),8.372,6.004,6.946,Dillon,sfcWind
"Middle of the Road
(SSP2-4.5)",Jan,Mid Century (2040-2069),7.881,5.684,6.781,Dillon,sfcWind
"Middle of the Road
(SSP2-4.5)",Jul,End-of-Century (2070-2099),5.116,3.484,4.249,Dillon,sfcWind
"Middle of the Road
(SSP2-4.5)",Jul,Mid Century (2040-2069),4.922,3.668,4.408,Dillon,sfcWind
"Middle of the Road
(SSP2-4.5)",Jun,End-of-Century (2070-2099),5.608,4.334,4.85,Dillon,sfcWind
"Middle of the Road
(SSP2-4.5)",Jun,Mid Century (2040-2069),5.646,4.109,4.987,Dillon,sfcWind
"Middle of the Road
(SSP2-4.5)",Mar,End-of-Century (2070-2099),6.743,5.365,5.812,Dillon,sfcWind
