scenario,month,grp,upper,lower,value,location,variable
Historical Emissions,Apr,Mid Century (2040-2069),3.434,2.577,2.945,Crow,penman
Historical Emissions,Aug,Mid Century (2040-2069),8.073,6.441,7.28,Crow,penman
Historical Emissions,Dec,Mid Century (2040-2069),0.81,0.347,0.534,Crow,penman
Historical Emissions,Feb,Mid Century (2040-2069),1.099,0.667,0.873,Crow,penman
Historical Emissions,Jan,Mid Century (2040-2069),0.813,0.409,0.6,Crow,penman
Historical Emissions,Jul,Mid Century (2040-2069),8.766,6.808,7.78,Crow,penman
Historical Emissions,Jun,Mid Century (2040-2069),6.925,5.284,6.051,Crow,penman
Historical Emissions,Mar,Mid Century (2040-2069),2.088,1.485,1.768,Crow,penman
Historical Emissions,May,Mid Century (2040-2069),5.473,3.945,4.598,Crow,penman
Historical Emissions,Nov,Mid Century (2040-2069),1.51,0.747,1.072,Crow,penman
Historical Emissions,Oct,Mid Century (2040-2069),3.665,2.102,2.805,Crow,penman
Historical Emissions,Sep,Mid Century (2040-2069),6.035,4.272,5.108,Crow,penman
Historical Emissions,Apr,End-of-Century (2070-2099),3.434,2.577,2.945,Crow,penman
Historical Emissions,Aug,End-of-Century (2070-2099),8.073,6.441,7.28,Crow,penman
Historical Emissions,Dec,End-of-Century (2070-2099),0.81,0.347,0.534,Crow,penman
Historical Emissions,Feb,End-of-Century (2070-2099),1.099,0.667,0.873,Crow,penman
Historical Emissions,Jan,End-of-Century (2070-2099),0.813,0.409,0.6,Crow,penman
Historical Emissions,Jul,End-of-Century (2070-2099),8.766,6.808,7.78,Crow,penman
Historical Emissions,Jun,End-of-Century (2070-2099),6.925,5.284,6.051,Crow,penman
Historical Emissions,Mar,End-of-Century (2070-2099),2.088,1.485,1.768,Crow,penman
Historical Emissions,May,End-of-Century (2070-2099),5.473,3.945,4.598,Crow,penman
Historical Emissions,Nov,End-of-Century (2070-2099),1.51,0.747,1.072,Crow,penman
Historical Emissions,Oct,End-of-Century (2070-2099),3.665,2.102,2.805,Crow,penman
Historical Emissions,Sep,End-of-Century (2070-2099),6.035,4.272,5.108,Crow,penman
"Moderating Emissions
(SSP1-2.6)",Apr,End-of-Century (2070-2099),3.355,2.605,3.121,Crow,penman
"Moderating Emissions
(SSP1-2.6)",Apr,Mid Century (2040-2069),3.526,2.683,3.096,Crow,penman
"Moderating Emissions
(SSP1-2.6)",Aug,End-of-Century (2070-2099),8.27,6.62,7.772,Crow,penman
"Moderating Emissions
(SSP1-2.6)",Aug,Mid Century (2040-2069),8.431,6.794,7.493,Crow,penman
"Moderating Emissions
(SSP1-2.6)",Dec,End-of-Century (2070-2099),0.926,0.391,0.603,Crow,penman
"Moderating Emissions
(SSP1-2.6)",Dec,Mid Century (2040-2069),0.865,0.402,0.607,Crow,penman
"Moderating Emissions
(SSP1-2.6)",Feb,End-of-Century (2070-2099),1.19,0.786,0.95,Crow,penman
"Moderating Emissions
(SSP1-2.6)",Feb,Mid Century (2040-2069),1.166,0.713,0.952,Crow,penman
"Moderating Emissions
(SSP1-2.6)",Jan,End-of-Century (2070-2099),0.86,0.522,0.647,Crow,penman
"Moderating Emissions
(SSP1-2.6)",Jan,Mid Century (2040-2069),0.863,0.453,0.638,Crow,penman
"Moderating Emissions
(SSP1-2.6)",Jul,End-of-Century (2070-2099),8.967,6.868,8.324,Crow,penman
"Moderating Emissions
(SSP1-2.6)",Jul,Mid Century (2040-2069),9.186,7.17,8.029,Crow,penman
"Moderating Emissions
(SSP1-2.6)",Jun,End-of-Century (2070-2099),6.953,5.238,6.338,Crow,penman
"Moderating Emissions
(SSP1-2.6)",Jun,Mid Century (2040-2069),7.31,5.508,6.339,Crow,penman
