scenario,month,grp,upper,lower,value,location,variable
Historical Emissions,Jan,Mid Century (2040-2069),30.36,14,19.2,Treasure County,con-dry
Historical Emissions,Jan,End-of-Century (2070-2099),30.36,14,19.2,Treasure County,con-dry
"Moderating Emissions
(SSP1-2.6)",Jan,End-of-Century (2070-2099),31.6,12.4,19.9,Treasure County,con-dry
"Moderating Emissions
(SSP1-2.6)",Jan,Mid Century (2040-2069),34.02,14,21,Treasure County,con-dry
"Middle of the Road
(SSP2-4.5)",Jan,End-of-Century (2070-2099),37.54,14.1,19.6,Treasure County,con-dry
"Middle of the Road
(SSP2-4.5)",Jan,Mid Century (2040-2069),31.4,13.98,20.6,Treasure County,con-dry
"High Emissions
(SSP3-7.0)",Jan,End-of-Century (2070-2099),38.84,15.42,21.6,Treasure County,con-dry
"High Emissions
(SSP3-7.0)",Jan,Mid Century (2040-2069),32.02,13.98,20,Treasure County,con-dry
"Accelerating Emissions
(SSP5-8.5)",Jan,End-of-Century (2070-2099),46.12,13.84,21.8,Treasure County,con-dry
"Accelerating Emissions
(SSP5-8.5)",Jan,Mid Century (2040-2069),32.42,14,21,Treasure County,con-dry
