scenario,month,grp,upper,lower,value,location,variable
Historical Emissions,Apr,Mid Century (2040-2069),31.554,24.721,28.281,Butte,tasmin
Historical Emissions,Aug,Mid Century (2040-2069),52.357,46.048,49.026,Butte,tasmin
Historical Emissions,Dec,Mid Century (2040-2069),20.836,6.399,14.318,Butte,tasmin
Historical Emissions,Feb,Mid Century (2040-2069),23.24,10.018,17.217,Butte,tasmin
Historical Emissions,Jan,Mid Century (2040-2069),20.094,5.424,14.17,Butte,tasmin
Historical Emissions,Jul,Mid Century (2040-2069),53.521,47.51,50.499,Butte,tasmin
Historical Emissions,Jun,Mid Century (2040-2069),48.34,42.005,45.28,Butte,tasmin
Historical Emissions,Mar,Mid Century (2040-2069),26.329,15.2,21.729,Butte,tasmin
Historical Emissions,May,Mid Century (2040-2069),40.628,34.095,36.946,Butte,tasmin
Historical Emissions,Nov,Mid Century (2040-2069),28.604,16.291,22.278,Butte,tasmin
Historical Emissions,Oct,Mid Century (2040-2069),36.497,27.959,31.973,Butte,tasmin
Historical Emissions,Sep,Mid Century (2040-2069),44.983,37.59,41.1,Butte,tasmin
Historical Emissions,Apr,End-of-Century (2070-2099),31.554,24.721,28.281,Butte,tasmin
Historical Emissions,Aug,End-of-Century (2070-2099),52.357,46.048,49.026,Butte,tasmin
Historical Emissions,Dec,End-of-Century (2070-2099),20.836,6.399,14.318,Butte,tasmin
Historical Emissions,Feb,End-of-Century (2070-2099),23.24,10.018,17.217,Butte,tasmin
Historical Emissions,Jan,End-of-Century (2070-2099),20.094,5.424,14.17,Butte,tasmin
Historical Emissions,Jul,End-of-Century (2070-2099),53.521,47.51,50.499,Butte,tasmin
Historical Emissions,Jun,End-of-Century (2070-2099),48.34,42.005,45.28,Butte,tasmin
Historical Emissions,Mar,End-of-Century (2070-2099),26.329,15.2,21.729,Butte,tasmin
Historical Emissions,May,End-of-Century (2070-2099),40.628,34.095,36.946,Butte,tasmin
Historical Emissions,Nov,End-of-Century (2070-2099),28.604,16.291,22.278,Butte,tasmin
Historical Emissions,Oct,End-of-Century (2070-2099),36.497,27.959,31.973,Butte,tasmin
Historical Emissions,Sep,End-of-Century (2070-2099),44.983,37.59,41.1,Butte,tasmin
"Moderating Emissions
(SSP1-2.6)",Apr,End-of-Century (2070-2099),34.352,27.728,30.288,Butte,tasmin
"Moderating Emissions
(SSP1-2.6)",Apr,Mid Century (2040-2069),33.368,27.142,30.277,Butte,tasmin
"Moderating Emissions
(SSP1-2.6)",Aug,End-of-Century (2070-2099),55.261,49.228,51.759,Butte,tasmin
"Moderating Emissions
(SSP1-2.6)",Aug,Mid Century (2040-2069),55.223,49.405,52.102,Butte,tasmin
"Moderating Emissions
(SSP1-2.6)",Dec,End-of-Century (2070-2099),24.268,6.546,16.962,Butte,tasmin
"Moderating Emissions
(SSP1-2.6)",Dec,Mid Century (2040-2069),24.578,9.164,18.178,Butte,tasmin
"Moderating Emissions
(SSP1-2.6)",Feb,End-of-Century (2070-2099),26.573,14.99,19.982,Butte,tasmin
"Moderating Emissions
(SSP1-2.6)",Feb,Mid Century (2040-2069),26.469,12.349,19.92,Butte,tasmin
"Moderating Emissions
(SSP1-2.6)",Jan,End-of-Century (2070-2099),24.12,7.17,18.795,Butte,tasmin
"Moderating Emissions
(SSP1-2.6)",Jan,Mid Century (2040-2069),23.229,9.149,16.028,Butte,tasmin
"Moderating Emissions
(SSP1-2.6)",Jul,End-of-Century (2070-2099),56.67,50.096,52.212,Butte,tasmin
"Moderating Emissions
(SSP1-2.6)",Jul,Mid Century (2040-2069),55.767,50.568,52.965,Butte,tasmin
"Moderating Emissions
(SSP1-2.6)",Jun,End-of-Century (2070-2099),50.533,44.57,46.427,Butte,tasmin
"Moderating Emissions
(SSP1-2.6)",Jun,Mid Century (2040-2069),50.509,43.928,46.976,Butte,tasmin
"Moderating Emissions
(SSP1-2.6)",Mar,End-of-Century (2070-2099),26.649,21.387,23.006,Butte,tasmin
"Moderating Emissions
(SSP1-2.6)",Mar,Mid Century (2040-2069),28.431,18.833,24.072,Butte,tasmin
"Moderating Emissions
(SSP1-2.6)",May,End-of-Century (2070-2099),44.952,37.217,40.852,Butte,tasmin
"Moderating Emissions
(SSP1-2.6)",May,Mid Century (2040-2069),42.26,36.2,39.226,Butte,tasmin
"Moderating Emissions
(SSP1-2.6)",Nov,End-of-Century (2070-2099),28.159,17.793,25.038,Butte,tasmin
"Moderating Emissions
(SSP1-2.6)",Nov,Mid Century (2040-2069),29.971,19.844,25.468,Butte,tasmin
"Moderating Emissions
(SSP1-2.6)",Oct,End-of-Century (2070-2099),35.416,31.488,33.714,Butte,tasmin
"Moderating Emissions
(SSP1-2.6)",Oct,Mid Century (2040-2069),37.637,30.656,34.317,Butte,tasmin
"Moderating Emissions
(SSP1-2.6)",Sep,End-of-Century (2070-2099),48.818,40.957,43.1,Butte,tasmin
"Moderating Emissions
(SSP1-2.6)",Sep,Mid Century (2040-2069),47.321,40.676,43.739,Butte,tasmin
"Middle of the Road
(SSP2-4.5)",Apr,End-of-Century (2070-2099),34.554,28.581,31.242,Butte,tasmin
"Middle of the Road
(SSP2-4.5)",Apr,Mid Century (2040-2069),33.176,27.293,30.293,Butte,tasmin
"Middle of the Road
(SSP2-4.5)",Aug,End-of-Century (2070-2099),58.627,52.494,55.18,Butte,tasmin
"Middle of the Road
(SSP2-4.5)",Aug,Mid Century (2040-2069),56.602,49.607,52.731,Butte,tasmin
