scenario,month,grp,upper,lower,value,location,variable
Historical Emissions,Jan,Mid Century (2040-2069),0.818,0,0,Flathead,con-wet
Historical Emissions,Jan,End-of-Century (2070-2099),0.818,0,0,Flathead,con-wet
"Moderating Emissions
(SSP1-2.6)",Jan,End-of-Century (2070-2099),0.873,0,0.136,Flathead,con-wet
"Moderating Emissions
(SSP1-2.6)",Jan,Mid Century (2040-2069),0.909,0,0,Flathead,con-wet
"Middle of the Road
(SSP2-4.5)",Jan,End-of-Century (2070-2099),0.809,0,0,Flathead,con-wet
"Middle of the Road
(SSP2-4.5)",Jan,Mid Century (2040-2069),0.909,0,0,Flathead,con-wet
"High Emissions
(SSP3-7.0)",Jan,End-of-Century (2070-2099),1,0,0.318,Flathead,con-wet
"High Emissions
(SSP3-7.0)",Jan,Mid Century (2040-2069),1,0,0,Flathead,con-wet
"Accelerating Emissions
(SSP5-8.5)",Jan,End-of-Century (2070-2099),0.936,0,0,Flathead,con-wet
"Accelerating Emissions
(SSP5-8.5)",Jan,Mid Century (2040-2069),0.918,0,0,Flathead,con-wet
