year,scenario,upper,lower,value,location,variable
1950,Historical Emissions,1.155,0,0,Crow,con-wet
1951,Historical Emissions,1,0,0,Crow,con-wet
1952,Historical Emissions,0.822,0,0.222,Crow,con-wet
1953,Historical Emissions,0.778,0,0,Crow,con-wet
1954,Historical Emissions,0.822,0,0,Crow,con-wet
1955,Historical Emissions,0.778,0,0.056,Crow,con-wet
1956,Historical Emissions,0.645,0,0,Crow,con-wet
1957,Historical Emissions,1,0,0.722,Crow,con-wet
1958,Historical Emissions,0.334,0,0,Crow,con-wet
1959,Historical Emissions,0.956,0,0,Crow,con-wet
1960,Historical Emissions,1.044,0,0,Crow,con-wet
1961,Historical Emissions,1.089,0.089,0.333,Crow,con-wet
1962,Historical Emissions,0.411,0,0.167,Crow,con-wet
1963,Historical Emissions,1.056,0,0.111,Crow,con-wet
1964,Historical Emissions,1.044,0,0,Crow,con-wet
1965,Historical Emissions,1.178,0,0,Crow,con-wet
1966,Historical Emissions,1,0,0,Crow,con-wet
1967,Historical Emissions,1.122,0,0,Crow,con-wet
1968,Historical Emissions,0.078,0,0,Crow,con-wet
1969,Historical Emissions,0.433,0,0,Crow,con-wet
1970,Historical Emissions,0.989,0,0.111,Crow,con-wet
1971,Historical Emissions,1.078,0,0,Crow,con-wet
1972,Historical Emissions,1,0,0.111,Crow,con-wet
1973,Historical Emissions,0.866,0,0,Crow,con-wet
1974,Historical Emissions,0.734,0,0.056,Crow,con-wet
1975,Historical Emissions,1.111,0.045,0.611,Crow,con-wet
1976,Historical Emissions,0.278,0,0,Crow,con-wet
1977,Historical Emissions,0.811,0,0,Crow,con-wet
1978,Historical Emissions,1.022,0,0.778,Crow,con-wet
1979,Historical Emissions,0.744,0,0.056,Crow,con-wet
1980,Historical Emissions,0.811,0.345,0.611,Crow,con-wet
1981,Historical Emissions,0.678,0,0.333,Crow,con-wet
1982,Historical Emissions,0.689,0,0,Crow,con-wet
1983,Historical Emissions,0.778,0,0.056,Crow,con-wet
1984,Historical Emissions,0.422,0,0,Crow,con-wet
1985,Historical Emissions,0.511,0,0,Crow,con-wet
1986,Historical Emissions,0.955,0.389,0.667,Crow,con-wet
1987,Historical Emissions,1.122,0,0,Crow,con-wet
1988,Historical Emissions,1,0,0.556,Crow,con-wet
1989,Historical Emissions,0.466,0,0.111,Crow,con-wet
1990,Historical Emissions,1.178,0,0.056,Crow,con-wet
1991,Historical Emissions,1.033,0,0.5,Crow,con-wet
1992,Historical Emissions,0.611,0,0,Crow,con-wet
1993,Historical Emissions,0.366,0,0,Crow,con-wet
1994,Historical Emissions,0.866,0,0,Crow,con-wet
1995,Historical Emissions,0.689,0,0,Crow,con-wet
1996,Historical Emissions,0.911,0,0.278,Crow,con-wet
1997,Historical Emissions,1,0,0.056,Crow,con-wet
1998,Historical Emissions,1.189,0,0.056,Crow,con-wet
1999,Historical Emissions,0.766,0,0.167,Crow,con-wet
2000,Historical Emissions,0.866,0,0.389,Crow,con-wet
2001,Historical Emissions,0.989,0,0,Crow,con-wet
2002,Historical Emissions,0.822,0,0.278,Crow,con-wet
2003,Historical Emissions,0.6,0,0.056,Crow,con-wet
2004,Historical Emissions,1,0,0.556,Crow,con-wet
