year,scenario,upper,lower,value,location,variable
1950,Historical Emissions,185.97,159.472,168.287,Blackfeet,freeze-free
1951,Historical Emissions,185.972,162.156,175.215,Blackfeet,freeze-free
1952,Historical Emissions,182.671,163.431,171,Blackfeet,freeze-free
1953,Historical Emissions,172.945,157.6,168.784,Blackfeet,freeze-free
1954,Historical Emissions,187.357,155.645,169.643,Blackfeet,freeze-free
1955,Historical Emissions,179.829,159.584,174.999,Blackfeet,freeze-free
1956,Historical Emissions,193.214,165.657,175.073,Blackfeet,freeze-free
1957,Historical Emissions,188.401,160.243,177.643,Blackfeet,freeze-free
1958,Historical Emissions,181.915,167.029,176.359,Blackfeet,freeze-free
1959,Historical Emissions,174.886,162.656,171.358,Blackfeet,freeze-free
1960,Historical Emissions,183.672,159.514,171.571,Blackfeet,freeze-free
1961,Historical Emissions,183.184,160.715,174.571,Blackfeet,freeze-free
1962,Historical Emissions,181.129,157.473,168.572,Blackfeet,freeze-free
1963,Historical Emissions,184.042,164.342,173.499,Blackfeet,freeze-free
1964,Historical Emissions,182.728,161.629,166.928,Blackfeet,freeze-free
1965,Historical Emissions,177.758,159.399,170.072,Blackfeet,freeze-free
1966,Historical Emissions,178.201,161.187,169.715,Blackfeet,freeze-free
1967,Historical Emissions,185.2,154.386,170.571,Blackfeet,freeze-free
1968,Historical Emissions,184.414,155.515,171.143,Blackfeet,freeze-free
1969,Historical Emissions,173.13,151.644,166.858,Blackfeet,freeze-free
1970,Historical Emissions,182.944,162.63,172.926,Blackfeet,freeze-free
1971,Historical Emissions,195.815,159.514,182.786,Blackfeet,freeze-free
1972,Historical Emissions,178.743,161.187,171.213,Blackfeet,freeze-free
1973,Historical Emissions,183.829,157.444,171.215,Blackfeet,freeze-free
1974,Historical Emissions,182.056,158.987,172.499,Blackfeet,freeze-free
1975,Historical Emissions,181.313,163.57,173.427,Blackfeet,freeze-free
1976,Historical Emissions,180.985,159.858,174,Blackfeet,freeze-free
1977,Historical Emissions,182.842,169.8,176,Blackfeet,freeze-free
1978,Historical Emissions,195.171,158.557,171.286,Blackfeet,freeze-free
1979,Historical Emissions,186,165.4,172.428,Blackfeet,freeze-free
1980,Historical Emissions,183.544,166.557,173.571,Blackfeet,freeze-free
1981,Historical Emissions,191.828,165.174,177.141,Blackfeet,freeze-free
1982,Historical Emissions,194.115,163.5,179.643,Blackfeet,freeze-free
1983,Historical Emissions,184.828,160.399,168.5,Blackfeet,freeze-free
1984,Historical Emissions,185.272,166.771,177.501,Blackfeet,freeze-free
1985,Historical Emissions,194.915,169.643,185.357,Blackfeet,freeze-free
1986,Historical Emissions,178.642,158.128,167.716,Blackfeet,freeze-free
1987,Historical Emissions,182.971,152.815,171.289,Blackfeet,freeze-free
1988,Historical Emissions,185.73,162.545,171.071,Blackfeet,freeze-free
1989,Historical Emissions,185.686,168.771,173,Blackfeet,freeze-free
1990,Historical Emissions,191.544,155.329,175.787,Blackfeet,freeze-free
1991,Historical Emissions,195.373,162.585,174.214,Blackfeet,freeze-free
1992,Historical Emissions,182.9,159.643,170.929,Blackfeet,freeze-free
1993,Historical Emissions,194.628,147.758,183.286,Blackfeet,freeze-free
1994,Historical Emissions,181.901,165.072,170,Blackfeet,freeze-free
1995,Historical Emissions,183.998,164.115,178.785,Blackfeet,freeze-free
1996,Historical Emissions,190.972,175.886,182.643,Blackfeet,freeze-free
1997,Historical Emissions,193.157,167.457,169.143,Blackfeet,freeze-free
1998,Historical Emissions,195.37,165.114,179.928,Blackfeet,freeze-free
1999,Historical Emissions,187.314,173.457,178.214,Blackfeet,freeze-free
2000,Historical Emissions,189.544,166.871,177.358,Blackfeet,freeze-free
2001,Historical Emissions,189.428,164.501,178.644,Blackfeet,freeze-free
2002,Historical Emissions,200.401,171.215,187.358,Blackfeet,freeze-free
2003,Historical Emissions,188.4,176.458,183.073,Blackfeet,freeze-free
2004,Historical Emissions,197.243,179.043,190.856,Blackfeet,freeze-free
2005,Historical Emissions,202.628,174.7,191.142,Blackfeet,freeze-free
2006,Historical Emissions,195.142,170.885,182.999,Blackfeet,freeze-free
2007,Historical Emissions,200.814,165.73,183.286,Blackfeet,freeze-free
2008,Historical Emissions,197.572,176.528,185.144,Blackfeet,freeze-free
2009,Historical Emissions,188.401,181.173,183.642,Blackfeet,freeze-free
2010,Historical Emissions,191.372,174.859,180.356,Blackfeet,freeze-free
2011,Historical Emissions,205.231,177.043,186.643,Blackfeet,freeze-free
2012,Historical Emissions,196.729,172.428,183.359,Blackfeet,freeze-free
2013,Historical Emissions,204.386,174.6,183.285,Blackfeet,freeze-free
2014,Historical Emissions,203.442,180.872,184.429,Blackfeet,freeze-free
2015,"Moderating Emissions
(SSP1-2.6)",200.015,175.142,184.499,Blackfeet,freeze-free
2015,"Middle of the Road
(SSP2-4.5)",193.001,176.402,183,Blackfeet,freeze-free
2015,"High Emissions
(SSP3-7.0)",196.956,175.015,186.786,Blackfeet,freeze-free
2015,"Accelerating Emissions
(SSP5-8.5)",194.057,170.415,185.643,Blackfeet,freeze-free
2016,"Moderating Emissions
(SSP1-2.6)",199.701,177.099,192.429,Blackfeet,freeze-free
2016,"Middle of the Road
(SSP2-4.5)",198.756,174.756,182.215,Blackfeet,freeze-free
2016,"High Emissions
(SSP3-7.0)",210.628,174.786,194.216,Blackfeet,freeze-free
2016,"Accelerating Emissions
(SSP5-8.5)",202.887,173.716,183.427,Blackfeet,freeze-free
2017,"Moderating Emissions
(SSP1-2.6)",195.213,179,184.714,Blackfeet,freeze-free
2017,"Middle of the Road
(SSP2-4.5)",211.356,181.073,188.857,Blackfeet,freeze-free
2017,"High Emissions
(SSP3-7.0)",207.057,179.143,190.215,Blackfeet,freeze-free
2017,"Accelerating Emissions
(SSP5-8.5)",204.5,183.171,189.499,Blackfeet,freeze-free
2018,"Moderating Emissions
(SSP1-2.6)",200.886,178.457,187.429,Blackfeet,freeze-free
2018,"Middle of the Road
(SSP2-4.5)",200.945,182.514,188.571,Blackfeet,freeze-free
2018,"High Emissions
(SSP3-7.0)",212.115,173.971,187.072,Blackfeet,freeze-free
2018,"Accelerating Emissions
(SSP5-8.5)",209.215,180.999,189.288,Blackfeet,freeze-free
2019,"Moderating Emissions
(SSP1-2.6)",210.157,182.486,195.215,Blackfeet,freeze-free
2019,"Middle of the Road
(SSP2-4.5)",203.401,170.044,186.285,Blackfeet,freeze-free
2019,"High Emissions
(SSP3-7.0)",200.6,175.87,183.929,Blackfeet,freeze-free
2019,"Accelerating Emissions
(SSP5-8.5)",203.113,181.987,196.072,Blackfeet,freeze-free
2020,"Moderating Emissions
(SSP1-2.6)",204.143,180.687,193.286,Blackfeet,freeze-free
