year,scenario,upper,lower,value,location,variable
1950,Historical Emissions,0.693,0.057,0.393,Butte,con-wet
1951,Historical Emissions,0.621,0.014,0.161,Butte,con-wet
1952,Historical Emissions,0.978,0.029,0.286,Butte,con-wet
1953,Historical Emissions,0.936,0.143,0.536,Butte,con-wet
1954,Historical Emissions,0.886,0.068,0.589,Butte,con-wet
1955,Historical Emissions,1.028,0.075,0.607,Butte,con-wet
1956,Historical Emissions,0.621,0,0.393,Butte,con-wet
1957,Historical Emissions,0.968,0.282,0.482,Butte,con-wet
1958,Historical Emissions,0.929,0.186,0.482,Butte,con-wet
1959,Historical Emissions,0.7,0.068,0.268,Butte,con-wet
1960,Historical Emissions,0.907,0.282,0.429,Butte,con-wet
1961,Historical Emissions,0.736,0.254,0.679,Butte,con-wet
1962,Historical Emissions,0.893,0.018,0.5,Butte,con-wet
1963,Historical Emissions,1.003,0.06,0.5,Butte,con-wet
1964,Historical Emissions,0.743,0.057,0.411,Butte,con-wet
1965,Historical Emissions,0.6,0.057,0.25,Butte,con-wet
1966,Historical Emissions,0.768,0.071,0.571,Butte,con-wet
1967,Historical Emissions,1.021,0,0.339,Butte,con-wet
1968,Historical Emissions,0.904,0.068,0.393,Butte,con-wet
1969,Historical Emissions,0.565,0.114,0.357,Butte,con-wet
1970,Historical Emissions,0.429,0.129,0.214,Butte,con-wet
1971,Historical Emissions,0.768,0.057,0.339,Butte,con-wet
1972,Historical Emissions,0.925,0.257,0.661,Butte,con-wet
1973,Historical Emissions,0.775,0.31,0.5,Butte,con-wet
1974,Historical Emissions,1.039,0.157,0.732,Butte,con-wet
1975,Historical Emissions,0.568,0.107,0.482,Butte,con-wet
1976,Historical Emissions,0.86,0.314,0.607,Butte,con-wet
1977,Historical Emissions,0.947,0.168,0.304,Butte,con-wet
1978,Historical Emissions,0.75,0.114,0.554,Butte,con-wet
1979,Historical Emissions,0.947,0.075,0.339,Butte,con-wet
1980,Historical Emissions,1.04,0.193,0.571,Butte,con-wet
1981,Historical Emissions,0.575,0.043,0.268,Butte,con-wet
1982,Historical Emissions,0.764,0.165,0.393,Butte,con-wet
1983,Historical Emissions,0.622,0.047,0.304,Butte,con-wet
1984,Historical Emissions,0.807,0.207,0.482,Butte,con-wet
1985,Historical Emissions,0.915,0.193,0.5,Butte,con-wet
1986,Historical Emissions,0.943,0.068,0.393,Butte,con-wet
1987,Historical Emissions,0.728,0.064,0.125,Butte,con-wet
1988,Historical Emissions,0.725,0.014,0.554,Butte,con-wet
1989,Historical Emissions,1.05,0.114,0.339,Butte,con-wet
1990,Historical Emissions,0.75,0.029,0.286,Butte,con-wet
1991,Historical Emissions,0.985,0.068,0.732,Butte,con-wet
1992,Historical Emissions,0.636,0.085,0.446,Butte,con-wet
1993,Historical Emissions,1.018,0.068,0.357,Butte,con-wet
1994,Historical Emissions,0.964,0.057,0.286,Butte,con-wet
1995,Historical Emissions,0.707,0.043,0.393,Butte,con-wet
1996,Historical Emissions,0.932,0.06,0.214,Butte,con-wet
1997,Historical Emissions,1.093,0.139,0.554,Butte,con-wet
1998,Historical Emissions,0.686,0.186,0.446,Butte,con-wet
1999,Historical Emissions,0.797,0.082,0.464,Butte,con-wet
2000,Historical Emissions,0.789,0.104,0.464,Butte,con-wet
2001,Historical Emissions,1.232,0.182,0.554,Butte,con-wet
2002,Historical Emissions,0.929,0.057,0.589,Butte,con-wet
2003,Historical Emissions,0.868,0.047,0.179,Butte,con-wet
2004,Historical Emissions,0.815,0.214,0.518,Butte,con-wet
2005,Historical Emissions,0.818,0.071,0.321,Butte,con-wet
2006,Historical Emissions,0.672,0.229,0.411,Butte,con-wet
2007,Historical Emissions,1.021,0.057,0.696,Butte,con-wet
2008,Historical Emissions,0.689,0.057,0.393,Butte,con-wet
2009,Historical Emissions,0.947,0.382,0.661,Butte,con-wet
2010,Historical Emissions,0.514,0.047,0.232,Butte,con-wet
2011,Historical Emissions,0.804,0.104,0.446,Butte,con-wet
2012,Historical Emissions,0.822,0.229,0.411,Butte,con-wet
2013,Historical Emissions,0.735,0.036,0.393,Butte,con-wet
2014,Historical Emissions,0.796,0.043,0.357,Butte,con-wet
2015,"Moderating Emissions
(SSP1-2.6)",0.914,0.06,0.643,Butte,con-wet
2015,"Middle of the Road
(SSP2-4.5)",0.7,0,0.196,Butte,con-wet
2015,"High Emissions
(SSP3-7.0)",0.482,0.068,0.143,Butte,con-wet
2015,"Accelerating Emissions
(SSP5-8.5)",0.925,0,0.536,Butte,con-wet
2016,"Moderating Emissions
(SSP1-2.6)",0.618,0.103,0.304,Butte,con-wet
2016,"Middle of the Road
(SSP2-4.5)",1.186,0.085,0.5,Butte,con-wet
2016,"High Emissions
(SSP3-7.0)",0.775,0.093,0.375,Butte,con-wet
2016,"Accelerating Emissions
(SSP5-8.5)",0.757,0.014,0.232,Butte,con-wet
2017,"Moderating Emissions
(SSP1-2.6)",0.996,0.147,0.589,Butte,con-wet
2017,"Middle of the Road
(SSP2-4.5)",0.675,0.185,0.554,Butte,con-wet
2017,"High Emissions
(SSP3-7.0)",0.904,0.171,0.286,Butte,con-wet
2017,"Accelerating Emissions
(SSP5-8.5)",0.771,0.479,0.571,Butte,con-wet
2018,"Moderating Emissions
(SSP1-2.6)",0.636,0.147,0.464,Butte,con-wet
2018,"Middle of the Road
(SSP2-4.5)",0.714,0.06,0.339,Butte,con-wet
2018,"High Emissions
(SSP3-7.0)",1.039,0.057,0.5,Butte,con-wet
2018,"Accelerating Emissions
(SSP5-8.5)",0.789,0,0.321,Butte,con-wet
2019,"Moderating Emissions
(SSP1-2.6)",0.925,0.071,0.714,Butte,con-wet
2019,"Middle of the Road
(SSP2-4.5)",0.953,0.032,0.679,Butte,con-wet
