year,scenario,upper,lower,value,location,variable
1950,Historical Emissions,1.164,0.029,0.289,Billings,con-wet
1951,Historical Emissions,0.981,0.048,0.205,Billings,con-wet
1952,Historical Emissions,0.711,0.084,0.446,Billings,con-wet
1953,Historical Emissions,0.874,0.048,0.277,Billings,con-wet
1954,Historical Emissions,0.802,0.048,0.313,Billings,con-wet
1955,Historical Emissions,0.74,0.048,0.578,Billings,con-wet
1956,Historical Emissions,0.412,0,0.205,Billings,con-wet
1957,Historical Emissions,1.361,0.277,0.663,Billings,con-wet
1958,Historical Emissions,0.651,0.038,0.313,Billings,con-wet
1959,Historical Emissions,0.976,0,0.277,Billings,con-wet
1960,Historical Emissions,1.019,0.029,0.181,Billings,con-wet
1961,Historical Emissions,0.971,0.086,0.386,Billings,con-wet
1962,Historical Emissions,0.636,0.046,0.217,Billings,con-wet
1963,Historical Emissions,0.988,0,0.301,Billings,con-wet
1964,Historical Emissions,1.019,0.01,0.349,Billings,con-wet
1965,Historical Emissions,1.096,0,0.108,Billings,con-wet
1966,Historical Emissions,0.942,0.038,0.277,Billings,con-wet
1967,Historical Emissions,1.147,0.01,0.253,Billings,con-wet
1968,Historical Emissions,0.494,0,0.169,Billings,con-wet
1969,Historical Emissions,0.665,0,0.205,Billings,con-wet
1970,Historical Emissions,0.759,0.041,0.217,Billings,con-wet
1971,Historical Emissions,1.152,0,0.06,Billings,con-wet
1972,Historical Emissions,0.894,0.098,0.506,Billings,con-wet
1973,Historical Emissions,0.704,0.12,0.301,Billings,con-wet
1974,Historical Emissions,0.93,0.058,0.361,Billings,con-wet
1975,Historical Emissions,0.971,0.145,0.59,Billings,con-wet
1976,Historical Emissions,0.658,0.038,0.169,Billings,con-wet
1977,Historical Emissions,0.966,0,0.482,Billings,con-wet
1978,Historical Emissions,1.063,0.183,0.422,Billings,con-wet
1979,Historical Emissions,0.928,0.098,0.337,Billings,con-wet
1980,Historical Emissions,1.258,0.381,0.807,Billings,con-wet
1981,Historical Emissions,0.829,0,0.47,Billings,con-wet
1982,Historical Emissions,0.769,0.07,0.181,Billings,con-wet
1983,Historical Emissions,0.921,0.01,0.265,Billings,con-wet
1984,Historical Emissions,0.535,0.038,0.12,Billings,con-wet
1985,Historical Emissions,0.523,0.029,0.277,Billings,con-wet
1986,Historical Emissions,0.834,0.224,0.506,Billings,con-wet
1987,Historical Emissions,0.879,0,0.217,Billings,con-wet
1988,Historical Emissions,1.184,0.193,0.807,Billings,con-wet
1989,Historical Emissions,0.691,0.019,0.313,Billings,con-wet
1990,Historical Emissions,0.99,0.115,0.313,Billings,con-wet
1991,Historical Emissions,1.092,0.072,0.506,Billings,con-wet
1992,Historical Emissions,0.848,0.058,0.349,Billings,con-wet
1993,Historical Emissions,0.916,0.01,0.205,Billings,con-wet
1994,Historical Emissions,0.914,0,0.181,Billings,con-wet
1995,Historical Emissions,0.658,0.038,0.325,Billings,con-wet
1996,Historical Emissions,0.588,0.106,0.265,Billings,con-wet
1997,Historical Emissions,0.954,0.138,0.446,Billings,con-wet
1998,Historical Emissions,1.156,0.126,0.494,Billings,con-wet
1999,Historical Emissions,0.824,0,0.386,Billings,con-wet
2000,Historical Emissions,0.79,0.159,0.518,Billings,con-wet
2001,Historical Emissions,1.203,0.031,0.458,Billings,con-wet
2002,Historical Emissions,0.879,0.164,0.675,Billings,con-wet
2003,Historical Emissions,0.805,0.053,0.217,Billings,con-wet
2004,Historical Emissions,0.995,0.291,0.687,Billings,con-wet
2005,Historical Emissions,0.824,0.019,0.301,Billings,con-wet
2006,Historical Emissions,1.038,0.046,0.783,Billings,con-wet
2007,Historical Emissions,0.93,0,0.337,Billings,con-wet
