year,scenario,upper,lower,value,location,variable
1950,Historical Emissions,31.446,28.528,29.847,Fort Belknap,tasmin
1951,Historical Emissions,31.165,28.721,29.998,Fort Belknap,tasmin
1952,Historical Emissions,31.628,27.972,29.962,Fort Belknap,tasmin
1953,Historical Emissions,30.585,27.33,29.92,Fort Belknap,tasmin
1954,Historical Emissions,32.915,25.879,29.028,Fort Belknap,tasmin
1955,Historical Emissions,32.053,29.168,30.128,Fort Belknap,tasmin
1956,Historical Emissions,31.736,28.867,30.282,Fort Belknap,tasmin
1957,Historical Emissions,32.533,28.914,30.978,Fort Belknap,tasmin
1958,Historical Emissions,31.483,27.729,30.075,Fort Belknap,tasmin
1959,Historical Emissions,30.334,26.966,29.047,Fort Belknap,tasmin
1960,Historical Emissions,31.701,26.165,29.364,Fort Belknap,tasmin
1961,Historical Emissions,32.092,27.819,30.652,Fort Belknap,tasmin
1962,Historical Emissions,30.474,27.232,28.805,Fort Belknap,tasmin
1963,Historical Emissions,30.452,28.365,29.522,Fort Belknap,tasmin
1964,Historical Emissions,31.565,28.185,30.393,Fort Belknap,tasmin
1965,Historical Emissions,30.636,28.043,29.936,Fort Belknap,tasmin
1966,Historical Emissions,32.929,28.229,29.748,Fort Belknap,tasmin
1967,Historical Emissions,30.34,27.83,29.755,Fort Belknap,tasmin
1968,Historical Emissions,30.423,26.256,29.239,Fort Belknap,tasmin
1969,Historical Emissions,31.413,27.481,29.816,Fort Belknap,tasmin
1970,Historical Emissions,31.433,29.263,29.67,Fort Belknap,tasmin
1971,Historical Emissions,33.468,29.893,31.215,Fort Belknap,tasmin
1972,Historical Emissions,31.313,27.824,29.661,Fort Belknap,tasmin
1973,Historical Emissions,30.667,28.885,29.966,Fort Belknap,tasmin
1974,Historical Emissions,32.337,27.644,30.113,Fort Belknap,tasmin
1975,Historical Emissions,31.619,26.308,30.481,Fort Belknap,tasmin
1976,Historical Emissions,30.68,27.599,29.799,Fort Belknap,tasmin
1977,Historical Emissions,32.88,29.844,31.235,Fort Belknap,tasmin
1978,Historical Emissions,31.734,27.733,29.482,Fort Belknap,tasmin
1979,Historical Emissions,33.298,28.205,30.988,Fort Belknap,tasmin
1980,Historical Emissions,30.991,27.612,30.367,Fort Belknap,tasmin
1981,Historical Emissions,32.126,29.457,30.882,Fort Belknap,tasmin
1982,Historical Emissions,31.754,28.681,30.436,Fort Belknap,tasmin
1983,Historical Emissions,32.437,28.482,29.868,Fort Belknap,tasmin
1984,Historical Emissions,31.689,28.918,29.533,Fort Belknap,tasmin
1985,Historical Emissions,32.368,29.116,31.502,Fort Belknap,tasmin
1986,Historical Emissions,31.26,28.314,30.03,Fort Belknap,tasmin
1987,Historical Emissions,32.23,26.048,29.198,Fort Belknap,tasmin
1988,Historical Emissions,32.211,28.371,29.296,Fort Belknap,tasmin
1989,Historical Emissions,31.635,28.81,30.951,Fort Belknap,tasmin
1990,Historical Emissions,33.09,30.387,31.59,Fort Belknap,tasmin
1991,Historical Emissions,32.659,28.264,29.799,Fort Belknap,tasmin
1992,Historical Emissions,32.127,28.51,29.631,Fort Belknap,tasmin
1993,Historical Emissions,33.006,28.598,30.528,Fort Belknap,tasmin
1994,Historical Emissions,32.407,29.523,30.988,Fort Belknap,tasmin
1995,Historical Emissions,32.436,28.682,29.885,Fort Belknap,tasmin
1996,Historical Emissions,32.716,28.17,31.024,Fort Belknap,tasmin
1997,Historical Emissions,33.697,29.584,31.251,Fort Belknap,tasmin
1998,Historical Emissions,33.509,28.617,30.668,Fort Belknap,tasmin
1999,Historical Emissions,33.1,29.486,32.436,Fort Belknap,tasmin
2000,Historical Emissions,32.37,29.884,31.186,Fort Belknap,tasmin
2001,Historical Emissions,33.097,29.311,31.592,Fort Belknap,tasmin
2002,Historical Emissions,33.901,29.834,31.643,Fort Belknap,tasmin
2003,Historical Emissions,33.59,30.905,31.222,Fort Belknap,tasmin
2004,Historical Emissions,33.409,30.734,32.235,Fort Belknap,tasmin
2005,Historical Emissions,35.248,30.034,32.022,Fort Belknap,tasmin
2006,Historical Emissions,33.645,29.414,31.015,Fort Belknap,tasmin
2007,Historical Emissions,33.51,31.213,32.475,Fort Belknap,tasmin
2008,Historical Emissions,33.89,30.226,31.814,Fort Belknap,tasmin
2009,Historical Emissions,33.056,30.817,31.775,Fort Belknap,tasmin
2010,Historical Emissions,33.29,30.347,31.824,Fort Belknap,tasmin
2011,Historical Emissions,34.626,31.584,32.558,Fort Belknap,tasmin
2012,Historical Emissions,33.419,30.375,32.037,Fort Belknap,tasmin
2013,Historical Emissions,34.474,29.421,32,Fort Belknap,tasmin
2014,Historical Emissions,34.563,31.604,32.811,Fort Belknap,tasmin
2015,"Moderating Emissions
(SSP1-2.6)",35.058,30.621,32.61,Fort Belknap,tasmin
2015,"Middle of the Road
(SSP2-4.5)",34.275,30.469,31.329,Fort Belknap,tasmin
2015,"High Emissions
(SSP3-7.0)",33.935,30.575,32.71,Fort Belknap,tasmin
2015,"Accelerating Emissions
(SSP5-8.5)",33.659,30.89,32.207,Fort Belknap,tasmin
2016,"Moderating Emissions
(SSP1-2.6)",35.613,31.39,33.582,Fort Belknap,tasmin
2016,"Middle of the Road
(SSP2-4.5)",35.021,30.684,32.861,Fort Belknap,tasmin
2016,"High Emissions
(SSP3-7.0)",36.44,29.571,32.647,Fort Belknap,tasmin
2016,"Accelerating Emissions
(SSP5-8.5)",33.485,31.238,32.786,Fort Belknap,tasmin
2017,"Moderating Emissions
(SSP1-2.6)",34.641,30.104,31.853,Fort Belknap,tasmin
2017,"Middle of the Road
(SSP2-4.5)",35.686,30.452,32.693,Fort Belknap,tasmin
2017,"High Emissions
(SSP3-7.0)",35.554,31.898,32.85,Fort Belknap,tasmin
2017,"Accelerating Emissions
(SSP5-8.5)",34.618,30.477,32.712,Fort Belknap,tasmin
2018,"Moderating Emissions
(SSP1-2.6)",33.819,31.077,32.569,Fort Belknap,tasmin
2018,"Middle of the Road
(SSP2-4.5)",34.408,31.781,32.488,Fort Belknap,tasmin
2018,"High Emissions
(SSP3-7.0)",35.739,30.489,32.244,Fort Belknap,tasmin
2018,"Accelerating Emissions
(SSP5-8.5)",35.528,30.334,32.447,Fort Belknap,tasmin
2019,"Moderating Emissions
(SSP1-2.6)",35.471,31.402,33.754,Fort Belknap,tasmin
2019,"Middle of the Road
(SSP2-4.5)",34.044,29.95,31.696,Fort Belknap,tasmin
2019,"High Emissions
(SSP3-7.0)",35.031,30.568,32.475,Fort Belknap,tasmin
2019,"Accelerating Emissions
(SSP5-8.5)",35.683,31.751,33.646,Fort Belknap,tasmin
