year,scenario,upper,lower,value,location,variable
1950,Historical Emissions,11.549,1.831,5.068,Missoula,above90
1951,Historical Emissions,18.221,1.328,6.806,Missoula,above90
1952,Historical Emissions,11.373,1.509,4.829,Missoula,above90
1953,Historical Emissions,8.413,4.066,5.55,Missoula,above90
1954,Historical Emissions,13.317,2.954,4.127,Missoula,above90
1955,Historical Emissions,10.693,2.857,6.025,Missoula,above90
1956,Historical Emissions,25.25,1.357,4.508,Missoula,above90
1957,Historical Emissions,12.417,3.256,4.712,Missoula,above90
1958,Historical Emissions,13.414,2.043,9.398,Missoula,above90
1959,Historical Emissions,6.351,0.849,3.56,Missoula,above90
1960,Historical Emissions,11.043,1.1,3.475,Missoula,above90
1961,Historical Emissions,7.536,1.137,6.195,Missoula,above90
1962,Historical Emissions,13.983,2.395,5.059,Missoula,above90
1963,Historical Emissions,8.115,1.247,2.686,Missoula,above90
1964,Historical Emissions,10.581,1.403,5.694,Missoula,above90
1965,Historical Emissions,7.679,1.688,3,Missoula,above90
1966,Historical Emissions,10.596,1.23,3.304,Missoula,above90
1967,Historical Emissions,7.514,1.832,4.102,Missoula,above90
1968,Historical Emissions,7.147,1.563,2.737,Missoula,above90
1969,Historical Emissions,7.183,2.117,3.61,Missoula,above90
1970,Historical Emissions,5.105,1.814,2.653,Missoula,above90
1971,Historical Emissions,12.693,2.218,4.288,Missoula,above90
1972,Historical Emissions,7.46,1.654,4.763,Missoula,above90
1973,Historical Emissions,14.213,2.179,6.059,Missoula,above90
1974,Historical Emissions,7.291,1.568,4.458,Missoula,above90
1975,Historical Emissions,9.816,2.878,4.983,Missoula,above90
1976,Historical Emissions,9.754,1.342,3.491,Missoula,above90
1977,Historical Emissions,7.094,0.491,1.838,Missoula,above90
1978,Historical Emissions,7.06,2.381,5.669,Missoula,above90
1979,Historical Emissions,9.697,1.439,6.381,Missoula,above90
1980,Historical Emissions,6.824,1.693,6.025,Missoula,above90
1981,Historical Emissions,7.983,2.6,6.355,Missoula,above90
1982,Historical Emissions,11.041,2.109,5.678,Missoula,above90
1983,Historical Emissions,5.982,0.793,2.432,Missoula,above90
